,nem,apd,Ratio,Spread
131,61.40459442138672,239.2102813720703,3.895641419443287,49.41452397420635
132,60.45855712890625,239.8218536376953,3.966714804760573,44.28260301643256
133,58.19587326049805,238.79904174804688,4.103367272781142,34.49387486785746
134,59.658809661865234,241.0531768798828,4.0405294414375055,39.22993209014963
135,58.23488235473633,238.2926025390625,4.091922107569636,35.186707054712244
136,57.98130798339844,235.56182861328125,4.062720155963517,36.70585371489783
137,58.39093017578125,234.17161560058594,4.010410776050851,40.053320586748995
138,57.893531799316406,230.58685302734375,3.982946727566316,41.261417759587616
139,57.33761215209961,232.45370483398438,4.054122522879989,36.738274631018825
140,56.508609771728516,230.3087921142578,4.075640739430865,34.922054046926846
141,56.7524299621582,226.39634704589844,3.989192131453343,39.99951902273459
142,53.631492614746094,220.4283447265625,4.110054260655711,31.055080607664806
143,53.37791442871094,223.62583923339844,4.189482515883282,26.645940607873698
144,53.455936431884766,221.997314453125,4.152902919136043,28.647269571247463
145,53.299888610839844,228.39230346679688,4.285042791259186,21.506653964015456
146,51.0177001953125,230.0109100341797,4.5084531281030396,8.983310869473838
147,50.803131103515625,232.95021057128906,4.585351444119331,5.018757817279733
148,50.120426177978516,232.92042541503906,4.647215580089733,1.786447132483472
149,43.48841857910156,233.56588745117188,5.370760654962339,-30.548026652119333
150,45.000125885009766,232.9899444580078,5.177539837407885,-22.748854514090468
151,44.483219146728516,236.22714233398438,5.310477678218068,-28.45593250676525
152,44.678279876708984,242.5228271484375,5.42820421506124,-33.81957952242833
153,44.16136932373047,246.49485778808594,5.581685114452054,-40.26150850613446
154,43.82977294921875,245.52171325683594,5.601710817468706,-40.87279542358054
155,43.732242584228516,242.41358947753906,5.543131912584846,-38.230690543678676
156,43.3031120300293,243.99249267578125,5.634525585749597,-41.86006231737143
157,44.16136932373047,255.928466796875,5.795301882981915,-49.695117514923524
158,43.663970947265625,260.8041687011719,5.972983286750384,-56.947484819623966
159,43.67372512817383,259.9402160644531,5.951867290953073,-56.03692482475786
160,44.180877685546875,256.9512634277344,5.81589313948356,-50.62469942948822
161,44.610008239746094,263.77325439453125,5.912871680653887,-55.396221820834555
162,44.180877685546875,262.958984375,5.951873257172145,-56.63242037675384
163,45.399993896484375,268.9865417480469,5.9248144914150815,-56.834805303121
164,44.8050651550293,272.1939392089844,6.075070715044615,-62.88488706385708
165,44.912349700927734,271.6279602050781,6.047957009906058,-61.80628180240846
166,43.7907600402832,266.1266784667969,6.077233604120742,-61.66417183877137
167,43.54693603515625,265.7294921875,6.102139814681144,-62.432023694282336
168,42.45460510253906,261.85675048828125,6.1679233585103,-63.778649922625206
169,42.7374382019043,259.08624267578125,6.0622782641247985,-59.65671099744692
170,43.449405670166016,259.4933776855469,5.972311328155283,-56.66192809172425
171,43.69322967529297,260.8835754394531,5.970800908475161,-56.887087710822655
172,44.02482986450195,264.7265319824219,6.0131187967605495,-59.14559457773588
173,42.15226364135742,260.39703369140625,6.177533807126775,-63.76357895472317
174,41.75239562988281,258.8777160644531,6.200308081943219,-64.15490782877858
175,41.15746307373047,254.06161499023438,6.172917279549089,-62.18150928171785
176,40.33821487426758,250.68536376953125,6.214587446442694,-62.71978400668594
177,39.899330139160156,248.25250244140625,6.221971686631221,-62.383998612158834
178,40.64055252075195,244.80674743652344,6.023706181443271,-55.39654007206464
179,40.6795654296875,244.4492645263672,6.009141492646595,-54.85264595667847
180,41.855674743652344,252.00607299804688,6.02083408143516,-56.789777232266275
181,41.89521026611328,252.05572509765625,6.016337512012207,-56.650520978399285
182,42.66610336303711,255.1737823486328,5.980714483753332,-56.08510229225986
183,43.43700408935547,261.65814208984375,6.023853338309878,-58.88594964163589
