,ge,rtx,Ratio,Spread
617,77.18000030517578,97.3270034790039,1.2610391693983583,-7.860876987499152
618,76.34590148925781,97.0,1.270533166913332,-8.51344281635019
619,76.12000274658203,96.62000274658203,1.2693116035248764,-8.398742037145153
620,76.05000305175781,96.32499694824219,1.2666008294922184,-8.185944187432552
621,75.41999816894531,95.31999969482422,1.2638557678203826,-7.920827431654045
622,74.55000305175781,94.95500183105469,1.2737088926090359,-8.577555649395178
623,75.3499984741211,94.76000213623047,1.2575979303937972,-7.443037821687538
624,74.7300033569336,93.9800033569336,1.2575939935136367,-7.391164027376304
625,75.12999725341797,94.26000213623047,1.2546253904187679,-7.201408220228656
626,74.13999938964844,93.69999694824219,1.2638251648181797,-7.804060865681036
627,73.41000366210938,92.94000244140625,1.26604001913948,-7.901376543101305
628,75.06999969482422,93.5,1.245504201146899,-6.511867479965984
629,75.62000274658203,94.22000122070312,1.2459666463707157,-6.5859427043162935
630,77.22000122070312,95.23999786376953,1.2333591861979296,-5.72689412162144
631,77.23500061035156,95.83000183105469,1.2407587372791564,-6.299282739914643
632,77.11000061035156,95.83999633789062,1.24289969626877,-6.456077795013099
633,77.35199737548828,95.73999786376953,1.237718496123904,-6.0718772584934
634,76.87999725341797,95.4000015258789,1.2408949653238648,-6.28619993420193
635,78.16999816894531,95.58999633789062,1.222847621555475,-4.961212012945209
636,77.66000366210938,95.33000183105469,1.2275302258009881,-5.3001572918243465
637,78.19979858398438,95.9800033569336,1.2273689331035014,-5.3162212938587015
638,78.08999633789062,95.62000274658203,1.2244846616824023,-5.085172922923276
639,78.41999816894531,95.6449966430664,1.219650585007821,-4.722611221595967
640,78.03500366210938,95.2699966430664,1.2208623332111874,-4.799750459048537
641,78.4000015258789,96.19999694824219,1.2270407535194718,-5.301095672096208
642,80.31999969482422,97.55000305175781,1.2145169748804654,-4.396247504698321
643,80.4800033569336,97.79000091552734,1.2150844537347107,-4.448336365894518
644,78.7699966430664,96.29000091552734,1.2224197666511276,-4.956575750920747
645,78.12999725341797,95.9800033569336,1.2284654643672694,-5.398196282631501
646,78.11000061035156,96.20500183105469,1.2316604926297372,-5.646678902077069
647,78.4000015258789,96.54000091552734,1.2313775387320705,-5.641099639381364
648,78.26000213623047,96.2300033569336,1.2296192273215376,-5.495517978042072
649,78.04000091552734,95.77999877929688,1.2273192933835533,-5.303883798946485
650,78.6500015258789,96.37000274658203,1.2253019819061612,-5.177500373911029
