,nue,alb,Ratio,Spread
1205,114.12000274658203,270.20001220703125,2.367683190536235,-63.060615174993565
1206,114.56999969482422,273.2449951171875,2.3849611228508323,-65.28158735086825
1207,114.69000244140625,275.2699890136719,2.400121921300891,-67.08683853195615
1208,114.30999755859375,273.45001220703125,2.3921793198085277,-65.96270667213145
1209,117.41500091552734,283.79998779296875,2.4170675431595394,-70.62696348577947
1210,118.84500122070312,285.739990234375,2.404308025574729,-69.94842461019755
1211,119.23999786376953,284.14990234375,2.383008281066797,-67.63503965019615
1212,118.29499816894531,282.0199890136719,2.384039844278957,-67.23556003854597
1213,118.62000274658203,282.8500061035156,2.3845051387141853,-67.47044584647895
1214,119.02999877929688,284.25,2.3880534563984233,-68.11967658048059
1215,119.33999633789062,283.92999267578125,2.3791687731570095,-67.23201803800325
1216,116.77999877929688,271.8599853515625,2.3279670165552244,-59.849743544542584
1217,116.9000015258789,269.7900085449219,2.30787001730874,-57.56002402250548
1218,117.4000015258789,271.3299865722656,2.31115828829402,-58.18442835818269
1219,118.0199966430664,275.9200134277344,2.3379090092860504,-61.639152777134235
1220,118.1500015258789,275.739990234375,2.33381283684519,-61.22107148279225
1221,118.46499633789062,277.20001220703125,2.339931800752268,-62.10429152966973
1222,117.94999694824219,276.9100036621094,2.347689790815515,-62.757322769520734
1223,118.90499877929688,279.45001220703125,2.350195661039674,-63.5485822104285
1224,119.4000015258789,280.9200134277344,2.352763901488288,-64.11216044698523
1225,119.13999938964844,284.0199890136719,2.3839179995694137,-67.68823826434215
1226,118.77999877929688,283.5400085449219,2.38710230222988,-67.86747197123574
1227,117.625,281.6600036621094,2.3945590109424812,-68.10244008088566
1228,117.95999908447266,281.8399963378906,2.3892844907201245,-67.66900005971581
1229,117.80999755859375,280.95001220703125,2.3847722436909353,-67.05369083046557
1230,116.25,269.6600036621094,2.319655945480511,-58.62026773296868
1231,116.7249984741211,273.1600036621094,2.340201389873406,-61.250475519994616
1232,115.98999786376953,271.3900146484375,2.3397708392682754,-60.82638095071625
1233,115.98999786376953,270.57220458984375,2.332720144607911,-60.0085708921225
1234,114.83000183105469,270.8349914550781,2.3585734314761053,-62.395481457339436
1235,114.18289947509766,270.8450012207031,2.372027707001539,-63.59043100882386
1236,115.0,272.4700012207031,2.3693043584408966,-63.719199520728814
1237,117.87000274658203,276.8275146484375,2.3485832544147023,-62.821314928900684
1238,117.5250015258789,276.6600036621094,2.354052329888199,-63.28555202510979
1239,116.7699966430664,275.5199890136719,2.3595101219010934,-63.52806259223812
1240,117.11000061035156,274.9549865722656,2.347835241561444,-62.34046277581479
1241,117.55000305175781,276.29998779296875,2.3504889886843525,-62.879754677276686
1242,117.95500183105469,276.8550109863281,2.347123959888227,-62.69316541567347
1243,118.06999969482422,278.1000061035156,2.3553824580530303,-63.727582495530505
1244,118.55000305175781,269.010009765625,2.2691691509124445,-53.75862926659983
1245,120.12000274658203,269.42999267578125,2.2430068807457446,-51.303711343744915
1246,120.77999877929688,272.2650146484375,2.25422269746791,-52.93018330808517
1247,120.62999725341797,273.9049987792969,2.2706209484849835,-54.844842340553676
1248,119.93000030517578,275.0899963378906,2.2937546538638562,-57.31163747926227
1249,118.22000122070312,270.9800109863281,2.29216721526199,-56.332912476733874
1250,118.81999969482422,273.17999267578125,2.299107838557594,-57.43420853029631
1251,118.03500366210938,265.1000061035156,2.245943981688678,-50.791665389263336
