,nke,mcd,Ratio,Spread
91,123.6559829711914,245.0576171875,1.9817691898061414,22.737989350302886
92,125.0244369506836,242.5791015625,1.940253501466968,28.204259462120323
93,121.83139038085938,241.82177734375,1.984888923846198,21.99018430714091
94,125.00459289550781,250.13267517089844,2.000987878741272,20.60736019880284
95,117.63680267333984,244.8215789794922,2.081164851609626,9.832312008224964
96,113.53146362304688,246.65093994140625,2.172533781122999,-0.9602624422210764
97,110.27892303466797,243.41513061523438,2.207267934043143,-4.825746168001896
98,108.57332611083984,241.63491821289062,2.2255458763988814,-6.769374638816711
99,107.01646423339844,240.40550231933594,2.246434733584746,-8.93906542286231
100,106.99664306640625,240.16946411132812,2.2446448526639258,-8.746302897853237
101,112.06385040283203,241.0054473876953,2.150608305188171,1.4809806085313286
102,111.65727996826172,240.02191162109375,2.1496306527377285,1.5768484971487484
103,114.92965698242188,237.651611328125,2.067800579657808,11.091750839682508
104,108.45433807373047,227.2458038330078,2.095313178514993,7.359952384619479
105,105.54886627197266,225.22955322265625,2.1338888912581666,3.0326674854723623
106,107.0958023071289,230.0587158203125,2.148158105772914,1.5809404093034831
107,107.72052764892578,234.0813751220703,2.1730433393806776,-1.077751984575681
108,106.3917465209961,240.4940185546875,2.260457473618282,-10.391531908785733
109,107.29412078857422,239.99241638183594,2.236771359119919,-7.919770119937734
110,111.99444580078125,244.00523376464844,2.178726203964539,-1.6703372881444776
111,115.01890563964844,247.72299194335938,2.1537589022057797,1.215227399089858
112,117.8549575805664,248.05740356445312,2.104768510861153,7.072786453158532
113,117.68638610839844,245.1756591796875,2.0832966946054525,9.586487644753621
114,122.37678527832031,246.25753784179688,2.0122896453092456,18.74518804113706
115,120.23453521728516,245.6245880126953,2.0428788414976453,14.700949358486245
116,119.518798828125,245.33778381347656,2.0527129306770107,13.42508163731981
117,120.95027160644531,246.19821166992188,2.0355325242345486,15.68999762164481
118,121.67595672607422,242.90487670898438,1.9963260059325405,20.567725631000716
119,117.89842987060547,239.49288940429688,2.031349269597079,15.732213947312804
120,114.05133056640625,234.76551818847656,2.058419809945002,12.060188194286017
121,109.78670501708984,235.843505859375,2.148197323370463,1.6712157840289055
122,110.06504821777344,236.1303253173828,2.14537066163073,1.9921048490553548
123,112.76895904541016,236.26878356933594,2.0951579722767013,7.757112718939741
124,106.48634338378906,232.5996551513672,2.184314417793944,-2.2906345587751358
125,106.70503997802734,231.79856872558594,2.1723300865012356,-1.0120664343184242
126,108.03711700439453,236.95118713378906,2.1932387100273214,-3.2563523944023385
127,104.29935455322266,240.38296508789062,2.3047406776158543,-14.848811453973465
128,107.36113739013672,240.89723205566406,2.2438029058901843,-8.678268011063405
129,112.24209594726562,245.16964721679688,2.184293202543048,-2.2940545624103064
130,109.84635162353516,244.30923461914062,2.224099672025849,-6.664286151377919
131,102.17201232910156,240.15550231933594,2.3505018335724084,-19.26598881973487
132,102.63922882080078,245.0114288330078,2.3871129162591096,-23.101838523876435
133,101.5954360961914,244.16090393066406,2.403266458736301,-24.5302330758912
134,100.58147430419922,250.17393493652344,2.4872764757841574,-32.75705346662289
135,103.70291137695312,249.5113067626953,2.406020269341701,-25.279371400445736
136,103.61344146728516,248.69046020507812,2.4001756594833257,-24.653865079366735
137,107.49036407470703,250.15414428710938,2.3272238999325503,-17.65303878037147
138,107.29154968261719,250.4508514404297,2.3343017430664106,-18.383818690914293
139,104.48823547363281,250.49038696289062,2.3973070827299106,-24.54384838517063
140,103.14622497558594,248.71022033691406,2.4112391936377913,-25.69370202073298
141,104.48823547363281,249.88711547851562,2.3915334998797415,-23.94057690079563
142,102.60941314697266,249.81790161132812,2.4346489659140853,-27.973408057069374
143,104.08065795898438,252.2013397216797,2.423133602989578,-27.14466778643799
144,103.32515716552734,249.63986206054688,2.416060801733142,-26.23267992859618
145,108.54409790039062,253.67494201660156,2.337068038921798,-18.87321258477868
146,110.45274353027344,251.77609252929688,2.2794915226373607,-12.807204661833364
147,110.95972442626953,250.67831420898438,2.2591829197949655,-10.602531649084678
148,108.47451782226562,251.1925811767578,2.3156828554733404,-16.542766382713406
149,108.6335678100586,247.62234497070312,2.279427528364536,-12.625275302342057
150,104.57769775390625,254.25843811035156,2.4312873927352676,-28.11657595340014
151,107.22196960449219,256.03863525390625,2.387930721645494,-24.12351714216933
152,111.56611633300781,260.55828857421875,2.3354607755323493,-19.15856661461825
153,114.24019622802734,260.4692687988281,2.280014192893389,-13.231210786876286
154,113.62387084960938,261.3197937011719,2.2998670239552945,-15.427362902340544
155,111.10883331298828,258.1748352050781,2.323621151504777,-17.77350224158823
156,113.60398864746094,259.203369140625,2.281639687361613,-13.354347283246593
157,113.80280303955078,257.76934814453125,2.2650527162757728,-11.486253529930305
158,113.1964111328125,256.3748779296875,2.2648675462765757,-11.415722714787389
159,113.32564544677734,253.97161865234375,2.2410780688791214,-8.730305317999576
160,109.45865631103516,257.1957092285156,2.349706436169601,-20.39721846177829
161,112.47073364257812,258.48138427734375,2.2982101734907707,-15.106605453555257
162,113.425048828125,256.42431640625,2.260737985617395,-10.965975021947965
163,115.3833999633789,259.2923583984375,2.2472241109269904,-9.558336224862497
164,115.63191986083984,262.5164794921875,2.2702769253344544,-12.23986220775765
165,117.36162567138672,263.35711669921875,2.243979794866001,-9.304021452224614
166,116.34765625,263.8812561035156,2.268041012674165,-12.041966898700618
167,115.3237533569336,263.6438903808594,2.286119578200568,-14.040095031643173
168,112.49061584472656,263.6043701171875,2.3433454260846682,-20.186182351946083
169,109.68729400634766,260.0539245605469,2.370866442794162,-22.756247624407617
170,110.02528381347656,257.67047119140625,2.3419205319045515,-19.63485890787396
171,110.75096893310547,257.9869079589844,2.3294325137219403,-18.366902627033678
172,112.55026245117188,259.6681823730469,2.307130847302109,-16.119767783446658
173,107.63948059082031,254.1199951171875,2.3608437510321774,-21.29332254955261
174,107.2418441772461,252.8441925048828,2.3577008997252,-20.885682108999756
175,107.22196960449219,250.69810485839844,2.338122548794283,-18.782986746661518
176,105.82030487060547,250.86712646484375,2.370689885760564,-22.012272096311303
177,105.86006927490234,255.03366088867188,2.4091582655816013,-26.09198863723358
178,105.41642761230469,253.0846405029297,2.4008083581973754,-25.111573983090178
179,104.82823944091797,252.96531677246094,2.4131409448599412,-26.276445318359574
180,108.1480484008789,256.9727478027344,2.376120065063014,-23.03571582285434
181,108.39728546142578,258.6234436035156,2.3858848725095543,-24.142250725943992
182,110.63042449951172,258.06658935546875,2.3326909439510266,-18.709769470546572
183,112.0361099243164,258.9118347167969,2.310967730776258,-16.48597268800034
184,105.39649200439453,252.90565490722656,2.3995642558642425,-24.976113929987402
185,106.67257690429688,254.28787231445312,2.383816719292268,-23.572246863508806
186,105.17716217041016,252.05047607421875,2.3964373146505085,-24.599799352117284
187,103.8013916015625,253.48240661621094,2.4419942999337914,-29.035458738123136
188,106.8819351196289,255.57064819335938,2.3911491488932044,-24.397929587230916
189,102.1065902709961,253.9696502685547,2.487299297670271,-33.2229731745403
190,99.4846420288086,249.67385864257812,2.5096723831028913,-34.65169822372863
191,98.2484359741211,246.5514373779297,2.5094693359075153,-34.228293690277866
192,96.72311401367188,244.5725860595703,2.528584698224251,-35.57968774331525
193,95.76605224609375,242.39483642578125,2.5311144266748076,-35.49149730047836
194,95.99534606933594,235.3743896484375,2.451935424853099,-27.970431825350115
195,98.3979721069336,235.61305236816406,2.3944909363793854,-22.96342546774272
196,95.03828430175781,233.08726501464844,2.4525617936722086,-27.772866382513225
197,82.86565399169922,229.44776916503906,2.7689127897068575,-50.709953574990095
198,85.138671875,234.02200317382812,2.7487156895918883,-50.321492833921155
199,88.36875915527344,237.164306640625,2.6838026120056946,-46.41152570260107
200,90.82122802734375,237.75099182128906,2.617790983289819,-41.64371962077689
201,89.89407348632812,233.435302734375,2.5967818976395356,-39.3522930822611
202,86.8932876586914,231.88404846191406,2.6686071468803507,-44.35267405282585
203,86.42472839355469,233.63418579101562,2.7033256584517007,-47.12581987744994
204,87.72074127197266,235.72242736816406,2.687191466352541,-46.38446809559966
205,88.2391586303711,235.73236083984375,2.6715164162808196,-45.262537571989014
206,89.28594207763672,245.36810302734375,2.748115742722287,-52.61283064087513
207,87.28209686279297,241.7982177734375,2.770307158792749,-53.41795369653494
208,89.69468688964844,245.099609375,2.7325989740791066,-51.451921778116656
209,89.40557861328125,247.79443359375,2.7715768684364845,-54.77795797975895
210,88.2989730834961,249.345703125,2.8238799888331325,-58.74528657203746
211,86.56430053710938,248.37120056152344,2.8692105061837685,-61.558105877835004
212,88.22918701171875,253.12442016601562,2.8689419991186726,-62.67636799811444
213,87.74068450927734,253.89012145996094,2.893641904892087,-64.50861998748942
214,91.4393310546875,254.2978057861328,2.7810549667521505,-56.841025220021805
215,92.10728454589844,255.17286682128906,2.770387468041495,-56.25773904711818
216,90.26294708251953,263.6252746582031,2.9206366862494924,-68.7369008808752
217,93.54287719726562,272.9825744628906,2.9182614715518955,-70.93310790229148
218,92.39639282226562,271.13299560546875,2.9344543366213673,-71.58665584840557
219,93.4830551147461,271.42138671875,2.9034287164191723,-69.50253010056545
220,90.023681640625,268.8558044433594,2.986500880031025,-74.48982046376949
221,90.12337493896484,271.42138671875,3.011664697450217,-76.83774171154485
222,95.49687957763672,273.0820007324219,2.8595908257966967,-66.76634804741093
223,93.1540756225586,274.86199951171875,2.950617003870059,-73.6614059616272
224,93.46311950683594,276.8408508300781,2.962033070272492,-74.96551975449393
225,91.81816864013672,276.2342834472656,3.0084926277489985,-77.95038431329382
226,99.18555450439453,274.3349609375,2.7658761632002093,-59.96580025880314
227,105.7653579711914,269.8701171875,2.5515927177309585,-41.135228742353604
228,104.07056427001953,270.74517822265625,2.601553860322943,-45.71054390427648
229,106.38346099853516,266.3399963378906,2.5035846158601474,-36.25559952714539
230,104.90799713134766,270.9838562011719,2.5830619553425724,-44.12084926205557
231,105.03759765625,271.8290710449219,2.5879216310193986,-44.683106435636375
232,105.097412109375,271.8390197753906,2.586543420236527,-44.56246188099732
233,103.51227569580078,272.9825744628906,2.637200009640642,-49.16685522500188
234,105.6457290649414,273.22125244140625,2.5862025361522623,-44.74755056647547
235,106.32364654541016,271.73956298828125,2.5557773065300484,-41.785759462643824
236,105.63575744628906,273.45989990234375,2.588705818116423,-45.00796912736655
237,104.6388168334961,271.3517761230469,2.5932229007790544,-45.076472281529306
238,105.92487335205078,269.8900146484375,2.5479380442725095,-40.80685523326122
239,109.3543472290039,272.7900085449219,2.494551112574061,-36.21925647639807
240,110.7699966430664,273.3999938964844,2.468177324022675,-33.73844524143942
241,112.19999694824219,273.3999938964844,2.436720154480964,-30.616316260876484
242,109.62000274658203,271.5899963378906,2.477558744144064,-34.439236847497654
243,107.93000030517578,271.7699890136719,2.518020830586796,-38.3090228613915
244,108.33000183105469,270.3399963378906,2.495522863181499,-36.00570424875849
245,111.36000061035156,273.3900146484375,2.455010893947717,-32.44030648864219
246,109.41999816894531,272.0400085449219,2.486200083141018,-35.325920351608175
247,112.06999969482422,276.6199951171875,2.4682787175019754,-34.12014133170106
248,112.8499984741211,274.2799987792969,2.430482964004604,-30.077168578468243
249,111.44999694824219,274.5299987792969,2.46325712244559,-33.383801028796
250,108.51000213623047,271.7300109863281,2.5041932138677936,-37.00272305847804
251,105.94999694824219,266.1199951171875,2.5117508521231033,-36.981983190804584
