,mu,klac,Ratio,Spread
607,56.5,327.760009765625,5.801062119745575,-13.715550224756084
608,56.150001525878906,325.1000061035156,5.789848571129258,-13.035998484187003
609,56.54999923706055,327.44000244140625,5.79027421501388,-13.112624281075439
610,56.755001068115234,327.5799865722656,5.771825925597576,-12.092614011241876
611,56.48500061035156,325.5050048828125,5.7626803817925385,-11.54541876925144
612,56.31999969482422,324.42999267578125,5.760475753439967,-11.404057433220812
613,55.5,322.9587097167969,5.819075850753097,-14.572708906394082
614,55.209999084472656,316.7300109863281,5.736823333427762,-9.98496838823415
615,55.47999954223633,319.04998779296875,5.750720807956738,-10.777158747412086
616,55.939998626708984,319.9200134277344,5.71898500682097,-9.044298546637021
617,56.209999084472656,320.6199951171875,5.703967271647848,-8.216493788627458
618,58.724998474121094,335.7300109863281,5.716986287096755,-9.095489404294922
619,58.52000045776367,336.45001220703125,5.749316636623427,-10.97546344038396
620,58.4900016784668,336.8699951171875,5.7594458103974855,-11.56519320515592
621,58.45000076293945,337.07501220703125,5.766894915436092,-11.996553824691985
622,58.06999969482422,336.7699890136719,5.799379899836442,-13.84175099279575
623,58.04499816894531,336.5,5.797226472823477,-13.713232081508336
624,58.459999084472656,339.45001220703125,5.8065346822284045,-14.31497873492246
625,58.560001373291016,339.3599853515625,5.795081581168528,-13.659093055222838
626,59.83000183105469,343.6123962402344,5.743145340535203,-10.72525876596596
627,59.13999938964844,340.8500061035156,5.763442841076124,-11.867218967865297
628,59.230098724365234,341.239990234375,5.761259859153342,-11.747379731587257
629,59.099998474121094,341.3999938964844,5.776649792063493,-12.643550290526418
630,58.97999954223633,340.3900146484375,5.771278692613076,-12.312580046249463
631,58.78900146484375,338.5899963378906,5.759410568324926,-11.593316474226851
632,59.951698303222656,341.19000244140625,5.691081522257158,-7.6142505017320286
633,58.7400016784668,335.0199890136719,5.70343853320803,-8.300572419023792
634,58.970001220703125,333.17999267578125,5.649991279952845,-5.159133163362794
635,58.63999938964844,332.489990234375,5.670020356328117,-6.336432463957733
636,58.34000015258789,333.0899963378906,5.709461698092148,-8.633971869551813
637,58.09000015258789,332.6400146484375,5.72628703347694,-9.59860486271519
638,57.86000061035156,330.0799865722656,5.704804408750939,-8.340019704313688
639,56.02000045776367,320.45001220703125,5.720278643136299,-9.12161026654921
640,55.95000076293945,319.17999267578125,5.704736163063681,-8.247681119607291
641,55.399600982666016,316.95001220703125,5.721160560456053,-9.132115092792146
642,55.564998626708984,319.0400085449219,5.741744199226268,-10.286215687749275
643,55.80500030517578,321.1600036621094,5.7550399051305545,-11.048171212089853
644,55.974998474121094,320.95001220703125,5.733810110873268,-9.876252133779856
645,56.029998779296875,320.6000061035156,5.721934911445644,-9.215029073264004
646,54.47999954223633,315.20001220703125,5.785609670621755,-12.585641891940709
647,55.65999984741211,322.55499267578125,5.795095105282835,-13.263639331916165
648,56.27000045776367,324.0400085449219,5.758663691288694,-11.296991921823333
649,56.029998779296875,323.2449951171875,5.7691415698660835,-11.860018086935879
650,56.11000061035156,322.4100036621094,5.746034577704655,-10.572339572473124
651,55.650001525878906,320.42999267578125,5.757951192989128,-11.195214421685689
652,55.44609832763672,319.010009765625,5.7535159260542,-10.929009343792911
653,52.2400016784668,300.6449890136719,5.7550723459795945,-10.705554167053476
654,51.9900016784668,298.0400085449219,5.7326408717613875,-9.515188380919978
655,52.6349983215332,296.9599914550781,5.6418732958065,-4.785484404995811
656,52.75,293.80999755859375,5.569857773622631,-0.9847582569727091
657,53.68000030517578,295.7900085449219,5.510246029495683,2.297599102857207
658,53.43299865722656,296.760009765625,5.553871525521984,-0.07005074912369302
659,53.65999984741211,296.260009765625,5.521058714276402,1.7144261173078963
660,57.029998779296875,292.4200134277344,5.127477111815916,24.62342233298331
661,56.96500015258789,292.3299865722656,5.131747314828809,24.34565714168231
662,57.41999816894531,293.75,5.115813468605612,25.50023121195035
663,57.39500045776367,294.2149963378906,5.126143287591749,24.89378635698229
664,57.540000915527344,294.1600036621094,5.112269707710926,25.769258138917976
665,57.89500045776367,296.135009765625,5.115035968980868,25.803002294480976
666,57.380001068115234,293.0,5.106308723350886,26.02390926756506
667,58.584800720214844,308.0,5.2573363093087,17.84121837745063
668,58.345001220703125,308.44000244140625,5.286485491270493,16.04432036447089
669,58.45000076293945,312.4100036621094,5.344910172528085,12.66845472022989
