,amat,qcom,Ratio,Spread
190,86.87845611572266,123.8304672241211,1.4253299697128379,-14.485896569443131
191,84.83343505859375,122.89641571044922,1.44867899815168,-16.155663982956145
192,84.08525848388672,120.42219543457031,1.4321439644220972,-14.634058018459232
193,82.73854064941406,118.98137664794922,1.4380405517678396,-14.907944992325728
194,83.94560241699219,119.57757568359375,1.4244650373655425,-13.967255072355432
195,85.79110717773438,118.176513671875,1.3774914155968103,-10.21640785452404
196,84.2149429321289,114.11241912841797,1.3550139103031187,-8.159161250726601
197,81.73099517822266,112.26421356201172,1.3735818745043824,-9.473637140930808
198,86.04049682617188,116.47734832763672,1.353750299268455,-8.199707644528818
199,89.19282531738281,121.59471893310547,1.3632791482994748,-9.303382370678396
200,89.00328826904297,124.0987548828125,1.3943165167974632,-12.04874598405404
201,87.90596008300781,124.48628234863281,1.416130171732189,-13.833444344605002
202,82.39936065673828,120.14397430419922,1.4580692537736861,-16.50240288863191
203,78.99765014648438,113.87394714355469,1.4414852458573086,-14.563596758952333
204,76.11466979980469,109.33290100097656,1.436423507959002,-13.693299515129173
205,75.82537078857422,107.95170593261719,1.4236884674606027,-12.680453828030114
206,79.22708892822266,112.14496612548828,1.4154876525513669,-12.542483275825095
207,74.63825988769531,109.25340270996094,1.4637721039363647,-15.493637160292582
208,74.22926330566406,110.88301086425781,1.4937910727695027,-17.643999385915283
209,75.04727172851562,110.50542449951172,1.4724775725261057,-16.224885450295222
210,77.07233428955078,112.1350326538086,1.4549323526718654,-15.276086792214475
211,78.46894073486328,111.27054595947266,1.4180202372737756,-12.633373764483938
212,82.21980285644531,115.00672149658203,1.3987715550398758,-11.593771687279702
213,84.73368072509766,115.64266204833984,1.3647779850791624,-9.028922324327315
214,87.31739044189453,118.41499328613281,1.3561444368282194,-8.511550387918124
215,87.9259033203125,117.36170959472656,1.3347796856539529,-6.6834789041138025
216,86.32979583740234,113.97331237792969,1.3202082927728969,-5.327322313561472
217,89.50206756591797,118.4547348022461,1.3234860157281236,-5.769656171973755
218,88.07554626464844,116.91455841064453,1.3274349506654315,-6.045795143644217
219,89.5718994140625,116.58665466308594,1.3015985529584762,-3.8126627733216383
220,87.54682922363281,111.78724670410156,1.276885156155092,-1.5916713408260437
221,86.09037780761719,103.22186279296875,1.198994189845869,5.119288748935001
222,91.47725677490234,106.0140609741211,1.1589116761009723,9.185923323844175
223,94.80915069580078,109.39251708984375,1.1538181313408695,10.049794407816844
224,97.2232666015625,111.82699584960938,1.150208172986981,10.689083845169716
225,94.15074920654297,109.73036193847656,1.1654751859462729,8.87364119387895
226,104.53546142578125,119.9154281616211,1.1471267886138277,11.910888812227764
227,110.26152038574219,120.66067504882812,1.0943135431717723,18.456334921138417
228,107.34861755371094,120.03466796875,1.1181761880509706,15.373494358473007
229,110.19168853759766,125.22158813476562,1.13639776099846,13.806508575708957
