,nke,tsla,Ratio,Spread
1039,99.03500366210938,292.9949951171875,2.9584993616684936,-82.82295858058971
1040,98.2750015258789,289.9200134277344,2.9500891266980984,-81.37730509817432
1041,98.19999694824219,291.7900085449219,2.9713851080740286,-83.40809854496466
1042,98.43499755859375,290.3938903808594,2.950108168672443,-81.50817505606979
1043,98.04000091552734,287.4599914550781,2.9320684289135994,-79.42108845035044
1044,98.95500183105469,288.8299865722656,2.918801285713515,-78.82946171140942
1045,98.55000305175781,288.489990234375,2.927346334863754,-79.35772074211177
1046,96.66999816894531,278.385009765625,2.8797456815826714,-73.28318287202073
1047,96.30500030517578,277.54180908203125,2.881904451508684,-73.22248171914917
1048,95.41999816894531,274.8299865722656,2.8802137062051396,-72.40796827617238
1049,95.91000366210938,275.0791015625,2.868096038569686,-71.60658651967982
1050,95.9749984741211,274.8699951171875,2.8639749881455225,-71.25814114954922
1051,96.51000213623047,274.82000732421875,2.8475805744599563,-70.06118742584398
1052,97.04000091552734,275.3299865722656,2.8372834292524223,-69.43493044554675
1053,97.36000061035156,283.5799865722656,2.9126949958350212,-76.99890009883408
1054,96.37000274658203,277.4299011230469,2.8787993485129015,-72.97121847909305
1055,96.29000091552734,276.17010498046875,2.8681078238097166,-71.88293401225651
1056,95.97000122070312,277.0509948730469,2.886849967167449,-73.44985425154734
1057,96.13999938964844,277.7598876953125,2.889118883489606,-73.79429703005233
1058,96.33000183105469,279.260009765625,2.898993091014327,-74.88708295954198
1059,96.13999938964844,276.04998779296875,2.871333363277424,-72.08439712770858
1060,96.30000305175781,285.9949951171875,2.9698337077255896,-81.68638110044417
1061,96.0,284.9100036621094,2.9678125381469727,-81.24455025127013
1062,95.62999725341797,279.9469909667969,2.9273972498915986,-77.07476678907223
1063,95.12999725341797,279.1600036621094,2.934510792830695,-77.35970292338915
1064,95.79000091552734,279.1328125,2.914007827874999,-75.91756497079218
1065,96.29499816894531,281.84130859375,2.926853044841144,-77.54342427939905
1066,96.30000305175781,283.0199890136719,2.9389406027490854,-78.71137499692854
1067,98.18000030517578,283.3699951171875,2.8862293159134267,-75.03095485803887
1068,98.43000030517578,284.1700134277344,2.887026440584007,-75.29501144908353
1069,98.76000213623047,282.5799865722656,2.8612796725386067,-72.99751119837099
1070,98.54000091552734,283.489990234375,2.876902654764481,-74.37916379064289
1071,98.6500015258789,283.448486328125,2.873274018690895,-74.10183541931163
1072,98.9000015258789,287.3500061035156,2.905460077554453,-77.46739347520004
1073,98.69999694824219,287.760009765625,2.91550170884529,-78.30617632666336
1074,96.44499969482422,272.68499755859375,2.827362729238803,-68.06553294129073
1075,96.4800033569336,272.7900085449219,2.8274253633234108,-68.09550143588679
1076,95.47000122070312,270.385009765625,2.8321462900221555,-67.85579258312985
1077,94.98999786376953,268.0,2.8213496791983697,-66.49983651570072
1078,95.02999877929688,267.54998779296875,2.815426615066493,-65.96406847079867
1079,95.20999908447266,267.8699951171875,2.813464947936053,-65.89818270272569
1080,95.43000030517578,268.2799987792969,2.8112752585283847,-65.83653743467254
1081,85.45809936523438,271.3699951171875,3.175474263210502,-90.3047624704699
1082,85.00499725341797,274.3999938964844,3.228045441592565,-94.30614279760358
1083,83.69190216064453,270.8800048828125,3.236633388531008,-93.60122859910275
1084,84.2594985961914,270.5350036621094,3.2107359783688265,-92.03938753208352
1085,84.0199966430664,267.875,3.1882291204793316,-89.89283938445821
