,mcd,hd,Ratio,Spread
397,236.83999633789062,317.4100036621094,1.3401875045179135,-28.54109105160348
398,236.1300048828125,316.94000244140625,1.342226722091919,-28.94072374701239
399,238.0800018310547,317.3599853515625,1.332997240048604,-26.97225047170685
400,238.39999389648438,315.9750061035156,1.325398549467728,-25.195328544640297
401,238.38999938964844,314.69000244140625,1.320063774684799,-23.922566666649807
402,239.49000549316406,315.82000732421875,1.318718944758776,-23.70522770651116
403,239.75999450683594,315.07000732421875,1.3141058330948352,-22.624531327579582
404,241.0,316.3132019042969,1.3125029124659622,-22.348903638307952
405,240.1999969482422,315.7799987792969,1.314654466241898,-22.79558524547725
406,241.52000427246094,313.1000061035156,1.2963729735210863,-18.49877995815462
407,240.97000122070312,310.32000732421875,1.2877951850944231,-16.39245310033335
408,241.16000366210938,310.9100036621094,1.2892270647736725,-16.749724711737265
409,240.41000366210938,310.57000732421875,1.29183479303431,-17.328366805927836
410,240.8800048828125,311.2099914550781,1.291971044281907,-17.39266935750323
411,240.30099487304688,309.07720947265625,1.2862086136428377,-15.969088505121938
412,241.5800018310547,310.67999267578125,1.2860335719885068,-16.00527844621326
413,241.19000244140625,311.3500061035156,1.290891011036636,-17.152983111039994
414,240.58999633789062,310.7200012207031,1.2914917741813345,-17.25789644979114
415,240.03500366210938,310.7099914550781,1.2944361727027778,-17.927670152827837
416,240.56500244140625,311.75,1.2959075378220575,-18.31850903425869
417,241.1300048828125,310.9100036621094,1.2893874564188288,-16.78646875384073
418,242.0500030517578,313.6299133300781,1.2957236495593611,-18.379517521226155
419,242.94000244140625,314.25,1.2935292534863325,-17.90948733266817
420,247.5500030517578,314.9599914550781,1.2723085743175135,-12.972913810963924
421,247.02000427246094,317.32000732421875,1.2845923481331396,-15.982099343595515
422,247.77499389648438,316.6700134277344,1.2780547723876972,-14.40735546784385
423,247.0800018310547,316.7450866699219,1.2819535548105667,-15.333690605091654
424,247.9600067138672,317.3399963378906,1.279803144642129,-14.850725198699486
425,248.39999389648438,317.9949951171875,1.280173119688986,-14.966805130562598
426,248.24000549316406,317.7099914550781,1.2798500822778427,-14.877763463089714
427,249.13499450683594,312.8699951171875,1.255825163126984,-8.941538719533135
428,248.25999450683594,311.54998779296875,1.254934321624623,-8.693276232742512
429,248.60000610351562,309.5,1.2449718117509858,-6.226824813022753
430,249.1396026611328,307.93829345703125,1.236007002370769,-4.0041927558595
431,249.25,306.7449951171875,1.2306719964581243,-2.675674098305202
432,248.66000366210938,306.7900085449219,1.2337730395990913,-3.4433452737375854
433,249.02999877929688,308.4599914550781,1.238645918030346,-4.660139204786057
434,250.0,302.8800048828125,1.21152001953125,2.1079545681509932
435,250.90499877929688,303.2250061035156,1.2085251692025512,2.87144222697946
436,250.04029846191406,302.6300048828125,1.2103249226000619,2.4073141893083436
437,249.8000030517578,300.75,1.2039631558278465,3.9929929403578432
438,249.44000244140625,300.4100036621094,1.2043377193787352,3.892042083259631
439,249.0399932861328,300.010009765625,1.2046659888114055,3.8020842687859533
440,247.27999877929688,299.30999755859375,1.210409248771207,2.34636501684212
441,247.1999969482422,299.2200012207031,1.210436913085208,2.33837101254118
442,247.53500366210938,301.8800048828125,1.2195447125323948,0.08870074024996843
443,246.75,300.6000061035156,1.2182371068024949,0.40718680842927957
444,246.75999450683594,300.9100036621094,1.219444036151384,0.10943103395447129
445,248.42999267578125,302.510009765625,1.2176871500391742,0.5549242631033657
446,248.27999877929688,301.6700134277344,1.2150395316213023,1.2112003904764415
447,249.25,301.8900146484375,1.2111936395122869,2.179306370444798
448,243.5500030517578,302.95989990234375,1.2439330573030642,-5.872227229329334
449,244.69000244140625,303.68499755859375,1.2411009625590017,-5.20099521640578
450,245.27999877929688,303.8399963378906,1.2387475450506915,-4.633336248004647
451,245.77999877929688,304.04998779296875,1.2370818996788937,-4.2309020816952705
452,245.99000549316406,304.75,1.238871471176372,-4.673687304255233
453,246.10499572753906,305.6199951171875,1.2418276768974532,-5.402836489961552
454,246.9499969482422,305.739990234375,1.2380643612579372,-4.487830811824446
455,247.0500030517578,303.8599853515625,1.2299533762317048,-2.485333328835744
456,248.15499877929688,305.3999938964844,1.2306824178387792,-2.6718864836203773
457,248.77999877929688,305.8399963378906,1.2293592645653724,-2.3463568982923073
458,249.3800048828125,307.17498779296875,1.2317546787173856,-2.9464301318067863
459,249.27000427246094,306.1700134277344,1.228266571107688,-2.0761901508674976
460,248.47000122070312,304.8900146484375,1.2270697192842182,-1.7760761037399184
461,248.61000061035156,304.9700012207031,1.226700456425665,-1.6845842496069359
462,248.29330444335938,297.4700012207031,1.1980588920333208,5.427510056670591
463,248.91000366210938,296.30999755859375,1.1904302486806797,7.34287852328429
464,250.47999572753906,296.0400085449219,1.1818908239959447,9.535874269444541
465,251.25,297.4075012207031,1.1837114476445896,9.111522283729066
466,250.91000366210938,296.6700134277344,1.1823761870700389,9.432565139693558
467,250.97999572753906,297.45001220703125,1.1851542643659119,8.73829622872261
468,251.5,298.5400085449219,1.1870378073356735,8.285227770204067
469,250.8699951171875,294.8349914550781,1.1752501183625148,11.21858259638065
470,252.25999450683594,295.95001220703125,1.1731943972551357,11.806104324294829
471,252.7949981689453,299.45001220703125,1.184556713447732,8.961404224718642
472,253.86000061035156,300.9599914550781,1.1855352979259624,8.755894540586546
473,254.23500061035156,301.8949890136719,1.1874643077817812,8.280216198033422
474,254.52999877929688,304.1300048828125,1.1948689991018457,6.4065292027418
475,254.41000366210938,302.8599853515625,1.1904405526199402,7.529572565577772
476,253.39999389648438,310.2099914550781,1.2241909981331769,-1.0575452545784934
477,252.97000122070312,310.3739929199219,1.2269201542563015,-1.7482237827370077
478,252.89999389648438,310.8739013671875,1.229236492170232,-2.333880788075313
479,253.32000732421875,310.9700012207031,1.22757773657688,-1.9155266726483624
480,252.57000732421875,311.0799865722656,1.2316584612239365,-2.944150456292058
481,252.0399932861328,312.0350036621094,1.2380376605861363,-4.548355899373527
482,251.6300048828125,311.32000732421875,1.2372133739344984,-4.335534366813087
483,251.0,310.1700134277344,1.2357371052897783,-3.9572027339959357
484,250.86659240722656,308.17999267578125,1.2284616684852123,-2.1305864378469517
485,251.5800018310547,309.3399963378906,1.2295889740299148,-2.4167696805730623
486,250.97000122070312,308.0299987792969,1.2273578407023042,-1.8539321276618999
487,250.85499572753906,307.4549865722656,1.2256283183859789,-1.4197845418586403
488,250.30499267578125,307.3500061035156,1.2279020199234478,-1.9884759945841857
489,250.52999877929688,306.7200012207031,1.2242845276621206,-1.0828721062486089
490,251.00999450683594,309.6098937988281,1.2334564382869475,-3.384841320970744
491,252.11000061035156,308.9800109863281,1.2255761780107723,-1.4076146655195962
492,251.27000427246094,307.9800109863281,1.2256935000183091,-1.4364852239113552
493,250.77000427246094,308.7250061035156,1.2311081901489571,-2.7939059624863
494,250.00999450683594,306.9599914550781,1.227790881162893,-1.9597902199956898
495,249.05999755859375,305.4200134277344,1.22629091954392,-1.5834171353387851
496,249.16000366210938,306.2900085449219,1.2292904320241045,-2.3309196523501408
497,249.66000366210938,306.760009765625,1.228711068116441,-2.1884952516657643
498,250.02999877929688,309.010009765625,1.235891738088557,-3.9853062725579855
499,250.24000549316406,308.6899108886719,1.2335753840810417,-3.4079804111335728
500,251.02000427246094,310.29998779296875,1.2361564118856616,-4.062674841245731
501,250.74000549316406,309.9599914550781,1.236180843361785,-4.065635356152321
502,251.08999633789062,311.2699890136719,1.2396749912521299,-4.946946193622872
503,251.4499969482422,310.4700012207031,1.234718651774768,-3.706011205665285
504,252.17999267578125,308.6499938964844,1.2239273648219373,-0.9918677073499189
505,252.50999450683594,309.1499938964844,1.224307950662583,-1.0876645544645462
506,252.3000030517578,307.04998779296875,1.2170035040783542,0.755133254326487
507,252.32000732421875,306.7900085449219,1.2158766631245055,1.0396147603579415
508,252.28500366210938,307.489990234375,1.2188199289332426,0.29675879186850485
509,251.02000427246094,305.4949951171875,1.217014540345552,0.742317834535519
510,250.60000610351562,304.6600036621094,1.215722251563965,1.0628740104178214
511,250.83999633789062,302.1600036621094,1.2045926011539596,3.8568263472458773
512,250.67999267578125,299.8599853515625,1.1961863495799145,5.960863973409508
513,250.6199951171875,299.9700012207031,1.1969116872755505,5.777360020061898
514,250.8300018310547,300.6000061035156,1.1984212570631134,5.4045821217206855
515,251.32000732421875,301.0799865722656,1.1979945002303511,5.524785490239245
516,250.41000366210938,300.29998779296875,1.1992331911714613,5.190165153071681
517,251.14999389648438,300.2799987792969,1.1956201715181496,6.116532124959114
518,254.35000610351562,304.3699951171875,1.1966581003081034,5.94607471574573
519,255.35000610351562,305.8599853515625,1.1978068456656734,5.680935724145733
520,254.83999633789062,306.385009765625,1.2022642213484855,4.5312252148300365
521,254.239501953125,304.8500061035156,1.1990662495858802,5.3307125834799
522,254.47000122070312,305.73419189453125,1.2014547507679163,4.7288541068160646
523,255.67999267578125,307.7699890136719,1.20373121804624,4.1751165251749205
524,255.47999572753906,307.8699951171875,1.2050649767722739,3.8301439110536455
525,255.8699951171875,311.2149963378906,1.216301255625363,0.962833927442879
526,255.25,313.42498779296875,1.227913762166381,-2.006559317436719
527,255.77499389648438,314.3500061035156,1.2290099251482627,-2.2885382014254754
528,256.125,315.1499938964844,1.2304538561112128,-2.659820583524273
529,255.60000610351562,314.42999267578125,1.2301642612185228,-2.5828587893793236
530,255.9499969482422,315.81500244140625,1.2338933627933188,-3.5391818338811243
531,255.91000366210938,315.1400146484375,1.2314485957513894,-2.9131798671347804
532,257.69000244140625,315.1400146484375,1.2229423402644202,-0.7329461501751176
533,258.1300048828125,313.0,1.2125672881077803,1.9460060354428415
534,257.1300048828125,312.3500061035156,1.2147551828728418,1.3711486891522704
535,256.95001220703125,312.3949890136719,1.2157811798894456,1.10570152637495
536,256.8900146484375,311.07000732421875,1.2109073517315507,2.357195131621089
537,256.06500244140625,311.1400146484375,1.2150821536794498,1.2766705803155596
538,255.33999633789062,310.45001220703125,1.215829939138143,1.0786483948112882
539,252.5,304.8450012207031,1.2073069355275372,3.205086337197762
540,252.0500030517578,304.9599914550781,1.2099186183800814,2.538916781523361
541,252.1199951171875,304.1300048828125,1.2062906979728059,3.4546332221149703
542,252.38999938964844,304.0400085449219,1.2046436438851698,3.8753446286839255
543,251.7899932861328,302.1307067871094,1.1999313509007072,5.049728164932723
544,251.32000732421875,301.6600036621094,1.2003023829016082,4.944768400395495
545,250.32000732421875,300.19000244140625,1.1992249666747374,5.189918378323674
546,248.3386993408203,297.30999755859375,1.1971955975760555,5.643115715350681
547,248.6199951171875,299.1400146484375,1.2032017557857215,4.157644106777631
548,250.5,301.20001220703125,1.202395258311502,4.400372865319745
549,250.55999755859375,301.8399963378906,1.2046615552321156,3.8338768186673553
550,251.75,304.0899963378906,1.2079046527820878,3.0414527879290665
551,252.1300048828125,304.1401062011719,1.2062828711820044,3.456792377621233
552,252.89999389648438,304.9599914550781,1.2058521107750704,3.580029124034062
553,251.47500610351562,305.0,1.2128441896704902,1.794622509955267
554,250.27000427246094,302.9100036621094,1.2103328345027755,2.4086708575324485
555,250.0800018310547,303.3349914550781,1.212951812356434,1.7509583380769904
556,248.64999389648438,302.5799865722656,1.2168911884157652,0.7544162250529702
557,249.75,303.4100036621094,1.2148548695179555,1.2717429781603677
558,248.84500122070312,301.1199951171875,1.2100705002714567,2.4532626435506506
559,248.5399932861328,299.7300109863281,1.2059628996660612,3.4696574266953837
560,247.8000030517578,300.0849914550781,1.2109967221929354,2.208298999729826
561,249.3800048828125,302.510009765625,1.2130483753409946,1.718547895536964
562,250.6300048828125,304.21990966796875,1.2138207865822506,1.5397120466619107
563,250.4499969482422,303.94000244140625,1.2135755885204433,1.5991363308566442
564,249.64999389648438,303.80999755859375,1.2169437411825712,0.7492564814998481
565,248.5800018310547,301.8299865722656,1.2142166881847634,1.418686356727043
566,247.3300018310547,301.5899963378906,1.2193829867186903,0.12761253763334612
567,252.25999450683594,304.92999267578125,1.2087925129464712,2.826123855544828
568,253.88999938964844,309.69000244140625,1.2197802323285716,0.06262759636194137
569,254.3699951171875,310.57501220703125,1.2209577315278488,-0.23445880586013668
570,255.7769012451172,313.760009765625,1.2266940769015775,-1.6962056451915337
571,256.1199951171875,313.55499267578125,1.2242503461407392,-1.0709495997539953
572,255.42999267578125,313.43499755859375,1.2270876817368843,-1.796104830440705
573,254.2100067138672,312.1300048828125,1.2278431086079893,-1.9854134762778777
574,252.44500732421875,306.3500061035156,1.213531649330921,1.632723607111067
575,251.91000366210938,306.6099853515625,1.2171409665922717,0.7174444586403788
576,251.02999877929688,305.9200134277344,1.2186591838240666,0.32954130810758575
577,251.30999755859375,306.7699890136719,1.220683585984865,-0.1774774250326423
578,251.08999633789062,305.3500061035156,1.2160978555776774,0.9730367165333782
579,250.1300048828125,302.67999267578125,1.2100906999045906,2.467203417461966
580,249.17999267578125,300.54998779296875,1.2061561787748634,3.4335846678408677
581,248.2100067138672,307.260009765625,1.2379033941199227,-4.464525815740111
582,245.14500427246094,303.6000061035156,1.2384507161569003,-4.558694203095407
583,244.50999450683594,303.989990234375,1.2432620222641906,-5.726470834554797
584,244.25,303.0400085449219,1.2406960431726586,-5.094943739914364
585,243.625,301.239990234375,1.2364904678681374,-4.060457456101809
586,245.9499969482422,304.989990234375,1.2400487660853974,-4.962682054599392
587,246.64999389648438,307.1099853515625,1.245124642007704,-6.225285039793797
588,244.4600067138672,305.989990234375,1.2516975449179577,-7.787698444896145
589,246.24000549316406,308.2200012207031,1.2517056300555505,-7.837475714264607
590,246.57000732421875,306.760009765625,1.2441091805714288,-5.973281106301166
591,246.6199951171875,307.17999267578125,1.2455599657676466,-6.332036406116068
592,244.8300018310547,303.69000244140625,1.2404117149456544,-5.034521672819673
593,246.2100067138672,304.75,1.2377644762187308,-4.404218535665003
594,245.83999633789062,304.92999267578125,1.240359572153082,-5.037418880300785
595,248.5500030517578,304.19000244140625,1.223858373391619,-0.9780735545171033
596,246.82000732421875,304.239990234375,1.232639094102004,-3.1470487643574154
597,247.6699981689453,304.739990234375,1.2304275547597818,-2.6059364218467715
598,248.22000122070312,304.3500061035156,1.2261300644862414,-1.5422803695117941
599,250.4199981689453,305.6600036621094,1.2205894333402898,-0.15760893195000203
600,253.7100067138672,314.7099914550781,1.2404319227739662,-5.1778256699309475
601,254.32000732421875,315.30999755859375,1.2398159345624042,-5.030671767763985
602,251.48440551757812,303.8999938964844,1.208424805788773,2.906141497466698
603,249.75999450683594,301.1050109863281,1.2055774247628233,3.5889774380605592
604,250.0,299.8599853515625,1.19943994140625,5.127974099400993
605,249.47000122070312,300.80999755859375,1.2057962724442797,3.5287922288787774
606,246.9499969482422,296.07000732421875,1.1989067057420193,5.182152098331804
607,247.66000366210938,295.80999755859375,1.1944197415186062,6.311814469815594
608,249.11000061035156,299.510009765625,1.2023202963822686,4.38783282685869
609,250.4499969482422,291.45001220703125,1.1637053933255272,14.089126565231645
610,251.8699951171875,294.875,1.1707428662266959,12.40342529423372
611,249.99000549316406,293.8699951171875,1.1755269757183286,11.10572254965711
612,249.77999877929688,294.8949890136719,1.1806189064571104,9.82350166870139
613,248.50999450683594,292.6400146484375,1.1775784520424495,10.522909722482488
614,249.19000244140625,291.92999267578125,1.1715156700334506,12.065840258894006
615,250.80999755859375,294.3800048828125,1.173717187306459,11.600081084439232
616,248.52999877929688,295.2300109863281,1.1879049307383711,7.957415642576442
617,248.0850067138672,295.9549865722656,1.192957972319585,6.6873909722723885
618,249.57009887695312,298.4800109863281,1.195976650766522,5.981383539801064
619,248.63999938964844,297.95001220703125,1.198318906605643,5.37214880616846
620,248.6300048828125,298.3999938964844,1.2001769216757652,4.909925332596393
621,248.69000244140625,298.8900146484375,1.2018577816326126,4.493392664850311
622,247.6699981689453,297.0299987792969,1.1992974561928216,5.1040550332313535
623,248.55999755859375,293.6499938964844,1.1814048792274445,9.574176774523714
624,246.44000244140625,291.6300048828125,1.1833712140631498,8.997487134231669
625,245.57000732421875,289.5849914550781,1.179235993069576,9.976885961470764
626,246.5,291.3599853515625,1.1819877701888946,9.340994749688655
627,246.6199951171875,292.95001220703125,1.1878599383956232,7.897944062633932
628,246.0749969482422,291.6400146484375,1.1851671980708351,8.540399936684985
629,245.8000030517578,291.19000244140625,1.1846623223193806,8.65358552785181
630,244.9199981689453,291.5199890136719,1.190266173416276,7.245723881225266
631,245.07000732421875,289.68499755859375,1.1820499812339378,9.264454236567694
632,244.77999877929688,287.1499938964844,1.1730941879585102,11.444240572014102
633,243.75,284.3699951171875,1.1666461338141025,12.962644066432567
634,244.32000732421875,285.42999267578125,1.1682628688571073,12.600820687298942
635,245.5,284.55999755859375,1.1591038597091394,14.916131299882458
636,244.47000122070312,282.9599914550781,1.1574425902654082,15.254542118519616
637,245.3300018310547,289.5350036621094,1.1801858782094505,9.732902727864705
638,245.3000030517578,291.0400085449219,1.1864655724586886,8.191153802948683
639,244.3699951171875,288.7099914550781,1.1814461563361223,9.382049518343415
640,243.00999450683594,287.2799987792969,1.1821735948033842,9.146243756360882
641,241.89999389648438,284.9200134277344,1.1778421687338259,10.146643480853292
642,242.11500549316406,286.86968994140625,1.184848866996415,8.460324188585552
643,244.19000244140625,290.04998779296875,1.1878045165365305,7.821588927831775
644,245.3800048828125,297.1499938964844,1.2109788409140996,2.1791587935778045
645,245.6300048828125,297.0400085449219,1.2092985492006016,2.5953569558340552
646,244.7100067138672,296.32000732421875,1.2109026978643245,2.1884972759537993
647,244.52999877929688,294.9700012207031,1.2062732699186385,3.3180204371016577
648,243.5,292.5400085449219,1.201396338993519,4.4864178280044404
649,245.0,295.6400146484375,1.2066939373405612,3.223688588651206
650,245.07000732421875,296.3599853515625,1.2092870465356007,2.589466443598943
651,243.1999969482422,296.0299987792969,1.2172286286759204,0.6289684828475892
652,243.22000122070312,294.2699890136719,1.209892227352819,2.4134805064571685
653,243.75999450683594,296.7900085449219,1.2175501117210552,0.5548724228170763
654,243.88999938964844,298.8450012207031,1.225326999748179,-1.340883610684451
655,244.97000122070312,299.17999267578125,1.2212923671671871,-0.35303348079600805
656,243.7100067138672,296.79998779296875,1.217840792813374,0.48366556442885345
657,244.1999969482422,296.45001220703125,1.2139640291226677,1.4338062978881603
658,243.7899932861328,294.67999267578125,1.2087452347968999,2.7016323340612223
659,242.5449981689453,293.7969970703125,1.2113092386496773,2.059694122994123
660,241.47000122070312,297.8900146484375,1.2336522679526,-3.350034803164598
661,241.14999389648438,298.8179931640625,1.2391374693226516,-4.669974687556029
662,239.82000732421875,300.010009765625,1.2509799041079748,-7.491026995032095
663,241.33999633789062,303.6499938964844,1.2581834693962453,-9.269250693491195
664,241.64999389648438,301.0,1.2456031765055182,-6.239555902106084
665,233.36000061035156,291.0899963378906,1.2473859940715917,-6.483560819112491
666,233.39999389648438,286.8699951171875,1.2290916993100596,-2.2145737721869034
667,234.33999633789062,284.8299865722656,1.2154561364828835,0.9767979313028754
668,233.3699951171875,284.9800109863281,1.2211510346187584,-0.36133368343104943
669,232.7550048828125,283.1099853515625,1.2163432768893745,0.7554203984658934
670,230.7100067138672,283.29998779296875,1.2279484181382956,-1.939400591645559
671,230.97000122070312,285.15899658203125,1.234614863726601,-3.4799547858953668
672,230.68499755859375,288.29998779296875,1.2497561213088462,-6.970033086562986
673,229.88999938964844,287.29998779296875,1.249728081063736,-6.943787581799435
674,231.14999389648438,288.010009765625,1.245987529182476,-6.110503716868103
675,229.60000610351562,288.6199951171875,1.2570556944456812,-8.61899354293434
676,229.17999267578125,289.739990234375,1.264246441635363,-10.253442629064473
677,229.22999572753906,290.29998779296875,1.2664136160348622,-10.752193887570122
678,229.0,287.760009765625,1.2565939291075328,-8.493926412935544
679,229.74000549316406,283.760009765625,1.2351353833935044,-3.587529764973234
680,229.19000244140625,281.510009765625,1.228282240790999,-2.0112016864487794
681,229.46499633789062,281.3999938964844,1.2263308059505456,-1.5643592014437864
682,228.92999267578125,279.92999267578125,1.2227755280289028,-0.7496578811644745
683,230.43499755859375,281.6499938964844,1.2222535503743,-0.6262520007723047
684,231.79249572753906,285.3900146484375,1.231230604565817,-2.703539433428042
685,233.91000366210938,287.3699951171875,1.2285494019841188,-2.089887676933764
686,235.77000427246094,283.04998779296875,1.2005343456068738,4.50834370643627
687,238.3000030517578,285.0,1.195971449224443,5.657203648445878
688,237.2899932861328,285.90509033203125,1.2048763050335485,3.5150015997740445
689,236.85000610351562,285.0799865722656,1.2036309023681047,3.8011865121059065
690,237.2480926513672,286.04998779296875,1.205699841866865,3.318782094270765
691,237.08999633789062,285.6600036621094,1.2048589483927397,3.5151217590902695
692,238.00999450683594,286.1099853515625,1.2020923152592446,4.192000970220469
693,240.99549865722656,282.625,1.1727397464878961,11.333784790698694
694,241.44000244140625,284.25,1.177311121295996,10.253235803169382
695,243.60499572753906,285.69500732421875,1.172779755484799,11.460023196069862
696,243.5399932861328,285.57598876953125,1.1726040758899534,11.499423429617472
697,244.7100067138672,286.5,1.170773536592628,12.00850460017255
698,244.77999877929688,287.2900085449219,1.1736661899567769,11.304225923576602
699,244.67999267578125,288.1300048828125,1.1775789337406335,10.341736985509833
700,243.02999877929688,293.54998779296875,1.2078755267556522,2.900757000673585
701,242.1300048828125,292.1400146484375,1.2065419764470295,3.2083715026060906
702,242.5449981689453,292.1600036621094,1.2045600027529928,3.696687531197248
703,244.39999389648438,293.2300109863281,1.199795492263906,4.898774029196935
704,244.93429565429688,293.6499938964844,1.1988929239658026,5.133231291114149
705,245.02999877929688,294.3800048828125,1.2014039356379629,4.520442396379727
706,244.14999389648438,293.6400146484375,1.2027033462590873,4.182557556393809
707,248.10000610351562,302.5150146484375,1.2193269133666127,0.1457349171523028
708,248.61000061035156,303.2099914550781,1.2196210559136016,0.07542551601806413
709,247.91000366210938,304.5299987792969,1.2283893117695972,-2.1019739401937807
710,248.9199981689453,304.5350036621094,1.223425220561899,-0.8698857961124495
711,248.56500244140625,302.82000732421875,1.2182729038678803,0.4102935837221857
712,248.3249969482422,302.6199951171875,1.2186449162838886,0.3163347641786267
713,248.08999633789062,302.80999755859375,1.2205651256738954,-0.16150846686964182
714,250.35000610351562,302.4549865722656,1.208128536842158,2.9616782895678204
715,250.60000610351562,304.22821044921875,1.2139992140445155,1.4946672233084464
716,250.9499969482422,306.114990234375,1.2198246421876247,0.0365741592753388
717,250.4499969482422,305.55999755859375,1.2200439260605802,-0.020858786330855805
718,250.1999969482422,305.19000244140625,1.2197841972977306,0.04292352016289347
719,251.4949951171875,307.1000061035156,1.2210978829237464,-0.28090002532253133
720,251.86000061035156,308.4599914550781,1.2247279866098764,-1.193807944963347
721,250.9600067138672,302.8999938964844,1.2069651968165458,3.263830971031658
722,251.17999267578125,302.80938720703125,1.2055474004169286,3.62388773932826
723,252.49000549316406,303.5,1.2020277769300338,4.537845773781945
724,252.7899932861328,303.7699890136719,1.201669358287592,4.635297181145169
725,254.07000732421875,305.0199890136719,1.2005352077013791,4.9531239664641395
726,253.22999572753906,304.92999267578125,1.2041622154583473,4.014231056216253
727,252.4600067138672,302.75,1.1991998413559832,5.251101731678481
728,249.52999877929688,298.42999267578125,1.1959683971294177,5.982285195898263
729,248.83999633789062,297.57000732421875,1.1958286919445194,5.99712019958661
730,248.5399932861328,298.0899963378906,1.1993643051028537,5.109672075132884
731,249.02499389648438,298.05999755859375,1.1969079605017174,5.733724454765471
732,249.6300048828125,298.8999938964844,1.1973720628527864,5.6347765753713395
733,249.64999389648438,298.6099853515625,1.1961145309515973,5.949268688531098
734,249.1999969482422,297.1300048828125,1.1923355077108013,6.878069835981697
735,246.75,296.92498779296875,1.2033434155743414,4.082205118976154
736,246.7899932861328,298.489990234375,1.2094898430030763,2.5661885037923104
737,247.66000366210938,300.19000244140625,1.2121052975956719,1.9318095870030938
738,247.86500549316406,302.0450134277344,1.2185867578473661,0.32789534821340927
739,248.75,303.1499938964844,1.2186934427999372,0.3069015010104217
740,249.76499938964844,303.7699890136719,1.2162232088402922,0.9301296476496568
741,250.3699951171875,305.8800048828125,1.2217119097663565,-0.43885645274122775
742,249.8300018310547,304.7449951171875,1.2198094419551282,0.03474186527386469
743,249.14999389648438,304.32000732421875,1.2214329310826961,-0.3731789055126533
744,249.12399291992188,305.6499938964844,1.2268990646546523,-1.7350128062342456
745,249.27000427246094,306.4700012207031,1.2294700363775841,-2.3761779438362476
746,249.4600067138672,306.489990234375,1.2286137336070937,-2.1634422310214143
747,248.97999572753906,305.0199890136719,1.2250782964405618,-1.281383063467907
748,248.36000061035156,305.04998779296875,1.2282573161672572,-2.070783632566312
749,248.72999572753906,306.8500061035156,1.2336670742343505,-3.417612964005408
750,247.69000244140625,304.8599853515625,1.2308126381632236,-2.701429281049635
751,247.69000244140625,304.9700012207031,1.2312568057438937,-2.81144515019026
752,247.83999633789062,305.1300048828125,1.2311572360855592,-2.7877286017821428
753,247.44000244140625,303.6499938964844,1.2271661449259348,-1.7976506366652607
754,247.6199951171875,304.2550048828125,1.2287174334965243,-2.1821973703723723
755,248.05999755859375,303.7799987792969,1.2246230821942246,-1.168253729676288
756,246.9600067138672,297.1199951171875,1.2031097628752363,4.144424779228692
757,247.32000732421875,298.0,1.2049166714173003,3.705367091405086
758,247.02000427246094,297.16839599609375,1.2030134841562046,4.169511984529485
759,248.27999877929688,299.5400085449219,1.2064604882296277,3.3412052732889412
760,248.35760498046875,299.07000732421875,1.2041910588875993,3.9062625459445064
761,249.14999389648438,300.6099853515625,1.206542214391779,3.3368430671435965
762,248.9499969482422,301.7699890136719,1.2121710894272926,1.9318728944285717
763,246.17999267578125,298.1199951171875,1.2109838491619875,2.1890236152972227
764,246.74000549316406,300.1400146484375,1.2164221770545145,0.8549364793884628
765,246.94000244140625,299.489990234375,1.2128046783567914,1.7499274040566128
766,245.69000244140625,297.9800109863281,1.2128292076410083,1.728842598634791
767,245.08999633789062,297.69000244140625,1.2146150674832081,1.28393292199302
768,245.89999389648438,298.2200012207031,1.2127694535293225,1.7460606589843828
769,245.60000610351562,297.6499938964844,1.2119299124570488,1.9486275621680342
770,244.22500610351562,304.2749938964844,1.2458797678052522,-6.360542896647538
771,244.22000122070312,303.1600036621094,1.2413397844025962,-5.2516828992053854
772,244.52999877929688,304.67999267578125,1.2459820643551116,-6.391971017976467
773,244.8800048828125,305.6499938964844,1.248162315427727,-6.933266827809697
774,245.25,303.73260498046875,1.2384611823872325,-4.562688932686293
775,243.25999450683594,301.2900085449219,1.2385514073357229,-4.557553198570369
776,242.0800018310547,299.8500061035156,1.2386401348128626,-4.562866252560135
777,237.9499969482422,290.0,1.2187434491250677,0.2284982375759832
778,238.39999389648438,291.12750244140625,1.2211724408341078,-0.3478248825309229
779,238.1699981689453,290.62249755859375,1.2202313464874002,-0.1245305524275373
780,238.88999938964844,290.7309875488281,1.2170077788590177,0.6488738473157618
781,238.66000366210938,289.6000061035156,1.2134417232035504,1.4981447399191474
782,238.9600067138672,292.0199890136719,1.2220454503223177,-0.554379059455308
783,237.3699951171875,289.239990234375,1.2185195946588774,0.2780920396218598
784,236.5399932861328,282.7900085449219,1.195527253621092,5.711444954802167
785,236.67999267578125,282.4599914550781,1.193425723322584,6.212940471044582
786,239.02499389648438,283.6600036621094,1.1867378345586541,7.885205923500329
787,238.99000549316406,284.95001220703125,1.1923093253168773,6.552341789288838
788,239.49000549316406,283.69000244140625,1.1845588372559614,8.42477717630134
789,238.8350067138672,282.0299987792969,1.1808570387555406,9.282504769572817
790,238.58999633789062,283.3900146484375,1.1877698939527255,7.622387636924535
791,239.7635040283203,282.2850036621094,1.1773476735173445,10.164770976281481
792,239.57000732421875,280.4599914550781,1.170680731647353,11.75277850482103
793,240.86000061035156,278.0899963378906,1.1545711020227367,15.70282350169969
794,242.10000610351562,279.04278564453125,1.152593054975884,16.26885646440882
