,adi,klac,Ratio,Spread
821,143.91000366210938,293.75,2.0412062575559684,22.29747700174959
822,144.3800048828125,294.2149963378906,2.0377821470271678,22.871894953863254
823,144.57000732421875,294.1600036621094,2.0347235855249965,23.347080693053833
824,145.69000244140625,296.135009765625,2.0326378255414257,23.84895949591816
825,144.7100067138672,293.0,2.024739039500871,24.816694968460688
826,148.52999877929688,308.0,2.07365517088344,18.264660985593018
827,148.0800018310547,308.44000244140625,2.0829281376786257,16.829483983232358
828,148.97000122070312,312.4100036621094,2.0971336584690325,14.827728892426071
829,148.88999938964844,312.7300109863281,2.100409780833612,14.330796397033614
830,149.5,315.0,2.1070234113712374,13.409832286663507
831,149.30999755859375,314.9750061035156,2.109537279845644,13.01463311973861
832,148.5399932861328,313.9800109863281,2.113774237093898,12.306752991276872
833,148.30799865722656,311.94000244140625,2.1033255472779344,13.83370216131316
834,150.24000549316406,318.6300048828125,2.1208066642230667,11.416359928438387
835,148.5500030517578,313.55999755859375,2.110804383149983,12.7489031560492
836,149.00999450683594,314.1084899902344,2.1079692743416913,13.21768827737491
837,150.1699981689453,316.44000244140625,2.107211868547822,13.451540190682854
838,150.16000366210938,315.6300048828125,2.1019578928157485,14.23943475726468
839,149.9499969482422,316.8699951171875,2.1131710674629796,12.535011730430417
840,147.4199981689453,311.6700134277344,2.1141637315078263,12.139865643490614
841,147.66000366210938,312.1474914550781,2.113961016616021,12.193163129667985
842,148.00999450683594,312.2049865722656,2.1093507071094866,12.909677673211254
843,148.82000732421875,315.54998779296875,2.1203465412114424,11.35603115625718
844,148.30499267578125,314.3299865722656,2.1194835109795793,11.437070260337228
845,147.85000610351562,313.4800109863281,2.120257004026421,11.280836661827314
846,147.57000732421875,313.1700134277344,2.1221792904006844,10.971612993826048
847,148.3699951171875,315.86260986328125,2.1288846819318326,10.048200779964352
848,149.66000366210938,317.8800048828125,2.1240144133665604,10.88367774619842
849,149.6999969482422,317.07000732421875,2.1180361642481773,11.782121017866066
850,149.72000122070312,315.7200012207031,2.108736298734719,13.176366850431625
851,149.5800018310547,316.79998779296875,2.117930097037859,11.786769664868464
852,147.9600067138672,312.6000061035156,2.1127331165105843,12.404109436875435
853,148.0500030517578,313.7799987792969,2.119419063230957,11.423144924279873
854,148.24000549316406,311.82000732421875,2.103480813339541,13.80332944276727
855,148.17999267578125,313.2900085449219,2.1142530977876506,12.200609034914399
856,148.7899932861328,315.0,2.117077856131323,11.839642483138098
857,149.02999877929688,315.2900085449219,2.11561438051036,12.080409451737344
858,149.35000610351562,314.69000244140625,2.1070638739933645,13.388116239947797
859,149.66000366210938,313.8399963378906,2.0970198360174703,14.923686291120296
860,149.19000244140625,313.0,2.0979958098930216,14.724268339006633
861,149.50999450683594,303.79998779296875,2.0319710986216264,24.63194748570674
862,149.6699981689453,306.44000244140625,2.047437737625287,22.345783179616653
863,150.33999633789062,308.54998779296875,2.052347979971342,21.71750817347975
864,151.67999267578125,313.0799865722656,2.0640822896232582,20.150930085034126
865,153.52000427246094,318.8599853515625,2.076993072418517,18.44014275268062
866,153.69000244140625,320.2699890136719,2.083870023593588,17.40609242493064
867,153.32000732421875,319.0899963378906,2.081202589973308,17.767835710931188
868,155.6699981689453,322.3949890136719,2.0710155637297785,19.659880740145518
869,156.58999633789062,323.1700134277344,2.063797311358234,20.919445177041716
870,157.56500244140625,323.92999267578125,2.055849888342059,22.315705598584366
871,157.4199981689453,324.6000061035156,2.061999808659319,21.325013189033534
872,157.7899932861328,324.80499267578125,2.0584638221435703,21.938276006548556
873,157.8300018310547,326.17999267578125,2.0666539244226376,20.651755464648424
874,157.97000122070312,326.2300109863281,2.0651390040223236,20.91134776739903
875,157.125,334.0400085449219,2.1259507305961614,11.232618160501309
