,wmt,pep,Ratio,Spread
850,123.94499969482422,166.52999877929688,1.3435798070864085,-13.282343769767074
851,123.70999908447266,166.17999267578125,1.343302836517757,-13.2252596439779
852,123.94000244140625,166.27999877929688,1.34161687513204,-13.038572712543875
853,124.16999816894531,166.3699951171875,1.3398566285780644,-12.841885525321153
854,124.48699951171875,167.1699981689453,1.3428711337299808,-13.246754878795294
855,123.86000061035156,166.77000427246094,1.3464395563592721,-13.628298349154456
856,123.91000366210938,166.27999877929688,1.3419416823901191,-13.07596538887723
857,123.36000061035156,165.91000366210938,1.3449254445625165,-13.391534370589149
858,122.80500030517578,164.9600067138672,1.3432678335893031,-13.133330464023153
859,122.48709869384766,164.32000732421875,1.341529100423311,-12.889586933341839
860,122.38999938964844,164.00999450683594,1.3400604242564254,-12.700605802554868
861,122.43000030517578,166.36000061035156,1.3588172849438327,-15.000751834347234
862,122.23989868164062,166.3800048828125,1.361094100021545,-15.257712697906477
863,121.9800033569336,166.2899932861328,1.3632561789618982,-15.491653674801576
864,121.97000122070312,166.65899658203125,1.366393333721986,-15.873124366089918
865,121.97000122070312,167.47500610351562,1.3730835814330427,-16.689133887574293
866,122.08999633789062,167.27000427246094,1.3700549536387256,-16.33456135118613
867,121.83999633789062,166.72999572753906,1.3684340178832413,-16.106171122157384
868,121.18000030517578,166.4199981689453,1.3733289135982718,-16.618840972406623
869,121.36000061035156,166.0800018310547,1.3684904498664667,-16.054479066679484
870,121.80999755859375,166.5500030517578,1.3672933781288599,-15.963571122709517
871,121.72000122070312,166.3699951171875,1.366825447327468,-15.895741217139296
872,121.43000030517578,166.8699951171875,1.3742073186017683,-16.757219604755683
873,121.7300033569336,166.33999633789062,1.3664667029553326,-15.853275042452545
874,121.58000183105469,166.70899963378906,1.3711876716817688,-16.409251229854114
875,121.66000366210938,167.08999633789062,1.373417650076319,-16.690527790509158
876,121.80000305175781,167.64999389648438,1.3764366970109436,-17.076019852989653
877,121.80999755859375,167.02999877929688,1.371233906305196,-16.44356685024858
878,121.66999816894531,167.4600067138672,1.3763459294323321,-17.04808028093212
879,122.01000213623047,168.38999938964844,1.3801327468352333,-17.554267101983847
880,122.05000305175781,168.63999938964844,1.3817287601224655,-17.754407030260587
881,122.63999938964844,169.41000366210938,1.3813601150132475,-17.788996641935178
882,122.02999877929688,166.49000549316406,1.3643366971942483,-15.629347924555994
883,122.3550033569336,165.97000122070312,1.3564627245894965,-14.70423413553221
884,123.68499755859375,167.14999389648438,1.3514168831777662,-14.226424598237607
885,123.54000091552734,166.88999938964844,1.3508984794630399,-14.147164530291697
886,123.84500122070312,167.66000366210938,1.3537890266828283,-14.53699407696957
887,124.3550033569336,168.82000732421875,1.357565057834128,-15.061293711902785
888,124.25,169.0399932861328,1.3604828433491574,-15.412163550819947
889,126.0199966430664,171.16000366210938,1.3581971768091343,-15.325920434601109
890,125.26000213623047,170.50999450683594,1.3612485358366226,-15.623224112560656
891,124.94000244140625,169.9499969482422,1.3602528703962888,-15.462097617916676
892,124.58499908447266,170.2949981689453,1.3668980970452134,-16.249601031516
893,124.8499984741211,171.1699981689453,1.3710052083374709,-16.794286377456196
894,125.47000122070312,171.5800018310547,1.3674982080317635,-16.431473192609538
895,125.13999938964844,170.72000122070312,1.364232076501233,-15.982811041597621
896,124.3499984741211,169.55999755859375,1.3635705640469427,-15.807522398890889
897,124.58999633789062,169.6999969482422,1.3620675972091074,-15.648370868036075
898,125.1500015258789,170.25,1.3603675423431392,-15.50034242550462
899,124.48999786376953,169.57839965820312,1.3621849350802802,-15.651419002387009
900,125.04000091552734,169.77999877929688,1.3578054825350994,-15.167454024581367
901,125.23500061035156,170.60000610351562,1.3622390327949128,-15.744399442796926
902,125.31500244140625,170.36000061035156,1.359454153863238,-15.404673806186345
903,126.0199966430664,172.60000610351562,1.3696239541442017,-16.76592287600736
904,126.1500015258789,171.77000427246094,1.361632994013269,-15.773873434393018
905,125.72000122070312,171.49000549316406,1.3640630275854921,-16.029858538825785
906,125.3499984741211,170.9001007080078,1.3633833489299219,-15.90115228473244
907,125.80999755859375,171.69000244140625,1.3646769396163823,-16.11767745806788
908,125.76000213623047,172.25999450683594,1.3697518414498275,-16.7499874807744
909,125.41999816894531,171.91000366210938,1.3706745827769853,-16.82380249077736
910,124.93000030517578,170.9600067138672,1.368446380342996,-16.484574778931552
911,124.7300033569336,171.50999450683594,1.3750500271857957,-17.283853420680295
912,124.9020004272461,170.92999267578125,1.368512850803746,-16.489461840068266
913,125.62000274658203,171.3300018310547,1.3638751638676936,-15.994500301106406
914,125.44499969482422,170.9550018310547,1.3627884909477836,-15.83763692616612
915,125.30000305175781,170.88999938964844,1.3638467296689427,-15.953368923649897
916,125.45999908447266,170.5500030517578,1.3593974517481535,-15.413941808702567
917,126.75,171.6300048828125,1.354082878759862,-14.885991988568328
918,126.5,170.7899932861328,1.3501185240010498,-14.357598707781769
919,126.19999694824219,171.10499572753906,1.3558240876797607,-15.04654693219431
920,125.94000244140625,170.6699981689453,1.35516908734657,-14.935625575047261
921,125.83000183105469,170.38999938964844,1.3541285616320828,-14.792739615530287
922,125.18000030517578,169.5500030517578,1.354449613663625,-14.76295280092905
923,125.1050033569336,169.50999450683594,1.3549417685814826,-14.816425946840589
924,124.12000274658203,168.16000366210938,1.3548179176683115,-14.69421202751986
