,hon,noc,Ratio,Spread
1481,209.6199951171875,535.39501953125,2.554121896777733,-27.093367778484332
1482,209.32000732421875,535.9299926757812,2.560338113526203,-28.359259791008196
1483,208.6199951171875,533.3599853515625,2.556610094118542,-27.494828966689237
1484,213.24229431152344,532.989990234375,2.499457211127805,-15.86262327348943
1485,214.28500366210938,534.27001953125,2.493268359430798,-14.602096067603679
1486,212.10000610351562,529.52001953125,2.4965582474939545,-15.175832497973555
1487,213.06069946289062,525.8099975585938,2.4678882538362057,-9.125085605235153
1488,214.38999938964844,528.9600219726562,2.4672793669413875,-9.036276905212457
1489,214.38999938964844,532.094970703125,2.481902011371602,-12.171225635681207
1490,214.74000549316406,531.3300170898438,2.4742945119592905,-10.55348377245009
1491,213.1300048828125,505.32000732421875,2.370947289200618,11.533766963749418
1492,211.5500030517578,503.9200134277344,2.3820373725281647,9.084093717607448
1493,212.72000122070312,504.0950012207031,2.3697583599470273,11.75980104371654
1494,212.51499938964844,497.7200012207031,2.3420464562509697,17.6353150319424
1495,213.56500244140625,493.9599914550781,2.312925740679825,23.953652369448196
1496,212.97999572753906,493.7925109863281,2.318492444792922,22.695766689674816
1497,212.74000549316406,492.8800048828125,2.316818615004925,23.02353769879635
1498,214.14999389648438,488.5199890136719,2.281204776731454,30.818983781408907
1499,213.8699951171875,483.1700134277344,2.2591762493985525,35.48674363857406
1500,215.10000610351562,482.9800109863281,2.2453742318998207,38.673662150625596
1501,215.58999633789062,485.94000244140625,2.2540006989925474,36.90752963191465
1502,215.125,485.114990234375,2.2550377233439862,36.599580415588484
1503,214.1300048828125,483.9599914550781,2.2601222641354544,35.330278200782395
1504,213.0,482.17999267578125,2.2637558341585975,34.35702531741088
1505,215.22500610351562,484.0400085449219,2.2489952134656495,37.91822651301839
1506,214.41000366210938,489.6449890136719,2.283685372186774,30.32749637096099
1507,214.5,491.9800109863281,2.2936131048313664,28.211750058702638
1508,213.4600067138672,497.7900085449219,2.332005963122569,19.867813675806975
1509,214.57000732421875,500.3699951171875,2.3319661557410507,19.99233844902078
1510,214.97999572753906,500.4599914550781,2.327937489073868,20.901276956709626
