,ups,unp,Ratio,Spread
351,208.05999755859375,255.88999938964844,1.2298856214183356,-7.879668581624662
352,208.27999877929688,255.76499938964844,1.2279863687759518,-7.491157637125076
353,208.77000427246094,254.0800018310547,1.2170330824894784,-5.219246015504842
354,207.83999633789062,252.6300048828125,1.2155023543789216,-4.883185019288339
355,207.05999755859375,252.47000122070312,1.219308433292429,-5.657440787122857
356,206.83999633789062,253.69000244140625,1.2265036111632017,-7.140952952325568
357,206.22999572753906,258.92999267578125,1.255539921641015,-13.11158384617213
358,204.53500366210938,259.010009765625,1.2663358600149832,-15.221812216904317
359,205.22999572753906,259.8299865722656,1.2660429371017132,-15.209348117099983
360,205.14999389648438,259.05999755859375,1.2627833549403447,-14.535182926566653
361,206.42999267578125,258.6499938964844,1.25296712238284,-12.59203464729166
362,206.6300048828125,258.55999755859375,1.251318740979717,-12.262469613291932
363,207.19000244140625,259.6499938964844,1.2531975039187226,-12.681717465738279
364,206.8300018310547,262.0299987792969,1.2668858311635625,-15.492920414411463
365,206.38999938964844,261.7200012207031,1.2680847036904919,-15.709944744816914
366,205.33999633789062,260.9700012207031,1.2709165572949186,-16.217607293287674
367,206.05999755859375,262.30499267578125,1.2729544588157828,-16.69020261664446
368,205.27999877929688,262.3699951171875,1.2781079339311079,-17.689464487994574
369,204.43499755859375,262.2749938964844,1.2829260989000326,-18.606580695818227
370,203.8300018310547,261.5199890136719,1.2830299105351222,-18.5762217721169
371,207.08999633789062,260.3699951171875,1.2572794423752105,-13.521503034495941
372,207.5,260.9599914550781,1.257638513036521,-13.620409132498628
373,205.5800018310547,261.510009765625,1.2720595750384978,-16.470144368793942
374,204.55999755859375,258.3299865722656,1.2628568129419835,-14.511852074794069
375,203.72000122070312,255.94000244140625,1.256332225151176,-13.127990672101083
376,203.88999938964844,256.44000244140625,1.2577370307963511,-13.424371901628751
377,204.25999450683594,257.6600036621094,1.2614315607135997,-14.20120393227595
378,210.02999877929688,260.3999938964844,1.2398228605910584,-10.030053988684903
379,209.47000122070312,260.0,1.2412278535581671,-10.300808577644807
380,210.06500244140625,259.2699890136719,1.2342369552300385,-8.85812275640078
