,meta,chtr,Ratio,Spread
181,223.4199981689453,448.2799987792969,2.0064452710285914,138.44132678758638
182,211.0,455.947509765625,2.160888671875,98.1577659894973
183,209.80999755859375,457.3699951171875,2.179924695864207,93.61022551497422
184,209.4499969482422,456.6199951171875,2.1800907222262897,93.41483102459097
185,210.05099487304688,461.135009765625,2.1953478965635527,90.4780918304291
186,206.89999389648438,454.5199890136719,2.1968100648716113,88.8182961604731
187,206.76800537109375,454.95001220703125,2.2002921167156235,88.04165904171998
188,208.3800048828125,456.20001220703125,2.1892696108899043,91.02491702256373
189,207.64999389648438,467.1400146484375,2.249650991472273,78.16783904142471
190,208.0500030517578,467.510009765625,2.247104075501118,78.84830450853758
191,207.39999389648438,462.260009765625,2.228833285290954,82.3913210856648
192,207.60000610351562,461.1000061035156,2.221098229995221,84.07657507541137
193,205.08999633789062,458.6199951171875,2.236189006320914,79.96507111704898
194,203.35499572753906,460.6700134277344,2.2653488879366086,73.35878270397063
195,203.75999450683594,459.5899963378906,2.2555457829209544,75.50236358662369
196,198.59559631347656,472.7449951171875,2.380440472461309,48.78518336163654
197,197.1999969482422,470.6499938964844,2.386663291987843,47.21521315524558
198,200.2899932861328,470.489990234375,2.349043916349013,55.48982948507626
199,199.8350067138672,466.7699890136719,2.335776882586014,58.014994402034745
200,198.25399780273438,464.82000732421875,2.3445681422612292,55.813102258907065
201,197.6649932861328,464.07501220703125,2.3477855359813398,55.0113177074096
202,196.2100067138672,463.6099853515625,2.3628253885524013,51.65541690484406
203,199.88999938964844,474.1700134277344,2.3721547594956363,50.75938577839065
204,195.456298828125,468.739990234375,2.3981830877016796,44.546106259624025
205,196.52000427246094,466.2699890136719,2.372633721131116,49.80949515120858
206,198.2322998046875,470.6650085449219,2.3743103874023275,49.911120113127595
207,200.40750122070312,471.45001220703125,2.3524569157111372,54.83839408345557
208,198.9199981689453,472.3399963378906,2.37452242452127,50.042091048895486
209,197.57139587402344,467.8500061035156,2.3680047611842996,50.99052845620088
210,197.83670043945312,469.2200012207031,2.3717540788864167,50.31724736454191
211,195.64999389648438,462.75,2.365193020373077,51.044757438386114
212,192.7949981689453,453.44000244140625,2.3519282489064315,52.85727540035555
213,189.63999938964844,450.7300109863281,2.37676657053887,47.28195183832764
214,191.17050170898438,452.5849914550781,2.3674415634690367,49.44621027810609
215,190.22000122070312,450.1199951171875,2.3663126497141325,49.41510550147319
216,188.75,448.3500061035156,2.3753642707471028,47.324737018661324
217,193.9949951171875,451.1600036621094,2.3256270265610457,58.28857579060525
218,194.67999267578125,458.25,2.3538628376834105,52.9974456190472
219,191.72000122070312,460.0849914550781,2.399775654734323,43.38924619501705
220,190.00379943847656,461.42999267578125,2.4285303453902394,37.53734231179226
221,187.91900634765625,458.6099853515625,2.4404662107627324,34.88249252472491
222,189.67999267578125,461.7850036621094,2.434547772528837,36.33198518548943
223,191.24000549316406,465.25,2.4328068742741724,36.96372501990891
224,197.3553924560547,468.9949951171875,2.376398178335153,49.27829473410429
225,197.66000366210938,468.0199890136719,2.3678031991425557,51.05323769225981
226,199.3000030517578,469.3399963378906,2.354942243608516,54.04001858623724
227,198.80999755859375,470.614990234375,2.367159579566285,51.478225500600274
228,196.0,467.5,2.385204081632653,47.213905440777125
229,198.32960510253906,469.4790954589844,2.367165987227461,51.35256580047974
230,198.6699981689453,471.3999938964844,2.372778971365442,50.32557065172932
231,201.3000030517578,471.94000244140625,2.344460980062986,56.692195191300925
232,199.57000732421875,462.1400146484375,2.3156786976394255,61.94905616122128
233,203.61000061035156,458.7650146484375,2.253155607648055,75.933447601323
234,203.2050018310547,463.1099853515625,2.2790284745874203,70.52491310538858
235,203.39999389648438,465.3900146484375,2.2880532380216625,68.75695078569356
236,200.8699951171875,464.7799987792969,2.313834868707715,62.722958734159306
237,199.9600067138672,463.30999755859375,2.3170133126749053,61.80324727639902
238,201.7899932861328,460.6449890136719,2.282794015263629,69.27396773721387
239,201.97000122070312,464.25,2.298608690370259,66.14167403156443
240,201.8699951171875,467.0799865722656,2.3137662746814907,63.04906229548021
241,201.57000732421875,467.6499938964844,2.3200375894429803,61.69125962175383
242,199.4199981689453,470.059814453125,2.3571347847215307,53.63531861080594
243,202.16000366210938,472.3500061035156,2.3365156190489706,58.54063169671963
244,202.63999938964844,472.1099853515625,2.329796618503541,60.04116507885908
245,198.7100067138672,475.30999755859375,2.3919781666708775,46.52063308353695
246,196.29119873046875,475.54998779296875,2.4226760591846794,39.928632116272524
247,195.5500030517578,477.29998779296875,2.4408078769839645,36.23218455257279
248,194.36000061035156,475.5799865722656,2.4469025780962896,34.82713065031538
249,194.2100067138672,473.79998779296875,2.4396270604687538,36.213231754858384
250,192.60000610351562,470.76971435546875,2.444287120647581,35.01549650911306
251,192.27000427246094,469.5,2.4418785539458536,35.4185959091493
252,192.7899932861328,471.8399963378906,2.447429912182219,34.44413822438804
253,192.97000122070312,466.4599914550781,2.4172668731114313,40.29686038787918
254,194.58999633789062,472.92999267578125,2.430392114580107,38.08111433841361
255,191.97509765625,471.19000244140625,2.4544329352816248,32.954141752588725
256,192.75,475.2699890136719,2.4657327575287775,30.909119525663755
257,191.8249969482422,474.42999267578125,2.473243843208771,29.319973346641632
258,191.25999450683594,474.57000732421875,2.4812821340285924,27.696210671674635
259,197.32000732421875,479.9700012207031,2.4324446756788274,38.21036404180393
260,193.24000549316406,478.3900146484375,2.4756261697858455,29.07589308005072
261,192.0500030517578,473.3800048828125,2.4648789240333193,30.960847722715187
262,188.25990295410156,469.7200012207031,2.495061316031925,24.66770228647698
263,190.25999450683594,469.5799865722656,2.4680962899712156,30.060140069338047
264,191.79840087890625,475.125,2.4772104346165777,28.555122314681682
265,193.5399932861328,478.6600036621094,2.4731839426823288,29.593699415886533
266,193.9199981689453,473.0249938964844,2.4392790757164695,36.226636718853285
267,195.13499450683594,472.8550109863281,2.4232199466906135,39.587311007437734
268,196.17999267578125,476.6300048828125,2.429554606368651,38.55657776766918
269,194.42999267578125,475.42498779296875,2.4452245317200436,35.165934987506034
270,194.9199981689453,475.760009765625,2.44079629712116,36.11771220400237
271,195.07789611816406,474.5899963378906,2.4328230198382825,37.702380071040125
272,196.27000427246094,473.6700134277344,2.413359163992213,41.752947898573666
273,178.22999572753906,471.8699951171875,2.647534121240384,-3.821744262010725
274,179.39529418945312,473.239990234375,2.637973266648805,-2.131559163198631
275,179.5399932861328,474.1400146484375,2.640860155836147,-2.651590530497117
276,178.69000244140625,475.6650085449219,2.661956472359979,-6.4087380355432515
277,180.22030639648438,477.239990234375,2.6480922143393086,-3.9650017391304573
278,180.06260681152344,477.69000244140625,2.652910623144636,-4.829147462802666
279,181.27999877929688,479.0199890136719,2.642431554718095,-2.962151513716776
280,181.85009765625,487.17999267578125,2.679019692344044,-9.625023443969269
281,182.60000610351562,485.4200134277344,2.6583789551055688,-5.895716106049349
282,181.85989379882812,484.1499938964844,2.662214212178343,-6.569299099342629
283,181.91000366210938,483.8500061035156,2.6598317649547623,-6.137718227646303
284,183.4499969482422,484.3800048828125,2.6403925480547894,-2.6235539525656577
285,184.49000549316406,488.489990234375,2.647785656077045,-4.002381855921442
286,183.8300018310547,487.6499938964844,2.6527225645389994,-4.8956154288957805
287,186.3699951171875,502.4700012207031,2.69608850343509,-13.045368344447297
288,188.83999633789062,503.739990234375,2.667549248057785,-7.828908507345773
289,190.7100067138672,508.15728759765625,2.6645549247977995,-7.335387789842969
290,190.59829711914062,506.3699951171875,2.6567393453712858,-5.841454910276866
291,192.3350067138672,506.17999267578125,2.6317621598070016,-1.0906944172472208
292,191.1699981689453,504.1099853515625,2.6369722769263113,-2.0801059605214505
293,191.61000061035156,502.8500061035156,2.6243411330397417,0.3353598947687715
294,194.16000366210938,513.4199829101562,2.644313829966985,-3.5380759442384146
295,192.89999389648438,511.25,2.650337046015415,-4.676993785910497
296,193.77999877929688,509.8800048828125,2.6312313349920777,-0.9960254542364169
297,193.64999389648438,510.3900146484375,2.6356314522853355,-1.847439918630755
