,ba,unp,Ratio,Spread
197,137.13999938964844,225.75,1.6461280516604697,-44.434976964119784
198,139.02000427246094,226.6999969482422,1.6307005465482507,-42.899388888650435
199,136.9945068359375,226.58999633789062,1.6540078983550144,-45.467331372923724
200,136.09500122070312,226.31500244140625,1.6629192873468936,-46.38158847595068
201,135.08859252929688,225.99000549316406,1.67290221373913,-47.387180822428945
202,133.3000946044922,225.19000244140625,1.689346156201583,-48.951779957333116
203,136.3498992919922,222.23399353027344,1.6298801442776365,-41.96357468022353
204,132.27000427246094,221.19000244140625,1.672261248179749,-46.3136791341781
205,131.63999938964844,220.32000732421875,1.6736554872815026,-46.27662371619033
206,132.90370178222656,220.72999572753906,1.660826544088463,-45.01585063897579
207,133.76499938964844,222.4199981689453,1.6627667864076374,-45.567117509246884
208,133.4199981689453,223.13999938964844,1.6724629174937753,-46.7432504534267
209,132.9499969482422,222.5800018310547,1.674163271456905,-46.80464915076084
210,137.52999877929688,227.2100067138672,1.6520759741915327,-45.37935914369501
211,135.58999633789062,226.19000244140625,1.6681909325946154,-46.92426364269926
212,133.05999755859375,223.92999267578125,1.6829249720763926,-48.00920639997463
213,131.27000427246094,223.27000427246094,1.7008455626240933,-49.71579722484222
214,131.27999877929688,224.5,1.7100853297342056,-50.9325790523867
215,130.5500030517578,225.2100067138672,1.7250861849814014,-52.60772498707868
216,129.47000122070312,223.92999267578125,1.729589793500159,-52.75559893023811
217,126.98999786376953,227.49000549316406,1.7914009711001606,-59.59446450970876
218,126.33999633789062,224.94500732421875,1.780473435527206,-57.908843926898896
219,124.51000213623047,224.1300048828125,1.8000963861327746,-59.5133065744985
220,123.5999984741211,224.27000427246094,1.8144822576144106,-60.856436602125854
221,121.53359985351562,222.72000122070312,1.832579644552185,-62.03845276550501
222,121.41999816894531,223.72000122070312,1.8425300987850148,-63.188647399794434
223,123.13999938964844,225.92999267578125,1.8347408948807717,-63.124597274432915
224,129.1649932861328,231.77499389648438,1.7944102964728585,-61.00385610054653
225,129.83999633789062,230.97999572753906,1.7789587356922407,-59.31642542158622
226,130.24000549316406,232.0449981689453,1.7816722080921956,-59.852569254812835
227,124.51000213623047,230.71009826660156,1.8529442961070235,-66.09339995828756
228,124.94000244140625,229.02999877929688,1.833119851960194,-63.844790075872965
229,127.44499969482422,231.55499267578125,1.8169013553317552,-63.05788637333649
230,127.26000213623047,230.7899932861328,1.8135312699356598,-62.5374752638929
231,129.0399932861328,230.05999755859375,1.782858102359472,-59.45412429510708
232,125.91999816894531,229.46749877929688,1.822327685165808,-62.98662179014579
233,125.8550033569336,229.25,1.8215406132867913,-62.85505370859988
234,126.2699966430664,229.5,1.8175339043426042,-62.556384337374936
235,126.75,229.22999572753906,1.808520676351393,-61.651759822044994
236,125.81500244140625,227.9499969482422,1.8117870883832123,-61.60793651766002
237,124.08309936523438,227.88999938964844,1.8365917724126313,-63.837716176140674
238,126.8009033203125,230.60000610351562,1.8185990798582532,-62.95447009056829
239,128.02000427246094,231.0050048828125,1.8044445959490194,-61.747675678924395
240,128.9199981689453,231.57000732421875,1.7962303026156894,-61.1227815562394
241,131.1199951171875,231.39999389648438,1.7647956262480973,-58.04411639214294
242,130.72500610351562,231.55999755859375,1.7713519735866843,-58.726341451594976
243,132.39999389648438,232.83999633789062,1.758610325314171,-57.79181163516057
244,132.0800018310547,232.14999389648438,1.7576468101009763,-57.5248759064049
245,129.94000244140625,226.52099609375,1.7432737558697133,-54.72520609227897
246,127.5999984741211,226.18499755859375,1.772609719932457,-57.48296484982097
247,126.13999938964844,225.47000122070312,1.7874583979045595,-58.69825704052653
248,125.45999908447266,224.73500061035156,1.7912880778760145,-58.86229589018723
249,125.3499984741211,225.5800018310547,1.7996011533867422,-59.85273070640312
250,124.95960235595703,224.6699981689453,1.7979410460106584,-59.458876099806844
251,125.62999725341797,225.16000366210938,1.7922471430762013,-59.06254159867862
252,125.66000366210938,215.9700927734375,1.7186860295990871,-49.83295874918335
253,126.13999938964844,215.16000366210938,1.705723836239104,-48.38825948193278
254,127.58999633789062,216.4499969482422,1.6964495897862382,-47.76118822641055
255,126.2738037109375,217.00999450683594,1.7185670196774085,-50.06134545787705
256,127.22000122070312,218.57000732421875,1.7180475178980725,-50.37037516279679
257,126.98999786376953,216.91000366210938,1.7080873085359283,-49.01446267865407
258,127.08999633789062,216.3800048828125,1.7025730672580164,-48.35225429078557
259,123.75,215.875,1.7444444444444445,-52.263112873334194
260,120.95069885253906,211.58999633789062,1.7493904404459653,-51.67911077382624
261,118.86810302734375,212.25,1.785592556744808,-55.09254823862102
262,117.26000213623047,210.52499389648438,1.7953691801224803,-55.49363847033868
263,117.99369812011719,210.97999572753906,1.788061558277139,-54.97860891148659
264,119.24500274658203,211.4600067138672,1.7733238445493544,-53.804249705441066
265,120.72000122070312,213.5800018310547,1.7692180224599463,-53.97412535709398
266,123.23999786376953,216.19000244140625,1.7542194595003515,-53.25239743148629
267,123.58000183105469,216.14999389648438,1.7490693534054276,-52.76286411308499
268,123.55999755859375,215.4239959716797,1.743476855197596,-52.063314162162555
269,123.31999969482422,215.22500610351562,1.7452562977305026,-52.18162937195973
270,123.7886962890625,215.93539428710938,1.7443870140038675,-52.272346167487484
271,123.52999877929688,216.49000549316406,1.7525298116448043,-53.16898555752377
272,124.12000274658203,216.89999389648438,1.7475023291719778,-52.798920122462306
273,118.5165023803711,214.0500030517578,1.806077624234793,-57.35740822263057
274,118.2699966430664,214.69000244140625,1.8152533062914606,-58.32331685565654
275,118.71499633789062,215.27000427246094,1.8133345483981838,-58.314977354662915
276,117.8499984741211,214.73500061035156,1.822104398732815,-58.92360143277065
277,118.9657974243164,215.86000061035156,1.8144710940779198,-58.5733854982623
278,118.63999938964844,216.6802978515625,1.8263679953328478,-59.82442561845656
279,119.38999938964844,217.19000244140625,1.8191641138431687,-59.34254301359323
280,121.7300033569336,218.1300048828125,1.791916527293746,-57.18878816230122
281,121.53500366210938,218.72000122070312,1.7996461482717085,-58.03659676733784
282,120.5,216.58999633789062,1.797427355501167,-57.27498705495543
283,120.18499755859375,216.94000244140625,1.8050506040543168,-58.041463008070934
284,121.34970092773438,217.2550048828125,1.7903217166739556,-56.81659218751449
285,122.33999633789062,218.02999877929688,1.7821645030715891,-56.282300420414686
286,122.05000305175781,217.57000732421875,1.7826300850804053,-56.20571380411033
287,125.5999984741211,221.3800048828125,1.7625796781233731,-55.322204693258584
288,128.02000427246094,221.67999267578125,1.731604321805729,-52.422663471893145
289,128.65499877929688,221.61000061035156,1.7225137205163379,-51.513134844213
290,127.83000183105469,221.99000549316406,1.7366033193565549,-52.98388160642463
291,128.52000427246094,221.6898956298828,1.7249446643333652,-51.77150829618998
292,127.83999633789062,221.72999572753906,1.7344336833481298,-52.71065794080508
293,127.7699966430664,221.2899932861328,1.7319401980131568,-52.36320323409362
294,131.4499969482422,222.01499938964844,1.688969224374085,-48.22282109876872
295,130.93499755859375,221.2100067138672,1.6894643207586661,-48.098717489730575
296,131.11000061035156,222.37010192871094,1.696057515776978,-49.027438324364056
297,130.94630432128906,221.49000549316406,1.6914567130487128,-48.36376741422444
298,131.35000610351562,221.50999450683594,1.6864102338317832,-47.85001573758129
299,131.72999572753906,222.5749969482422,1.6896303360443468,-48.41262771858328
300,132.22000122070312,222.4499969482422,1.6824231953902808,-47.63978348877313
301,130.58999633789062,220.57000732421875,1.6890268283147234,-47.91484982355885
302,131.52999877929688,220.2100067138672,1.674218875979559,-46.31205670135154
303,132.3000030517578,221.08999633789062,1.6711261620409548,-46.17401115678564
304,131.4499969482422,220.8699951171875,1.6802586553437047,-47.07781682630778
305,132.25999450683594,221.35000610351562,1.673597575206878,-46.48691687017518
306,131.41000366210938,220.1199951171875,1.675062696772884,-46.380692600179174
307,131.47000122070312,219.8800048828125,1.672472829095761,-46.0613786180505
308,128.4499969482422,220.7100067138672,1.718256223881425,-50.88417720181573
309,127.87000274658203,220.36000061035156,1.7233127072584018,-51.30099086279418
310,127.91000366210938,220.25999450683594,1.7219919333962406,-51.148098898460574
311,128.67010498046875,221.10000610351562,1.718347911016915,-50.98316818318679
312,129.5601043701172,221.73500061035156,1.7114450601005717,-50.44148002592607
313,130.36000061035156,222.27999877929688,1.7051242539012859,-49.92892236965707
314,130.63499450683594,221.2100067138672,1.6933441728149772,-48.49535640239205
315,135.539794921875,221.27499389648438,1.6325463235651718,-42.07562720614703
316,137.9499969482422,222.63499450683594,1.613881837129485,-40.249060528494965
317,139.19000244140625,223.1300048828125,1.6030605716580961,-39.10463947995433
318,139.36000061035156,223.1300048828125,1.6011050796898358,-38.87988213668791
319,139.67300415039062,223.39999389648438,1.5994500530391835,-38.73604408075883
320,139.3300018310547,224.58999633789062,1.611928467568804,-40.379535465642874
321,140.4600067138672,225.3699951171875,1.6045136291093272,-39.66553641593529
322,139.4748992919922,224.65499877929688,1.6107199210732481,-40.25296661796753
323,138.10499572753906,222.4600067138672,1.610803472690794,-39.86914632919823
324,139.1699981689453,223.49000549316406,1.6058777641274273,-39.49108806418815
325,139.58999633789062,223.91000366210938,1.6040548000310444,-39.35579982496469
326,139.33009338378906,224.5800018310547,1.611855675804667,-40.36941991544819
327,139.3800048828125,224.16000366210938,1.6082651442764544,-39.88343294210253
328,139.1699981689453,224.0,1.6095423075889919,-40.001082571024085
329,139.9250030517578,225.8249969482422,1.6139002467250991,-40.82787528761537
330,138.92840576171875,225.60000610351562,1.623858021450635,-41.92050192433214
331,138.4149932861328,224.8699951171875,1.6246072031541703,-41.869281919862516
332,139.1199951171875,225.15499877929688,1.6184229922495177,-41.222191198080054
333,138.90499877929688,224.72999572753906,1.617868310733782,-41.08143830040393
334,139.1199951171875,224.8699951171875,1.6163743747098944,-40.93718753597068
335,139.22000122070312,225.07000732421875,1.6166499450565228,-41.00498004748374
336,138.35000610351562,226.30999755859375,1.6357787320172945,-43.395204972073145
337,138.0399932861328,227.1199951171875,1.6453202416955164,-44.61507551721604
338,137.7283935546875,226.67999267578125,1.6458479390146517,-44.587044147243574
339,139.36500549316406,228.10000610351562,1.6367093395960441,-43.843266320447185
340,140.0800018310547,228.36000061035156,1.63021129087197,-43.15795254339673
341,140.5749969482422,228.1699981689453,1.6231193535288102,-42.31350900912963
342,140.80999755859375,228.72999572753906,1.6243874703027397,-42.562808439759436
343,140.44000244140625,221.375,1.5762958996840026,-35.69698927263005
344,140.85800170898438,223.30999755859375,1.585355427801375,-37.07934320305395
345,140.3000030517578,221.75999450683594,1.580612898668483,-36.267079248855595
346,139.868896484375,220.8800048828125,1.5791931618441517,-35.95706262719338
347,139.4949951171875,220.7899932861328,1.5827807521026163,-36.361392107562466
348,139.99989318847656,221.80999755859375,1.5843583341880079,-36.71386243052669
349,139.60000610351562,221.62539672851562,1.5875744057215646,-37.05795881748324
350,137.70620727539062,220.96499633789062,1.6046117361724703,-38.90138064995156
351,135.86500549316406,221.0399932861328,1.6269089489512019,-41.410660411697336
352,136.2624969482422,221.38999938964844,1.6247317079015586,-41.23513659939837
353,135.62010192871094,221.2899932861328,1.631690215086658,-41.98445139629712
354,135.4199981689453,220.60499572753906,1.6290429678807106,-41.56401427209849
355,134.64999389648438,218.1300048828125,1.6199778297094132,-40.10705859596126
356,133.72000122070312,216.6999969482422,1.6205503662132164,-39.906609099359
357,128.25999450683594,210.72000122070312,1.6429129131880034,-41.14537702580034
358,127.43419647216797,210.19000244140625,1.6494003043155878,-41.70717925529149
359,128.11480712890625,210.52999877929688,1.6432916967003377,-41.14732917744499
360,127.9000015258789,211.13619995117188,1.6507912230825987,-42.037528329737654
361,127.87999725341797,211.5800018310547,1.6545199122249714,-42.50777818350272
362,128.2899932861328,212.4199981689453,1.6557799461036087,-42.80571210016569
363,126.98999786376953,211.00999450683594,1.6616268844511688,-43.11445352338063
364,116.88999938964844,206.22500610351562,1.7642656102347327,-51.682837324726165
365,116.1500015258789,205.91229248046875,1.7728135150699096,-52.34848690944523
366,116.80000305175781,207.25,1.7744006385698543,-52.826816842841026
367,116.12000274658203,207.1999969482422,1.7843609373695186,-53.6758532510955
368,115.3550033569336,209.16000366210938,1.8131853632297388,-56.647278096608176
369,114.22000122070312,207.85000610351562,1.8197338809504535,-56.837885317016145
370,115.8550033569336,208.24000549316406,1.7974191831111928,-55.066221797858134
371,113.6500015258789,210.02999877929688,1.8480421993788674,-59.771483857296914
372,114.4800033569336,208.27000427246094,1.8192697254131138,-56.914130434117965
373,118.94999694824219,208.61000061035156,1.753762135034963,-51.344275564589594
374,119.21489715576172,209.0800018310547,1.7538076768868793,-51.46404791375724
375,119.98500061035156,208.52999877929688,1.7379672268910769,-49.895878563104816
376,120.05999755859375,208.43499755859375,1.73609030315755,-49.70172265770961
377,122.16000366210938,208.74000549316406,1.7087426263552854,-47.230278377542874
378,128.85000610351562,211.25,1.6395032207471205,-40.89531187976888
379,128.60000610351562,209.3699951171875,1.6280714244185701,-39.34583606185876
380,132.38999938964844,209.22000122070312,1.5803308572041734,-34.18503041796765
381,131.38999938964844,208.91000366210938,1.5899992741652174,-35.197149118983305
382,130.64999389648438,208.22999572753906,1.593800271376379,-35.49551447912549
383,134.6125946044922,211.72999572753906,1.5728839961047254,-33.756495652728574
384,133.72000122070312,209.89999389648438,1.5696978161856816,-33.10660604760119
385,134.4647979736328,209.11000061035156,1.5551282102201642,-31.33190486431573
386,133.5399932861328,209.13999938964844,1.5661225842772761,-32.58460295791937
387,132.61000061035156,208.27000427246094,1.570545232741695,-32.944166278699925
388,133.2899932861328,208.6699981689453,1.5655338636036593,-32.4451308021186
389,133.35000610351562,207.3000030517578,1.55455563227224,-30.995791763284302
390,134.80599975585938,208.36000061035156,1.545628540181463,-30.130796440226277
391,133.36000061035156,208.4199981689453,1.5628374116306618,-32.10257298047725
392,132.42999267578125,207.35499572753906,1.5657706501214665,-32.26714915093217
