,ups,noc,Ratio,Spread
120,170.1714630126953,460.66650390625,2.7070725946093726,-40.99865946103733
121,169.84695434570312,457.5478210449219,2.693882988997484,-38.68499329906927
122,171.26300048828125,451.3701171875,2.63553783304401,-28.994468651972504
123,172.9543914794922,455.3330078125,2.6326767647671465,-28.761483691606877
124,169.3257598876953,445.96710205078125,2.6337817845705658,-28.397214324679616
125,168.2244110107422,440.91168212890625,2.620973255187984,-26.073937879854206
126,171.5973358154297,460.6167907714844,2.6842887075293778,-37.41174829700548
127,173.21987915039062,455.49188232421875,2.629558942993822,-28.261756352939294
128,175.6586456298828,453.13800048828125,2.5796509978965365,-19.857966019864072
129,180.25096130371094,460.54730224609375,2.5550338201531253,-15.874996377252552
130,178.78573608398438,463.6460876464844,2.593305807285919,-22.608602323844075
131,176.9271697998047,461.5107116699219,2.6084784614603116,-25.083817828551155
132,178.1170654296875,458.6701354980469,2.5751049423117123,-19.29143805330937
133,179.50360107421875,475.3161926269531,2.647947950806991,-32.49788181702757
134,181.91285705566406,483.06317138671875,2.6554647054930527,-34.26815950414237
135,181.558837890625,461.2027893066406,2.5402387163574995,-13.286001547911207
136,182.08984375,478.59375,2.628338517644535,-29.3596828347849
137,183.09288024902344,476.1206970214844,2.6004326130754825,-24.398372333702063
138,182.31602478027344,477.1635437011719,2.6172331492870553,-27.368383643935537
139,181.56866455078125,472.2770080566406,2.6010931414024574,-24.33584305831993
140,176.38632202148438,465.69207763671875,2.640182482970511,-30.606878294281493
141,174.96044921875,462.037109375,2.6408088881694805,-30.489108061828965
142,175.314453125,455.8692932128906,2.6002949847372467,-23.443105628729136
143,179.55276489257812,458.0643005371094,2.5511403336571155,-15.124027823514377
144,177.0845184326172,446.2054748535156,2.519731701014294,-9.388242355832228
145,182.7191925048828,454.28021240234375,2.486220556114837,-3.484904170447516
146,183.74191284179688,452.96917724609375,2.4652468793883924,0.3632186932653152
147,183.8992462158203,450.714599609375,2.450877906701291,3.008097133440236
148,184.8531036376953,448.7778625488281,2.42775400421956,7.311091960028312
149,184.78427124023438,450.23785400390625,2.436559405094392,5.680346269241687
150,178.51040649414062,441.6268005371094,2.473955492065978,-1.2723321573032482
151,180.84097290039062,442.7789001464844,2.4484434751983573,3.3570621249597874
152,185.10879516601562,451.3701171875,2.438404489547278,5.353137637864512
153,191.64817810058594,475.6439514160156,2.4818600214731776,-2.6982871412099545
154,192.09066772460938,472.39617919921875,2.459235447483941,1.6471800614685375
155,190.31077575683594,477.7793273925781,2.5105216743115313,-8.151390285004078
156,190.20262145996094,478.4745788574219,2.515604544168411,-9.11494279677799
157,191.28433227539062,474.7898254394531,2.482115601375557,-2.746762528085691
158,193.487060546875,474.34283447265625,2.4515480938723546,3.1645910985233794
159,192.8282012939453,466.8541259765625,2.4210884240158155,9.0188511034491
160,193.37889099121094,470.50909423828125,2.433094387016967,6.729992433111709
161,199.0037384033203,469.9231262207031,2.3613783841000577,21.2696589453114
162,201.0294647216797,467.11236572265625,2.3236014997570718,29.105688967675242
163,202.9911346435547,476.3193054199219,2.3465029951003618,24.765112503105122
164,203.97195434570312,483.55975341796875,2.3707168711949707,19.95780826854952
165,204.43760681152344,482.1990661621094,2.358661274129773,22.47365114646994
166,203.08029174804688,489.1614074707031,2.4087093989287003,12.144184692901325
167,206.12184143066406,489.5289001464844,2.374949189026888,19.32193975775818
168,206.49832153320312,487.4133605957031,2.3603744426432605,22.371422837166456
169,204.4871368408203,480.8979797363281,2.3517272879157938,23.897607944476825
170,203.36761474609375,479.5968933105469,2.3582756473262854,22.421468141107205
171,201.15826416015625,485.5660400390625,2.413850815756042,10.971530613054773
172,203.10011291503906,491.1180114746094,2.4181080178919157,10.236751549599267
173,197.08636474609375,483.52325439453125,2.4533572122934735,2.9130543812310687
174,195.44175720214844,484.20098876953125,2.4774694809396065,-1.8444987210803507
175,193.24232482910156,479.337158203125,2.4804977823933663,-2.4368545974805276
176,192.7073211669922,476.4068908691406,2.472178472432327,-0.8337841183870243
177,194.78787231445312,478.72918701171875,2.4576950367776944,2.005194576785817
178,194.23306274414062,475.370361328125,2.4474224656299683,3.9876903977410105
179,194.14390563964844,478.1510925292969,2.4628694418911903,0.9857849559916811
180,194.4708251953125,486.16448974609375,2.4999353463833205,-6.216614810116761
181,194.31231689453125,488.1080322265625,2.5119768012003973,-8.553372763992792
182,196.8485870361328,489.782470703125,2.488117786759741,-3.9360229903301107
