,tmus,chtr,Ratio,Spread
46,133.22999572753906,556.8099975585938,4.179314084024243,-160.47593649613265
47,133.30999755859375,558.219970703125,4.187382648910263,-161.64791931107487
48,133.6999969482422,561.260009765625,4.197905928022567,-163.5277838868373
49,133.22500610351562,551.1699829101562,4.137136105528852,-154.85076503628477
50,132.55999755859375,549.6849975585938,4.146688350047862,-155.34405444042466
51,132.4199981689453,546.375,4.12607617848566,-152.45052861060816
52,133.7449951171875,548.8900146484375,4.104004147351454,-151.02392772025865
53,133.27999877929688,550.1400146484375,4.1277012281447725,-153.65720395598152
54,133.52000427246094,553.77001953125,4.1474685576044985,-156.573237850027
55,133.24000549316406,552.3300170898438,4.145376721094336,-155.96617886617526
56,133.7899932861328,557.4400024414062,4.166529863330102,-159.4400544638362
57,133.52999877929688,555.9199829101562,4.163259102765369,-158.6934694597399
58,133.89999389648438,558.3800048828125,4.170127186969745,-160.05282587605933
59,133.17999267578125,557.4400024414062,4.185613703992766,-161.25469100894003
60,133.1199951171875,555.989990234375,4.176607651952877,-159.983160201097
61,133.1699981689453,556.1849975585938,4.176503756146283,-160.02941789532088
62,132.83999633789062,557.5,4.196778194587931,-162.32611342427646
63,133.52999877929688,569.010009765625,4.261289709933308,-171.78349631520865
64,132.86500549316406,567.530029296875,4.271478612373027,-172.281745210147
65,132.0800018310547,563.4000244140625,4.265596733824361,-170.48697788141334
66,132.0399932861328,564.1300048828125,4.27241770347817,-171.33597621096487
67,131.1699981689453,561.3499755859375,4.279560748814876,-171.14401798634736
68,130.2100067138672,561.52001953125,4.312418328686323,-174.16985510269967
69,130.4199981689453,559.9000244140625,4.2930534601662185,-171.92517508835334
70,131.63999938964844,567.0,4.307201478493673,-175.39587758408328
71,132.44000244140625,564.0800170898438,4.259136263149817,-170.09603677005111
72,131.60000610351562,560.010009765625,4.255395013622759,-168.52485981849577
73,131.61000061035156,560.8099975585938,4.261150330201307,-169.29511584227117
74,130.88999938964844,554.6500244140625,4.237527901294555,-165.2770102720268
75,130.94000244140625,550.4500122070312,4.203833831860127,-160.92824843500068
76,131.44000244140625,549.489990234375,4.1805384968653545,-158.48082094642376
77,133.0,555.4650268554688,4.1764287733493894,-159.81515962056721
78,134.27999877929688,556.0,4.140601765374185,-156.54237827570262
79,134.05999755859375,555.1599731445312,4.14113071202979,-156.3568134786001
80,134.39999389648438,555.4749755859375,4.132998517944632,-155.66039106326366
81,133.9600067138672,557.530029296875,4.161914014290363,-159.02432349891956
82,134.6199951171875,562.8400268554688,4.180954147008498,-162.3709802744287
83,134.85000610351562,562.5,4.171301257251743,-161.34671419938633
84,134.58999633789062,557.27001953125,4.140501037924197,-156.89021364980408
85,134.30999755859375,557.72998046875,4.152557446257387,-158.18311804485853
86,133.3699951171875,557.1599731445312,4.177551125011098,-160.4094403532929
87,133.4499969482422,555.7899780273438,4.164780747375391,-158.80145490651643
88,133.49000549316406,555.4199829101562,4.160760806460518,-158.3124419285274
89,132.74000549316406,554.2999877929688,4.175832189652233,-159.42355508522093
90,132.97000122070312,555.27001953125,4.1759044478732825,-159.70939299594255
91,132.0749969482422,549.25,4.158622091168711,-156.3518420479545
92,131.88999938964844,544.5399780273438,4.128743502519742,-152.19215285346667
93,131.47000122070312,539.6500244140625,4.104738871251198,-148.55161442651712
94,131.32000732421875,538.0250244140625,4.097052957709034,-147.37281792448772
95,131.10000610351562,538.9826049804688,4.11123249342103,-148.9848605492602
96,130.14999389648438,534.3200073242188,4.105417075541268,-147.1483696868707
97,130.77000427246094,533.5,4.079681750934611,-144.48394865634077
98,132.63999938964844,554.7999877929688,4.1827502287840534,-160.2210543452107
99,132.35499572753906,557.4299926757812,4.211627899737803,-163.6988912661813
100,132.24000549316406,556.780029296875,4.210375122267043,-163.39100210504785
101,132.60000610351562,556.5499877929688,4.197209367837374,-162.09002681399812
102,132.2899932861328,556.3900146484375,4.205835988252035,-162.8522832186295
103,133.02000427246094,559.9199829101562,4.209291572140448,-164.21060674485398
104,132.83999633789062,557.75,4.19866015790389,-162.57611342427646
105,132.86000061035156,538.905029296875,4.056187165596679,-143.67163379075066
106,133.22999572753906,543.5900268554688,4.0800873998910365,-147.25596579300765
107,133.08999633789062,544.4450073242188,4.090803383463733,-148.52741799053484
108,133.13999938964844,546.1199951171875,4.101847661264508,-150.0536561535087
109,132.85000610351562,540.7000122070312,4.070003668541214,-145.49634847010032
110,132.625,538.135009765625,4.057568405395853,-143.60069666766395
111,132.6999969482422,535.9600219726562,4.038884960801469,-141.2026071257099
112,133.3699951171875,527.1500244140625,3.952538379797303,-130.39949162282414
113,133.32989501953125,525.0,3.937601540322924,-128.3687574216474
114,133.21499633789062,523.5999755859375,3.93048823315554,-127.31053487327341
115,133.22000122070312,521.77001953125,3.916604224217377,-125.46569023798224
116,132.61000061035156,518.5700073242188,3.9104894422550744,-124.08031457605477
117,132.47000122070312,519.739990234375,3.923454257152579,-125.66676921498828
118,132.08999633789062,518.8900146484375,3.9283066775253705,-125.94723634659499
119,129.64999389648438,510.44500732421875,3.937100126142467,-124.76077520279142
120,129.27499389648438,507.92999267578125,3.9290660735401075,-123.36131469129441
121,128.9199981689453,507.3500061035156,3.9353863893067276,-123.83737332556854
122,127.9000015258789,507.71600341796875,3.9696325047755296,-127.23766790625677
123,128.35000610351562,509.04998779296875,3.966108013913257,-127.23297369932396
124,128.4600067138672,510.2250061035156,3.971858784345191,-128.08076098068773
125,128.6300048828125,511.2200012207031,3.974344879225082,-128.57004366950383
126,127.05000305175781,502.760009765625,3.9571821935400497,-124.8102590917768
127,127.1500015258789,500.18499755859375,3.9338182584039596,-121.93777032076281
128,127.31999969482422,500.3800048828125,3.9300974401679474,-121.62706521661022
129,127.48999786376953,498.32000732421875,3.9086988444121133,-119.06135522964507
130,128.33999633789062,506.3900146484375,3.9456913596539724,-124.6027777160001
131,128.5399932861328,506.55999755859375,3.940874622818598,-124.17780749819087
132,128.80999755859375,506.9700012207031,3.9357969942518634,-123.78459947193915
133,127.51000213623047,495.8900146484375,3.8890283612310927,-116.57185362346308
134,128.02000427246094,494.5050048828125,3.862716672234857,-113.66968387671704
135,127.80000305175781,494.9049987792969,3.8724959856132783,-114.72413983156764
136,126.58000183105469,490.1400146484375,3.872175758874008,-113.58842879091583
137,126.76499938964844,490.70001220703125,3.870942409731921,-113.59809357134117
138,126.05000305175781,487.9200134277344,3.8708449156275537,-112.94507378572752
139,124.86000061035156,486.9700012207031,3.900128134232371,-115.53509396930974
140,128.22000122070312,480.42999267578125,3.7469192645601717,-98.99971854172031
141,129.99000549316406,484.0799865722656,3.7239785069300773,-97.38428420208152
142,130.6999969482422,485.7200012207031,3.71629695915793,-96.91220843743952
143,131.55999755859375,483.4800109863281,3.6749773484223227,-92.11387890000037
144,131.9600067138672,485.864990234375,3.6819109238747654,-93.3089065001023
145,131.0500030517578,483.7300109863281,3.691186567887987,-93.88101618511445
146,129.85000610351562,482.0799865722656,3.7125911737574695,-95.80075593085877
147,129.7550048828125,450.69500732421875,3.4734306220500812,-64.69838736219793
148,128.75999450683594,452.4599914550781,3.5139795802884786,-69.42333933630903
149,130.3350067138672,457.79998779296875,3.5124867779997624,-70.0779719854383
150,131.76499938964844,462.1300048828125,3.5072288318100795,-70.1540310879156
151,131.6300048828125,463.2200012207031,3.519106465376936,-71.64561057397975
152,132.66000366210938,464.6199951171875,3.5023366673544967,-69.98155273902864
153,132.3300018310547,461.489990234375,3.4874176970356117,-67.83324094376547
154,127.68000030517578,428.6700134277344,3.3573779166912905,-48.84613997438862
155,127.51000213623047,430.9599914550781,3.3798132243354884,-51.64183043010371
156,125.8499984741211,418.67498779296875,3.3267778535496935,-44.295023974934395
157,125.6500015258789,420.6400146484375,3.34771197405678,-46.85500395836857
158,125.1500015258789,430.2449951171875,3.437834517550686,-57.9473899430393
159,124.24500274658203,431.0,3.468952396251259,-61.3945951783071
160,123.13999938964844,427.760009765625,3.4737697895553503,-61.441781120359906
161,126.19000244140625,433.2200012207031,3.433077049204908,-57.82858984991901
162,124.5999984741211,422.1700134277344,3.3882023964504087,-51.508563399501725
163,125.12000274658203,425.9700012207031,3.404491623001819,-53.76163674614901
164,124.12999725341797,425.5249938964844,3.428059319358177,-56.26170868457825
165,123.69000244140625,426.2200012207031,3.445872688236139,-58.26561742952242
166,125.62000274658203,429.2950134277344,3.4174096803179297,-55.59924343725959
167,126.41999816894531,432.5299987792969,3.4213732403418633,-56.454393580953194
168,125.5199966430664,413.8699951171875,3.297243516458055,-40.471724386702476
169,125.4800033569336,417.7749938964844,3.3294149085101976,-44.495695634786784
170,124.9800033569336,419.3500061035156,3.3553368126089995,-47.55811335773876
171,126.47000122070312,425.7200012207031,3.3661737733186072,-49.49564639236456
172,125.6500015258789,425.20001220703125,3.384003239502205,-51.41500151696232
173,126.62000274658203,427.2699890136719,3.374427260666013,-50.59940799135569
174,126.26000213623047,425.95001220703125,3.373594210361607,-50.35036497185854
175,125.58999633789062,422.43499755859375,3.363603868751326,-48.82849096372007
176,126.7699966430664,427.7900085449219,3.3745367190424984,-50.67322402463515
177,127.87999725341797,432.0050048828125,3.3782062414868084,-51.58617830150126
178,127.7300033569336,438.42999267578125,3.432474603876865,-58.457369592440614
179,129.88999938964844,441.69000244140625,3.4004927593879617,-55.291799331211905
180,131.9550018310547,449.04998779296875,3.403053931732719,-56.50879263929977
181,132.3699951171875,448.2799987792969,3.386568069164265,-54.50427701989986
182,129.0,455.947509765625,3.534476819888566,-72.19688665808894
183,128.08999633789062,457.3699951171875,3.5706925458150844,-76.32646094271041
184,128.94000244140625,456.6199951171875,3.5413369510729433,-73.04785340883967
185,129.80999755859375,461.135009765625,3.5523843959513015,-74.97479698501968
186,129.1999969482422,454.5199890136719,3.5179566544088514,-70.17441277817034
187,128.66000366210938,454.95001220703125,3.5360640389987408,-72.21081395623787
188,129.58999633789062,456.20001220703125,3.5203335527346074,-70.69426148479215
189,126.88999938964844,467.1400146484375,3.681456512691467,-89.66624463376723
190,129.0,467.510009765625,3.624108602834302,-83.75938665808894
191,127.80000305175781,462.260009765625,3.6170578930144,-82.07915081789577
192,128.02999877929688,461.1000061035156,3.6014997305309504,-80.23495332822677
193,126.83499908447266,458.6199951171875,3.6158788853835575,-81.30984061710882
194,126.66000366210938,460.6700134277344,3.6370598461110326,-83.88043724062373
195,126.83999633789062,459.5899963378906,3.6233838663443603,-82.26497595321524
196,124.33999633789062,472.7449951171875,3.8020348161545345,-102.85700231211553
197,122.1500015258789,470.6499938964844,3.8530494311682153,-107.27682181786025
198,123.09500122070312,470.489990234375,3.8221697515629427,-104.30562263850106
199,122.94999694824219,466.7699890136719,3.796421314350795,-101.01698172717886
200,122.49500274658203,464.82000732421875,3.7946038360914978,-100.42052180824822
201,122.29000091552734,464.07501220703125,3.794872914651413,-100.28536839962987
202,121.7699966430664,463.6099853515625,3.8072595724092966,-101.36725599048259
203,124.6500015258789,474.1700134277344,3.8040112926054857,-103.35981376950684
204,123.0,468.739990234375,3.810894229547764,-102.8382333178871
205,121.94999694824219,466.2699890136719,3.8234522401141624,-103.4917927590202
206,122.5199966430664,470.6650085449219,3.8415362507403197,-106.19117090996093
207,122.86000061035156,471.45001220703125,3.8372945618177807,-105.9647270193206
208,122.80999755859375,472.3399963378906,3.846103784120124,-107.00346078017486
209,122.9800033569336,467.8500061035156,3.804277064016996,-102.0077354214215
210,124.69000244140625,469.2200012207031,3.7630924054332007,-98.29080639768108
211,126.24500274658203,462.75,3.6654916228953747,-87.19497311462436
212,125.62000274658203,453.44000244140625,3.6096162436498895,-79.74423245093146
213,123.76499938964844,450.7300109863281,3.6418213001181226,-82.55252544616218
214,124.11000061035156,452.5849914550781,3.646644019251819,-83.38119247756578
215,123.5999984741211,450.1199951171875,3.64174757826904,-82.43335612079619
216,123.31999969482422,448.3500061035156,3.6356633734433346,-81.49631056467877
217,123.91999816894531,451.1600036621094,3.640736042031118,-82.5214260433691
218,123.93000030517578,458.25,3.6976518911608665,-89.58166791605936
219,122.87000274658203,460.0849914550781,3.7444858889113735,-94.56995180216711
220,123.12999725341797,461.42999267578125,3.7475026635962374,-95.14151849571653
221,121.81999969482422,458.6099853515625,3.7646526555610187,-96.21850636048771
222,122.66999816894531,461.7850036621094,3.764449421659918,-96.86493983317081
223,124.04000091552734,465.25,3.750806163866772,-96.25443688687625
224,125.3550033569336,468.9949951171875,3.741334470565802,-96.08754823447009
225,125.87000274658203,468.0199890136719,3.7182805974506175,-93.58051626523672
226,126.91000366210938,469.3399963378906,3.6982111952930166,-91.80671739281962
227,126.52999877929688,470.614990234375,3.719394568676611,-94.21215400684821
228,126.47000122070312,467.5,3.696528785384959,-91.27564517166144
229,127.29000091552734,469.4790954589844,3.6882637448525264,-90.81539649237618
230,126.33000183105469,471.3999938964844,3.7314967708692293,-95.59211079692307
231,128.4600067138672,471.94000244140625,3.6738282560782443,-89.79575731857835
232,127.83999633789062,462.1400146484375,3.614987702494664,-81.84018323192078
233,127.33999633789062,458.7650146484375,3.6026780889103085,-79.95258874784145
234,127.25,463.1099853515625,3.639371201191061,-84.56528154974882
235,127.29000091552734,465.3900146484375,3.6561396127043895,-86.7263156818293
236,126.63999938964844,464.7799987792969,3.670088447720634,-88.04993152258697
237,126.55999755859375,463.30999755859375,3.6607933509487793,-86.81792063147287
238,127.12000274658203,460.6449890136719,3.6237018491258457,-82.48700247543502
239,127.62000274658203,464.25,3.637752625047908,-84.60460794584247
240,127.7300033569336,467.0799865722656,3.6567758106686923,-87.10736348892499
241,127.72000122070312,467.6499938964844,3.6615251286161072,-87.70712527834411
242,127.58000183105469,470.059814453125,3.684431789518176,-90.53341756376199
243,128.44000244140625,472.3500061035156,3.6775926278808626,-90.26526991108847
244,128.6300048828125,472.1099853515625,3.6702943903459784,-89.4600278003632
245,126.94000244140625,475.30999755859375,3.744367326430376,-97.68747791392866
246,126.76000213623047,475.54998779296875,3.7515776252661275,-98.46293504187537
247,127.0999984741211,477.29998779296875,3.7553107279552966,-99.20151018513269
248,126.58000183105469,475.5799865722656,3.7571494682629125,-99.02840071474395
249,126.01000213623047,473.79998779296875,3.7600188854908487,-98.9440433157564
250,125.01000213623047,470.76971435546875,3.765856381975295,-98.88858091009774
251,125.2300033569336,469.5,3.749101552459595,-96.96440449626277
252,125.62149810791016,471.8399963378906,3.7560449719567526,-98.13977793004034
253,126.12999725341797,466.4599914550781,3.698247852316017,-91.24708417948926
254,126.72650146484375,472.92999267578125,3.731894964424475,-95.94259809150316
255,125.91629791259766,471.19000244140625,3.7420890722857307,-96.6128103223869
256,126.20999908447266,475.2699890136719,3.7657078873407843,-99.81909140849405
257,125.81999969482422,474.42999267578125,3.770704131509369,-100.13926955734098
258,125.87000274658203,474.57000732421875,3.770318558582105,-100.1305345757836
259,126.80000305175781,479.9700012207031,3.785252284456072,-102.76395330481523
260,126.04000091552734,478.3900146484375,3.7955411867146602,-103.44482947163101
261,125.05000305175781,473.3800048828125,3.785525736347899,-101.37987627264698
262,123.93000030517578,469.7200012207031,3.7902041480192414,-101.05166913676248
263,124.30000305175781,469.5799865722656,3.777795454894198,-99.81096623598114
264,125.31999969482422,475.125,3.7912942958586915,-102.3216823974804
265,126.06999969482422,478.6600036621094,3.796779605146304,-103.6255777857088
266,128.0,473.0249938964844,3.695507764816284,-92.24918182078966
267,128.3699951171875,472.8550109863281,3.683532203570345,-90.97853335429659
268,128.67999267578125,476.6300048828125,3.703994653494557,-93.83134309363237
269,129.36000061035156,475.42498779296875,3.6752086081462543,-90.60343089828922
270,129.3699951171875,475.760009765625,3.6775143211118335,-90.90872110175212
271,129.4600067138672,474.5899963378906,3.66591975687774,-89.47094018322133
272,129.88999938964844,473.6700134277344,3.646701175252168,-87.27181031754003
273,127.43000030517578,471.8699951171875,3.7029741347181155,-92.78982442180211
274,128.02999877929688,473.239990234375,3.696321133691211,-92.37493745908614
275,128.2899932861328,474.1400146484375,3.6958456579768835,-92.50152734599499
276,128.47000122070312,475.6650085449219,3.7025375887384033,-93.49103165290057
277,129.16000366210938,477.239990234375,3.694951817149716,-93.01338646766095
278,128.69000244140625,477.69000244140625,3.7119433784990634,-94.86156349101873
279,129.25999450683594,479.0199890136719,3.705864222269782,-94.4959313789821
280,129.6199951171875,487.17999267578125,3.7585250040730913,-101.58500125394801
281,130.6199951171875,485.4200134277344,3.716276462820514,-96.85021097405979
282,130.1300048828125,484.1499938964844,3.7205100724654674,-97.03781979752307
283,130.1199951171875,483.8500061035156,3.718490810484238,-96.76760916576171
284,130.57000732421875,484.3800048828125,3.709734071470542,-95.95890666711875
285,131.25999450683594,488.489990234375,3.721545106486613,-98.01631053600249
286,131.4600067138672,487.6499938964844,3.7094931461390543,-96.58131567813234
287,133.50999450683594,502.4700012207031,3.763538475727941,-105.30299670068752
288,133.55999755859375,503.739990234375,3.7716382108601088,-106.42423608436457
289,133.57000732421875,508.15728759765625,3.804426590800357,-110.81175628643837
290,133.1300048828125,506.3699951171875,3.8035752763843056,-110.33338792270212
291,132.77000427246094,506.17999267578125,3.8124574556541817,-111.21431926843928
292,133.16000366210938,504.1099853515625,3.785746256291271,-107.98413745748297
293,132.72000122070312,502.8500061035156,3.7888035072220565,-108.03308232616854
294,133.9199981689453,513.4199829101562,3.833781286813168,-115.03329497300234
295,133.6302032470703,511.25,3.8258566370264693,-113.72539719341142
296,133.97500610351562,509.8800048828125,3.805784524382513,-111.32967873505999
297,134.02499389648438,510.3900146484375,3.8081704002362624,-111.69098426270415
298,133.8000030517578,508.489990234375,3.800373532410728,-110.46026509559755
299,134.14999389648438,509.2900085449219,3.7964221521911576,-110.2191267802084
300,134.1199951171875,510.0,3.8025650057203397,-111.01835893488061
301,132.74000549316406,507.45001220703125,3.822886780226661,-112.57357949928343
302,132.41000366210938,508.6449890136719,3.8414392791020395,-114.75024939347338
303,132.72999572753906,509.57000732421875,3.839147319572257,-114.72335177767832
304,133.14999389648438,508.8349914550781,3.8215171969941273,-112.73892072220599
305,133.44639587402344,510.07000732421875,3.822283876484285,-113.0921967187038
306,133.94000244140625,509.0799865722656,3.8008061616615927,-110.63378970471098
307,133.25999450683594,506.94000244140625,3.8041424533857486,-110.516700679351
308,131.89999389648438,500.25,3.79264611939708,-107.87244305692957
309,132.17999267578125,496.17999267578125,3.7538207003297415,-102.96949227515637
310,132.3000030517578,494.32000732421875,3.7363567341025163,-100.75249873320337
311,132.82000732421875,495.70001220703125,3.7321185429316266,-100.5855891696944
312,133.91000366210938,496.8399963378906,3.710253026290331,-98.48304016993006
313,134.7899932861328,496.70001220703125,3.6849917423219556,-95.72525319761985
314,134.5399932861328,495.3900146484375,3.6821022697308097,-95.1589583969864
315,134.00999450683594,492.29998779296875,3.6736065067733152,-93.64557775703247
316,135.1699981689453,493.82000732421875,3.653325545710273,-91.71480559726314
317,135.66000366210938,491.989990234375,3.626639959849792,-88.42711476069206
318,134.91000366210938,492.25,3.6487286831069343,-90.9182328001981
319,135.10000610351562,496.239990234375,3.67313077583541,-94.34300167580096
320,135.47999572753906,497.30999755859375,3.6707264042045242,-94.28261167448954
321,135.8000030517578,498.0,3.6671575022733687,-94.02065279753981
322,135.75999450683594,495.0799865722656,3.646729571334336,-91.21965723060697
323,136.5,492.2650146484375,3.6063371036515566,-86.20330880209116
324,136.74099731445312,494.0899963378906,3.6133274295321143,-87.311369021865
325,136.72999572753906,495.69000244140625,3.625320104808343,-88.94410276750034
326,136.16000366210938,495.3399963378906,3.6379258447077576,-90.28971534828702
327,136.61000061035156,493.3399963378906,3.6113022043315035,-86.95105946236117
328,136.6300048828125,491.0799865722656,3.5942323722630674,-84.63154076633543
329,138.16000366210938,495.2699890136719,3.584756629168363,-84.27008596038553
330,137.47000122070312,493.30999755859375,3.5884919850011667,-84.36272138000021
331,136.85000610351562,490.4200134277344,3.5836316518449585,-83.31710556343796
332,137.2100067138672,487.5400085449219,3.553239448210365,-79.36616689348199
333,136.8699951171875,485.260009765625,3.5454082492671053,-78.0976383629419
334,136.7050018310547,484.2099914550781,3.5420064004203993,-77.53844390016263
335,137.1699981689453,484.95001220703125,3.5353941727821776,-76.8951884163929
336,137.64999389648438,473.9700012207031,3.443298381670386,-64.48728084454484
337,137.28500366210938,476.989990234375,3.4744507958666726,-68.59304683394981
338,136.9949951171875,478.19000244140625,3.4905654913331365,-70.65577965974296
339,137.41000366210938,480.9549865722656,3.5001453588119533,-72.18619179286031
340,137.8800048828125,480.82501220703125,3.4872715055072407,-70.65805261129935
341,138.23599243164062,483.0199890136719,3.4941695033045113,-71.79403373048791
342,138.58999633789062,482.5199890136719,3.481636494435425,-70.24093900486048
343,137.30999755859375,485.04998779296875,3.5325176346754015,-76.57869227355314
344,137.38999938964844,490.3999938964844,3.569400946757943,-81.6907080474798
345,135.98849487304688,490.3800048828125,3.6060403884947076,-85.83993013096978
346,135.50999450683594,487.5249938964844,3.597705067222113,-84.40836731278608
347,134.8300018310547,488.43499755859375,3.6225987608500874,-87.34122068838082
348,134.9949951171875,490.1400146484375,3.6308013806212074,-88.55541393045695
349,135.24000549316406,488.3599853515625,3.6110615610426566,-86.04652506421127
350,135.60000610351562,488.7099914550781,3.604055821959197,-85.32559738058342
351,134.94500732421875,486.4100036621094,3.604505370794943,-84.97410718210966
352,135.63999938964844,488.0299987792969,3.597979954108888,-84.52663223601468
353,135.7100067138672,488.8699951171875,3.6023135430825497,-85.15837001350968
354,135.33999633789062,486.1700134277344,3.5922124027102784,-83.55909927240742
355,134.11000061035156,483.8399963378906,3.6077846106619464,-84.88808704196458
356,133.00999450683594,482.07000732421875,3.6243141661015796,-86.39040832012387
357,129.66000366210938,477.8500061035156,3.685407933110818,-92.13599682088085
358,130.6699981689453,477.8699951171875,3.6570750884938548,-89.15144303351804
359,130.69000244140625,475.739990234375,3.6402171654076523,-86.96192922030474
360,131.35000610351562,478.0,3.6391319207346893,-87.25855281083108
361,131.17999267578125,476.9100036621094,3.6355391850098617,-86.67431429332584
362,131.75,476.989990234375,3.620417383183112,-85.05863678927517
363,130.47000122070312,474.17999267578125,3.634398622206327,-86.05639372007727
364,127.5199966430664,463.94000244140625,3.6381745189344143,-84.59210964723849
365,127.48999786376953,462.55499267578125,3.6281669183965954,-83.29634058120757
366,127.62000274658203,463.8900146484375,3.634931865419205,-84.24462259427997
367,126.02999877929688,461.44000244140625,3.6613505269446027,-86.52457172980013
368,125.70999908447266,457.4800109863281,3.63916963104039,-83.51651889707097
369,124.98999786376953,454.0400085449219,3.632610739299269,-82.21838402995161
370,124.55500030517578,454.4599914550781,3.648669185031453,-83.93240247623663
371,125.44999694824219,457.6400146484375,3.6479874514245654,-84.44997978234107
372,126.43180084228516,452.4750061035156,3.578806938516573,-76.36429018231536
373,126.01000213623047,451.6549987792969,3.584278955023022,-76.79905430208453
374,126.05000305175781,452.510009765625,3.5899246236417652,-77.53507012361814
375,124.7249984741211,453.6600036621094,3.6372820943047617,-82.62670225489654
376,124.08499908447266,450.55999755859375,3.631059361590264,-81.43057339607884
377,124.94000244140625,452.2099914550781,3.6194171811958573,-80.53709387409572
378,126.2750015258789,459.5299987792969,3.6391209125039716,-83.8857311943271
379,125.0999984741211,434.9049987792969,3.4764588655791537,-62.7561432351435
380,125.48999786376953,441.57000732421875,3.5187665538378763,-68.26097729332781
381,125.91000366210938,443.6000061035156,3.5231514033940896,-69.04153819028602
382,125.2300033569336,443.9200134277344,3.5448375112029886,-71.38441792399715
383,127.69999694824219,450.8500061035156,3.5305404610639783,-70.9666464157761
384,126.52999877929688,449.0,3.548565591810204,-72.59716377247321
385,122.76000213623047,423.0249938964844,3.445951340299268,-57.83718527275647
386,122.8499984741211,416.18499755859375,3.387749309954326,-50.729466836083475
387,123.80999755859375,416.79998779296875,3.3664485583703843,-48.48864120341159
388,124.7300033569336,411.0799865722656,3.2957586427372942,-40.03179658444907
389,124.43000030517578,409.70001220703125,3.2926144113333207,-39.54427460716994
390,124.51000213623047,415.3900146484375,3.3361979561605475,-44.996286718987164
391,124.27999877929688,415.5400085449219,3.343579116723844,-45.83049713903819
392,126.91999816894531,425.04998779296875,3.3489599269232393,-47.4869770787044
393,127.70999908447266,430.8800048828125,3.373894040965506,-50.9668907298726
394,127.43000030517578,429.760009765625,3.372518313869686,-50.67983907023961
395,127.48999786376953,433.19000244140625,3.397835200407603,-53.93135034683257
396,128.02999877929688,438.7049865722656,3.4265796356721245,-57.839933796976766
397,128.00999450683594,438.9200134277344,3.4287948774522863,-58.11446958284631
398,127.61000061035156,441.94000244140625,3.463208215089975,-62.324364852449094
