,amzn,nke,Ratio,Spread
688,119.24949645996094,118.28500366210938,0.9919119759287588,-6.132600825629661
689,119.52149963378906,118.25,0.9893617496627393,-5.839618817419657
690,121.4314956665039,119.37000274658203,0.9830234083125888,-5.14810734288495
691,121.0824966430664,119.54000091552734,0.9872607868989841,-5.649109704134398
692,120.1314926147461,118.95999908447266,0.9902482396183128,-5.971076930676583
693,122.3290023803711,118.42500305175781,0.9680860691034319,-3.3518775157095124
694,121.2037353515625,118.16999816894531,0.9749699365797798,-4.164119470233695
695,121.31300354003906,117.97000122070312,0.9724431658455098,-3.8604883395374205
696,122.19850158691406,118.38999938964844,0.9688334787431349,-3.4406458610625865
697,123.59024810791016,119.43000030517578,0.9663383813332752,-3.1606604667803655
698,123.32350158691406,119.43000030517578,0.9684285539119705,-3.413653199718661
699,121.67549896240234,118.63999938964844,0.9750524994872478,-4.186681808654422
700,120.9645004272461,120.05000305175781,0.9924399524467238,-6.271024022031876
701,122.3185043334961,120.54000091552734,0.9854600624193398,-5.476832133777103
702,123.93699645996094,121.68000030517578,0.9817891653077594,-5.081790898399129
703,124.5999984741211,122.31500244140625,0.9816613478274686,-5.087976243019293
704,124.67549896240234,122.71499633789062,0.9842751571814208,-5.416362551906568
705,124.6500015258789,122.5250015258789,0.9829522665544547,-5.250550496336794
706,125.54399108886719,123.41999816894531,0.9830816839460012,-5.297652809182361
707,122.60850524902344,121.44999694824219,0.9905511587599224,-6.111780065021316
708,121.74649810791016,120.80999755859375,0.9923077824506595,-6.289341637848461
709,121.61650085449219,121.52999877929688,0.9992887307677204,-7.132637289136364
710,121.94637298583984,121.71869659423828,0.9981329793906376,-7.008471597111745
711,122.7800064086914,121.79000091552734,0.9919367532050073,-6.289125689380521
712,122.3759994506836,121.08000183105469,0.9894097075779048,-5.962302453090638
713,122.3499984741211,120.94000244140625,0.9884757167936289,-5.846963396761817
714,127.81230163574219,121.625,0.9515907189170597,-1.351301054579304
715,127.0719985961914,120.5999984741211,0.9490682432513162,-1.028431607046139
716,124.75,119.70999908447266,0.959599191057897,-2.340705628633538
717,125.40989685058594,120.12809753417969,0.9578837121387715,-2.1329323441425547
718,125.11000061035156,119.69000244140625,0.9566781380984434,-1.9792704620872659
719,124.63999938964844,119.8198013305664,0.9613270372056633,-2.554836714457986
720,124.8499984741211,120.20999908447266,0.9628354069174441,-2.7458632023365315
721,122.71520233154297,120.50499725341797,0.9819891501938478,-5.065584724224431
722,121.71009826660156,120.61000061035156,0.9909613280087879,-6.123867709051078
723,121.2699966430664,120.34500122070312,0.9923724297190688,-6.2762777464983035
724,121.98999786376953,121.45500183105469,0.9956144270671085,-6.703401309890134
725,122.74500274658203,121.2925033569336,0.9881665293319741,-5.824826959798026
726,122.66999816894531,121.43000030517578,0.9898915962967427,-6.0334611547729455
727,123.0,121.66999816894531,0.9891869769832953,-5.960472499350383
