,mu,nvda,Ratio,Spread
146,63.16672134399414,177.97157287597656,2.8174894800503685,-4.066647538413173
147,63.50600814819336,180.40023803710938,2.8406798553002965,-5.546193217664461
148,61.16095733642578,173.09426879882812,2.8301432210535062,-4.800259276670625
149,60.02335739135742,170.14588928222656,2.834661316474865,-5.034197071230318
150,59.534385681152344,165.23861694335938,2.775515612579359,-1.4947721419902624
151,61.75969314575195,177.80165100097656,2.8789270468259502,-7.832740439054755
152,61.93931198120117,179.7406005859375,2.9018824206586196,-9.269225047695466
153,61.72975540161133,181.5296173095703,2.9407149943904014,-11.644454467441273
154,62.4083251953125,184.30807495117188,2.9532610332734146,-12.524683816497879
155,62.338470458984375,185.1575927734375,2.9701978795784223,-13.569612984946554
156,64.1147232055664,188.8255615234375,2.9451201234702324,-12.268699757630708
157,64.71345520019531,192.0437774658203,2.967601975071804,-13.812025331467334
158,62.3284912109375,189.7850341796875,3.0449162251882607,-18.22497029779415
159,61.32061767578125,177.83164978027344,2.9000303082483225,-9.09100709499088
160,59.02546310424805,170.7655487060547,2.8930827430266235,-8.445361785071634
161,61.27072525024414,180.86997985839844,2.951980397158392,-12.268906034885669
162,62.188785552978516,179.32083129882812,2.883491447924562,-8.151579438082786
163,64.90306091308594,186.98658752441406,2.8810133897200108,-8.224433164707017
164,64.56377410888672,190.21481323242188,2.946153874332452,-12.401778354596383
165,63.72554397583008,188.68563842773438,2.960910596530951,-13.217465005578896
166,61.49026107788086,183.2486572265625,2.980124885052412,-14.033454800339166
167,62.84739685058594,187.626220703125,2.985425492629226,-14.614572363029874
168,60.38259506225586,178.39134216308594,2.9543503716453445,-12.274719999449212
169,58.187232971191406,170.245849609375,2.9258282430041653,-10.270524144061989
170,57.73817825317383,171.71502685546875,2.974029178796089,-12.99588517339256
171,58.187232971191406,172.1248016357422,2.9581197256958665,-12.149476170429176
172,61.071144104003906,179.03097534179688,2.931515005464903,-10.988208979017623
173,57.508663177490234,162.5101318359375,2.8258374105198545,-4.433034663169446
174,56.88996505737305,157.9226531982422,2.7759316258847853,-1.5762995496517025
175,56.181461334228516,154.594482421875,2.7516992038028105,-0.2300941144040909
176,56.41097640991211,150.8565673828125,2.6742413796671163,4.149865433966545
177,57.189334869384766,139.29295349121094,2.435645628845717,17.890856012870763
178,56.21139907836914,136.3945770263672,2.426457609357984,18.053559000896463
179,55.113712310791016,134.5755615234375,2.4417800195449404,16.801910147837113
180,54.88419723510742,137.10491943359375,2.4980764289268445,13.630507728372725
181,55.27337646484375,139.8642120361328,2.530408326422622,11.959903469484976
182,57.319061279296875,143.83319091796875,2.5093430999701316,13.713514700663387
183,57.81800842285156,145.01290893554688,2.5080924246818754,13.929549328091872
184,53.507102966308594,131.2764129638672,2.4534389956886096,15.606736471032326
185,52.9981803894043,131.24642944335938,2.4764327469174567,14.213062111154079
186,52.57905960083008,129.25692749023438,2.4583347148375734,15.030117329616877
187,52.73872375488281,131.9462432861328,2.5018854058620743,12.787445368061645
188,51.99030303955078,133.78578186035156,2.5732833632182563,8.85427782633298
189,50.69304275512695,131.72628784179688,2.5985082110399547,7.284821370601355
190,49.99451446533203,132.57608032226562,2.6518125386375857,4.480968784392479
191,49.555442810058594,125.57787322998047,2.5340884090433575,10.250918671256533
192,49.99451446533203,125.12799072265625,2.5028344021507487,11.929058384001854
193,48.77708435058594,122.24872589111328,2.5062737455246187,11.402689322821066
194,50.473506927490234,124.09825134277344,2.4586809773501934,14.298729266914227
195,50.89262008666992,127.32742309570312,2.5018838267486534,12.2419829062105
196,49.90470504760742,122.16873931884766,2.448040504443474,14.637077299650349
197,49.99451446533203,121.35895538330078,2.427445424386617,15.698093723357323
198,51.611106872558594,125.08800506591797,2.4236644522039255,16.491292854930954
199,53.84638595581055,131.63632202148438,2.4446640138395312,16.195936224078572
200,54.61476516723633,132.05621337890625,2.417958092001967,17.925505647361753
201,54.50499725341797,131.26641845703125,2.4083373098197822,18.408236267881485
202,52.90999984741211,120.72911834716797,2.281782625124558,24.483697329321906
203,51.380001068115234,116.67015075683594,2.2707307966413737,24.262652756749482
204,53.709999084472656,115.83036804199219,2.1565885313053053,31.62036214218569
205,52.75,114.97058868408203,2.179537226238522,29.794644090870243
206,54.86000061035156,119.56941223144531,2.179537201989817,31.098327393996534
207,52.720001220703125,112.24127960205078,2.129007530409041,32.44003471361885
208,53.5,118.84959411621094,2.2214877404899243,28.01368551055223
209,52.54999923706055,119.63938903808594,2.2766772745014814,24.5663624421398
210,53.029998779296875,120.47917938232422,2.271906131541526,25.06932080251432
211,53.70000076293945,121.9088134765625,2.2701827140512205,25.513947444927204
212,56.04999923706055,124.62812042236328,2.22351689774794,29.368516366313322
213,56.2400016784668,125.95777130126953,2.2396473602790863,28.570377519445437
214,55.869998931884766,132.57608032226562,2.3729386586153134,20.91702436827891
215,55.45000076293945,128.92701721191406,2.32510397543734,23.391186363801076
216,52.209999084472656,131.72628784179688,2.523008813477886,11.528348638759189
217,54.040000915527344,138.3046112060547,2.559300682141838,10.069264715104685
218,54.099998474121094,134.93548583984375,2.494186499919969,13.60622699988088
219,54.86000061035156,135.39535522460938,2.468015926326139,15.27238440083247
220,53.45000076293945,132.15618896484375,2.4725198705044114,14.567223006042303
221,53.47999954223633,134.17567443847656,2.5088944574973318,12.631655991692133
222,56.15999984741211,141.52378845214844,2.5200104849834672,12.780563582188682
223,56.560001373291016,142.97341918945312,2.5278185240103017,12.449895434337042
224,57.4900016784668,145.98265075683594,2.5392702469082473,12.042242816897192
225,55.970001220703125,137.72476196289062,2.460688921906735,16.048088710626253
226,60.27000045776367,157.459716796875,2.6125720192622275,8.341933692780747
227,62.52000045776367,163.22824096679688,2.6108163751065256,8.867550078291577
228,61.779998779296875,162.9083251953125,2.636910463162793,7.117388260653234
229,63.099998474121094,166.61737060546875,2.6405289165546137,7.100904455986727
230,58.869998931884766,159.05931091308594,2.7018738542381273,2.8259811847022203
231,58.7400016784668,156.7299041748047,2.6681971347688864,4.791734151946633
232,58.58000183105469,154.0505828857422,2.6297469796949753,7.023472539471504
233,57.15999984741211,153.13082885742188,2.6789858164136224,3.970918979329758
234,58.619998931884766,160.3389892578125,2.735226751609517,0.8469538893720081
235,58.93000030517578,165.1477508544922,2.8024393347913725,-3.094611166920652
236,58.40999984741211,162.65838623046875,2.7847695027459487,-2.0598936406989257
237,55.75,158.22952270507812,2.8381977166830157,-5.072102522882256
238,55.119998931884766,156.35000610351562,2.8365386272363162,-4.954948264781985
