,mo,cost,Ratio,Spread
415,52.380001068115234,578.2249755859375,11.039040927739016,-28.482978236026106
416,52.51499938964844,574.125,10.93259081543795,-22.938583705445872
417,52.71500015258789,573.239990234375,10.874323979419232,-19.913659253091346
418,52.69499969482422,572.8150024414062,10.870386293932723,-19.702667010343312
419,52.720001220703125,575.1900024414062,10.910280522063594,-21.810162368697952
420,53.084999084472656,580.8200073242188,10.941320850358805,-23.534860702545934
421,53.130001068115234,580.72998046875,10.930358908222608,-22.963333655210995
422,53.11000061035156,579.6080932617188,10.91335128225829,-22.055441998400575
423,53.04999923706055,579.6635131835938,10.92673933119763,-22.752848570937722
424,53.119998931884766,578.5999755859375,10.89231903652465,-20.940346955247783
425,52.96500015258789,576.5399780273438,10.885301168061524,-20.538763891517483
426,52.65999984741211,575.3300170898438,10.925370656227175,-22.5921636677976
427,53.39509963989258,576.8049926757812,10.802582944237797,-16.201915046480345
428,53.5,579.4249877929688,10.830373603606892,-17.699525339040697
429,53.61000061035156,579.9000244140625,10.817012083788141,-16.997606841659213
430,53.630001068115234,583.6699829101562,10.883273751362404,-20.553569787532247
431,53.47999954223633,582.844970703125,10.898372769110026,-21.333503799417663
432,53.6349983215332,584.2000122070312,10.892141894082778,-21.030130808460463
433,53.83000183105469,584.780029296875,10.863459212433348,-19.52370148752147
434,53.31999969482422,599.9199829101562,11.25131257208898,-40.12043959273701
435,53.314998626708984,597.1500244140625,11.200413388267647,-37.4039901880679
436,53.43000030517578,601.1400146484375,11.250982803947409,-40.163516212543136
437,53.4900016784668,607.02001953125,11.348289408927332,-45.401534444693375
438,53.599998474121094,607.5880737304688,11.335598713194397,-44.79267434091475
439,53.64500045776367,607.5499877929688,11.325379487531391,-44.273088211548675
440,53.75,607.739990234375,11.306790515988371,-43.33964462590445
441,53.84000015258789,598.3699951171875,11.113855747053263,-33.00668994046243
442,54.22999954223633,601.4650268554688,11.091001879633533,-31.928910488133916
443,54.279998779296875,604.3300170898438,11.133567256459544,-34.25893225469594
444,54.29999923706055,602.7449951171875,11.100276309134921,-32.45991473181898
445,54.275001525878906,601.8599243164062,11.089081665514701,-31.842307757205226
446,54.189998626708984,601.8699951171875,11.106661937070799,-32.7618698502941
447,54.11000061035156,600.1099853515625,11.090555878440664,-31.857801470074214
448,54.459999084472656,586.3223266601562,10.766109741403307,-14.32532268849963
449,54.65999984741211,589.7899780273438,10.790156964394274,-15.653059368957491
450,54.625,589.7050170898438,10.795515186999427,-15.942580440474392
451,54.45500183105469,587.8900146484375,10.795886417786779,-15.946478952727665
452,54.595001220703125,589.0700073242188,10.789815810111858,-15.628543592441536
453,54.45000076293945,584.47998046875,10.73425109787266,-12.589953864464809
454,54.45000076293945,584.6699829101562,10.737740582514423,-12.779956305871059
455,54.55419921875,586.6300048828125,10.75315948696376,-13.625103501819416
456,54.810001373291016,589.7952880859375,10.760723833394128,-14.053423208634575
457,54.744998931884766,586.559814453125,10.714399961591722,-11.51344531790898
458,54.560001373291016,585.6900024414062,10.734787164578803,-12.623020718645938
459,54.78499984741211,583.8400268554688,10.656932161752078,-8.365666619811298
460,54.584999084472656,579.2708129882812,10.612271186298537,-5.936367439353324
461,54.90999984741211,581.1799926757812,10.584228633961143,-4.368190862852492
462,55.029998779296875,585.510009765625,10.639833231940807,-7.414275466849579
463,54.900001525878906,588.8699951171875,10.726229121134075,-12.16517067163017
464,54.779998779296875,588.530029296875,10.743520306891636,-13.109178152642192
465,54.790000915527344,590.2050170898438,10.772130082636687,-14.677147762761654
466,54.78499984741211,591.4995727539062,10.796743166950051,-16.0252125182488
467,54.77000045776367,592.3300170898438,10.814862372451937,-17.016143312982372
468,54.79999923706055,590.989990234375,10.784489023034437,-15.355143539921363
469,55.040000915527344,591.3599853515625,10.74418560165274,-13.157232869937792
470,55.06520080566406,595.0,10.805372382094314,-16.527620471883274
471,55.082000732421875,593.7000122070312,10.778475805392684,-15.047881314586396
472,55.15999984741211,593.25,10.755076171883509,-13.763315032528743
473,55.150001525878906,595.3400268554688,10.794923125724809,-15.96031925536892
474,55.07500076293945,592.8599853515625,10.764593320723188,-14.282750860921004
475,54.97999954223633,590.6900024414062,10.74372512476343,-13.129236610443803
476,54.91999816894531,588.7999877929688,10.721048933426724,-11.881208612668564
477,54.95500183105469,586.8300170898438,10.67837316963258,-9.536715085048916
478,54.974998474121094,584.3699951171875,10.629740997487678,-6.862738377649697
479,54.92499923706055,585.8699951171875,10.66672741475202,-8.89770684546267
480,54.834999084472656,585.3099975585938,10.674022199889723,-9.300668855123325
481,54.755001068115234,582.0900268554688,10.630810254781085,-6.936639537403442
482,54.599998474121094,581.8900146484375,10.657326573447387,-8.395082640713502
483,55.09000015258789,591.2000122070312,10.731530415130326,-12.462291257593682
484,55.09000015258789,593.1199951171875,10.76638216508201,-14.382274167749932
485,55.090301513671875,592.4849853515625,10.754796562595038,-13.74403997937697
486,55.05500030517578,591.10498046875,10.73662659508113,-12.74174152832922
487,55.23500061035156,591.0753784179688,10.701102052802288,-10.78622034103916
488,55.26499938964844,594.0599975585938,10.749298907435902,-13.449866564072016
489,55.220001220703125,594.3400268554688,10.76312954938216,-14.211355237335232
490,55.2400016784668,600.8400268554688,10.876900952189567,-20.497359687114518
491,55.375,598.780029296875,10.813183373306998,-16.992943183878033
492,55.36389923095703,601.6099853515625,10.866467024691948,-19.94167227902762
493,55.47880172729492,603.1300048828125,10.871359620337286,-20.232288802801186
494,55.47999954223633,603.77001953125,10.882660860002465,-20.859487391202556
495,55.45500183105469,603.875,10.889459562903328,-21.231931686120056
496,55.35499954223633,603.5700073242188,10.90362229817543,-21.9969167614425
497,56.244998931884766,604.2899780273438,10.743888159001767,-13.194309964872621
498,56.560001373291016,603.0263061523438,10.661709538732564,-8.560259193243217
499,56.94499969482422,597.489990234375,10.492404836884763,1.0953588239107663
500,56.77000045776367,597.0549926757812,10.51708627552301,-0.34205366257976344
501,56.97999954223633,594.9400024414062,10.441207567936324,4.019828625896304
502,56.72999954223633,594.7578735351562,10.48400984195937,1.527074377603805
503,56.52000045776367,591.7000122070312,10.468860711513926,2.3380436516277374
504,56.189998626708984,582.72998046875,10.370706437279729,7.777210034483511
505,56.064998626708984,584.719970703125,10.4293228400182,4.449778222837319
506,56.119998931884766,582.9000244140625,10.386672051108787,6.858202071137322
507,55.93510055541992,580.5,10.378098800856657,7.279900275167558
508,55.900001525878906,578.489990234375,10.348657861244655,8.914366829352327
509,55.82500076293945,575.3200073242188,10.30577697199346,11.281876630050244
510,55.540000915527344,571.7100219726562,10.293662451359863,11.842496818053457
511,54.72999954223633,561.1400146484375,10.252878116971178,13.745868027982448
512,54.88999938964844,558.2849731445312,10.170977944113746,18.31283311817679
513,54.76070022583008,560.4849853515625,10.235168342262858,14.729380290368846
514,54.747501373291016,562.6099853515625,10.276450454157823,12.463158737104715
515,55.040000915527344,563.1300048828125,10.231286255737468,15.072747598812208
516,55.15999984741211,566.9500122070312,10.278281613041562,12.536672760440007
517,55.25,568.260009765625,10.285249045531675,12.189634770100662
518,55.59000015258789,563.4749755859375,10.136265048376798,20.612511672585065
519,55.52000045776367,563.1500244140625,10.143191998755002,20.18849882642649
520,55.560001373291016,563.260009765625,10.1378688956692,20.50650457530542
521,55.29999923706055,558.344970703125,10.096654220728045,22.639642300413634
522,55.20500183105469,559.4600219726562,10.134227034079021,20.50816318668108
523,55.1150016784668,554.6649780273438,10.063775036480658,24.340247563739176
524,54.880001068115234,553.7000122070312,10.089285740351885,22.79081668830525
525,55.10499954223633,555.0,10.07168141929861,23.898207408233638
526,55.41999816894531,556.6300048828125,10.043847406597733,25.638540606572796
527,55.560001373291016,559.010009765625,10.061375017070358,24.75650457530542
528,55.665000915527344,561.2150268554688,10.082008759994864,23.674933512512148
529,55.43000030517578,558.6199951171875,10.077935992091746,23.75556855504697
530,55.224998474121094,556.1566772460938,10.070741378231338,24.02546264798655
531,54.90999984741211,554.1699829101562,10.092332625207138,22.641818902772506
532,54.709999084472656,547.8800048828125,10.014257248238692,26.79188224338673
533,55.179901123046875,551.2899780273438,9.990775025094917,28.40964128792489
534,55.13560104370117,555.85498046875,10.081598276731805,23.370648702571707
535,55.209999084472656,559.8900146484375,10.14109806072976,20.13163878684673
536,55.16999816894531,560.52197265625,10.15990558744957,19.071689678592683
537,55.06999969482422,563.780029296875,10.237516477594282,14.743696102341852
538,55.22999954223633,562.260009765625,10.180337034687913,17.975639219879945
539,56.119998931884766,551.6900024414062,9.830541926970026,38.06822404379357
540,56.04999923706055,550.5800170898438,9.823015603643352,38.42924537732238
541,56.150001525878906,546.9849853515625,9.74149546727017,43.094254866707324
542,55.94499969482422,544.469970703125,9.73223654791613,43.415845736990654
