,wfc,blk,Ratio,Spread
766,43.689998626708984,662.260009765625,15.158160461940732,7.0341341658710235
767,43.75,662.7349853515625,15.148228236607142,7.478329306273963
768,43.519901275634766,659.469970703125,15.153296569455653,7.218424440303124
769,43.380001068115234,658.0599975585938,15.169663009581503,6.485243715051865
770,42.630001068115234,653.3300170898438,15.325592322785482,-0.2741469246182078
771,42.959999084472656,661.47998046875,15.397579016891402,-3.36881740356057
772,42.74020004272461,662.1500244140625,15.49244092802921,-7.405998362097648
773,42.584999084472656,658.1300048828125,15.45450320610151,-5.763527371833106
774,42.86000061035156,660.8699951171875,15.41927171502592,-4.29072482460208
775,42.88999938964844,661.0,15.411518055641038,-3.961173563225998
776,42.92499923706055,662.239990234375,15.42783930122032,-4.664995483393341
777,43.150001525878906,663.7899780273438,15.383312967654021,-2.7681368810580125
778,43.2599983215332,668.0599975585938,15.442903917683662,-5.353097737629014
779,43.34080123901367,667.8375244140625,15.408979652478173,-3.8927916523294925
780,43.369998931884766,670.5399780273438,15.460917559174206,-6.147961093736512
781,43.65999984741211,675.4249877929688,15.470109714922588,-6.590400005661309
782,43.81999969482422,676.6199951171875,15.440894564796317,-5.334343830935609
783,43.880001068115234,674.22998046875,15.36531367495042,-2.025158456157669
784,44.779998779296875,677.2000122070312,15.12282337354866,8.792020072887112
785,44.77000045776367,683.6400146484375,15.270047077470732,2.19885172940576
786,44.70000076293945,680.969970703125,15.234227272490648,3.796559046302832
787,45.095001220703125,686.47998046875,15.222972876949095,4.3376250770013485
788,45.099998474121094,688.1099853515625,15.25742812932484,2.784173926244648
789,45.09000015258789,689.7899780273438,15.298069986539,0.9510153483884096
790,45.220001220703125,691.6500244140625,15.295223479503216,1.0824763164255273
791,45.564998626708984,697.1799926757812,15.300779407181041,0.8375790267648426
792,45.4900016784668,694.8300170898438,15.274345822210627,2.038664252231115
793,45.400001525878906,694.219970703125,15.291188268075405,1.269983768420957
794,45.47999954223633,695.9650268554688,15.302661254627774,0.7504301465676235
795,45.462398529052734,696.5599975585938,15.321672857041568,-0.11417331969130373
796,45.31999969482422,697.1099853515625,15.381950354054748,-2.8455918484704625
797,45.34000015258789,695.9600219726562,15.349801932740679,-1.3892382274507327
798,45.90999984741211,695.3099975585938,15.14506643148655,7.992703553973911
799,45.65999984741211,695.969970703125,15.242443561737566,3.502940039969303
800,45.380001068115234,693.0999755859375,15.273247229447982,2.083588643494977
801,45.71500015258789,696.0900268554688,15.22673136896104,4.225442443946804
802,45.47999954223633,695.5449829101562,15.293425459783,1.1704740918801235
803,45.474998474121094,697.3499755859375,15.334799317976566,-0.7111307539203153
804,45.54999923706055,697.4500122070312,15.311745859252827,0.3377814234206653
805,43.625,656.6799926757812,15.052836508327363,11.618426797318534
806,43.709999084472656,654.8200073242188,14.981011691597908,14.780526849390753
