,mdlz,pg,Ratio,Spread
105,60.361083984375,139.79391479492188,2.3159609729856534,-1.9038798252253861
106,60.440101623535156,139.88270568847656,2.3144022251942533,-1.8091204145119781
107,61.27968978881836,143.09886169433594,2.335176013251409,-3.074994624615767
108,62.22792434692383,145.6441650390625,2.340495309261625,-3.417641151096672
109,61.60564041137695,143.2567138671875,2.3253830803572284,-2.4756951464828325
110,61.73405075073242,144.50962829589844,2.340841505434243,-3.430324823708174
111,62.978607177734375,146.71949768066406,2.3296719990424886,-2.74921045746562
112,62.78105926513672,145.8907928466797,2.3238026652362502,-2.379390245322907
113,62.13902282714844,143.68092346191406,2.3122494838966166,-1.6609091732997974
114,62.267433166503906,145.2298126220703,2.332355859823609,-2.9115135819704228
115,61.6451530456543,143.92755126953125,2.334774822652135,-3.05474853552114
116,61.684661865234375,143.365234375,2.3241634150190746,-2.400656488855828
117,62.46498489379883,144.96343994140625,2.320715200489825,-2.186247418293289
118,61.852577209472656,143.15805053710938,2.314504213014181,-1.8034216085169255
119,60.4796142578125,140.57330322265625,2.324308859236773,-2.407933935386223
120,60.05488204956055,140.04055786132812,2.3318763284849857,-2.8618002583062156
121,58.474491119384766,136.2916717529297,2.330788505276071,-2.7840088469838924
122,57.753440856933594,132.03965759277344,2.286264777190698,-0.20692444266687238
123,58.31645202636719,130.7275390625,2.241692258702448,2.4130143737381666
124,57.8917236328125,131.5266571044922,2.271942323547335,0.6272935086692706
125,58.07939529418945,130.57955932617188,2.2482940578969095,2.010334336090596
126,59.08689498901367,134.53561401367188,2.2769112176005657,0.39460362562305074
127,59.541255950927734,136.636962890625,2.2948283624254993,-0.6513088488599812
128,60.29194259643555,140.3858642578125,2.328434915383073,-2.6564380196434576
129,61.8822135925293,142.4082794189453,2.301279659396953,-0.9848080497880978
130,61.86246109008789,141.3230743408203,2.2844722284006296,0.05451388285557579
131,60.96360778808594,139.0244140625,2.2804492566410977,0.265225206633533
132,61.63910675048828,140.28720092773438,2.2759447422820265,0.5715568496152508
133,61.6788444519043,141.85580444335938,2.2999102156327713,-0.9047398435919951
134,62.92056655883789,144.1446075439453,2.290898118489663,-0.3091430435159572
135,62.066261291503906,142.75357055664062,2.30001884415393,-0.9025742512072958
136,61.99672317504883,144.08541870117188,2.3240811985230927,-2.3959526890910303
137,61.95698928833008,144.0360870361328,2.3247754400367993,-2.4389189852982844
138,62.02652359008789,143.06927490234375,2.3065821945437364,-1.3105854193281465
139,61.867584228515625,144.07554626464844,2.3287727824071403,-2.6860574877895664
140,62.14573287963867,142.8029022216797,2.297871400088797,-0.7673011325822876
141,61.55963897705078,143.74012756347656,2.3349735305800343,-3.0659657086195984
142,60.47685623168945,143.31590270996094,2.36976442956809,-5.156940049609217
143,60.33778381347656,143.1186065673828,2.371956633505273,-5.282695632564652
144,59.66228485107422,141.38226318359375,2.3697091644496107,-5.115470756991682
145,61.01327896118164,142.10243225097656,2.3290410656569716,-2.6974116691137175
146,61.04308319091797,139.6459503173828,2.287662139879583,-0.1716974034137997
147,60.94374084472656,139.7779998779297,2.293557926384242,-0.534509589419327
148,61.579505920410156,142.01214599609375,2.306159230631707,-1.2918351606136134
149,62.34440612792969,142.97531127929688,2.2933141906254413,-0.47821152279639767
150,62.52321243286133,143.2533416748047,2.2912025166434464,-0.34089223152430526
151,63.20864486694336,144.61367797851562,2.2878781578521896,-0.10903553670756372
152,63.77486801147461,147.01663208007812,2.3052440038547215,-1.1967082458241811
153,63.61593246459961,137.9311065673828,2.168184937698389,7.519625421885808
154,64.4603042602539,141.8929901123047,2.20124604965285,5.519135581648344
155,64.33116149902344,140.94967651367188,2.1910015804053455,6.162463083887774
156,64.6987075805664,143.85903930664062,2.2235226125266783,4.10687415479042
157,63.82453918457031,143.6306610107422,2.2503987156943728,2.3046441362410968
158,63.34771728515625,143.70016479492188,2.26843477481696,1.1275293724197746
159,63.5165901184082,144.2462921142578,2.2710018255915907,0.9736772495521557
160,63.50666046142578,143.90867614746094,2.266040681431701,1.2882275872088536
161,64.04308319091797,145.26904296875,2.2683018326224307,1.1739186874309149
162,63.86427688598633,144.23635864257812,2.2584826083614167,1.791253326822885
163,63.77486801147461,145.6364288330078,2.283602199016772,0.18349500124613138
164,64.74838256835938,147.5131072998047,2.2782516172363816,0.5681963355270789
165,65.5232162475586,148.87344360351562,2.2720716736651747,1.0077234431480684
166,65.0761947631836,148.18832397460938,2.277151030632263,0.6544555633474425
167,65.11593627929688,148.71458435058594,2.2838431396074177,0.22051087096001476
168,64.92719268798828,148.6748504638672,2.2898703040855866,-0.17818828058410707
169,64.08281707763672,148.27767944335938,2.31384458744565,-1.742419825932115
170,63.29804992675781,145.41796875,2.2973530609278354,-0.7056470342162817
171,64.1722183227539,144.79241943359375,2.2563100235270173,1.9505105966377578
172,64.03314971923828,144.6732635498047,2.25934948045104,1.7466236160646411
173,62.314605712890625,141.2872772216797,2.267322012316809,1.140599063886031
174,62.066261291503906,140.6915283203125,2.2667956050958624,1.1594679851208292
175,61.4404296875,139.19215393066406,2.265481453151077,1.2050963181111052
176,61.45036697387695,136.9679412841797,2.22891982634385,3.452392316078447
177,61.55963897705078,138.6559600830078,2.2523842307570754,2.0182017718491516
178,60.32784652709961,136.19345092773438,2.2575553209338493,1.619376655600791
179,59.602684020996094,134.67422485351562,2.259532889593936,1.454120631216926
180,61.01327896118164,136.70977783203125,2.2406561351834546,2.695242749831595
181,60.54639434814453,136.8885040283203,2.2608861436274004,1.431988925383893
182,60.92387771606445,138.97372436523438,2.281104380993623,0.22362580382422204
183,61.4901008605957,140.10568237304688,2.2785079291166017,0.40694918845760464
184,59.48347854614258,137.2062530517578,2.3066279310703734,-1.3548103119356774
185,59.841094970703125,137.53392028808594,2.2983189120356085,-0.8517693135325834
186,59.17552947998047,136.47146606445312,2.3062145326578354,-1.3353591078042775
187,59.90069580078125,137.3055419921875,2.2922194835405687,-0.4849440757646284
188,59.980167388916016,137.01759338378906,2.2843816439416793,-0.012390683702120153
189,59.354339599609375,136.5310516357422,2.300270756220169,-0.979586131142026
190,59.354339599609375,134.7735137939453,2.2706598153243083,0.777951710654849
191,59.40400695800781,135.25013732910156,2.276784753336736,0.4167006270565303
192,58.559635162353516,134.62457275390625,2.2989312071474948,-0.919128502432597
193,57.96360778808594,134.753662109375,2.324797700688893,-2.432731582453369
194,57.19871139526367,131.04994201660156,2.2911345171921673,-0.5057915495288916
195,57.75499725341797,131.04994201660156,2.2690667171462113,0.7864064914340241
196,56.66999816894531,127.79305267333984,2.2550389412817977,1.522948299610237
197,54.83000183105469,125.36032104492188,2.286345374037907,-0.3184529271372418
198,56.349998474121094,127.6043930053711,2.264496831601048,0.9682797439700885
199,57.529998779296875,129.18319702148438,2.2454927822451665,2.13050187535386
200,57.2400016784668,128.28953552246094,2.2412566694721527,2.3505282637870715
201,56.0099983215332,125.58870697021484,2.242255146112581,2.1941784338954613
202,55.2599983215332,123.39427185058594,2.232976395196574,2.646436367971392
203,55.619998931884766,122.88787078857422,2.20941879087537,3.9890838968359668
204,56.279998779296875,123.35456085205078,2.191801057704143,5.055509402199151
205,56.83000183105469,123.55314636230469,2.174083096629239,6.134527583621223
206,57.68000030517578,125.4198989868164,2.1744087781421553,6.2422388916009925
207,56.939998626708984,124.19857025146484,2.1812183569882757,5.744615571624864
208,57.439998626708984,126.44264221191406,2.2012995340344523,4.661995068210972
209,58.349998474121094,127.46537780761719,2.184496677650293,5.753100769865272
210,57.70000076293945,128.64700317382812,2.2295840809842367,3.061593826211253
211,56.90999984741211,126.98999786376953,2.2314179969119117,2.8835037074729137
212,57.349998474121094,128.5800018310547,2.242022759409066,2.3155738323571193
213,58.7400016784668,129.3699951171875,2.2024172866956624,4.75442304016646
214,59.310001373291016,130.86000061035156,2.206373252071472,4.588471499128945
215,59.900001525878906,131.77999877929688,2.199999923578688,5.038986403932187
216,60.310001373291016,131.8800048828125,2.186702070632303,5.89137014073866
217,61.70000076293945,135.22000122070312,2.1915721158616903,5.780207435618779
218,61.47999954223633,134.6699981689453,2.1904684315494825,5.819169010706206
219,61.869998931884766,134.8800048828125,2.1800550704923634,6.515093015539167
220,62.58000183105469,132.94000244140625,2.124320846143474,10.104363260425815
221,62.0,132.02999877929688,2.129516109343498,9.667078979011949
222,63.220001220703125,134.44000244140625,2.1265422310270408,10.091019707643612
223,64.38999938964844,136.5,2.1198944136338076,10.748814305150221
224,63.91999816894531,136.80999755859375,2.1403316876980307,9.347049541368436
225,63.38999938964844,136.47999572753906,2.1530209345581124,8.445915663540534
226,64.9800033569336,141.17999267578125,2.172668288431488,7.439343564288906
227,64.80000305175781,140.97000122070312,2.175462879347489,7.231211785940603
228,64.0999984741211,140.97999572753906,2.1993759607413486,5.595174605849552
229,64.6500015258789,140.49000549316406,2.1730858805459885,7.362768531900501
230,65.0,141.74000549316406,2.180615469125601,6.9257810073566635
231,64.44999694824219,140.8699951171875,2.1857253962372702,6.5181876916572765
232,64.98999786376953,142.57000732421875,2.1937222958996023,6.0725451849053105
233,65.8499984741211,144.3800048828125,2.1925589708184052,6.2602455501997145
234,66.30999755859375,145.6199951171875,2.1960488686266766,6.0887885296160835
235,66.66999816894531,146.4499969482422,2.19664018254703,6.095033165414252
236,66.69000244140625,146.72000122070312,2.200029927268501,5.871496875746674
237,66.1500015258789,146.60000610351562,2.2161754001798992,4.73712229265489
238,66.05000305175781,145.47999572753906,2.2025736412690047,5.624845921692968
239,67.61000061035156,149.16000366210938,2.2061825516279012,5.5685608619231335
240,68.08999633789062,149.25,2.1919519463528827,6.593547998274476
241,68.30999755859375,150.61000061035156,2.2048017273191083,5.7445888645932985
242,67.43000030517578,149.08999633789062,2.2110336002244804,5.220444952715484
243,67.29000091552734,149.27999877929688,2.2184573747694825,4.705237521126763
244,68.02999877929688,150.24000549316406,2.2084375744379057,5.4641740014158575
245,67.58999633789062,151.32000732421875,2.238792950479707,3.3620892170203995
246,67.05999755859375,150.9199981689453,2.2505219752965067,2.530962663411247
247,67.37999725341797,152.47000122070312,2.262837747636875,1.724287835262333
248,67.5999984741211,152.24000549316406,2.252071138011123,2.465325039471781
249,67.26000213623047,152.83999633789062,2.2723757282719648,1.0755557106857219
250,66.38999938964844,151.11000061035156,2.2760958276784184,0.7846195229399364
251,66.16000366210938,150.44000244140625,2.273881410432343,0.9203599461609593
