,ko,cost,Ratio,Spread
555,61.724998474121094,531.969970703125,8.618387749756842,-28.175746401616152
556,61.619998931884766,528.9500122070312,8.584063962606308,-26.012785301077486
557,61.43000030517578,526.760009765625,8.57496348931717,-25.373535603737082
558,61.439998626708984,528.4600219726562,8.601237529047175,-26.991942354864648
559,61.630001068115234,529.7899780273438,8.596299997493182,-26.77111453024935
560,61.720001220703125,528.9439697265625,8.570057667936913,-25.190532585387018
561,62.125,530.0499877929688,8.531991755218813,-22.99098482104688
562,62.17499923706055,528.8599853515625,8.505991022776335,-21.392892829648247
563,62.20000076293945,529.0399780273438,8.505465780356726,-21.368825162814858
564,62.007999420166016,527.5999755859375,8.508579223963052,-21.49592146484474
565,61.88999938964844,526.4500122070312,8.506220995295145,-21.309064368834242
566,62.189998626708984,529.239990234375,8.510049878133945,-21.650473960986744
567,63.412601470947266,517.219970703125,8.156422520216134,0.3483267248725497
568,62.81999969482422,509.8599853515625,8.116204836492066,2.871546430393323
569,63.275001525878906,510.4800109863281,8.067641227595173,5.965207311603308
570,63.75,514.0,8.062745098039215,6.322115725714525
571,63.345001220703125,510.2300109863281,8.054779400960356,6.786538908640068
572,63.39500045776367,512.1400146484375,8.078555263827878,5.284624796523076
573,63.209999084472656,511.9100036621094,8.098560529608653,4.004670199118777
574,61.97999954223633,515.5,8.317199157910803,-9.624478517721911
575,62.380001068115234,514.5399780273438,8.248476582510744,-5.399677874652696
576,62.19499969482422,516.735107421875,8.308306294032782,-9.104772852916426
577,62.3317985534668,517.0900268554688,8.295766187653333,-8.343151556192197
578,62.42499923706055,518.9299926757812,8.312855410780722,-9.422421268668131
579,63.165000915527344,524.9500122070312,8.310773444127141,-9.402609600225219
580,63.0098991394043,522.2100219726562,8.287745720990744,-7.9285469627939165
581,63.23500061035156,524.7891845703125,8.299030276033626,-8.670450366469709
582,63.619998931884766,530.8150024414062,8.34352422749531,-11.55394445386139
583,63.7400016784668,533.0750122070312,8.363272641505425,-12.834501937220352
584,64.13500213623047,537.0,8.372963001690517,-13.535529355346512
585,64.09989929199219,537.7050170898438,8.3885469872652,-14.527052895104816
586,64.0199966430664,536.0449829101562,8.373086707560955,-13.51917738743532
587,64.05999755859375,536.3499755859375,8.372619357272912,-13.497685969127929
588,63.8849983215332,538.3699951171875,8.427173972950133,-16.946034492969716
589,63.78499984741211,535.1699829101562,8.39021688783259,-14.562201385923345
590,63.875,536.8400268554688,8.404540537854697,-15.497671687154707
591,63.939998626708984,536.77001953125,8.394901955894486,-14.897151061469572
592,64.06999969482422,538.8900146484375,8.410957034731666,-15.956088440487292
593,64.17500305175781,540.9299926757812,8.428982733970663,-17.13903793703912
594,64.19999694824219,541.1699829101562,8.429439386834327,-17.175030099273158
595,64.61499786376953,547.2750244140625,8.469783216087155,-19.89286918129244
596,64.81999969482422,549.5599975585938,8.478247456740968,-20.50463469504689
597,64.66999816894531,550.1199951171875,8.506571991544549,-22.288932038854796
598,64.86000061035156,547.0565795898438,8.434421437586824,-17.674732632208247
599,64.62999725341797,546.3699951171875,8.453814301969395,-18.865416132943437
600,64.58499908447266,546.97998046875,8.469149000890106,-19.84267273892806
601,64.5199966430664,546.8699951171875,8.475976806734018,-20.26323182406884
602,64.11499786376953,542.9777221679688,8.468809798944058,-19.676524705596535
603,64.08999633789062,545.969970703125,8.51880171477467,-22.872833583367424
604,64.06999969482422,550.239990234375,8.588106646718545,-27.306064026424792
605,63.8734016418457,546.5750122070312,8.557161481265949,-25.245702702976587
606,63.650001525878906,545.1199951171875,8.564335931642544,-25.61405849145774
607,63.55500030517578,544.5017700195312,8.567410391078043,-25.77122533345289
608,63.63999938964844,543.4600219726562,8.53959816443767,-24.035721938067127
609,63.505001068115234,545.1099853515625,8.583733189247246,-26.787530215476522
610,63.720001220703125,545.3599853515625,8.55869389365879,-25.28271712879598
611,63.77000045776367,545.239990234375,8.550101714292756,-24.754632461616097
612,63.96500015258789,545.3499755859375,8.525755870945211,-23.273046773542433
613,63.974998474121094,547.3599853515625,8.55584210092601,-25.20145108326369
614,63.814998626708984,546.4000244140625,8.562250821476528,-25.547395386881476
615,63.90999984741211,547.02001953125,8.559224234662556,-25.391998564417577
616,63.16999816894531,544.8049926757812,8.62442628569855,-29.216802908641853
617,63.15190124511719,542.27001953125,8.586756832965143,-26.82953532794386
618,63.08000183105469,543.6400146484375,8.618262505832712,-28.78636739014223
619,63.005001068115234,543.0,8.618363475828819,-28.758502634311753
620,63.38999938964844,542.5999755859375,8.559709430673127,-25.216154436547185
621,63.630001068115234,542.8300170898438,8.5310389435441,-23.487322511158368
622,63.67499923706055,543.27001953125,8.531920314732448,-23.560053698142497
623,62.838199615478516,538.1099853515625,8.56342143225589,-25.229907354377133
624,62.84000015258789,533.3499755859375,8.487427980440145,-20.455201756937413
625,62.88999938964844,536.45751953125,8.5300926178662,-23.15465615225753
626,62.959999084472656,537.4299926757812,8.536054645660304,-23.55579769975202
627,62.970001220703125,536.6251831054688,8.52191794033249,-22.669351538298883
628,63.220001220703125,539.6199951171875,8.535589761116205,-23.62368466481871
629,63.380001068115234,540.5800170898438,8.529189144520146,-23.277801396357177
630,63.5,545.14501953125,8.5849609375,-26.863382690734284
631,63.15999984741211,544.2899780273438,8.617637418338994,-28.78339371610798
632,62.86000061035156,540.1699829101562,8.593222680007466,-27.111967034111785
633,62.810001373291016,540.4600219726562,8.604680945007566,-27.810095646604168
634,62.95000076293945,539.97998046875,8.57791856909162,-26.18739094862451
635,62.845001220703125,540.8200073242188,8.605616943580479,-27.884415199648288
636,62.97999954223633,541.9000244140625,8.604319281562516,-27.862587390988892
637,63.209999084472656,539.1500244140625,8.529505334963737,-23.235350552834348
638,63.17499923706055,537.9600219726562,8.515394198169947,-22.331013909946478
639,63.119998931884766,537.260009765625,8.511723999637628,-22.079909548477985
640,63.099998474121094,535.3200073242188,8.483677024869772,-20.303149154116
641,62.86000061035156,535.0399780273438,8.511612676300789,-21.981962151299285
642,63.060001373291016,537.5499877929688,8.524420806953033,-22.85958258171786
643,63.04999923706055,535.719970703125,8.496748250366844,-21.111202083014632
644,63.42499923706055,543.2000122070312,8.564446491780613,-25.530525259122555
645,63.369998931884766,544.2650146484375,8.588685873791126,-27.044435546091563
646,63.19300079345703,543.989990234375,8.608389907173065,-28.214054988754242
647,63.43000030517578,541.0499877929688,8.529875219767577,-23.339682549489794
648,63.47999954223633,539.6099853515625,8.500472420333491,-21.49159055809116
649,63.52000045776367,538.9600219726562,8.484886934643942,-20.51514308509627
650,63.650001525878906,539.7000122070312,8.47918302071995,-20.19407558130149
651,63.859901428222656,537.2999877929688,8.41373030299591,-16.080865892288102
652,63.81999969482422,538.780029296875,8.442181633864374,-17.886581974123715
653,63.900001525878906,537.8599853515625,8.417213967259988,-16.313569840633818
654,63.790000915527344,536.7722778320312,8.41467738090867,-16.12367801222797
655,63.38010025024414,535.0499877929688,8.441923974251015,-17.746962583322897
656,63.20500183105469,534.780029296875,8.461039693129477,-18.906142595980327
657,63.2400016784668,532.2000122070312,8.415559741963847,-16.040459707618197
658,63.224998474121094,534.7999877929688,8.4586793309591,-18.762890180266595
659,63.31999969482422,536.75,8.476784627083218,-19.937510447646446
660,63.334999084472656,537.780029296875,8.491040294792052,-20.845115993047443
661,63.5,537.1300048828125,8.458740234375,-18.848368042296784
662,63.51499938964844,536.5,8.446823666150232,-18.09593940801028
663,63.654998779296875,536.52001953125,8.428560675830969,-16.97329574518676
664,63.69499969482422,537.2899780273438,8.435355688854855,-17.41677014719187
665,64.19499969482422,544.094970703125,8.475659682057653,-20.140805052575388
666,64.19499969482422,544.4600219726562,8.481346281812566,-20.505856322106638
667,64.43499755859375,545.4210815429688,8.464671408530618,-19.508073598360852
668,64.44999694824219,543.8099975585938,8.437704007888641,-17.77456586251185
669,64.61000061035156,544.2100219726562,8.422999796187357,-16.86865390021967
670,64.48500061035156,545.5219116210938,8.459671341516945,-19.200782991256574
671,64.48999786376953,545.77001953125,8.462863042485283,-19.408103741079458
672,64.8938980102539,551.8400268554688,8.503727527174778,-22.181512182777738
673,64.87999725341797,552.4000244140625,8.514180761389618,-22.854966544619515
674,64.98999786376953,555.4400024414062,8.546545940895493,-24.997128880837863
675,64.9800033569336,555.8499755859375,8.554169696370543,-25.48867634603596
676,65.15499877929688,557.2849731445312,8.553218994481965,-25.495376047274817
677,65.05999755859375,553.0499877929688,8.500614948454091,-22.035782635363717
678,65.02999877929688,553.02001953125,8.504075502263595,-22.25066187659297
679,64.94000244140625,552.6500244140625,8.510163283604815,-22.6152092682496
680,65.0199966430664,554.7999877929688,8.532759403827676,-24.112266729452358
681,65.0250015258789,553.780029296875,8.516417013484874,-23.051458802551338
682,65.0416030883789,555.2335815429688,8.536591276640493,-24.369510497674923
683,65.125,558.260009765625,8.57213066818618,-26.715260171316572
684,64.8499984741211,556.521728515625,8.58167681742829,-27.221518149130134
685,64.87999725341797,556.3099975585938,8.574445454824469,-26.764939689150765
686,64.94000244140625,557.7999877929688,8.589466689599494,-27.76517264715585
687,65.0,558.0050048828125,8.5846923828125,-27.480494731103477
688,65.03170013427734,556.9000244140625,8.563516304574174,-26.116780443749917
689,64.94999694824219,558.8400268554688,8.604157861636255,-28.72363738898912
690,65.16500091552734,560.22998046875,8.597099249564499,-28.35874678035293
691,65.26499938964844,561.3300170898438,8.600781771843168,-28.642604301461915
692,65.2300033569336,561.02001953125,8.600643732323473,-28.618241406149536
693,65.27999877929688,555.3400268554688,8.507047139093869,-22.5301903156128
694,65.1969985961914,557.5198974609375,8.551312322121312,-25.387501405459034
695,65.31999969482422,556.7050170898438,8.522734532926759,-23.568696455899158
696,65.46499633789062,556.9099731445312,8.506988532774058,-22.59020215617977
697,65.16000366210938,554.9299926757812,8.51642052620807,-23.099546147717547
698,65.05999755859375,554.52001953125,8.523209965260806,-23.505814373644967
699,65.16000366210938,554.5399780273438,8.510435034702269,-22.709531499280047
700,64.77999877929688,548.1099853515625,8.461099037975494,-19.381106582104394
701,64.71499633789062,547.2999877929688,8.45708133761455,-19.101653460213925
702,64.5250015258789,549.47998046875,8.515768577678704,-22.832367744824182
703,64.30999755859375,546.8142700195312,8.502787914450176,-21.921501517522756
704,64.05999755859375,547.5399780273438,8.547299389553135,-24.68768841053418
705,64.125,546.3200073242188,8.519610250670079,-22.937173270705898
706,64.20500183105469,545.780029296875,8.500584280536412,-21.74422705518475
707,63.869998931884766,539.3900146484375,8.445123276480388,-18.088477775693832
708,64.0,539.2999877929688,8.426562309265137,-16.937393182055303
709,64.0250015258789,539.510009765625,8.426552079777071,-16.943354812096914
710,64.30999755859375,541.8200073242188,8.425128718603338,-16.927238822210256
711,64.16500091552734,541.3049926757812,8.436140963956417,-17.595674528179643
712,64.28500366210938,542.6649780273438,8.441548527859839,-17.976207597476105
713,64.2699966430664,541.9099731445312,8.43177223353712,-17.34368873661151
714,64.34500122070312,540.280029296875,8.396612309380746,-15.101563861111345
715,64.44499969482422,543.5800170898438,8.43478966039161,-17.585372554095215
716,64.37999725341797,544.780029296875,8.461945519389602,-19.31592919782986
717,64.06500244140625,542.989990234375,8.475610232450904,-20.096851186758272
718,64.25499725341797,543.9600219726562,8.465645400735285,-19.516161316210514
719,64.27999877929688,544.0499877929688,8.463752304366796,-19.402066793908375
720,64.37000274658203,543.0900268554688,8.437004873117022,-17.707501077090342
721,64.4800033569336,542.52001953125,8.413771577028188,-16.23967806174619
722,64.23500061035156,542.3699951171875,8.443527515586009,-18.089345372549246
723,64.05000305175781,544.5900268554688,8.502576126583381,-21.819311559326025
724,64.2699966430664,545.8685302734375,8.493364848064404,-21.30224586551776
725,64.41500091552734,547.4428100585938,8.498685124238378,-21.693013025793334
726,64.5199966430664,548.0700073242188,8.494575880966304,-21.46324403110009
727,64.70500183105469,550.7999877929688,8.512479286085366,-22.68322778088077
728,64.08000183105469,545.5900268554688,8.514201174555255,-22.574464056377906
729,63.92499923706055,542.2000122070312,8.481814918703833,-20.449567488724824
730,63.880001068115234,541.2949829101562,8.473622007817024,-19.911809446271945
731,63.86000061035156,541.4299926757812,8.478390032899823,-20.210061258941323
732,63.595001220703125,538.280029296875,8.4641877343284,-19.223000516707884
733,63.33000183105469,535.02001953125,8.44812891303117,-18.12589338775581
734,63.130001068115234,531.739990234375,8.422936499884496,-16.47825342608735
735,62.709999084472656,528.7000122070312,8.43087258691956,-16.866296116200886
736,62.689998626708984,529.4583740234375,8.445659365477518,-17.787899979651456
737,62.81999969482422,532.2000122070312,8.471824495263084,-19.468480425075427
738,62.755001068115234,533.4400024414062,8.500358431392621,-21.238983960916926
739,62.79999923706055,533.3599853515625,8.492993500496851,-20.791695616651054
740,62.845001220703125,533.2949829101562,8.485877516929255,-20.359390785585788
741,62.7400016784668,531.02001953125,8.463819020162747,-18.94142480223468
742,62.587398529052734,529.1099853515625,8.453937977721706,-18.276924639324136
743,62.599998474121094,526.4338989257812,8.40948740826902,-15.497998526076287
744,62.560001373291016,526.0850830078125,8.409288226653013,-15.47563556695934
745,62.459999084472656,523.2000122070312,8.37656131725908,-13.406775001399751
746,62.14500045776367,523.3400268554688,8.42127319978302,-16.11778183650256
747,62.36000061035156,525.3099975585938,8.423829256207448,-16.332939452947073
748,62.150001525878906,524.1099853515625,8.432984271662907,-16.84692203702599
749,62.27000045776367,521.6500244140625,8.377228530259702,-13.407539952496904
750,62.29999923706055,522.010009765625,8.378972972042922,-13.522677801111342
751,62.2599983215332,522.5050048828125,8.39230676146837,-14.344157012387484
752,62.150001525878906,523.1500244140625,8.417538400159586,-15.88696109952599
753,62.0,522.3065795898438,8.424299670803931,-16.26781606052134
754,61.845001220703125,523.9500122070312,8.47198644781714,-19.176335623256364
755,61.709999084472656,522.0900268554688,8.460379753705684,-18.418226305433905
756,61.5099983215332,523.9299926757812,8.517802096774984,-21.890581460952887
757,61.849998474121094,521.52001953125,8.432013458326297,-16.70555578714169
758,61.78499984741211,524.0,8.481022922944103,-19.716049557358133
759,61.744998931884766,523.719970703125,8.48198201899521,-19.762504354571774
760,61.8650016784668,526.3400268554688,8.507880264693675,-21.403108224649486
761,61.79499816894531,526.260009765625,8.516223405765771,-21.894453867079392
762,61.9900016784668,529.1699829101562,8.536376328151832,-23.212824836737582
763,62.689998626708984,532.8900146484375,8.500399207560367,-21.219540604651456
764,62.47999954223633,534.4099731445312,8.553296687898843,-24.45349389185543
765,61.97999954223633,528.6486206054688,8.529342118584895,-22.77309912319066
766,61.32149887084961,521.9400024414062,8.51153367174984,-21.439107822543747
767,61.40999984741211,520.6599731445312,8.478423293245985,-19.43674102968771
768,61.224998474121094,519.1699829101562,8.479705934653502,-19.456716379045133
769,61.15999984741211,519.219970703125,8.489535186372224,-20.037217473480325
770,61.810001373291016,515.75,8.344118889194249,-11.261989214743437
771,61.595001220703125,520.6699829101562,8.453120749921347,-17.93678521158023
772,61.18000030517578,518.97998046875,8.482837167047949,-19.633985192060948
773,61.084999084472656,517.4299926757812,8.470655650829142,-18.859389338743597
774,61.369998931884766,519.969970703125,8.472706204219515,-19.0732226823701
775,61.29999923706055,519.9224853515625,8.481606718148694,-19.59706892784436
776,61.20000076293945,519.25,8.484477018412708,-19.740762676266627
777,61.86000061035156,523.9600219726562,8.470094031731671,-19.063921637407304
778,61.915000915527344,523.8900146484375,8.461439181163831,-18.545006467625853
779,61.900001525878906,522.989990234375,8.448949553187417,-17.767405805037413
780,62.15999984741211,524.8699951171875,8.443854511029881,-17.525326346747306
781,62.41999816894531,528.2999877929688,8.463633503530032,-18.83323468142595
782,62.334999084472656,531.1599731445312,8.521055281074682,-22.386975381499212
783,62.349998474121094,529.6300048828125,8.494467006324628,-20.734583368306403
784,61.720001220703125,528.0250244140625,8.55516872927319,-24.271587272887018
785,62.154998779296875,531.510009765625,8.551363851730377,-24.206159290755124
786,61.474998474121094,523.2999877929688,8.512403428741205,-21.546242376658768
787,61.9900016784668,528.614990234375,8.527423389601193,-22.657832160956332
788,62.20000076293945,529.0999755859375,8.50643037131907,-21.428822721408608
789,61.90999984741211,526.8400268554688,8.509772704796593,-21.53583697022742
790,62.119998931884766,529.3200073242188,8.520927502021108,-22.301822647867198
791,62.27000045776367,532.1900024414062,8.546491063580104,-23.947517979840654
792,62.303199768066406,532.469970703125,8.546430563523693,-23.9565162748558
793,62.18000030517578,531.5700073242188,8.5488903942635,-24.06209650673418
794,62.415000915527344,534.9099731445312,8.57021493708668,-25.484007193321872
795,62.57600021362305,535.8400268554688,8.563027758664802,-25.099998231074835
796,62.529998779296875,536.8131103515625,8.584889186489102,-26.448541548894298
797,62.34000015258789,536.5700073242188,8.607154411467295,-27.756191265616394
798,62.560001373291016,541.905029296875,8.662164600402848,-31.29558185602184
799,62.73500061035156,540.3499755859375,8.613213841218602,-28.31219915249244
800,62.47999954223633,540.239990234375,8.646606821262443,-30.28351098169918
801,62.65999984741211,540.3800048828125,8.624002652389576,-28.954378341974518
802,62.404998779296875,538.0900268554688,8.622546869338013,-28.745697495399952
803,62.345001220703125,539.5433959960938,8.654156474968929,-30.688761641921076
804,62.5,539.5800170898438,8.6332802734375,-29.46029579012361
805,61.790000915527344,526.1900024414062,8.515779165641327,-21.865233703194065
