,ctva,nue,Ratio,Spread
1292,64.83000183105469,140.27499389648438,2.163735769467312,6.376930354421277
1293,64.97000122070312,141.35000610351562,2.175619569766508,5.623572217528349
1294,65.30999755859375,141.13999938964844,2.161078007437112,6.614733807779445
1295,65.1500015258789,140.9600067138672,2.1636224622017086,6.427129344330681
1296,65.5,142.1699981689453,2.170534323190005,6.021273064598362
1297,65.81749725341797,141.29580688476562,2.1467818252148443,7.624926699121731
1298,65.82450103759766,140.82249450683594,2.1393628859624916,8.114330544974408
1299,65.1449966430664,139.0399932861328,2.1343157640784267,8.335643858168012
1300,65.30999755859375,140.02999877929688,2.1440821315858583,7.724734418131008
1301,64.94000244140625,139.8699951171875,2.1538341524299867,7.034659835802857
1302,65.06999969482422,141.25,2.170739214114908,5.953328724166782
1303,65.19999694824219,142.0800018310547,2.179141234375245,5.422000664288491
1304,64.16999816894531,142.47999572753906,2.2203521862727964,2.6555443108583328
1305,64.55999755859375,143.13999938964844,2.2171624040062357,2.8915794911103356
1306,65.01000213623047,145.60499572753906,2.2397322095516823,1.4604862605204554
1307,65.23999786376953,148.51499938964844,2.276440899028983,-0.9210932272897159
1308,65.41000366210938,148.61000061035156,2.2719766440930225,-0.6254994809687409
1309,65.11000061035156,148.75990295410156,2.28474737459073,-1.4646705629192374
1310,65.16999816894531,149.04249572753906,2.2869802043137164,-1.609416600249502
1311,65.70999908447266,152.9600067138672,2.3278041218237027,-4.286254375116001
1312,65.66500091552734,150.6300048828125,2.2939161316175976,-2.0596375961417683
1313,65.61000061035156,152.17999267578125,2.319463363208248,-3.7359907401528707
1314,65.7645034790039,152.35000610351562,2.316599351383458,-3.5510277878125143
1315,65.94999694824219,151.63999938964844,2.2993177620410825,-2.4148425776361497
1316,66.0999984741211,151.7899932861328,2.2963690891091373,-2.2202021050202765
1317,66.08999633789062,152.14999389648438,2.302163751358145,-2.603183014333765
1318,65.69999694824219,148.63999938964844,2.2624049664225336,0.01077265014079476
1319,65.50959777832031,149.33999633789062,2.2796659024414447,-1.1266738334895043
1320,65.58000183105469,149.3699951171875,2.2776759827178745,-0.9949165496127383
1321,65.57779693603516,149.15499877929688,2.2744740712284566,-0.7849860442163807
1322,65.95999908447266,150.3000030517578,2.278653807427648,-1.0518659407835989
1323,65.83999633789062,149.91000366210938,2.2768835358491177,-0.937577552181792
1324,65.83999633789062,149.74000549316406,2.274301546505241,-0.7675793832364795
1325,66.19999694824219,149.25,2.25453182598618,0.5495415842353149
1326,66.26000213623047,148.75999450683594,2.2450949247026224,1.1774113423387726
1327,66.19999694824219,149.25,2.25453182598618,0.5495415842353149
