,t,dis,Ratio,Spread
895,20.309999465942383,93.41999816894531,4.599704609820414,28.532961808210388
896,20.479999542236328,93.09639739990234,4.545722630896925,29.93020385502524
897,20.155000686645508,93.41729736328125,4.634943893858489,27.556762538737786
898,20.139999389648438,92.5,4.592850188840779,28.379318699383802
899,20.364999771118164,92.36000061035156,4.535232096655233,29.94031566930758
900,20.59000015258789,93.30500030517578,4.531568703920023,30.416313554758716
901,20.559999465942383,93.62999725341797,4.5539883115520485,29.901846247171363
902,20.6200008392334,94.30000305175781,4.5732298357784,29.61078116752182
903,20.604999542236328,98.04000091552734,4.758068580130953,25.77604210111707
904,20.795000076293945,97.79669952392578,4.702894886517114,27.219298343387294
905,20.795000076293945,97.94000244140625,4.709786106375479,27.075995425906825
906,20.825000762939453,97.7300033569336,4.692917156135508,27.475464869724618
907,20.799999237060547,97.48999786376953,4.687019299984686,27.557572373805073
908,20.954999923706055,97.57499694824219,4.656406456859833,28.451485410394383
909,21.005399703979492,97.81999969482422,4.656897801201666,28.52478419444597
910,20.889999389648438,95.81999969482422,4.586883795808325,29.79596957486052
911,20.929000854492188,97.12000274658203,4.640450990556305,28.74228160402899
912,20.81999969482422,96.1500015258789,4.618155760577723,29.023882284592474
913,20.68000030517578,96.47000122070312,4.664893607209409,27.81971167134151
914,20.770000457763672,96.3906021118164,4.6408570046894875,28.467509812338363
915,20.764999389648438,96.44999694824219,4.644835048554034,28.376530559725722
916,20.790000915527344,96.61000061035156,4.64694547166647,28.374424886699984
917,20.97010040283203,100.05000305175781,4.771078875628367,26.071846897630593
918,20.860000610351562,98.4000015258789,4.717161967725395,27.026509430386
919,20.825000762939453,97.81500244140625,4.696998744676139,27.390465785251962
920,20.725000381469727,97.36499786376953,4.697949147003337,27.208914544330156
921,20.6200008392334,96.60189819335938,4.684863931215572,27.30888602592026
922,20.65570068359375,96.47000122070312,4.670381445705522,27.66624658277533
923,20.635000228881836,95.94000244140625,4.6493821845043435,28.0655109345833
924,20.690000534057617,95.27059936523438,4.60466877264746,29.082270313258647
925,20.684999465942383,94.79499816894531,4.582789490762337,29.52628709336085
926,20.795000076293945,94.94999694824219,4.566001279148061,30.066000919070888
927,20.84709930419922,94.8499984741211,4.54979357511937,30.495033843284972
928,21.0,95.80999755859375,4.562380836123512,30.500684316097903
929,21.020000457763672,96.05000305175781,4.569457705044057,30.38699239583059
930,20.950000762939453,95.6500015258789,4.565632364800852,30.344908462496136
931,20.799999237060547,93.05500030517578,4.473798255692931,31.992569932398823
932,20.950000762939453,94.26750183105469,4.499641928310279,31.727408157320355
933,21.1299991607666,95.1500015258789,4.503076446048796,31.981694480791106
934,20.9950008392334,94.55000305175781,4.503453168483425,31.729106452672312
935,21.05500030517578,94.67500305175781,4.496556717146407,31.983035125437283
936,20.956300735473633,94.37999725341797,4.503657322194126,31.65470042628627
937,20.979999542236328,94.47000122070312,4.502860022971824,31.71436708109175
938,20.899999618530273,94.66000366210938,4.529186860758711,31.019122394023753
939,21.03499984741211,94.75,4.504397465524911,31.78172460429832
940,21.049999237060547,95.05000305175781,4.515439738563655,31.576450709250423
941,21.094999313354492,95.01000213623047,4.5039111272254475,31.90065114083285
942,21.309999465942383,95.63999938964844,4.488033870789165,32.62849468124185
943,21.344999313354492,95.83999633789062,4.490044479782595,32.649540462606325
944,21.31100082397461,96.16999816894531,4.5126927150580025,32.10482001273752
945,20.93400001525879,93.94000244140625,4.487436819190474,31.953854279466327
946,20.812000274658203,94.29740142822266,4.530914865643365,30.82596177146013
947,20.985000610351562,95.2300033569336,4.53800336369579,30.985949361048142
948,20.93000030517578,95.5250015258789,4.564022939945038,30.34359488959936
949,21.0049991607666,96.54000091552734,4.596048787083313,29.802253329425838
950,21.145000457763672,97.05999755859375,4.5902102368107,30.16643965071148
951,21.18000030517578,97.22000122070312,4.590179406038316,30.2274787182088
952,21.135000228881836,96.9000015258789,4.584811945895374,30.263278896977937
953,20.985000610351562,96.05000305175781,4.577078878157282,30.165949666223923
954,21.045000076293945,95.91020202636719,4.557386632390886,30.68467936437952
955,21.05229949951172,95.81500244140625,4.551284406894769,30.825978705536897
956,21.084999084472656,96.11250305175781,4.5583356521241996,30.734993438857117
957,21.174999237060547,96.66999816894531,4.565289334214151,30.745897353779753
958,21.100000381469727,96.11000061035156,4.554976249894124,30.832237082898615
959,21.125,96.27999877929688,4.5576330783099115,30.82012485711158
960,21.139999389648438,96.50499725341797,4.56504257519862,30.689855539700403
961,21.15999984741211,96.98999786376953,4.5836483252920015,30.331168502245617
962,21.1200008392334,96.77999877929688,4.582386123750256,30.28855248685005
963,21.149999618530273,97.41999816894531,4.606146568607602,29.838011410621448
964,21.200000762939453,97.37000274658203,4.592924492568808,30.20379076522667
965,21.139999389648438,97.38999938964844,4.606906442832591,29.804853403469934
966,20.834999084472656,96.36000061035156,4.6249102397208235,28.908612356829735
967,20.852500915527344,97.06919860839844,4.655038693038399,28.309947769511496
968,20.834999084472656,96.09500122070312,4.61219128597506,29.173611746478173
969,20.780000686645508,96.16999816894531,4.628007458669143,28.751270541657846
970,20.895000457763672,96.4800033569336,4.617372636672321,29.167550328938006
971,20.895999908447266,96.20999908447266,4.604230451091239,29.44386666626619
972,20.791200637817383,95.87000274658203,4.6110854498803135,29.121999637495264
973,20.719999313354492,94.16000366210938,4.544401871742399,30.38232432980348
974,20.770000457763672,94.26000213623047,4.538276362964488,30.5981097879243
