,cmcsa,nflx,Ratio,Spread
179,34.433773040771484,218.38999938964844,6.342319766441587,25.6122337438869
180,34.671653747558594,228.9600067138672,6.603665587482668,16.778298014239805
181,34.06703186035156,227.44000244140625,6.6762494417985705,13.885725503936168
182,35.11769104003906,233.57000732421875,6.651063905594373,15.423511683573349
183,35.375396728515625,236.52999877929688,6.686285403228659,14.344276055928002
184,33.16505432128906,218.1300048828125,6.577103802383707,16.61302198661023
185,34.16615295410156,224.1199951171875,6.559708241611745,17.929126152508257
186,33.700294494628906,235.3800048828125,6.984508842209879,3.269245714289423
187,34.2157096862793,240.1300048828125,7.018121415120203,2.280785209107461
188,34.1562385559082,243.6300048828125,7.132811315977602,-1.6532396495235444
189,33.54170608520508,242.85000610351562,7.240240120362703,-5.358145849445594
190,32.4117546081543,236.8699951171875,7.308150946496265,-7.624607177106884
191,32.183780670166016,237.0500030517578,7.365511388520627,-9.468386349746925
192,31.55933380126953,226.41000366210938,7.174105926564319,-3.385647975724214
193,30.617708206176758,224.07000732421875,7.318314153866529,-7.9177072594993545
194,29.993261337280273,224.36000061035156,7.480346938179816,-12.764961561257866
195,30.88532829284668,245.1999969482422,7.939044539961478,-27.094585019683183
196,30.16176414489746,239.7100067138672,7.9474796488129,-26.885221285334797
197,29.07145881652832,235.44000244140625,8.098664877028769,-30.572348701093393
198,30.360000610351562,239.0399932861328,7.873517407131724,-24.768462968822423
199,30.989999771118164,240.74000549316406,7.768312593455621,-21.870693109443
200,30.739999771118164,236.72999572753906,7.70104090729237,-19.685202467310138
201,30.049999237060547,240.02000427246094,7.987354754287155,-28.010887690663697
202,29.270000457763672,224.75,7.678510300138604,-18.43337417471348
203,29.1299991607666,229.97999572753906,7.89495373680906,-24.685110076991965
204,28.68000030517578,214.2899932861328,7.471757008575088,-12.279233705885861
205,28.690000534057617,220.8699951171875,7.698500906439333,-18.786253101603723
206,30.229999542236328,232.50999450683594,7.691366127279654,-19.187221928928142
207,30.049999237060547,230.0,7.6539103440755465,-17.99088341820276
208,30.81999969482422,245.10000610351562,7.952628440313602,-27.471367280568263
209,30.75,240.86000061035156,7.832845548304116,-23.74222491478581
210,30.389999389648438,272.3800048828125,8.962817056705557,-57.88954117946783
211,30.459999084472656,268.1600036621094,8.803677338217883,-53.15867683138309
212,30.479999542236328,289.57000732421875,9.50032846696601,-74.42271562281881
213,31.079999923706055,282.45001220703125,9.087838252907924,-62.92387182525492
214,31.559999465942383,291.0199890136719,9.221165840884211,-67.9907752555849
215,31.5,298.6199951171875,9.479999844990079,-76.0286620511453
216,31.969999313354492,296.94000244140625,9.288082853269522,-70.91857843439026
217,31.950000762939453,295.7200012207031,9.255711867266209,-69.84452816438456
218,31.739999771118164,291.8800048828125,9.195967453925721,-67.53713512861499
219,31.559999465942383,286.75,9.085868341330077,-63.72078624191302
220,30.90999984741211,273.0,8.832093217330005,-54.71453317899737
221,30.3799991607666,269.05999755859375,8.856484693589582,-54.6425162905859
222,31.0,260.7900085449219,8.412580920803931,-41.84771372586398
223,31.600000381469727,258.6000061035156,8.183544398156366,-35.27886260408131
224,31.899999618530273,263.4599914550781,8.258934000175907,-37.94943057544374
225,31.389999389648438,254.66000366210938,8.112775043445502,-32.87146346479612
226,32.77000045776367,274.9700012207031,8.390906236791306,-43.1101076665265
227,34.02000045776367,290.1300048828125,8.528218723659723,-49.14751571117513
228,34.130001068115234,299.2699890136719,8.768531486899203,-57.48470697330559
229,34.279998779296875,310.20001220703125,9.049008846358944,-67.32003539654114
230,33.97999954223633,306.0199890136719,9.005885613191264,-65.32942958338184
231,34.2599983215332,295.2799987792969,8.618797818028687,-52.54598683948042
232,34.5,287.9800109863281,8.347246695255887,-43.49444843838013
233,34.349998474121094,285.04998779296875,8.298398848772067,-41.65914785509703
234,35.099998474121094,286.69000244140625,8.167806692435619,-37.82560513305809
235,35.529998779296875,291.5,8.204334647201152,-39.49742757204915
236,35.650001525878906,285.5400085449219,8.009537063768253,-32.661646892929
237,35.59000015258789,281.1700134277344,7.900253223440613,-28.729546387762515
238,35.47999954223633,280.9599914550781,7.91882736978663,-29.322317283835208
239,36.63999938964844,305.5299987792969,8.338700978952948,-45.42655698864847
240,36.279998779296875,316.95001220703125,8.736218932507194,-59.473882408603956
241,35.86000061035156,320.4100036621094,8.935025047646484,-65.9990526279717
242,35.150001525878906,312.5899963378906,8.893029381741243,-63.36067293288208
243,34.77000045776367,305.55999755859375,8.78803547701324,-59.10395101647994
244,34.619998931884766,308.4200134277344,8.908723944057716,-63.05868949569684
245,34.970001220703125,310.260009765625,8.872176120541376,-62.34434235672698
246,35.31999969482422,320.010009765625,9.060306130538251,-69.54002671981895
247,36.52000045776367,315.17999267578125,8.630339231246591,-55.95231226922242
248,36.709999084472656,320.3399963378906,8.726232752029292,-59.72569141986064
249,35.349998474121094,317.8299865722656,8.990947674437427,-67.1410701404253
250,34.61000061035156,290.4100036621094,8.39092743544333,-45.12164824543244
251,34.4900016784668,290.7099914550781,8.428819289869088,-46.29739742249073
