,dhr,unh,Ratio,Spread
788,252.19000244140625,506.5,2.0084063408408905,-27.369823117959616
789,252.3000030517578,508.43499755859375,2.015200124489461,-29.095000972812702
790,251.9600067138672,508.4700012207031,2.0180583730422574,-29.77852768094093
791,250.97999572753906,514.010009765625,2.0480118675419385,-37.18784962473209
792,252.35000610351562,512.989990234375,2.032851110865213,-33.554615764122026
793,251.47000122070312,513.6599731445312,2.042629222774436,-35.9031563042037
794,252.0449981689453,514.0250244140625,2.0394176760036813,-35.17143466541754
795,253.88999938964844,518.0800170898438,2.0405688224636975,-35.707195872465185
796,253.80999755859375,515.5050048828125,2.031066584616332,-33.28478245954026
797,252.83999633789062,515.5700073242188,2.0391157047606527,-35.20000525977506
798,248.91000366210938,512.135009765625,2.057510755818551,-39.26123791572352
799,251.6199951171875,511.6449890136719,2.033403540825054,-33.60206762517246
800,254.35000610351562,515.3400268554688,2.026105816745037,-32.08976984828994
801,253.55999755859375,513.9500122070312,2.026936492962639,-32.20665010087473
802,253.82000732421875,515.4450073242188,2.0307501081497152,-33.20569186090578
803,253.1699981689453,514.155029296875,2.0308687167338415,-33.155568121209264
804,253.80999755859375,515.2100219726562,2.029904365188438,-32.98979954938401
805,252.1999969482422,503.30999755859375,1.995678047775257,-24.16075674175656
806,253.38999938964844,504.80999755859375,1.9922254184243722,-23.390896975446683
807,253.47999572753906,506.83221435546875,1.9994959085459876,-25.241451043418554
808,253.69000244140625,508.0150146484375,2.0025030933797705,-26.023675863702724
809,256.2699890136719,513.7150268554688,2.004585198729853,-26.80251521071435
810,257.7799987792969,516.5549926757812,2.003859861594768,-26.762226088291673
811,257.92999267578125,517.4000244140625,2.0059707637972752,-27.321153278401116
812,251.0,500.2300109863281,1.9929482509415464,-23.369693870597676
813,251.69500732421875,495.6499938964844,1.9692484136485755,-17.46399112865507
814,252.63999938964844,495.4599914550781,1.961130433233285,-15.471471823278225
815,252.6300048828125,494.6600036621094,1.958041381076517,-14.69054796510628
816,253.8249969482422,500.0,1.9698611484744968,-17.751167121910587
817,255.4600067138672,504.8299865722656,1.9761605468746033,-19.4624685928832
818,255.61000061035156,505.260009765625,1.9766832618409034,-19.606387238070713
819,258.7749938964844,513.6500244140625,1.984929133529547,-21.959363078130398
820,259.6700134277344,510.42999267578125,1.96568708853952,-17.032134149862575
821,258.8599853515625,508.1449890136719,1.9630109625616754,-16.292211468857065
822,258.8900146484375,510.8599853515625,1.9732703327522707,-18.949928686625388
823,259.6199951171875,514.219970703125,1.9806639718601642,-20.917519166922236
824,260.3999938964844,517.02001953125,1.9854839925103018,-22.229766134065674
825,260.1000061035156,515.2899780273438,1.9811225141696713,-21.071933726503094
826,261.9200134277344,515.5,1.968158115348563,-17.810398620039766
827,262.2200012207031,514.969970703125,1.9638851662947305,-16.70816022682104
828,261.7300109863281,516.625,1.973885218791309,-19.297817117886755
829,261.7799987792969,514.7650146484375,1.966403151687799,-17.34248298709625
830,263.4100036621094,515.27001953125,1.9561520533298176,-14.738349288636105
831,262.9700012207031,513.4769287109375,1.9526064810715469,-13.784537283286372
832,263.6300048828125,513.9600219726562,1.949550553629581,-13.008712322561028
833,264.4599914550781,527.8300170898438,1.9958785228180813,-25.29555679953896
834,264.2099914550781,524.9500122070312,1.986866618162262,-22.89241223384224
835,263.9700012207031,524.22998046875,1.9859452894059946,-22.630147772635926
836,263.6600036621094,522.77001953125,1.9827429730343182,-21.761488971520382
837,264.2200012207031,521.3400268554688,1.973128546086082,-19.263333842238954
838,264.6199951171875,520.8599853515625,1.9683319286620748,-18.020327473045118
839,263.7300109863281,518.6300048828125,1.9665187247487679,-17.48793946377342
840,262.95001220703125,514.9450073242188,1.95833802403014,-15.290743766161231
841,263.7300109863281,517.2100219726562,1.961134495229929,-16.06795655361717
842,264.1050109863281,517.469970703125,1.9593341632200714,-15.612614808412307
843,265.0766906738281,519.8624877929688,1.961177674549475,-16.151709962591415
844,265.29998779296875,518.5999755859375,1.9547681848769463,-14.463271615382414
