,ibm,acn,Ratio,Spread
435,142.6199951171875,288.1199951171875,2.0201935561731443,15.214109030818179
436,142.7635955810547,287.6099853515625,2.014589112728466,16.029538229578066
437,142.8092041015625,286.6499938964844,2.007223523860729,17.086533051529045
438,142.30999755859375,285.2250061035156,2.004251359684544,17.4497737215097
439,141.5800018310547,284.1499938964844,2.0069924440003635,16.97218034989828
440,141.8800048828125,284.0199890136719,2.0018323882090474,17.7402525448843
441,141.0500030517578,278.43499755859375,1.9740162462557551,21.55993849944474
442,139.8199005126953,278.8599853515625,1.9944227132835264,18.51868325120006
443,139.6199951171875,276.7900085449219,1.9824525012524403,20.163487388251895
444,140.30999755859375,278.7200012207031,1.9864585993190476,19.701039794434223
445,141.08680725097656,280.6199951171875,1.9889882022632923,19.45321866614279
446,141.1199951171875,280.8299865722656,1.9900084771053281,19.3138134683241
447,140.7100067138672,279.7900085449219,1.988415856690796,19.481799704264063
448,140.3000030517578,276.55999755859375,1.971204501375303,21.839786445736763
449,141.11590576171875,278.5299987792969,1.973767572661927,21.605103736260446
450,142.2899932861328,280.18499755859375,1.9691124518866627,22.44723579136621
451,142.0399932861328,278.8900146484375,1.9634611928390255,23.210501350286506
452,141.76499938964844,278.8349914550781,1.9668817596414312,22.680648438666935
453,141.07000732421875,277.79998779296875,1.9692349427224871,22.23749474013505
454,141.3300018310547,277.6600036621094,1.964621807576448,22.93045323303727
455,139.72000122070312,279.0799865722656,1.997423304709453,18.08620928278316
456,139.72999572753906,280.5199890136719,2.0075860415873814,16.6674638521838
457,139.9600067138672,279.9800109863281,2.000428676448383,17.696645209149835
458,139.77999877929688,279.260009765625,1.9978538575219018,18.033793061168183
459,140.8300018310547,280.3999938964844,1.9910529734485372,19.127028296190304
460,140.85000610351562,280.9700012207031,1.9948171036230442,18.59956744703686
461,141.1300048828125,280.6300048828125,1.9884503307134016,19.535084622035697
462,136.74000549316406,270.67999267578125,1.9795230495973115,20.148141439500932
463,136.39999389648438,270.8299865722656,1.985557175155021,19.274987280712367
464,135.89999389648438,271.7099914550781,1.999337775261718,17.3315476954279
465,135.6999969482422,271.2200012207031,1.99867359852742,17.396170539504453
466,136.08999633789062,272.69940185546875,2.0038166595169704,16.746247674528888
467,137.20089721679688,273.9599914550781,1.9967798827305225,17.848399166190575
468,137.6199951171875,275.1700134277344,1.9994915215148712,17.529743695551417
469,138.16000366210938,277.04998779296875,2.005283587502902,16.79829698291968
470,137.55499267578125,275.95001220703125,2.0061068438093606,16.611493212380935
471,137.5,275.7900085449219,2.005745516690341,16.654534634875176
472,137.5500030517578,276.30499267578125,2.00876035293007,16.24590046495331
473,137.83999633789062,276.44000244140625,2.005513709995769,16.727668547243354
474,138.71629333496094,278.5199890136719,2.007839038353802,16.511451247690843
475,138.10000610351562,275.94000244140625,1.9981172356688377,17.78067536273784
476,139.91000366210938,276.2799987792969,1.9746979597436707,21.29030745524352
477,140.85000610351562,275.8699951171875,1.958608329164295,23.699573550552486
478,141.0850067138672,277.29998779296875,1.9654816216960427,22.769396483071148
479,140.61000061035156,277.05999755859375,1.9704145960881028,21.999110768717117
480,141.07000732421875,278.95001220703125,1.977387096648583,21.08747032607255
481,140.9600067138672,279.1499938964844,1.98034889756445,20.653531703937517
482,140.82000732421875,279.260009765625,1.9830989578254115,20.245755416242844
483,141.1199951171875,276.95001220703125,1.9625143267405099,23.193787833558474
484,140.9949951171875,279.4700012207031,1.9821271030820817,20.407940144268593
485,140.3800048828125,277.5150146484375,1.9768842071212607,21.05492280270272
486,140.2646942138672,277.5799865722656,1.9789725998263563,20.744700145031175
487,140.8300018310547,279.3699951171875,1.983739199636814,20.15702707548718
488,140.8000030517578,279.07000732421875,1.9820312590592284,20.39321138258373
489,140.47000122070312,279.0,1.9861892046376637,19.76134790875676
490,140.32000732421875,274.8999938964844,1.959093354815109,23.542336582911446
491,141.05999755859375,276.3599853515625,1.959166242270546,23.656207717282825
492,140.69000244140625,276.0050048828125,1.9617954374388575,23.224256891308073
493,141.14500427246094,276.5,1.9589782962934694,23.696991247784297
494,140.90499877929688,275.69000244140625,1.9565665152392968,23.996528465948927
495,140.9199981689453,274.2900085449219,1.9464235886242542,25.428424105369402
496,141.02999877929688,274.739990234375,1.9480960973723462,25.212399348598183
497,140.5800018310547,274.3450012207031,1.951522248167301,24.650303620735542
498,140.7899932861328,278.29998779296875,1.9767028983897257,21.141941449575256
499,140.5800018310547,278.4949951171875,1.981042762055697,20.500309724251167
500,140.4199981689453,278.45001220703125,1.9829797453210056,20.204985740788004
501,140.22000122070312,277.760009765625,1.9808872296929807,20.469620791895807
502,139.0399932861328,273.8900146484375,1.969864987585223,21.82989313545454
503,139.2050018310547,273.75,1.966524165074435,22.32085940964072
504,137.14500427246094,270.20001220703125,1.970177576940643,21.48950142097715
505,138.11000061035156,273.239990234375,1.9784229167101692,20.501944580575923
506,138.10000610351562,273.3299865722656,1.9792177732952863,20.390691231878463
507,138.19000244140625,273.9849853515625,1.9826686483179887,19.92710291019813
508,137.6199951171875,273.2300109863281,1.9853947150169906,19.469746136957667
509,137.50999450683594,273.1300048828125,1.9862556599057575,19.335795307791386
510,137.10000610351562,272.04998779296875,1.9843178386699767,19.54382060623135
511,136.74000549316406,262.5199890136719,1.91984772903052,28.308145101610307
512,138.0399932861328,265.6400146484375,1.9243699476122988,27.95302373051055
513,138.14999389648438,265.8999938964844,1.9247195486358322,27.927001415145583
514,138.33999633789062,267.0199890136719,1.9301720115814145,27.211116677449695
515,139.13999938964844,269.0400085449219,1.9335921354397934,26.892599160845236
516,139.35000610351562,269.3900146484375,1.9331898302775972,26.98924991188653
517,139.05999755859375,268.6000061035156,1.9315404201006074,27.16244815544178
518,140.06500244140625,271.2300109863281,1.9364581177213949,26.669957409702477
519,139.585693359375,271.3500061035156,1.9439671758115098,25.53053447043095
520,139.0800018310547,271.2218933105469,1.9501142489199097,24.583107423475838
521,139.4199981689453,271.5,1.9473533464761905,25.028128542875265
522,139.16000366210938,270.8999938964844,1.9466799853947208,25.075160284348044
523,139.3538055419922,270.80999755859375,1.9433268901794662,25.577347911182073
524,139.8000030517578,271.42999267578125,1.9415592757554547,25.90635662607724
525,139.77999877929688,274.7200012207031,1.9653741852900382,22.573801606090058
526,139.97000122070312,273.9200134277344,1.9569908626050547,23.77789977855042
527,139.68499755859375,274.07000732421875,1.9620575732140055,23.021740312828626
528,139.3699951171875,272.3599853515625,1.9542225363684058,24.061793230375258
529,138.77000427246094,270.5350036621094,1.9495207561638546,24.610672748932984
530,138.57000732421875,269.92999267578125,1.9479683799410747,24.790316344962605
531,138.1300048828125,268.6600036621094,1.9449793250209224,25.124477627906913
532,128.86000061035156,276.4100036621094,2.145041148167625,-2.3416108428902476
533,129.55499267578125,277.44000244140625,2.1414844515928126,-1.8934522615459173
534,129.07000732421875,277.3299865722656,2.1486787854255223,-2.8149368984895773
535,128.97999572753906,278.1000061035156,2.1561483587810146,-3.7763993408077567
536,129.82000732421875,279.2449951171875,2.151016633513104,-3.134793389703418
537,130.19000244140625,279.6600036621094,2.1480912390947537,-2.762870639900541
538,130.8800048828125,279.8900146484375,2.138523870770373,-1.5253365442650875
539,129.7949981689453,280.8299865722656,2.163642594352737,-4.772976051976116
540,129.1376953125,282.42999267578125,2.1870453239259815,-7.770979490647562
541,128.9199981689453,282.44000244140625,2.190816059982239,-8.244002650442724
542,128.5800018310547,280.6400146484375,2.1826101310620545,-7.1671426663265265
543,128.6199951171875,280.7200012207031,2.182553350005457,-7.162068741913117
544,128.889892578125,282.1700134277344,2.1892330560885567,-8.038044296804344
545,129.13999938964844,281.7300109863281,2.181585971177501,-7.066097330000787
546,126.16500091552734,283.05999755859375,2.2435698926369767,-14.723517136629596
547,125.18000030517578,284.9549865722656,2.2763619258473806,-18.71347381230936
548,126.26000213623047,287.6499938964844,2.2782353004090665,-19.111458284774415
549,126.16000366210938,287.20001220703125,2.276474349003909,-18.874160290470513
550,126.7842025756836,287.3599853515625,2.266528317516715,-17.70654386312151
551,126.93499755859375,287.1099853515625,2.2618662376310463,-17.13582262755085
552,127.1500015258789,288.0299987792969,2.265277194830973,-17.598550695324832
553,126.55000305175781,289.0899963378906,2.284393436321415,-19.93466665153983
554,126.44999694824219,288.7099914550781,2.283194926238324,-19.767361690602343
555,127.6500015258789,287.489990234375,2.2521738096187267,-15.995107447930991
556,127.30999755859375,286.6600036621094,2.251669225978703,-15.88826491124371
557,127.55000305175781,286.8399963378906,2.2488435082317904,-15.55779724659584
558,127.73999786376953,288.0950012207031,2.2553233602520244,-16.408707976642518
559,128.27000427246094,288.2200012207031,2.2469789632850494,-15.406453561572562
560,128.7100067138672,286.95001220703125,2.2294304812285843,-13.200636817173063
561,129.00999450683594,287.75,2.230447347122031,-13.362589751419932
562,128.32000732421875,288.3800048828125,2.2473502838429504,-15.46010726274443
563,128.2100067138672,288.0400085449219,2.2466265771887484,-15.35406785753571
564,128.11000061035156,287.5299987792969,2.2443993240919853,-15.056758013785725
565,128.21499633789062,287.42999267578125,2.241781389739343,-14.733439709717459
566,128.54010009765625,289.1199951171875,2.249259140902592,-15.731988911045903
567,128.97500610351562,284.7099914550781,2.207481899450885,-10.396996971047884
568,127.9000015258789,284.29998779296875,2.2228302142392415,-12.27338765528873
569,128.4199981689453,284.7950134277344,2.2176842975271422,-11.662448339242871
570,128.5,285.9599914550781,2.225369583308001,-12.657272919776915
571,127.88999938964844,285.04998779296875,2.228868474105576,-13.044660892821412
572,127.80999755859375,284.3299865722656,2.2246302480517315,-12.494813118927993
573,128.0399932861328,285.1000061035156,2.2266480869488845,-12.775661774007347
574,127.66000366210938,292.1199951171875,2.2882656018902443,-20.60383909321081
575,127.96769714355469,292.2799987792969,2.284013898065353,-20.10941890353348
576,128.02999877929688,293.9549865722656,2.295985232953073,-21.65189925356418
577,128.30999755859375,293.5050048828125,2.2874679328770244,-20.606396727002902
578,128.20440673828125,294.3800048828125,2.2961769596872363,-21.70597461216846
579,129.27000427246094,299.114990234375,2.3138777778945046,-24.174573170300448
580,129.10000610351562,297.29998779296875,2.3028657919240234,-22.721134633320503
581,128.80999755859375,294.9800109863281,2.2900397218946154,-21.017968128046505
582,129.52999877929688,300.2300109863281,2.317841533356941,-24.736619560210727
583,129.052001953125,301.4700012207031,2.336035060736251,-26.993246619830984
584,129.47000122070312,303.4425048828125,2.3437282924369818,-28.0767204284395
585,129.44000244140625,303.8699951171875,2.3475740836357035,-28.568014148686643
586,129.44000244140625,304.05999755859375,2.3490419640267923,-28.758016590092893
587,129.22000122070312,303.5400085449219,2.3490172239395544,-28.70594144178483
588,130.35000610351562,307.3900146484375,2.358189491792797,-30.152574732609253
589,130.17999267578125,303.239990234375,2.3293901313207703,-26.36414667642464
590,130.47000122070312,305.2300109863281,2.339465073430948,-27.737357127011137
591,130.35000610351562,304.5799865722656,2.3366319318035758,-27.342546656437378
592,130.57000732421875,305.5799865722656,2.340353599073324,-27.874632791073566
593,130.86000061035156,307.1199951171875,2.346935608166985,-28.797863488080395
594,130.72999572753906,306.45001220703125,2.3441445897827387,-28.404383985671416
595,131.27000427246094,302.30999755859375,2.302963264411314,-23.11584168463122
596,132.17999267578125,306.19000244140625,2.3164625465856004,-25.06042007356797
597,132.32000732421875,304.81500244140625,2.303619903031969,-23.387627201562225
598,132.3249969482422,303.618408203125,2.294490196148524,-22.180420684603348
599,132.08999633789062,304.0150146484375,2.3015748586346914,-23.07684273821576
600,132.13999938964844,304.4200134277344,2.3037688423932443,-23.375491556575128
601,132.02000427246094,304.5899963378906,2.307150329349197,-23.80068841022012
602,131.1300048828125,300.6050109863281,2.2924197345601494,-21.7086155309197
603,131.69000244140625,303.2799987792969,2.302984229301973,-23.192561649672086
604,132.5,305.4100036621094,2.304981159714033,-23.59980750703221
605,132.125,304.1700134277344,2.3021382284029093,-23.157393299511227
606,132.25,304.239990234375,2.3004914195415878,-22.961511430533847
607,131.92999267578125,303.4159851074219,2.29982567992002,-22.818120090819548
608,131.8800048828125,302.54998779296875,2.2941308507063845,-22.05844028385235
609,131.61270141601562,304.4700012207031,2.313378556514097,-24.546973276952485
610,132.2100067138672,306.0527038574219,2.3148981795288024,-24.859285550259756
611,132.27000427246094,307.2300109863281,2.3227489306908145,-25.908985707421664
612,132.7100067138672,308.8500061035156,2.3272548449900965,-26.59315309388154
613,132.44000244140625,308.7749938964844,2.331433012719037,-27.09240471315161
614,132.3350067138672,308.875,2.3340384957084335,-27.415723017219875
615,132.3699951171875,308.05999755859375,2.327264553314121,-26.526304811263856
616,131.92999267578125,307.9825134277344,2.334438948879526,-27.384648411132048
617,131.88259887695312,309.07000732421875,2.3435237852158344,-28.57294272832803
618,131.94000244140625,310.19000244140625,2.3509928505508384,-29.57084796054545
619,131.82000732421875,310.19000244140625,2.3531329480089958,-29.826061904034248
