,qcom,acn,Ratio,Spread
119,135.08587646484375,293.0795593261719,2.169579581492712,-0.2628472330869842
120,131.6175537109375,283.7345275878906,2.1557498949649,1.5080619200856402
121,127.13150024414062,274.3002014160156,2.157610040700026,1.1457453652700336
122,128.7124786376953,272.93115234375,2.1204715753474592,5.967334759426069
123,129.4733428955078,278.9528503417969,2.1545195644398194,1.607211986121217
124,119.38463592529297,268.7447204589844,2.2510829670507695,-10.216374536809052
125,119.55261993408203,273.1890869140625,2.2850949403257856,-14.293897544727212
126,122.9122314453125,280.4806213378906,2.281958581662275,-14.2487129749892
127,120.70872497558594,284.12139892578125,2.353776820882223,-22.70150758176653
128,118.66331481933594,283.5559387207031,2.389583833490705,-26.602813695600172
129,123.6137924194336,296.98822021484375,2.4025492172194984,-29.224243127099225
130,125.66908264160156,290.29193115234375,2.309970957456845,-18.039611659572824
131,130.0365753173828,281.5420837402344,2.165099188847977,0.24796544585147995
132,128.68284606933594,277.5838317871094,2.1571160435598675,1.249943718793122
133,126.22242736816406,275.4410400390625,2.182187791680312,-1.9803264353088368
134,122.06244659423828,278.4171447753906,2.280940228085947,-14.040996412262938
135,124.33512115478516,272.98077392578125,2.1955242524430942,-3.6415592798940226
136,125.55050659179688,273.7446594238281,2.1803548775303296,-1.7512862865735999
137,132.8032989501953,277.1770935058594,2.0871250616282353,10.654926235140227
138,134.39418029785156,276.8497619628906,2.0599832622909817,14.456424169325135
139,130.66897583007812,272.6831359863281,2.086823855885464,10.487949321798329
140,131.3705291748047,271.4927062988281,2.0666180459513384,13.210431073071039
141,134.028564453125,270.9650573730469,2.0216963337528986,19.54269694543466
142,140.21420288085938,267.48052978515625,1.9076564591137435,36.535420581704145
143,142.6548614501953,270.3179016113281,1.8949084445026323,39.02795848545183
144,140.00669860839844,267.4606018066406,1.9103414655518256,36.10220076860121
145,145.6192169189453,278.8002014160156,1.914583853113299,37.01921760225234
146,149.9076690673828,280.41302490234375,1.870571576803715,44.77151512032201
147,154.00836181640625,286.73492431640625,1.861814001100951,47.40470776912734
148,151.8740234375,286.73492431640625,1.887978719641973,42.74374001411341
149,151.4293670654297,288.0092468261719,1.9019378632265476,40.49837700169648
150,148.18832397460938,283.91741943359375,1.915923008092326,37.51241509515448
151,151.59735107421875,296.2127685546875,1.9539442243266387,32.66169872034082
152,144.71014404296875,302.33551025390625,2.0892489068640123,11.498675586829723
153,143.33665466308594,304.90411376953125,2.1271887116816774,5.930646218792151
154,145.67849731445312,303.3908386230469,2.0826054923408845,12.55803691190896
155,145.28326416015625,301.140869140625,2.0727843009409237,13.944896305463761
156,147.38796997070312,306.8056640625,2.081619443727225,12.87635754132906
157,149.21597290039062,309.2348327636719,2.072397657924344,14.439181298124698
158,148.4254913330078,307.9804382324219,2.0749834510666108,13.967322329499883
159,146.05398559570312,308.9560852050781,2.1153553868794086,7.81278156865618
160,140.81695556640625,308.4184875488281,2.1902084611066925,-3.0862459793414247
161,145.24374389648438,315.0788879394531,2.169311252152869,-0.0794268378229619
162,146.07376098632812,313.0279846191406,2.14294465005552,3.7840676489636733
163,149.49264526367188,319.0213317871094,2.134026936404975,5.256879330178594
164,150.3226776123047,318.91180419921875,2.1215149255238797,7.179031406684078
165,148.24761962890625,319.3598327636719,2.154232449486164,2.1994916039048915
166,146.76544189453125,317.0401611328125,2.1601826495411927,1.2823837740202633
167,149.5815887451172,318.045654296875,2.1262353005142622,6.426791578655798
168,145.8464813232422,313.8941345214844,2.1522228830861896,2.4215844606314247
169,139.9276580810547,308.6275634765625,2.205622303045953,-5.237369590237745
170,139.0482177734375,305.3421630859375,2.195944457076438,-3.8724907798711685
171,139.63121032714844,304.90411376953125,2.183638694065297,-2.1613024330678856
172,144.5125274658203,308.3985595703125,2.1340610740010346,5.004071225989935
173,136.7360382080078,296.81011962890625,2.170679533492026,-0.3897846279173338
174,135.4514617919922,293.8333435058594,2.169288833199072,-0.21826624332170486
175,132.8131866455078,291.20501708984375,2.192591145840813,-3.351404601659124
176,131.4320068359375,287.1828918457031,2.1850301061307285,-2.3454995688527562
177,129.0968780517578,287.511474609375,2.227098586335335,-7.77353613724132
178,127.66600036621094,282.8123474121094,2.2152518806954076,-6.1991593636272
179,125.86746978759766,282.2050476074219,2.2420808814513005,-9.519490302111148
