,nflx,chtr,Ratio,Spread
125,175.50999450683594,441.9599914550781,2.5181471442520285,-138.80737008223016
126,170.91000366210938,437.4700012207031,2.559651230747062,-142.30832206758762
127,178.88999938964844,448.239990234375,2.5056738317609533,-139.21574332298232
128,181.7100067138672,455.1300048828125,2.5047052339802662,-141.20694048510066
129,190.85000610351562,463.1199951171875,2.4266176594513422,-133.31924542042756
130,189.13999938964844,464.3599853515625,2.455112545469199,-137.5297991422348
131,179.60000610351562,457.0299987792969,2.5447103744299406,-146.77235319002656
132,178.36000061035156,463.8399963378906,2.600583060947638,-155.73644465499936
133,174.8699951171875,468.5299987792969,2.679304694126147,-166.4891618242826
134,179.9499969482422,480.9200134277344,2.6725202644268906,-170.0543760593388
135,185.8800048828125,481.2200012207031,2.588874481276708,-160.0529627479922
136,184.05999755859375,471.6400146484375,2.5624254096727097,-153.6346288524911
137,189.27000427246094,465.3999938964844,2.4589210302258167,-138.3439677796645
138,186.97999572753906,463.54998779296875,2.479142145603844,-140.47208393396662
139,177.33999633789062,453.3900146484375,2.556614548387502,-147.0583784932608
140,174.4499969482422,468.1000061035156,2.683290422999531,-166.78877518767055
141,176.55999755859375,465.6400146484375,2.637290558943901,-160.66336492415084
142,174.77999877929688,468.75,2.6819430328061347,-166.8655015161581
143,189.11000061035156,476.6000061035156,2.5202263474448285,-149.82193271791206
144,190.9199981689453,474.010009765625,2.482767726334111,-144.0876723158526
145,201.6300048828125,482.95001220703125,2.395228887127797,-134.42262798383487
146,216.44000244140625,483.20001220703125,2.232489404715476,-108.94522139545572
147,223.8800048828125,492.739990234375,2.200911110808195,-105.560688998588
148,220.44000244140625,485.70001220703125,2.2033206624379895,-104.49656215723721
149,218.50999450683594,478.9800109863281,2.1920279301976895,-101.12930280263086
150,213.91000366210938,479.010009765625,2.2393062576085296,-109.1502438016602
151,226.75,475.94000244140625,2.0989636270844816,-83.77504668444746
152,226.02000427246094,435.5799865722656,1.9271744904808774,-44.683153704312964
153,224.89999389648438,432.1000061035156,1.921298434104894,-43.14881584704549
154,226.2100067138672,426.55999755859375,1.885681379684273,-35.333099135700685
155,221.4199981689453,437.6499938964844,1.9765603717625984,-54.74412975529558
156,226.72999572753906,452.17999267578125,1.994354523867962,-60.049787636982366
157,229.91000366210938,459.45001220703125,1.9983906958753683,-61.795609290192296
158,226.77999877929688,462.9800109863281,2.04153811393615,-70.76294240564525
159,233.49000549316406,464.04998779296875,1.9874511836719917,-60.176531677080426
160,229.94000244140625,452.5,1.9679046498892985,-54.79348425943696
161,244.11000061035156,462.69000244140625,1.8954160062452834,-40.3678645302978
162,242.6999969482422,466.19000244140625,1.9208488187201138,-46.31727327345735
163,249.3000030517578,478.1199951171875,1.917849936880762,-46.78196760336548
164,249.11000061035156,480.9200134277344,1.9305528170262873,-49.9120514688527
165,245.69000244140625,482.8299865722656,1.9651999746608089,-57.76312508121706
166,241.14999389648438,465.2799987792969,1.9294215656460774,-48.09988036756395
167,245.1699981689453,458.07000732421875,1.86837708832777,-33.906478956107414
168,241.16000366210938,454.4599914550781,1.884474973270545,-37.262484430749545
169,226.5399932861328,438.510009765625,1.9356847477776786,-46.70987028176652
170,224.5500030517578,432.05999755859375,1.924114859437369,-43.71679908124893
171,229.61000061035156,429.17999267578125,1.8691694243932353,-32.046744503214974
172,233.97999572753906,438.5400085449219,1.874262828244451,-33.815358636851876
173,223.27999877929688,425.7699890136719,1.9068881733313159,-39.63299726643019
174,224.57000732421875,418.29998779296875,1.8626707670230245,-29.92203859746403
175,220.64999389648438,409.510009765625,1.855925769740752,-27.94176994976207
176,223.55999755859375,412.6300048828125,1.8457237850642962,-26.006609109458033
177,230.0399932861328,420.3299865722656,1.8272039594847431,-22.449770254965905
178,226.11000061035156,407.1400146484375,1.8006280728380937,-16.086843309312464
179,218.38999938964844,397.0,1.8178488076813355,-19.357743111199262
180,228.9600067138672,402.54998779296875,1.7581672606082603,-6.545886143800409
181,227.44000244140625,395.9100036621094,1.7407228254146052,-2.546399945432917
182,233.57000732421875,405.9100036621094,1.7378515688389105,-1.897571180612921
183,236.52999877929688,406.45001220703125,1.7183867344720387,2.7044132668093184
184,218.1300048828125,386.8900146484375,1.7736671067159657,-9.699411067589644
185,224.1199951171875,385.1099853515625,1.7183205146430456,2.4862184740175266
186,235.3800048828125,376.0,1.5974169096784465,31.156696545665305
187,240.1300048828125,377.5799865722656,1.5723981963708826,37.82824281878421
188,243.6300048828125,372.1300048828125,1.527439138959133,49.35830134167852
189,242.85000610351562,362.94000244140625,1.4945027519855274,57.19331735219466
190,236.8699951171875,353.0299987792969,1.4903956012015838,56.71505636810476
191,237.0500030517578,333.9599914550781,1.4088166511525455,76.09776714169968
192,226.41000366210938,321.6600036621094,1.420696958877089,69.91432242128835
193,224.07000732421875,306.20001220703125,1.36653725263629,81.30935458369615
194,224.36000061035156,306.8900146484375,1.3678463799856049,81.12311827396692
195,245.1999969482422,321.0799865722656,1.3094616254829745,103.13565461956986
196,239.7100067138672,312.5899963378906,1.3040339893320245,102.08862701399002
197,235.44000244140625,303.3500061035156,1.2884386805891666,103.91091608959792
198,239.0399932861328,320.2699890136719,1.3398175954192992,93.24471058961953
199,240.74000549316406,328.5400085449219,1.364708818843368,87.92789244023751
200,236.72999572753906,329.2799987792969,1.3909517370932447,80.22185435504835
201,240.02000427246094,323.95001220703125,1.3496792202340617,91.26712799468632
202,224.75,312.5299987792969,1.390567291565281,76.1606273585526
203,229.97999572753906,318.29998779296875,1.3840333668414524,79.47600287688269
204,214.2899932861328,308.44000244140625,1.4393579359982467,62.07986812540795
205,220.8699951171875,306.30999755859375,1.3868339037906627,75.64042063593374
206,232.50999450683594,325.94000244140625,1.401832222880309,76.23101307605592
207,230.0,323.30999755859375,1.4056956415591033,74.50074382941759
208,245.10000610351562,331.69000244140625,1.3532843499861855,92.35193817369262
209,240.86000061035156,328.8699951171875,1.365398963230981,87.80635716286841
210,272.3800048828125,324.6499938964844,1.1919009768582693,146.78180060270242
211,268.1600036621094,328.1199951171875,1.2235978171100779,135.98096176511623
212,289.57000732421875,330.3999938964844,1.1410021257020244,170.89366792007158
213,282.45001220703125,337.07000732421875,1.1933793335337226,151.85504953055826
214,291.0199890136719,346.7099914550781,1.1913614340724548,157.10252752689442
215,298.6199951171875,344.8699951171875,1.1548791131077814,172.14498702021277
216,296.94000244140625,355.260009765625,1.1964033368516145,158.8365482150986
217,295.7200012207031,368.239990234375,1.245231938030287,143.73722455812938
218,291.8800048828125,367.6199951171875,1.2594901636540126,137.6865131683147
219,286.75,357.0,1.2449869224062773,139.39484433023685
220,273.0,347.25,1.271978021978022,125.25882819886064
221,269.05999755859375,344.25,1.2794544083983794,121.4143946080903
222,260.7900085449219,348.82000732421875,1.3375512707348733,102.47805339391735
223,258.6000061035156,353.2799987792969,1.366125253059281,94.21366676478956
224,263.4599914550781,354.6600036621094,1.3461626628898662,101.27625740966246
225,254.66000366210938,349.8800048828125,1.3739103112047542,90.76922707050366
226,274.9700012207031,373.1600036621094,1.357093508402739,102.77104133213638
227,290.1300048828125,394.3999938964844,1.3593905740834629,107.8664759722972
228,299.2699890136719,387.80999755859375,1.2958532823044846,130.33413110220457
229,310.20001220703125,392.0899963378906,1.2639909120190653,145.0413839820275
230,306.0199890136719,388.9100036621094,1.2708647069611334,140.95998746318267
231,295.2799987792969,384.2900085449219,1.301442732774306,126.92284949025353
232,287.9800109863281,374.3800048828125,1.3000208021402784,124.15157124823915
233,285.04998779296875,369.0,1.2945097905705016,124.44164294836887
234,286.69000244140625,385.54998779296875,1.3448323433314264,110.74063088981981
235,291.5,390.2300109863281,1.3386964356306281,114.41636618929326
236,285.5400085449219,390.1099853515625,1.3662183010342994,104.1829044030508
237,281.1700134277344,384.4700012207031,1.3673933309375421,102.23148679840651
238,280.9599914550781,385.2799987792969,1.3712984428279291,101.05664645968105
239,305.5299987792969,391.2900085449219,1.280692600099065,137.7287887881885
240,316.95001220703125,389.1600036621094,1.227827697346516,159.6972391223026
241,320.4100036621094,392.69000244140625,1.2255859615903886,162.17781574012716
242,312.5899963378906,387.7900085449219,1.2405707575035276,153.49316810251915
243,305.55999755859375,371.1700134277344,1.2147205668063907,157.90089672910008
244,308.4200134277344,374.8900146484375,1.2155177949769387,159.14921443103586
245,310.260009765625,374.30999755859375,1.2064397143587826,162.92560840877266
246,320.010009765625,380.57000732421875,1.1892440727180622,173.60295553630536
247,315.17999267578125,384.3999938964844,1.2196205432744844,161.3824332460156
248,320.3399963378906,392.67999267578125,1.2258225546758992,162.06621124570827
249,317.8299865722656,328.3399963378906,1.0330680244459416,222.0459069471166
250,290.4100036621094,313.42999267578125,1.0792672040335618,189.3228812191131
251,290.7099914550781,304.9599914550781,1.0490179230809202,198.3140106770575
