,pfe,mrk,Ratio,Spread
1032,45.994998931884766,100.37999725341797,2.182411122610817,-6.496012351990572
1033,45.87139892578125,100.55500030517578,2.192106686518787,-6.923305030366777
1034,46.03499984741211,100.16999816894531,2.1759530466160397,-6.204364274439911
1035,45.77000045776367,99.80000305175781,2.1804676000353718,-6.375280110060245
1036,46.78499984741211,100.02999877929688,2.1380784248272255,-4.533481303723292
1037,47.185001373291016,99.97000122070312,2.1186817486730214,-3.6570093873025655
1038,47.32500076293945,100.37999725341797,2.1210775622855618,-3.781241730720936
1039,47.415000915527344,100.32499694824219,2.1158914902686,-3.542535084357908
1040,47.29499816894531,100.79499816894531,2.1311978448310627,-4.257483284295063
1041,47.48500061035156,100.97000122070312,2.1263556896468065,-4.044657512170616
1042,47.47840118408203,100.79000091552734,2.1228600458711098,-3.8781278114221607
1043,47.14500045776367,99.91000366210938,2.119206759826355,-3.6786608217868206
1044,47.224998474121094,101.0999984741211,2.140815283022678,-4.705365434119074
1045,46.8849983215332,101.09500122070312,2.156233440116655,-5.394369048911074
1046,46.85499954223633,101.1500015258789,2.15878780309665,-5.510602205657094
1047,46.599998474121094,101.02999877929688,2.1680257958678477,-5.911102056851675
1048,46.67499923706055,100.94999694824219,2.1628280363866956,-5.678010310394853
1049,46.59000015258789,101.19000244140625,2.171925351148245,-6.091514073992272
1050,47.85499954223633,100.04000091552734,2.0904817024861337,-2.3594234872146274
1051,47.654998779296875,99.19999694824219,2.081628359863444,-1.9276566988429664
1052,47.875,99.88999938964844,2.086475183073597,-2.1685974647967186
1053,47.904998779296875,99.58999633789062,2.078906144987326,-1.8073615614686815
1054,47.86000061035156,99.49500274658203,2.0788759188829267,-1.8042172475154246
1055,48.005001068115234,99.875,2.08051240032857,-1.8882427408830296
1056,48.0,99.77999877929688,2.078749974568685,-1.8034495909337949
1057,47.31999969482422,99.83999633789062,2.1098900461068886,-3.2514488859474824
1058,47.34000015258789,99.70999908447266,2.106252614344825,-3.080627135990511
1059,47.04499816894531,100.05999755859375,2.1268998076961125,-4.032777200966223
1060,47.24359893798828,100.32499694824219,2.1235680431528574,-3.892397048594134
1061,47.755001068115234,100.75,2.1097266829979855,-3.273537267905752
1062,47.10499954223633,99.73999786376953,2.1173972791219,-3.590304016524996
1063,47.060001373291016,99.41000366210938,2.112409705931919,-3.3521590922201767
1064,46.65999984741211,98.8949966430664,2.1194812894657864,-3.6536264310041844
1065,46.339698791503906,98.41999816894531,2.123880835129425,-3.832419460201322
1066,46.494998931884766,98.94499969482422,2.128078330312014,-4.040425739351377
1067,46.59000015258789,98.8550033569336,2.1218073198791907,-3.7565149895196157
1068,46.665000915527344,98.80999755859375,2.1174326715959766,-3.558419275777652
1069,46.69499969482422,99.1050033569336,2.122390063275204,-3.792192222547257
1070,46.54999923706055,98.68000030517578,2.1198711476371455,-3.6631609308398083
1071,47.3650016784668,98.91999816894531,2.0884618318068506,-2.2395936531702745
1072,47.2400016784668,98.72000122070312,2.0897543969754393,-2.294743968439448
1073,47.0,98.7300033569336,2.1006383692964596,-2.7946322766614173
1074,46.915000915527344,98.30999755859375,2.095491754025658,-2.5481247487549155
1075,46.79999923706055,98.31999969482422,2.1008547285822474,-2.7928657934655234
1076,47.01499938964844,98.68000030517578,2.098904638652462,-2.7140127991184784
1077,47.25,99.19999694824219,2.0994708348834323,-2.7543313409472745
1078,47.400001525878906,99.16999816894531,2.092193986846216,-2.4181527308461455
1079,47.02000045776367,99.55999755859375,2.1173967798665765,-3.583801981782557
1080,46.96500015258789,99.55000305175781,2.119663637353834,-3.686072893809751
1081,46.98500061035156,99.79000091552734,2.123869311891463,-3.8852462610402796
1082,47.18000030517578,100.1050033569336,2.1217677556045245,-3.8022195942869246
1083,47.2495002746582,100.20999908447266,2.120868972199888,-3.765353505605489
1084,47.16999816894531,100.12999725341797,2.122747533183905,-3.84762963227908
1085,47.345001220703125,101.1500015258789,2.1364452195144903,-4.510421506642871
1086,47.345001220703125,101.38999938964844,2.1415143473544234,-4.750419370412402
1087,47.55799865722656,101.4800033569336,2.1338156823702557,-4.405657633186436
1088,47.349998474121094,101.2750015258789,2.1388596576456123,-4.625221222365525
1089,47.1150016784668,100.94999694824219,2.142629594649465,-4.779886959489872
1090,47.51499938964844,101.8499984741211,2.1435336163828302,-4.863421914018346
1091,47.369998931884766,101.5199966430664,2.143128539839026,-4.829391843014022
1092,47.375,102.86000061035156,2.1711873479757586,-6.159187739545288
1093,47.3849983215332,103.41000366210938,2.1823363369228335,-6.688782436271879
1094,47.320098876953125,103.25650024414062,2.182085470967409,-6.667750343807242
1095,47.20000076293945,102.8949966430664,2.179978707200734,-6.5513883838807345
1096,47.224998474121094,102.66000366210938,2.17384874492619,-6.265370622107355
1097,46.8650016784668,102.06999969482422,2.1779578798505117,-6.4101842330946255
1098,46.7400016784668,101.63999938964844,2.1745827073103032,-6.235331191430205
1099,47.43009948730469,101.66000366210938,2.143364757000353,-4.846722924049743
1100,47.189998626708984,101.41999816894531,2.1491841729264807,-5.096806051267421
1101,47.15420150756836,101.12999725341797,2.1446656717787147,-4.879873431662645
1102,47.279998779296875,101.38999938964844,2.1444585872968642,-4.8831009307833
1103,47.187599182128906,101.5999984741211,2.1531080248854764,-5.281704050191635
1104,47.540000915527344,102.13500213623047,2.1484013497961776,-5.097393008834828
1105,47.38999938964844,101.81999969482422,2.148554568605146,-5.088570398232832
