,bmy,abt,Ratio,Spread
175,66.6921157836914,101.72003936767578,1.5252183586076893,2.313724046805551
176,66.9005355834961,102.16793060302734,1.5271616245211568,2.1958982368875484
177,68.56783294677734,104.34764099121094,1.521816229371082,2.6566145934344307
178,68.09146118164062,102.01863098144531,1.4982588008987008,4.2312152357996
179,68.13116455078125,102.22764587402344,1.500453522966403,4.085076852261527
180,68.2403335571289,104.20829772949219,1.5270777895927472,2.2773112319684445
181,68.85564422607422,106.487548828125,1.5465333310729572,0.9725010353495425
182,69.62975311279297,107.97055053710938,1.5506381354276568,0.7154220998548244
183,71.81312561035156,108.77674865722656,1.5147195966296563,3.3669366009086206
184,70.50309753417969,105.34294891357422,1.494160577306611,4.726101522453026
185,69.93740844726562,105.2832260131836,1.505392154937647,3.8899670747875534
186,71.23750305175781,104.56661224365234,1.4678590316069777,6.665484456824491
187,70.9794692993164,103.51158905029297,1.4583314030398065,7.311870753134731
188,69.6595230102539,103.60116577148438,1.487250576726376,5.131952164917611
189,69.2030029296875,101.82952117919922,1.4714610185725803,6.180625644322338
190,68.9350357055664,100.17732238769531,1.4532134692084613,7.408456329174858
191,70.75120544433594,100.59535217285156,1.4218182084826207,9.866616032964805
192,70.17559051513672,100.20718383789062,1.4279492784072285,9.343207892609632
193,69.61982727050781,99.37112426757812,1.4273394256132188,9.299129242126062
194,69.82823944091797,97.86821746826172,1.4015564226142136,11.132089384533776
195,71.51538848876953,98.25638580322266,1.3739194861348256,13.41578604882334
196,71.16802978515625,97.82840728759766,1.3746117123506776,13.293667604401326
197,70.55271911621094,96.30559539794922,1.3650160703135965,13.842038592035854
198,69.9969482421875,99.05262756347656,1.4150992300515333,10.214856123370188
199,70.67181396484375,102.59590911865234,1.4517231603774807,7.740330233768394
200,70.90999603271484,102.89450073242188,1.4510577702606378,7.818937262527972
201,70.23999786376953,101.96886444091797,1.4517207793583162,7.683526422809838
202,69.69999694824219,101.31196594238281,1.4535433339776906,7.4852488196259275
203,68.4800033569336,100.65506744384766,1.4698461230968434,6.210096216879752
204,69.6500015258789,101.27215576171875,1.4540151262464858,7.445883411562183
205,69.27999877929688,99.61000061035156,1.4377887177463156,8.52208121110086
206,70.7699966430664,102.47000122070312,1.4479299997358765,8.021725794061288
207,70.62000274658203,100.91000366210938,1.4289153177212721,9.344184504129393
208,71.37999725341797,103.5199966430664,1.4502661897778295,7.93776196350979
209,71.73999786376953,104.9800033569336,1.463339928672497,7.047872650788652
210,71.13999938964844,98.11000061035156,1.3791116313198553,12.967683756241362
211,70.3499984741211,95.20999908447266,1.3533759935971648,14.616594989735452
212,72.20999908447266,95.05999755859375,1.3164381493398265,17.712199060754845
213,72.98999786376953,98.29000091552734,1.34662287699992,15.717446045523607
214,72.7699966430664,97.94999694824219,1.3460217323999968,15.709043591848163
215,74.44999694824219,98.41999816894531,1.3219610772767005,17.899586215712493
216,74.5999984741211,96.93000030517578,1.2993297893806395,19.62713501034992
217,76.83000183105469,99.48999786376953,1.2949368149507927,20.59869734872517
218,77.47000122070312,98.94000244140625,1.277139549275823,22.16223213260537
219,77.69999694824219,99.30999755859375,1.278120996899736,22.156471304718696
220,77.44999694824219,98.04000091552734,1.2658489964956994,23.030553757119367
221,78.4800033569336,96.44999694824219,1.2289754437137261,26.25173433911485
222,78.77999877929688,98.06999969482422,1.2448591167101757,25.10682137192636
223,79.19000244140625,99.5,1.2564717380028039,24.326126138966675
224,79.9800033569336,99.63999938964844,1.2458113929425148,25.437217041703054
225,79.77999877929688,99.45999908447266,1.2466783731047486,25.300478744940893
226,79.37999725341797,104.2300033569336,1.3130512341060283,19.897009350946323
227,75.95999908447266,104.08999633789062,1.3703264559302524,14.620913141444097
228,76.38999938964844,102.01000213623047,1.3353842512277043,17.38188023434302
229,76.27999877929688,103.13999938964844,1.3521237682248315,16.077679770444735
230,76.1500015258789,103.61000061035156,1.360604051664275,15.40180752023864
231,77.16000366210938,102.55999755859375,1.329186012065438,18.051307285341867
232,77.44999694824219,103.87000274658203,1.3411233936651494,17.20055192606468
233,78.95999908447266,103.87999725341797,1.315602817349143,19.581882513905644
234,78.86000061035156,104.87000274658203,1.3298250308765058,18.43351376094373
235,79.13999938964844,106.0199966430664,1.3396512188618224,17.726941824830224
236,79.23999786376953,106.95999908447266,1.3498233463907927,16.945302643221826
237,79.13999938964844,105.38999938964844,1.3316906773116999,18.356939078248192
238,79.02999877929688,105.0,1.3286094093614786,18.57273525741633
239,80.27999877929688,107.58000183105469,1.3400598339171639,17.972304379690346
240,80.87999725341797,107.93000030517578,1.3344461420665379,18.572497546698575
241,81.12999725341797,108.08999633789062,1.3323061752394778,18.808415704649466
242,80.69999694824219,105.41000366210938,1.3061958816394406,20.807435489191963
243,79.91999816894531,103.86000061035156,1.2995495869606848,21.12218819924742
244,79.93000030517578,104.80999755859375,1.3112723277671112,20.188031201687696
245,79.87999725341797,106.91999816894531,1.3385077847429487,17.99884292026609
246,78.83000183105469,107.51000213623047,1.363820875796015,15.746006601590159
247,78.88999938964844,109.48999786376953,1.3878818444779488,13.861026413461365
248,77.3499984741211,111.52999877929688,1.4418875369029431,9.382192633551986
249,77.13999938964844,111.26000213623047,1.4423127173521946,9.31962280634024
250,75.0,108.5199966430664,1.4469332885742188,8.67060379399293
251,73.48999786376953,106.91000366210938,1.4547558412002057,7.889271680273059
