,tmus,chtr,Ratio,Spread
1285,145.8300018310547,386.5899963378906,2.650963392195239,71.28323552858271
1286,145.5399932861328,388.75,2.6710871096147044,68.20638350595775
1287,144.75,387.2349853515625,2.6751985171092403,67.22387157494805
1288,145.07000732421875,389.07000732421875,2.6819465615292994,66.40053769114442
1289,144.83999633789062,388.8999938964844,2.685031784930713,65.84338221503728
1290,145.9499969482422,382.489990234375,2.6206920057012146,75.76260054544647
1291,146.8300018310547,382.8450012207031,2.607403095051457,78.18968356351988
1292,148.10000610351562,382.6499938964844,2.5837270636506813,82.39974960046473
1293,148.4600067138672,384.739990234375,2.5915396257249235,81.4478782425617
1294,147.52000427246094,382.17999267578125,2.590699441479929,81.0361023400799
1295,147.47000122070312,381.9700012207031,2.5901539164500855,81.0880115012819
1296,147.7899932861328,384.2900085449219,2.600243764819089,79.77964402597254
1297,148.77499389648438,381.4100036621094,2.5636701012233902,85.77368196236617
1298,149.15280151367188,375.0,2.5142001772298332,93.37810661818102
1299,149.25999450683594,373.19000244140625,2.5002680971177083,95.52698977777564
1300,149.49000549316406,373.8900146484375,2.5011037588431617,95.5541464745859
1301,148.75,376.0,2.5277310924369747,91.10466859750912
1302,149.10000610351562,373.2099914550781,2.5030850179574755,95.00120495962065
1303,148.8300018310547,374.32000732421875,2.5150843426658724,93.03758329550354
1304,149.9550018310547,367.2200012207031,2.448867971969537,103.69422393148747
1305,149.92999267578125,369.5799865722656,2.4650170387953687,101.25517331301532
1306,150.0800018310547,366.3900146484375,2.441298042232724,104.91939211847179
1307,150.63999938964844,365.04998779296875,2.4233270663306574,108.02982488948945
1308,150.44000244140625,366.54998779296875,2.4365194219917243,105.89754395392814
1309,150.3549041748047,368.0,2.447542379942314,104.17849758365398
1310,149.85000610351562,369.04998779296875,2.462795947689391,101.53229831004225
1311,149.9499969482422,378.4700012207031,2.5239747177276604,92.42840123011692
1312,150.55999755859375,379.6499938964844,2.521586078989774,93.17689676376065
1313,150.61000061035156,382.1099853515625,2.5370824234981098,90.87498760255866
1314,151.14999389648438,384.8900146484375,2.54641104988751,89.80212165569347
1315,151.0124969482422,384.57000732421875,2.5466104798997247,89.68743885171025
1316,151.5399932861328,385.25,2.5422331864076546,90.6751010124556
1317,151.55999755859375,385.6000061035156,2.5442069960079077,90.38833747447907
1318,151.16000366210938,388.8599853515625,2.572505794725886,85.86379635530963
1319,151.05999755859375,392.21661376953125,2.596429366532968,82.19100334958861
1320,149.94000244140625,391.3299865722656,2.609910498868973,79.53681871575648
1321,150.3300018310547,390.3999938964844,2.596953297022024,81.69977609986236
1322,150.5,391.1499938964844,2.5990032817042152,81.48721730708658
1323,150.5749969482422,391.4800109863281,2.599900507525119,81.39429953808545
1324,150.14999389648438,390.4599914550781,2.6004662492644988,81.07069193130317
1325,150.93499755859375,393.0622863769531,2.604182547022365,80.95014912744804
1326,151.36000061035156,392.8599853515625,2.59553371939333,82.49607729087089
1327,151.65499877929688,392.45001220703125,2.587781579017799,83.8386732573451
1328,151.0500030517578,390.1099853515625,2.5826546009263565,84.26603460475943
1329,151.8699951171875,386.70001220703125,2.5462568291296894,90.26837405707491
1330,151.0449981689453,387.2699890136719,2.5639378576476037,87.09020824127944
1331,150.2899932861328,385.7900085449219,2.5669706951841254,86.18327632034666
1332,149.89999389648438,385.3999938964844,2.571047428878669,85.34032626045953
1333,149.88499450683594,383.6600036621094,2.559695884998091,87.03289663066604
1334,149.7449951171875,382.885009765625,2.556913568069415,87.36528904826318
1335,149.90499877929688,384.4700012207031,2.564757708892371,86.28614163761134
1336,149.30499267578125,386.2300109863281,2.5868526166772887,82.62924082535929
1337,148.2449951171875,384.54998779296875,2.5940166647041436,80.95813164429498
1338,148.82000732421875,385.0799865722656,2.5875552185220076,82.24600688465867
1339,148.66000366210938,384.2099914550781,2.5844879724902494,82.61015795741989
1340,148.36000061035156,385.0150146484375,2.5951402875740737,80.85668924074699
1341,148.41000366210938,384.9800109863281,2.594030061900858,81.0497751967325
1342,148.5800018310547,385.4700012207031,2.594359917016343,81.09722616958172
1343,149.27000427246094,378.5299987792969,2.535874508909172,90.21863884262612
1344,149.1999969482422,382.9800109863281,2.566890206567395,85.5473017761797
1345,148.77000427246094,379.7850036621094,2.552833183808761,87.38290750093884
1346,148.5,380.67999267578125,2.563501634180345,85.63431269229042
1347,150.9499969482422,391.1400146484375,2.591189284903078,82.91984072013216
1348,151.4600067138672,392.0,2.5881419689921996,83.67222723018565
1349,151.5399932861328,391.44000244140625,2.5830805053706327,84.48509857104935
1350,151.1999969482422,386.45001220703125,2.555886375707523,88.40020639097585
1351,152.14999389648438,391.7699890136719,2.5748932285874,86.08360020820871
1352,151.80499267578125,389.45001220703125,2.5654624748660426,87.31287189903028
1353,151.2899932861328,384.9049987792969,2.5441537171023003,90.22973900372128
1354,151.97000122070312,388.5,2.5564255897832684,88.78455085185843
1355,151.75,387.4750061035156,2.5533773054597404,89.11402124724239
1356,151.8800048828125,388.9599914550781,2.5609690476056524,88.0400402117692
1357,151.16000366210938,384.5400085449219,2.5439269597035135,90.18377316195026
1358,151.66000366210938,387.1600036621094,2.5528154708784117,89.14450450363753
1359,151.6699981689453,387.2958984375,2.553543239356348,89.04020689104485
1360,151.64999389648438,387.3800048828125,2.554434688254827,88.8928578801933
1361,151.52000427246094,389.5799865722656,2.571145562217177,86.2819201145941
1362,152.19000244140625,392.42999267578125,2.578553034893789,85.55008167717753
1363,152.42999267578125,392.7099914550781,2.5763301864769663,86.02880072457694
1364,151.4499969482422,389.2349853515625,2.570056079199414,86.40559647588199
1365,151.5,393.2699890136719,2.5958415116413986,82.52867510764875
1366,151.27999877929688,390.8599853515625,2.5836858045047317,84.24315526865772
1367,151.07000732421875,388.69000244140625,2.5729131104575877,85.74926008045477
1368,150.07000732421875,387.635009765625,2.5830278593120806,83.64279983848635
1369,150.2100067138672,387.17498779296875,2.5775578888728274,84.54542329002985
1370,150.60000610351562,388.0,2.5763611173648053,84.95337579132323
1371,149.57000732421875,373.7099914550781,2.498562366484327,95.98709169015845
1372,149.66000366210938,370.2900085449219,2.4742082018181266,99.69159378532575
1373,148.6300048828125,368.30499267578125,2.477998927377899,98.42031700837973
1374,149.02000427246094,368.3550109863281,2.4718494190407196,99.60326340615748
1375,149.2899932861328,367.17999267578125,2.4595084010221315,101.63183927173768
1376,149.2899932861328,369.8699951171875,2.477527039660895,98.94183683033143
1377,149.3800048828125,371.05999755859375,2.4840004380083367,98.03640181387945
1378,149.1300048828125,372.0,2.494467832226791,96.30603614303581
1379,149.02999877929688,372.4200134277344,2.4989600515213226,95.56985812754917
1380,149.25999450683594,374.8500061035156,2.5113896549577315,93.86698611566626
1381,149.58999633789062,376.8550109863281,2.5192527589551927,92.90526648450432
1382,149.3000030517578,374.7799987792969,2.5102477636880685,94.06347857096316
1383,149.2899932861328,376.20001220703125,2.5199278526725983,92.61181974048768
1384,148.77099609375,374.8800048828125,2.5198460367004394,92.29104187654391
1385,146.25999450683594,378.0754089355469,2.584954349344491,81.15722453038606
1386,146.4499969482422,375.4800109863281,2.5638785852554773,84.35330625236818
1387,145.52000427246094,376.9200134277344,2.5901594444844647,79.9731757526275
1388,145.02999877929688,377.57000732421875,2.6033924739859895,77.77405256006622
1389,144.5399932861328,375.010009765625,2.594506899023106,78.78492082258313
1390,144.02999877929688,374.2799987792969,2.598625299947559,77.90260818723849
1391,143.83999633789062,374.20001220703125,2.6015018196191284,77.38191098674079
1392,143.60000610351562,377.70001220703125,2.6302228144388944,73.12319316004451
1393,142.5449981689453,379.3900146484375,2.6615456138193068,68.0978328056419
1394,142.75999450683594,380.6499938964844,2.6663631867697872,67.51755435732483
1395,142.11000061035156,379.1099853515625,2.6677220725023867,67.00263780168675
1396,142.6999969482422,378.79998779296875,2.6545199431949595,69.17788100416638
1397,142.1699981689453,380.05999755859375,2.6732784866955956,66.24230505132957
1398,141.57000732421875,380.54998779296875,2.688069280956144,63.85547201027069
1399,142.28500366210938,379.67498779296875,2.668411835548039,66.99089926887532
1400,142.0500030517578,382.8999938964844,2.6955296421709307,63.0229498000908
1401,141.5800018310547,378.3800048828125,2.672552620350491,66.05705208322487
1402,141.47000122070312,375.7850036621094,2.6562875550969878,68.3042915533778
1403,141.60499572753906,379.44000244140625,2.679566497579531,65.07607155159761
1404,142.22999572753906,382.69000244140625,2.690642016009767,63.80197962519114
1405,142.4499969482422,384.4700012207031,2.6989821653727133,62.717504346994616
1406,142.52000427246094,389.5050048828125,2.732984796563582,57.903825544300474
1407,141.9499969482422,389.2900085449219,2.7424446418752995,56.31677056390103
1408,140.71499633789062,386.1199951171875,2.743986107848948,55.58238770861689
1409,141.49000549316406,387.5299987792969,2.7389213635871967,56.62253900172939
