,fcx,nem,Ratio,Spread
917,30.690000534057617,62.47999954223633,2.035842243564004,-16.206080084973514
918,30.110000610351562,61.59000015258789,2.0454997975461273,-16.220050694382692
919,30.149999618530273,61.65999984741211,2.0451078151760806,-16.227709168272646
920,30.155000686645508,61.689998626708984,2.045763462841807,-16.24991343699351
921,30.350000381469727,61.970001220703125,2.041845154589819,-16.22599551868803
922,30.3700008392334,62.0,2.041488254419324,-16.22482220115039
923,30.29800033569336,62.0,2.046339669716066,-16.337039966113785
924,29.55500030517578,60.65999984741211,2.0524445684674584,-16.15505675358876
925,29.65999984741211,60.150001525878906,2.0279838784667796,-15.481409382776496
926,29.8700008392334,60.61000061035156,2.0291261770151023,-15.614107395956259
927,29.56999969482422,60.04999923706055,2.0307744287048943,-15.521678556978697
928,29.440000534057617,59.560001373291016,2.0230978360339744,-15.234293377163985
929,29.270000457763672,59.55500030517578,2.0346771224384868,-15.49424918667261
930,29.260099411010742,59.66999816894531,2.039295811363209,-15.624678516651178
931,28.1200008392334,58.779998779296875,2.090327063478826,-16.511601610491667
932,28.65999984741211,60.68360137939453,2.1173622366531184,-17.57357840520075
933,28.7549991607666,60.29999923706055,2.0970266387395355,-17.04191326200496
934,28.790000915527344,60.7400016784668,2.1097603246586845,-17.42736304758342
935,29.1200008392334,61.20000076293945,2.101648317279052,-17.37303442522562
936,29.155000686645508,61.119998931884766,2.0963813236979574,-17.23848291107791
937,29.190000534057617,61.16999816894531,2.0955805772451024,-17.23393246504544
938,26.829999923706055,59.18000030517578,2.205739861105493,-18.92215879117539
939,27.110000610351562,58.95000076293945,2.1744743428899165,-18.255758811460126
940,27.260000228881836,59.15999984741211,2.1702127421382915,-18.231973115143447
941,26.969999313354492,58.65999984741211,2.1750093192759543,-18.18395960103964
942,27.125,59.41999816894531,2.1905990108366935,-18.702378631207488
943,27.15999984741211,59.45000076293945,2.188880747309873,-18.677831542108606
944,27.270000457763672,59.720001220703125,2.189952336568482,-18.7763884400172
945,26.520000457763672,58.959999084472656,2.2232276797420734,-19.1853131804682
946,26.5049991607666,57.93000030517578,2.185625434424661,-18.178694960164606
947,26.665000915527344,58.11000061035156,2.1792611518911826,-18.109321463399013
948,26.670000076293945,58.689998626708984,2.2005998672222176,-18.681527941915192
949,26.65999984741211,58.720001220703125,2.2025506960534766,-18.727116584326595
950,27.424999237060547,59.279998779296875,2.161531465028788,-18.094809679980372
951,27.3799991607666,59.45000076293945,2.1712930089540197,-18.334947395133227
952,28.913999557495117,60.029998779296875,2.076156868575999,-16.524099688055983
953,28.924999237060547,59.7599983215332,2.0660328400273524,-16.236955468853765
954,29.11009979248047,59.82500076293945,2.0551286731896763,-16.013465891434656
955,29.184999465942383,59.849998474121094,2.0507109669117325,-15.921727280797233
956,29.31999969482422,60.09000015258789,2.049454323943783,-15.951321764733192
957,29.2450008392334,60.09000015258789,2.0547101531272527,-16.06821266876048
958,29.209999084472656,59.869998931884766,2.0496405617386766,-15.902764103885145
959,28.434999465942383,59.779998779296875,2.1023386636914667,-17.020654462654484
960,28.520000457763672,59.959999084472656,2.1023842258792964,-17.068174842650954
961,28.09000015258789,59.83000183105469,2.1299395338573053,-17.60836280750126
962,28.209999084472656,59.88999938964844,2.123006073495872,-17.481333730557445
963,28.270000457763672,59.84000015258789,2.116731488631946,-17.337818202993347
964,28.345399856567383,59.729000091552734,2.107184953953438,-17.10930296362848
965,28.0,59.36000061035156,2.12000002179827,-17.278633049818687
966,26.780000686645508,58.720001220703125,2.1926810946642457,-18.540086976054255
967,26.989999771118164,59.02000045776367,2.1867358635890253,-18.512788114556685
