,hon,ba,Ratio,Spread
1418,213.0,173.61000061035156,0.8150704254007115,7.999638670030375
1419,215.22500610351562,175.35000610351562,0.8147287774691871,8.165682968640478
1420,214.41000366210938,174.19000244140625,0.8124154632071824,8.627515407181814
1421,214.5,174.39999389648438,0.8130535845989948,8.494619246730448
1422,213.4600067138672,173.4718017578125,0.8126665244152412,8.531901925267416
1423,214.57000732421875,174.32000732421875,0.812415535134966,8.634577540214732
1424,214.97999572753906,174.8800048828125,0.8134710594396494,8.425796236508429
1425,215.49000549316406,175.35000610351562,0.813726862655253,8.392694494883752
1426,214.67999267578125,173.72999572753906,0.8092509859077246,9.318808004929277
1427,214.2949981689453,172.88999938964844,0.8067850433603956,9.828999090407617
1428,214.2899932861328,174.16000366210938,0.812730454611385,8.554707388879617
1429,214.11000061035156,173.93499755859375,0.8123627904477458,8.625522903141725
1430,213.8300018310547,173.22999572753906,0.8101295152417697,9.090663992182012
1431,213.9250030517578,172.6300048828125,0.806965069160456,9.772037560602396
1432,213.99000549316406,172.72999572753906,0.8071872110543824,9.727731008027401
1433,213.25999450683594,170.97999572753906,0.8017443502375143,10.852367650019087
1434,212.9600067138672,170.8800048828125,0.8024042049942582,10.695374179323121
1435,214.30999755859375,171.75,0.8014091827565927,10.981847695827181
1436,215.06500244140625,172.56500244140625,0.8023853276100607,10.813619614904436
1437,214.4499969482422,171.08999633789062,0.7978083412105781,11.761781728943756
1438,213.08999633789062,171.8249969482422,0.8063494293546483,9.861737626766509
1439,214.52999877929688,172.80999755859375,0.8055283575346326,10.110314016163326
1440,215.72000122070312,173.19500732421875,0.8028694898208486,10.744718939814558
1441,215.5399932861328,173.52999877929688,0.8050942014688337,10.255523824052855
1442,214.4199981689453,172.0966033935547,0.8026145175971726,10.72947624173744
1443,214.13499450683594,172.8000030517578,0.806967602141468,9.781928412452853
1444,214.06500244140625,174.2169952392578,0.8138509016061343,8.304977575164283
1445,214.41000366210938,173.47000122070312,0.8090574052415765,9.34751662788494
1446,214.47999572753906,173.92999267578125,0.810938064810157,8.947483822595384
1447,216.0399932861328,171.6999969482422,0.7947602401599559,12.513850276051837
1448,216.24000549316406,172.1999969482422,0.7963373685434257,12.185190581573632
1449,216.60000610351562,172.61000061035156,0.7969067208975944,12.083581169401352
1450,216.8300018310547,173.3699951171875,0.7995664513819011,11.520612328199373
1451,216.41000366210938,173.39999389648438,0.8012568317646792,11.130822435880898
1452,216.8000030517578,172.5800018310547,0.7960332075726666,12.284907182789933
1453,216.58999633789062,172.9600067138672,0.7985595347812897,11.725000207751574
1454,217.67999267578125,174.44000244140625,0.8013598323720184,11.17874901672786
1455,217.49000549316406,173.41000366210938,0.7973240115972126,12.045995420067182
1456,217.49249267578125,172.19500732421875,0.7917285107441018,13.26312240106125
1457,218.02999877929688,172.375,0.7906022151313608,13.54358392136717
1458,218.42999267578125,171.66600036621094,0.7859085570772198,14.595238023339615
1459,218.72000122070312,172.35000610351562,0.787993805512112,14.159667886183481
1460,218.75999450683594,172.5,0.7885354010402008,14.043934207945394
1461,220.25999450683594,174.44000244140625,0.7919731535087838,13.388905629372058
1462,219.74000549316406,174.47000122070312,0.7939837847420584,12.91345865572276
1463,218.88999938964844,174.35000610351562,0.7965188295019057,12.305296688732934
1464,219.0749969482422,173.9600067138672,0.794066000854339,12.853774096701951
1465,219.5500030517578,174.6300048828125,0.7953996923500126,12.590689546225743
1466,219.36500549316406,174.67999267578125,0.7962983534364358,12.382223734936414
1467,219.0500030517578,174.9199981689453,0.7985391268294786,11.872371639148636
1468,220.43499755859375,176.43499755859375,0.8003946719562788,11.543826743801073
1469,220.44000244140625,177.19000244140625,0.8038014901061525,10.793109290055636
1470,220.92999267578125,178.10000610351562,0.8061377450226082,10.30285539075643
1471,220.14990234375,178.2100067138672,0.8094939167204519,9.524590988865665
1472,219.5399932861328,173.65240478515625,0.7909830103658154,13.559714785747868
1473,218.78900146484375,173.6999969482422,0.7939155797836267,12.8687860482901
1474,218.9550018310547,173.83999633789062,0.7939530720199088,12.870990746509502
1475,217.6219940185547,173.1300048828125,0.7955538026549432,12.43906206957794
1476,216.77999877929688,172.35000610351562,0.7950457010518978,12.497766265490778
1477,215.88999938964844,172.22000122070312,0.7977210695613203,11.865353845879635
1478,215.77999877929688,171.83999633789062,0.7963666572899152,12.151126789227188
1479,217.125,175.71499633789062,0.8092803515849885,9.428321065281775
1480,215.27999877929688,173.82000732421875,0.8074136394919691,9.742791181954768
1481,215.80999755859375,173.8936004638672,0.8057717549283323,10.123221094792878
1482,215.8699951171875,174.8491973876953,0.809974527922588,9.219021034049259
1483,216.16000366210938,175.02999877929688,0.8097242589470673,9.28665524259625
1484,216.3699951171875,175.06500244140625,0.8091001820589302,9.431540601282617
1485,216.72000122070312,175.25999450683594,0.8086932148378627,9.536380999085988
1486,215.02000427246094,176.5,0.8208538577478093,6.840074408997307
1487,215.77000427246094,175.63009643554688,0.8139690084715024,8.352464904866903
1488,213.9600067138672,174.60000610351562,0.8160403842995366,7.832022200508586
1489,215.11000061035156,175.44090270996094,0.815586919307174,7.976266993663128
1490,218.64999389648438,177.86000061035156,0.8134461723084061,8.589701658128885
1491,219.27000427246094,178.3000030517578,0.8131527321457315,8.68083063526603
1492,219.6699981689453,178.8300018310547,0.8140847786301654,8.493486324152567
1493,216.83999633789062,175.50860595703125,0.8093922197062999,9.390563275059659
1494,217.17999267578125,176.8800048828125,0.8144396852746427,8.310421954377315
1495,217.42999267578125,176.58009338378906,0.8121238988730265,8.8244957638729
1496,216.58999633789062,175.12750244140625,0.8085669024537914,9.557504480212511
1497,217.1999969482422,176.0377960205078,0.8104871017215385,9.169767461520191
1498,217.00999450683594,175.7100067138672,0.8096862410101219,9.334791320773174
1499,217.30999755859375,175.8000030517578,0.8089825826092354,9.501792369735139
1500,216.3800048828125,174.66000366210938,0.8071910514869527,9.845114238713645
1501,218.33999633789062,177.60960388183594,0.8134542770944145,8.574539213087885
1502,218.7949981689453,180.58999633789062,0.8253844825028669,5.983923730664113
1503,218.25,181.05690002441406,0.8295848798369487,5.050147775883001
1504,218.36000061035156,182.25,0.8346308824445032,3.9512797397620107
1505,219.17999267578125,182.92999267578125,0.8346108166285858,3.9737326451857444
1506,219.0800018310547,182.88499450683594,0.8347863473539185,3.933073732800263
1507,216.9250030517578,184.4250030517578,0.8501786352758719,0.5469871173228813
1508,217.17999267578125,186.4149932861328,0.8583433077301177,-1.2245664489429982
1509,216.6649932861328,186.94000244140625,0.8628066749783107,-2.190749440931857
1510,216.1300048828125,185.8000030517578,0.8596677872306537,-1.5090474614069405
1511,215.60000610351562,185.75,0.8615491407306185,-1.9130674621356758
1512,215.22999572753906,185.6699981689453,0.8626585599341184,-2.1500347391522365
1513,215.5749969482422,185.1699981689453,0.8589586027613543,-1.354489704986268
1514,214.13999938964844,181.22999572753906,0.8463154769967733,1.356223165738665
1515,213.02000427246094,181.68670654296875,0.852909130123687,-0.05993061774862385
1516,212.67999267578125,179.30499267578125,0.843074096533009,2.030512572909909
1517,212.50999450683594,178.7991943359375,0.8413684012879966,2.390682110204206
1518,211.6416015625,177.1649932861328,0.8370990957267639,3.280975002582092
1519,211.99000549316406,178.44000244140625,0.8417378075267813,2.3044258103830333
1520,213.19000244140625,178.39999389648438,0.8368121950067351,3.372410831285204
1521,213.5,177.1199951171875,0.8296018506659836,4.917968784138733
1522,212.6300048828125,175.5500030517578,0.8256125618231034,5.742680191982966
1523,212.38999938964844,176.6999969482422,0.8319600614719634,4.387085771730508
1524,213.41000366210938,177.44000244140625,0.8314511943982992,4.520866165293224
1525,213.13999938964844,177.50999450683594,0.8328328564096686,4.2195751445532
1526,212.91000366210938,176.8300018310547,0.8305387195976284,4.702542154700492
1527,213.42999267578125,176.49000549316406,0.8269222300038578,5.48798668694354
1528,214.52000427246094,183.3300018310547,0.8546056226915232,-0.4182520430016763
1529,213.36500549316406,181.02999877929688,0.8484521553141798,0.8923221800892196
1530,213.55999755859375,180.02999877929688,0.8429949467942968,2.059361985113863
1531,213.52999877929688,180.82000732421875,0.8468131333204991,1.243655008649735
1532,212.5500030517578,179.94000244140625,0.8465772752663253,1.284147294411834
1533,213.1300048828125,179.25,0.8410359681573644,2.4710078646850735
1534,213.35000610351562,179.11000061035156,0.8395125169269922,2.7994711332634057
1535,213.61000061035156,181.72999572753906,0.8507560283145864,0.40220011325211713
1536,214.36500549316406,181.11000061035156,0.8448673802596339,1.6689695909231221
1537,213.92999267578125,180.60000610351562,0.8442014317142598,1.8063106975362717
1538,212.97999572753906,179.69000244140625,0.8436942719788575,1.9025001941374984
1539,212.41000366210938,180.28990173339844,0.8487825367217361,0.8143176314124463
1540,212.3300018310547,180.25180053710938,0.8489228982371079,0.7838853197788143
1541,211.5800018310547,179.4499969482422,0.8481425247908443,0.9432019772295592
1542,211.25999450683594,183.97999572753906,0.8708700204078905,-3.8609308337581223
1543,212.19000244140625,185.5749969482422,0.8745699364393311,-4.659241462361198
1544,212.05999755859375,184.4468994140625,0.8697863884634746,-3.642512512484647
1545,212.77499389648438,184.4499969482422,0.8668781682023106,-3.0331089758572074
1546,213.1199951171875,184.66000366210938,0.866460247245084,-2.9475706555584265
1547,213.52999877929688,185.4582977294922,0.8685350947862862,-3.3946353966237024
1548,214.4998016357422,186.22999572753906,0.8682059111820991,-3.3355525129153176
1549,215.64999389648438,187.63999938964844,0.8701136318126621,-3.760244846833761
1550,214.97000122070312,187.66000366210938,0.8729590296156932,-4.36276432949251
1551,214.1300048828125,185.86000061035156,0.8679773799662858,-3.282343503777899
1552,214.7100067138672,187.34500122070312,0.8725489980090589,-4.270485985262443
1553,214.08999633789062,187.1699981689453,0.8742584958222035,-4.626614352048026
1554,214.52000427246094,187.42999267578125,0.8737180167017301,-4.518242887728238
1555,215.0,187.08999633789062,0.870186029478561,-3.7670585737315077
1556,217.26400756835938,186.77999877929688,0.8596913997387667,-1.5176006480726625
1557,217.0800018310547,188.43710327148438,0.8680537206653333,-3.3323335156253546
1558,217.02999877929688,188.41009521484375,0.8681292737159465,-3.3481605353651998
1559,217.0001983642578,188.8874969482422,0.8704484989971047,-3.8510907717148126
1560,215.33999633789062,187.97520446777344,0.8729228553195524,-4.361009098515414
1561,213.80999755859375,187.67999267578125,0.8777886666611476,-5.376469600898364
1562,214.69000244140625,188.17999267578125,0.8765195888762441,-5.122614085178785
1563,211.4600067138672,184.30999755859375,0.8716068840761415,-4.019592359291014
1564,209.5800018310547,182.3249969482422,0.8699541719405884,-3.645096506547621
1565,209.625,182.6699981689453,0.8714132291899598,-3.951550079937395
1566,208.5399932861328,181.80999755859375,0.8718231677946615,-4.021019648464179
1567,208.38999938964844,182.77999877929688,0.8771054240349323,-5.119513026878568
1568,209.72000122070312,183.93499755859375,0.8770503361051671,-5.135166745891983
1569,208.97999572753906,183.77999877929688,0.8794143101567622,-5.614093111307515
