,tjx,sbux,Ratio,Spread
181,66.19571685791016,88.94879913330078,1.3437243881538494,-1.9601822722340372
182,66.34510040283203,88.1832046508789,1.3291592614292689,-0.9952699729243206
183,66.70361328125,88.56102752685547,1.3276796138980593,-0.8947402680338299
184,64.29359436035156,87.33805084228516,1.3584253876486427,-2.8873768574898135
185,64.09442138671875,92.17028045654297,1.438039043997703,-7.985356774488894
186,64.61227416992188,91.69303131103516,1.4191271316328289,-6.817152769988256
187,64.3931884765625,90.78822326660156,1.4099041438155557,-6.20466395077179
188,65.2695541381836,91.61348724365234,1.4036174821984448,-5.860620487962693
189,63.45706558227539,90.27120208740234,1.4225555698027201,-6.9366824280194965
190,62.700199127197266,88.09371185302734,1.4049989167389296,-5.769055559657874
191,61.754119873046875,84.21599578857422,1.3637308079477792,-3.153663612889589
192,61.017173767089844,83.68902587890625,1.3715650973668116,-3.6099779670953622
193,60.06113815307617,84.32537078857422,1.403992221620184,-5.5219314556861026
194,60.32006072998047,83.79840087890625,1.3892293851298545,-4.649489206353609
195,62.05288314819336,86.61222839355469,1.3957808888059113,-5.151265673926249
196,61.086883544921875,86.07530975341797,1.409063693519742,-5.90325025361402
197,61.86366653442383,83.77851867675781,1.354244314473982,-2.5700217986327245
198,62.64044952392578,85.13074493408203,1.3590378993299848,-2.885810677635804
199,65.1500473022461,88.00422668457031,1.350792982180019,-2.4108141823909377
200,65.52848052978516,89.60503387451172,1.367421206017174,-3.5066896893256554
201,64.82140350341797,88.83942413330078,1.3705260813832327,-3.6845108282746835
202,64.32347106933594,86.53268432617188,1.3452738617431894,-2.042146777998967
203,64.0645523071289,86.56250762939453,1.3511763449841843,-2.4174373310542463
204,64.09442138671875,85.71736907958984,1.3373608377304373,-1.5324453975357684
205,63.61640548706055,86.37360382080078,1.3577253093680215,-2.8264818832921477
206,64.91104125976562,88.85931396484375,1.3689398943584994,-3.5847997900211523
207,63.28776550292969,85.87645721435547,1.356920354699205,-2.7678293841682104
208,65.61811065673828,88.39199829101562,1.3470671039800612,-2.174063415696851
209,66.55422973632812,88.45165252685547,1.3290162455080567,-0.9846830849216714
210,65.82723999023438,87.01988220214844,1.321943350732281,-0.5229125628504661
211,65.09029388427734,86.29405975341797,1.3257592584669897,-0.7803743779937391
212,67.33100891113281,88.10365295410156,1.3085152647925657,0.3997487763214722
213,68.89453125,83.2813720703125,1.2088241339230028,7.3081888779907285
214,70.16925048828125,84.72308349609375,1.20741040992369,7.567295677215695
215,70.61740112304688,85.39920043945312,1.2093223353072677,7.489132184519859
216,71.61327362060547,84.79268646240234,1.1840358941223534,9.424407854940808
217,72.20083618164062,86.60227966308594,1.1994636661162013,8.398781101243115
218,71.80248260498047,86.0951919555664,1.199055921634589,8.374358023616308
219,71.4638900756836,86.60227966308594,1.2118327111968028,7.415496837369359
220,69.99995422363281,84.09668731689453,1.2013820330257088,7.967805117051212
221,70.90619659423828,84.19611358642578,1.1874295566611652,9.077549850757405
222,70.896240234375,91.3350830078125,1.288292336883719,1.9252959681327568
223,71.82240295410156,89.93313598632812,1.252159942960977,4.562993094994225
224,71.19499969482422,92.22000122070312,1.2953157049793118,1.4390032093540541
225,70.08000183105469,91.62999725341797,1.3075056344078717,0.541300212947958
226,74.0,96.26000213623047,1.30081083967879,1.1416269416068716
227,73.9000015258789,97.37999725341797,1.317726593270998,-0.11179302879558994
228,73.05999755859375,97.41999816894531,1.333424602030885,-1.2725851065889784
229,75.12000274658203,97.83000183105469,1.3023162706887144,1.0660120699161113
230,79.0199966430664,97.06999969482422,1.228423232328011,7.029654739176719
231,77.98999786376953,96.97000122070312,1.2433645836237521,5.755357883822482
232,78.16000366210938,97.94999694824219,1.2531984692795846,5.002195604379024
233,79.0,98.31999969482422,1.244556958162332,5.752973840399234
234,80.11000061035156,98.43000030517578,1.228685551806836,7.124012513960492
235,80.54000091552734,99.5199966430664,1.23565924400033,6.607752206591625
236,81.02999877929688,99.55999755859375,1.2286807239102573,7.22154019758227
237,80.02999877929688,98.66000366210938,1.2327877691737756,6.787265202589422
238,80.16000366210938,98.66000366210938,1.2307884126101247,6.960726673466281
