,nvda,acn,Ratio,Spread
344,212.3249053955078,300.4800109863281,1.4151896614606259,53.39027737871082
345,218.72500610351562,306.8299865722656,1.4028116493779075,57.75747438002371
346,220.42990112304688,305.80999755859375,1.3873344587125074,61.63236443370555
347,219.0,306.2799987792969,1.3985388072114013,58.76794821587241
348,217.16000366210938,305.6549987792969,1.407510561912135,56.311815713002645
349,215.10000610351562,301.6700134277344,1.4024639928766782,56.84726950686006
350,228.74009704589844,309.75,1.3541569842817995,71.60804988571486
351,225.47279357910156,308.45001220703125,1.3680143280737735,67.43683390453496
352,227.89999389648438,311.19000244140625,1.3654673575057377,68.76126794908946
353,230.67999267578125,312.2300109863281,1.3535201183449175,72.37645595018317
354,229.99009704589844,311.010009765625,1.3522756577799855,72.44120495377773
355,231.25999450683594,311.0199890136719,1.3448931782469546,74.55770947183002
356,230.13999938964844,309.42999267578125,1.3445293886174365,74.27223829516144
357,222.88999938964844,305.8299865722656,1.3721117475424478,65.73188836328721
358,219.5,304.9700012207031,1.3893849713927249,60.91521170794128
359,221.9199981689453,305.80999755859375,1.3780191063528393,64.12757942191102
360,222.2899932861328,305.2900085449219,1.3733861971553125,65.26713704992936
361,225.8800048828125,308.57000732421875,1.3660793370546729,67.99872709199381
362,226.1199951171875,309.0199890136719,1.366619474998313,67.95061669775855
363,226.5800018310547,309.55999755859375,1.3662282419320113,68.18090405421837
364,226.79989624023438,315.3900146484375,1.3906091663920577,62.719107159910195
365,222.8300018310547,317.8900146484375,1.4266032941536098,53.571392463310914
366,223.22560119628906,316.4599914550781,1.4176688953199648,55.66385940030055
367,225.8300018310547,315.0450134277344,1.3950538496803546,61.43998928486501
368,225.94000244140625,314.25,1.390855964434609,62.41920224001704
369,222.7841033935547,312.1708984375,1.4012260914596806,59.21365027801146
370,221.0,311.5799865722656,1.409864192634686,56.817024156804266
371,220.8300018310547,310.32000732421875,1.4052438742523226,57.792336053629
372,218.8800048828125,308.5899963378906,1.4098592354432216,56.25701500966976
373,215.49989318847656,307.57000732421875,1.4272397205098264,51.616899277324634
374,212.7509002685547,306.32000732421875,1.4398059276719963,48.263623030894664
375,211.9040069580078,304.70001220703125,1.4379152927835501,48.46546831166437
376,213.69000244140625,307.1000061035156,1.4371285628475874,49.05618076636004
377,213.19000244140625,307.82000732421875,1.4438763722460244,47.49891361218174
378,222.3249969482422,313.04998779296875,1.4080737303050432,57.56577254954463
379,227.0399932861328,313.7149963378906,1.3817609479160065,64.79617562497462
380,227.78529357910156,315.5799865722656,1.3854273979398768,64.17921448162325
381,226.49000549316406,313.45001220703125,1.3839463314264957,64.14018767007416
382,226.9698944091797,313.2850036621094,1.380293207949956,65.10878549746046
383,229.61000061035156,315.8949890136719,1.3757893304906437,66.9197421118934
384,229.6300048828125,316.4800109863281,1.3782171504452911,66.36821793094815
385,244.9250030517578,323.45001220703125,1.3206083828798787,85.0101785490907
386,242.5,323.0799865722656,1.332288604421714,81.3194592962361
387,242.83999633789062,322.0400085449219,1.3261407239391956,82.92877202602413
388,236.5399932861328,320.2300109863281,1.3538091657885476,74.18921371256515
389,234.51499938964844,316.739990234375,1.3506171931805058,74.28831765447534
390,242.92999267578125,323.3500061035156,1.3310419291662532,81.76947620313705
391,245.0,325.1499938964844,1.3271428322305485,83.43578163939314
392,245.0399932861328,325.69000244140625,1.3291299843495283,82.96274312656475
393,242.99000549316406,320.20001220703125,1.3177497220808092,85.01996347475442
394,242.96499633789062,321.19000244140625,1.3219599830533957,83.98809461290851
395,244.86000061035156,320.7200012207031,1.3098096888885842,87.63134087585449
396,244.1999969482422,320.42999267578125,1.3121621485674952,86.81615225627034
397,247.00010681152344,319.0899963378906,1.291861774705127,92.8450217911873
