,nke,bkng,Ratio,Spread
844,112.05770111083984,1944.3599853515625,17.35141776135791,21.679766787520418
845,114.13999938964844,1993.5699462890625,17.466006281316513,9.332456084988177
846,113.44000244140625,1974.449951171875,17.405235443217776,16.060498074614895
847,108.83499908447266,1877.0999755859375,17.24720899872494,31.88871003760927
848,108.08999633789062,1877.75,17.372097914872075,18.050000817517354
849,107.33000183105469,1853.97998046875,17.273641561909695,28.365938399461253
850,107.36000061035156,1852.8800048828125,17.25856924691708,29.996978396271412
851,106.25,1836.77001953125,17.28724724264706,26.45677017258789
852,107.20999908447266,1848.800048828125,17.244660615764232,31.421477334435973
853,107.25,1848.489990234375,17.235337904283217,32.439666830069555
854,106.87000274658203,1874.4000244140625,17.539065932830347,-0.19740832427111243
855,108.0,1898.1800537109375,17.575741238064236,-3.9732461260381235
856,108.0,1902.239990234375,17.61333324291088,-8.033182649475624
857,108.04000091552734,1914.56494140625,17.72088971845882,-19.650002919467273
858,107.80000305175781,1917.6600341796875,17.789053616807088,-26.99374604204569
859,107.62000274658203,1910.88671875,17.755869447891172,-23.406952139753788
860,107.33000183105469,1905.050048828125,17.749464421204557,-22.704129959913747
861,108.95999908447266,1942.3399658203125,17.826174579117684,-31.13842177669004
862,108.80999755859375,1943.219970703125,17.858836635454466,-34.67388377602525
863,109.26609802246094,1924.199951171875,17.610219326916322,-7.579578229823358
864,108.83499908447266,1928.4849853515625,17.71934581314934,-19.49629972801573
865,108.81999969482422,1923.52001953125,17.67616269918753,-14.796866113139561
866,109.0,1935.989990234375,17.761376057196102,-24.08031528886919
867,108.69000244140625,1940.050048828125,17.849388216492013,-33.628219544516114
868,106.58999633789062,1924.75,18.057510705775208,-55.50430022339229
869,106.04000091552734,1931.239990234375,18.212372440215486,-71.73078646880536
870,105.1500015258789,1923.449951171875,18.29243864250907,-79.69628855227243
871,106.0199966430664,1923.5999755859375,18.143746807142904,-64.44490480238925
872,105.98500061035156,1921.1400146484375,18.126527372598794,-62.60447399018754
873,105.22000122070312,1897.14501953125,18.030269887109327,-52.1521615988912
874,104.8499984741211,1888.3399658203125,18.009918867918625,-49.897217433755586
875,105.78150177001953,1816.9300537109375,17.176255047514267,38.002973968877214
876,107.2583999633789,1855.81005859375,17.302235155730244,25.268301908225236
877,106.38500213623047,1859.02001953125,17.474455818036237,6.596695083674501
878,106.45500183105469,1826.8299560546875,17.160583576466305,40.025953872993014
879,106.7699966430664,1826.9000244140625,17.11061236164889,45.53219688994058
880,107.54900360107422,1835.135009765625,17.063245109853305,51.08786838898017
881,107.98999786376953,1835.06005859375,16.992870588891915,58.96968250013869
882,111.34500122070312,1919.280029296875,17.23723569316384,34.14289121919877
883,110.48500061035156,1917.405029296875,17.354437423220954,20.793414484104357
884,111.0199966430664,1912.199951171875,17.22392369835564,35.469456414705874
885,110.95999908447266,1907.9200439453125,17.19466528197097,38.687234819523056
886,111.20999908447266,1911.6099853515625,17.189191629248604,39.423010253424664
887,111.75499725341797,1919.8590087890625,17.179178166284146,40.8220171125371
888,112.91000366210938,1931.8900146484375,17.10999868913073,49.23793650687652
889,109.87999725341797,1910.4749755859375,17.386922309251418,17.01317401452469
890,111.2699966430664,1927.637451171875,17.32396431497504,24.45767325485748
891,110.41000366210938,1908.8299560546875,17.288559847315373,28.04082669911021
892,110.75,1909.5999755859375,17.24243770280756,33.2897172406298
893,110.58499908447266,1896.52001953125,17.14988502267431,43.44868397335803
894,110.26000213623047,1900.219970703125,17.23399178203652,33.99535493414977
895,110.48999786376953,1897.22998046875,17.1710563593998,41.056929026655
896,106.29000091552734,1935.300048828125,18.207733861684513,-71.36512822240375
897,105.13999938964844,1877.31494140625,17.855382844819392,-33.73834527765813
898,105.2300033569336,1874.1199951171875,17.80974945672376,-28.95007069381801
899,104.7699966430664,1856.489990234375,17.719672136280785,-19.46350365158479
900,103.19999694824219,1844.6600341796875,17.87461326287479,-35.427043950563174
901,102.94999694824219,1845.7900390625,17.928995568503666,-40.98276567352751
902,102.81999969482422,1835.8399658203125,17.854891764921152,-33.33401656584134
