,adi,avgo,Ratio,Spread
922,176.11000061035156,549.3599853515625,3.1194139086231525,51.77524089986704
923,175.67999267578125,547.760009765625,3.117941897780701,51.899041988992025
924,176.19000244140625,550.719970703125,3.1257163463986695,50.68989388217446
925,176.27999877929688,549.8150024414062,3.1189868745675247,51.90381062628214
926,176.8800048828125,551.219970703125,3.1163498161837015,52.55860367763475
927,176.92999267578125,551.4299926757812,3.116656392374693,52.52018482947935
928,176.9600067138672,552.9099731445312,3.124491140184859,51.143239570098416
929,176.6300048828125,548.239990234375,3.1038893454037555,54.68035899625599
930,175.52000427246094,543.9000244140625,3.0987922241032004,55.20980305472082
931,174.11000061035156,539.3599853515625,3.0978116332250205,54.90943969883742
932,175.11000061035156,542.6400146484375,3.0988522229287203,55.06231100247723
933,174.30999755859375,541.1099853515625,3.104296901671805,53.8460093425592
934,172.2949981689453,532.6599731445312,3.0915579605057775,55.37872893482924
935,171.42999267578125,532.0499877929688,3.1035991980657305,53.01923640946015
936,169.33999633789062,527.97998046875,3.1178693273103137,49.91449405026046
937,169.75,531.3300170898438,3.1300737383790502,47.97195924703519
938,169.5500030517578,531.1300048828125,3.1325862301558125,47.48540181034477
939,170.8350067138672,534.3226928710938,3.1277119552319554,48.70400366538249
940,170.3699951171875,532.6799926757812,3.1266068435899292,48.75036527120696
941,173.07000732421875,542.3300170898438,3.1335875318585726,48.369214384059404
942,174.5800018310547,546.8300170898438,3.1322603468581955,49.052875433350636
943,174.44000244140625,545.77001953125,3.1286976146114887,49.63226900314859
944,174.27000427246094,546.8099975585938,3.1377172442349193,48.008704159546
945,174.52000427246094,547.3699951171875,3.13643124981038,48.30693175108101
946,174.75999450683594,548.219970703125,3.136987800040705,48.28081878484713
947,175.0800018310547,550.4099731445312,3.1437626649995996,47.18936967892054
948,177.3300018310547,555.8900146484375,3.1347770197286944,49.43335452617268
949,175.97500610351562,551.8099975585938,3.1357293843990366,48.86180596925257
950,175.58999633789062,549.6950073242188,3.1305599338724965,49.65509594800946
951,175.88999938964844,551.35498046875,3.134657924737014,49.025003460013835
952,175.75,549.8800048828125,3.1287624744399003,50.01937505715554
953,174.7899932861328,547.0399780273438,3.1296984898433764,49.563794288091316
954,174.5399932861328,545.1099853515625,3.1231236754887135,50.635561813743806
955,178.07000732421875,548.5549926757812,3.0805580396085825,59.30874180069608
956,178.60000610351562,550.969970703125,3.0849381403928158,58.71319690107279
957,179.1999969482422,553.3074951171875,3.0876534851560162,58.43538141817541
958,178.97000122070312,552.8900146484375,3.0892887683820365,58.063309415740804
959,179.08999633789062,554.9949951171875,3.0989726197217276,56.370260256842556
960,179.4600067138672,557.0150146484375,3.1038392611705836,55.6204495674792
961,179.27000427246094,558.3499755859375,3.114575569136136,53.63322913477643
962,178.3699951171875,551.8599853515625,3.0939059284550376,57.03357739954444
963,178.0,553.3300170898438,3.108595601628336,54.29338920128268
964,178.60000610351562,556.0999755859375,3.1136615710059097,53.58319201826029
965,178.99000549316406,556.1799926757812,3.107324295249674,54.84200406734098
966,178.7949981689453,555.5700073242188,3.1073017311102555,54.78254865848825
967,179.63999938964844,558.8300170898438,3.110832882367766,54.42334409085069
968,179.88999938964844,558.9600219726562,3.107232330141533,55.15156435816695
969,177.58999633789062,548.4600219726562,3.088349756644692,57.75588250060159
970,178.08749389648438,551.5,3.096792413287406,56.423764140909014
971,178.60499572753906,552.5050048828125,3.0934465334085943,57.19529160469162
972,178.27999877929688,552.5900268554688,3.099562657836631,55.99458741324926
973,178.82000732421875,555.0654907226562,3.104045788994217,55.37291920420725
974,178.49000549316406,551.9500122070312,3.0923300757485284,57.355534235833574
975,178.8800048828125,552.1799926757812,3.0868737567260482,58.464382906008126
976,170.1300048828125,538.52001953125,3.165344172547275,42.08647579603459
977,169.91000366210938,552.9600219726562,3.254428874431062,26.891231031962523
978,172.1999969482422,559.77001953125,3.2506970351427995,27.94255280050911
979,170.85499572753906,557.5,3.2630008717394503,25.59531683351415
980,170.9600067138672,558.8800048828125,3.269068688200278,24.575804228728177
981,170.6300048828125,558.3699951171875,3.2724021516653656,23.9529505103545
982,170.98500061035156,559.22998046875,3.270637649340651,24.311630205041045
983,170.1300048828125,558.6699829101562,3.283782794780818,21.936512417128345
984,167.57000732421875,549.969970703125,3.2820310715809002,21.848307467946572
985,167.9199981689453,549.6799926757812,3.273463546150977,23.339769276326795
986,168.0,548.2999877929688,3.263690403529576,24.99441249300921
987,165.5399932861328,533.8800048828125,3.2250817115838033,30.969436877860264
988,164.82000732421875,533.7999877929688,3.2386844076697954,28.57781372668703
989,164.9600067138672,533.3800048828125,3.2333898107072185,29.478400625639072
990,163.8800048828125,531.2899780273438,3.2419450951765545,27.860888546723093
