,amd,tsm,Ratio,Spread
121,127.9906005859375,131.67999267578125,1.0288254924420528,-3.9551216260583244
122,127.29000091552734,131.72560119628906,1.0348464156560522,-4.705380743915337
123,126.75,130.93499755859375,1.033017732217702,-4.457900353013296
124,123.55999755859375,129.44500732421875,1.0476287623980751,-6.176357425737915
125,121.88999938964844,128.33999633789062,1.0529165393431772,-6.751000679941309
126,120.0801010131836,124.7300033569336,1.0387233380428242,-4.961371061945438
127,124.26000213623047,127.52999877929688,1.0263157620058738,-3.5572968171173427
128,121.7699966430664,126.44999694824219,1.038433115169526,-4.981697902971926
129,121.37999725341797,126.0,1.0380623072262587,-4.923955354051269
130,120.66000366210938,125.2300033569336,1.0378750170406246,-4.878115366534227
131,119.91999816894531,124.8499984741211,1.0411107436662093,-5.242394751646766
132,118.72000122070312,124.52999877929688,1.04893865817768,-6.129330489579824
133,111.62000274658203,123.38999938964844,1.1054470198302053,-12.130382369679989
134,111.93499755859375,122.37000274658203,1.0932237943054937,-10.793569587782098
135,108.83499908447266,120.94999694824219,1.1113152751015916,-12.49148671865549
136,110.65499877929688,122.44000244140625,1.1065022257658215,-12.150969123816292
137,111.95999908447266,123.22000122070312,1.100571652628676,-11.618421975073172
138,114.37999725341797,124.62000274658203,1.089526191109067,-10.584432696570186
139,116.58000183105469,126.02999877929688,1.0810601887100408,-9.781703537885573
140,113.19999694824219,123.97000122070312,1.0951413830636874,-11.121254338089553
141,111.33999633789062,122.44000244140625,1.0996946871619226,-11.462010851022281
142,110.76000213623047,122.30999755859375,1.1042794799530362,-11.915353745721074
143,111.77999877929688,123.04620361328125,1.100789094265682,-11.625665449915726
144,113.18000030517578,124.29000091552734,1.098162224601474,-11.461366298272775
145,111.93000030517578,123.55000305175781,1.1038149085580296,-11.978596040920547
146,111.06999969482422,122.43000030517578,1.1022778485780524,-11.723566501434288
147,113.58889770507812,125.13500213623047,1.1016481774577178,-11.895105839496306
148,113.68000030517578,124.9000015258789,1.0986981104027345,-11.568475866057408
149,114.36000061035156,125.04000091552734,1.0933892991271028,-11.024543130874502
150,115.51499938964844,125.83999633789062,1.089382305352524,-10.662861472669544
151,114.91000366210938,125.6395034790039,1.0933730700108966,-11.070862478124123
152,111.21990203857422,122.94000244140625,1.1053777263602262,-12.082799545801418
153,110.70999908447266,123.0199966430664,1.1111913798246997,-12.675645003853756
154,107.7699966430664,122.36000061035156,1.1353809448060685,-14.972650756955073
155,106.37999725341797,121.68389892578125,1.143860707534203,-15.694585556840135
156,104.58999633789062,120.0999984741211,1.1482933615001145,-15.911035958390553
157,103.1500015258789,118.36000061035156,1.1474551513279103,-15.619359079228072
158,103.45339965820312,118.0999984741211,1.1415767762519982,-15.054204536842843
159,102.48999786376953,117.7249984741211,1.1486486577022086,-15.648176802469944
160,102.56999969482422,116.37000274658203,1.134542293973061,-14.212716666478169
161,101.37999725341797,115.7300033569336,1.1415467201843095,-14.769600413661674
162,103.7605972290039,116.95999908447266,1.1272101569185953,-13.605231333886348
163,103.43319702148438,116.45999908447266,1.1259441111569088,-13.434524597278592
164,102.9104995727539,116.38999938964844,1.130982745908886,-13.89024463233265
165,100.84989929199219,114.98999786376953,1.1402093474663502,-14.562757953465631
166,103.11109924316406,116.54000091552734,1.1302372079333018,-13.838486603429256
167,105.23999786376953,117.62000274658203,1.1176359286783537,-12.777280340812819
168,110.15499877929688,120.33000183105469,1.0923698712224956,-10.543859556031645
169,111.1729965209961,120.61000061035156,1.0848857580948015,-9.799974444020744
170,111.76000213623047,121.11830139160156,1.08373567534442,-9.717875493595042
171,111.30000305175781,121.26000213623047,1.0894878599404976,-10.322235076564521
172,112.49150085449219,121.97000122070312,1.0842597022371618,-9.833847016570598
173,112.48999786376953,121.6449966430664,1.0813850026949416,-9.510354120076851
174,114.25,122.6500015258789,1.0735229892855922,-8.745180384471464
175,115.22000122070312,121.33000183105469,1.0530289927583658,-6.449570839306086
176,115.44000244140625,122.06990051269531,1.0574315482594883,-6.9681962344559265
177,115.04000091552734,122.12000274658203,1.0615438262752923,-7.420612837097845
178,115.16000366210938,122.25,1.0615664823934303,-7.429913477836759
179,113.5199966430664,121.84010314941406,1.0732919904191685,-8.66950630649799
180,115.4541015625,122.4000015258789,1.0601615695707338,-7.284116604227289
181,116.81999969482422,123.01000213623047,1.0529875231773391,-6.520321342969377
182,124.86000061035156,123.61000061035156,0.9899887874908726,0.9661690682066009
183,122.16999816894531,123.44999694824219,1.0104771940613997,-1.579383534216727
184,122.41000366210938,122.77999877929688,1.0030225888907642,-0.6679921399132909
185,124.2571029663086,123.48999786376953,0.9938264687955339,0.47978816524080936
186,122.30000305175781,123.0999984741211,1.0065412543123544,-1.098628477982895
187,122.80000305175781,123.88999938964844,1.0088761914560476,-1.3857383509433234
188,122.80000305175781,124.1500015258789,1.0109934726430918,-1.6457404871737922
189,124.62000274658203,123.51000213623047,0.9910929177829599,0.8247819904779063
190,123.35140228271484,122.31999969482422,0.9916385013157232,0.7388488121340557
191,121.83989715576172,120.79000091552734,0.9913829848453322,0.7486028131535292
192,122.4000015258789,120.94000244140625,0.9880719030533348,1.1619442285436647
193,121.71859741210938,120.62000274658203,0.9909743072226853,0.7965998730019848
194,121.61000061035156,120.51000213623047,0.9909547038187626,0.7973757656427167
195,120.08000183105469,119.83999633789062,0.9980012867296443,-0.07146379851088658
196,122.5083999633789,120.84349822998047,0.9864098973303371,1.367473646463442
197,121.05000305175781,119.9800033569336,0.9911606801499483,0.7641390327873026
198,121.375,120.45999908447266,0.9924613724776326,0.6110194135134079
199,122.77999877929688,121.06999969482422,0.9860726575869538,1.4141414050135566
200,123.76000213623047,121.0,0.9776987549402887,2.469810919612603
201,124.52269744873047,121.5199966430664,0.975886317376795,2.7169195582742605
202,123.5999984741211,121.0,0.9789644133801064,2.3088821027071917
203,126.44000244140625,122.4749984741211,0.9686412219967918,3.6903087405905426
204,125.83999633789062,122.87000274658203,0.9763986516390709,2.691829078242624
205,124.43000030517578,122.21009826660156,0.9821594307391328,1.9335848084087146
206,125.84649658203125,122.59500122070312,0.9741630045361757,2.9733684332271695
207,125.72000122070312,123.0999984741211,0.9791600165356141,2.3411444115328424
208,124.8949966430664,122.91500091552734,0.984146716996217,1.6963671457861735
209,123.70999908447266,122.37000274658203,0.9891682455112166,1.0495159993705456
210,123.36299896240234,121.88999938964844,0.9880596322629702,1.1805128499865603
211,125.97000122070312,122.5999984741211,0.9732475770903766,3.0925899328163
212,126.30999755859375,122.94999694824219,0.9733987754311143,3.0845536843567105
213,127.54000091552734,122.93360137939453,0.9638827073618752,4.338064594262666
214,126.31999969482422,122.55999755859375,0.970234308539311,3.4846130434388174
215,127.52999877929688,123.30000305175781,0.9668313669879391,3.961602952465701
216,128.22000122070312,123.70999908447266,0.9648260638489039,4.245599014015871
217,129.2429962158203,124.0250015258789,0.9596264800204107,4.959506611880063
218,131.0198974609375,124.23999786376953,0.9482529010588691,6.531685713380331
219,130.94000244140625,123.76000213623047,0.9451657234511759,6.931324461583434
220,131.75660705566406,124.40070343017578,0.9441705141786128,7.111949459296274
221,132.4199981689453,125.04019927978516,0.9442697553903845,7.139680506862182
222,132.44369506835938,125.19999694824219,0.9453073389686204,7.003716755309019
223,132.89999389648438,125.52999877929688,0.9445448046978243,7.13265211105004
224,130.6750030517578,128.1300048828125,0.9805242157297881,2.2947900763216085
225,130.0950927734375,127.63999938964844,0.9811284704791698,2.201532200566125
226,130.15499877929688,127.88999938964844,0.982597676532661,2.011784588051417
227,127.52999877929688,126.26000213623047,0.9900415850762748,1.0016038679930446
228,127.6500015258789,125.5999984741211,0.9839404384860724,1.7823041427814885
229,126.11000061035156,125.30999755859375,0.9936563076053768,0.5233997263817158
230,125.73999786376953,124.70999908447266,0.9918085032861794,0.751256066540283
231,122.44000244140625,125.12000274658203,1.0218882738626072,-2.97782387240576
232,119.77999877929688,124.18000030517578,1.0367340254693624,-4.713205460739526
233,118.9000015258789,123.92900085449219,1.0422960409089541,-5.347291482510708
234,117.08999633789062,123.2699966430664,1.0527799171446033,-6.508758063162854
235,114.04499816894531,121.79000091552734,1.0679118143796946,-8.091366943214336
236,113.27999877929688,121.0999984741211,1.0690324839256038,-8.17078718305481
237,113.13999938964844,120.97000122070312,1.0692063096455264,-8.181598807674913
238,116.80000305175781,119.5999984741211,1.0239725629212741,-3.13042994621902
239,118.08000183105469,119.7300033569336,1.0139735899415014,-1.9730349878215308
240,117.60009765625,120.16000366210938,1.02176789013681,-2.8857143145968065
241,116.91000366210938,119.70549774169922,1.0239115045079403,-3.1252925705517454
242,115.16010284423828,118.7300033569336,1.0309994557535593,-3.909817079161935
243,115.59500122070312,119.30000305175781,1.0320515748252885,-4.042403778084018
244,114.45960235595703,119.77999877929688,1.046482744250622,-5.664363343265999
245,115.72000122070312,123.16000366210938,1.0642931417466592,-7.776681627793844
246,117.69999694824219,123.4800033569336,1.0491079571670092,-6.1052370912177265
247,118.76319885253906,123.06109619140625,1.0361887973748807,-4.616980497468414
248,120.05999755859375,123.50499725341797,1.0286939843817915,-3.756584652905569
249,120.4000015258789,123.86370086669922,1.0287682665857427,-3.773318367016979
250,121.53500366210938,124.26000213623047,1.0224215114330115,-3.0280548213389933
251,121.50469970703125,124.51000213623047,1.0247340426867892,-3.3085339964652674
252,118.11000061035156,122.17050170898438,1.0343789778820554,-4.383361105079639
253,116.44999694824219,122.4000015258789,1.0510949311598632,-6.2824628665803415
254,115.14459991455078,122.44000244140625,1.063358616316088,-7.6354087325813635
255,115.07009887695312,122.5999984741211,1.0654375000165754,-7.870336574235817
256,116.91020202636719,123.8499984741211,1.0593600586387555,-7.269593791756786
257,118.08000183105469,123.91000366210938,1.0493733209743346,-6.153035292997312
258,117.7300033569336,123.5999984741211,1.0498598059102306,-6.195052300104204
259,113.54000091552734,120.05000305175781,1.0573366398074442,-6.859286269974386
260,115.88999938964844,121.20850372314453,1.045892694464637,-5.654200575998256
261,115.30999755859375,120.7938003540039,1.0475570454558687,-5.822852657877259
262,115.02580261230469,120.92500305175781,1.0512858880831843,-6.239893541294275
263,114.75,120.77999877929688,1.0525490089699074,-6.372286595322502
264,113.40390014648438,120.21549987792969,1.0600649512287208,-7.16167081142262
265,112.36499786376953,119.72000122070312,1.0654563564879052,-7.711081458355305
266,111.37010192871094,119.54000091552734,1.0733580992145095,-8.531729661233936
267,111.2301025390625,119.19000244140625,1.0715624612460313,-8.322540065150914
268,112.27999877929688,118.9800033569336,1.059672289370136,-7.056574151001153
269,111.46119689941406,118.7699966430664,1.0655725933954219,-7.670103699193997
270,114.98999786376953,120.12999725341797,1.0446995346128962,-5.480899517593808
271,113.97000122070312,119.5,1.0485215295258972,-5.876796614668687
272,113.87000274658203,119.3499984741211,1.0481250162058466,-5.827371762601497
273,118.75,119.30000305175781,1.0046316046463817,-0.8691625272480892
274,115.93160247802734,117.38999938964844,1.012579804647292,-1.7938526015244165
275,114.83999633789062,117.0,1.0188088099180537,-2.501771111647595
276,115.20500183105469,116.12999725341797,1.0080291255384881,-1.2646523790657043
277,115.31999969482422,116.69249725341797,1.011901643793148,-1.711489587857652
278,117.24009704589844,117.86000061035156,1.0052874705844916,-0.9477934273678514
279,115.66000366210938,116.86000061035156,1.010375211051764,-1.5370230456213918
280,114.80999755859375,118.08000183105469,1.028481877379991,-3.611945177494955
281,113.51000213623047,117.44999694824219,1.034710551826817,-4.289452401251448
282,114.93710327148438,118.7699966430664,1.0333477463976855,-4.174099340563127
283,111.87940216064453,117.11470031738281,1.0467941198793775,-5.594184013856089
284,110.67729949951172,116.51000213623047,1.052700080893684,-6.198539153762847
285,110.2300033569336,116.25,1.0546130496211015,-6.388419464486925
286,109.7300033569336,115.9000015258789,1.0562289071374156,-6.541312032932747
287,110.08999633789062,108.80999755859375,0.9883731599429955,0.9107664253729169
288,110.2300033569336,108.93000030517578,0.9882064500393029,0.9315802303372933
289,109.5199966430664,108.40789794921875,0.9898457018997904,0.7395705531619583
290,109.31999969482422,108.58999633789062,0.993322325658878,0.35631881686665134
291,112.83000183105469,110.00499725341797,0.9749622925481582,2.471615168741427
292,115.56999969482422,111.08999633789062,0.9612355856298039,4.142456848953164
293,116.62000274658203,111.91000366210938,0.959612425196837,4.378523783528284
294,118.34629821777344,110.5,0.9337005184282556,7.524804504209645
295,120.5,110.87999725341797,0.9201659523105226,9.310961920075986
296,119.86289978027344,111.01000213623047,0.9261414694599276,8.540173049827676
297,120.0999984741211,110.44000244140625,0.9195670594883782,9.348642363332491
298,119.91999816894531,110.44499969482422,0.9209890041794985,9.162604027650108
299,120.70999908447266,110.69000244140625,0.916991162960291,9.712170049144806
300,121.06999969482422,111.25,0.9188899007220859,9.514254655079913
301,122.02999877929688,106.16000366210938,0.8699500510043442,15.569800873878012
302,124.04000091552734,107.8499984741211,0.8694775691558417,15.901430201567653
303,122.55000305175781,106.80999755859375,0.8715625858734869,15.442817958827906
304,122.20249938964844,106.27999877929688,0.8697039693142289,15.623303780256766
305,121.04000091552734,105.47000122070312,0.8713648415643158,15.264081199584101
306,122.12409973144531,105.93000030517578,0.8673963659762417,15.89444928267655
307,123.37000274658203,106.97000122070312,0.8670665383742705,16.107555299587947
308,120.91999816894531,110.69000244140625,0.9153986447035332,9.923383366201907
309,118.41000366210938,109.55999755859375,0.9252596416703973,8.528880740254483
310,116.35600280761719,108.43000030517578,0.9318814473581888,7.593000731374606
311,114.34989929199219,107.19000244140625,0.9373860677191926,6.815295618204492
312,114.81999969482422,107.7249984741211,0.9382076185371828,6.753118148872308
313,113.29000091552734,107.69999694824219,0.9506575697580474,5.239274312257767
314,113.83000183105469,108.03990173339844,0.9491337959719103,5.442492773894803
315,115.0470962524414,108.66000366210938,0.9444828005365977,6.046522610130954
316,116.45500183105469,109.20999908447266,0.9377871054684915,6.912573396296911
317,117.19999694824219,109.38999938964844,0.9333617938399538,7.4818758335005
318,117.91999816894531,109.4800033569336,0.9284260944448147,8.116036195273043
319,118.27999877929688,109.86000061035156,0.9288130008805926,8.098121106383932
320,118.94000244140625,109.625,0.9216831826954508,8.996941576207835
321,118.27999877929688,109.5999984741211,0.9266148089722919,8.3581232426144
322,114.375,108.52999877929688,0.9488961641905738,5.500545122752304
323,113.44999694824219,108.24600219726562,0.9541296175322885,4.8541902066314195
324,112.58000183105469,108.31999969482422,0.9621602232461914,3.9051672060517193
325,113.68990325927734,109.26000213623047,0.9610352283179959,4.081483737416282
326,113.19210052490234,109.18000030517578,0.9645549450790173,3.660804496305947
327,112.18499755859375,108.87000274658203,0.970450640601206,2.9578759335013602
328,111.97000122070312,108.79000091552734,0.9715995331739998,2.8216382995362794
329,109.87999725341797,106.82499694824219,0.972196938646349,2.6845537186673782
330,109.04949951171875,105.4000015258789,0.9665335650123946,3.2742493906854735
331,108.83999633789062,105.67500305175781,0.9709206781273019,2.788533325791552
332,108.34500122070312,105.04000091552734,0.9694955903092994,2.925678240926108
333,107.55999755859375,104.52999877929688,0.9718296871692818,2.6461377570425144
334,107.13999938964844,104.01000213623047,0.9707859130926934,2.743707765994704
335,108.41000366210938,105.05999755859375,0.9690987363679382,2.971059888916078
336,104.83999633789062,101.0199966430664,0.9635635270101243,3.4204113939475933
337,106.33999633789062,101.83000183105469,0.9575889160978939,4.119079333660072
338,105.61000061035156,101.2300033569336,0.9585266809193763,3.9848611827981317
339,105.55500030517578,100.66999816894531,0.9537207889526107,4.48954804916372
340,105.30000305175781,99.9198989868164,0.9489068954509248,4.983175562046502
341,104.12000274658203,99.6500015258789,0.957068756216011,4.066249855585743
342,102.94999694824219,99.29000091552734,0.9644487990169159,3.2494795944643657
343,101.94499969482422,99.5199966430664,0.9762126336846619,2.0086756338288057
344,103.56999969482422,99.5999984741211,0.9616684249068167,3.5630696911166
345,106.97000122070312,101.11000061035156,0.9452182804199369,5.472728179042865
346,107.45999908447266,101.75499725341797,0.9469104608257992,5.320562609109705
347,107.01000213623047,100.9800033569336,0.9436501386887152,5.64295763668719
348,106.44999694824219,100.4800033569336,0.9439173906767577,5.5797144510265655
349,105.5,100.01000213623047,0.9479621055566869,5.094225760255871
350,109.31999969482422,104.55999755859375,0.956458084984281,4.386317596163527
351,108.18000030517578,104.12000274658203,0.9624699801521492,3.6797214450033424
352,109.22000122070312,104.65499877929688,0.9582036038236105,4.190739701648686
353,110.80989837646484,105.44999694824219,0.951629759554395,4.994831609173763
354,111.04000091552734,105.12999725341797,0.9467759040581659,5.546264315530853
355,111.23999786376953,105.51000213623047,0.9484897893062141,5.367412780341785
356,111.08000183105469,104.94999694824219,0.9448145050255236,5.76649682493299
357,105.62999725341797,104.36000061035156,0.9879769319692441,0.8749761947391803
358,103.73999786376953,103.19499969482422,0.994746499130827,0.139049583244234
359,104.69999694824219,103.11000061035156,0.9848137881161866,1.1895985486243645
360,103.75499725341797,102.77999877929688,0.990602876970449,0.5691366161679141
361,105.5199966430664,103.87999725341797,0.984457927958471,1.2443429084273745
362,105.99500274658203,103.94999694824219,0.9807065829015624,1.652095842848415
363,106.45999908447266,103.93000030517578,0.9762352169730022,2.1397774722180474
364,106.0208969116211,103.66999816894531,0.9778260813560605,1.958138509451065
365,105.0354995727539,103.36000061035156,0.9840482601671087,1.2770410778736376
366,105.38999938964844,102.97000122070312,0.9770376868492229,2.0235900325378298
367,106.41000366210938,103.25,0.9703035095070239,2.7694932772421383
368,106.75330352783203,103.18460083007812,0.9665705642840037,3.1801773019367134
369,105.17500305175781,101.83999633789062,0.9682908807501912,2.9373554503305614
370,104.2300033569336,101.41999816894531,0.9730403425358678,2.406889855764722
371,104.36000061035156,101.03500366210938,0.9681391631966666,2.922633271205062
372,103.91999816894531,101.12000274658203,0.9730562406495499,2.395087613750836
373,102.9000015258789,100.92500305175781,0.9808066234709978,1.5641929580822065
374,101.63980102539062,99.69999694824219,0.9809149166214537,1.5217119745300252
375,101.59989929199219,99.16999816894531,0.9760836266573112,2.0115783052089613
376,102.51000213623047,99.61000061035156,0.9717100627700217,2.4869410001669268
377,102.20999908447266,99.30000305175781,0.9715292431388259,2.4952008638171934
378,105.9800033569336,99.93000030517578,0.9429137303253161,5.657006368518471
379,108.38999938964844,101.12000274658203,0.9329274224190031,6.890934762060444
380,108.86289978027344,101.10910034179688,0.9287746380619415,7.37747190778902
381,108.03500366210938,100.69999694824219,0.9321052763897877,6.953892217342447
382,108.18270111083984,100.69999694824219,0.9308327109069761,7.102443665295529
383,109.2300033569336,101.77999877929688,0.9317952545209383,7.075799671082369
384,109.33000183105469,102.12999725341797,0.9341442929017533,6.826377870772991
385,114.5,104.81999969482422,0.9154585126185522,9.336266967866695
386,114.73999786376953,104.68000030517578,0.9123235336770883,9.717651909364907
387,114.36499786376953,105.15499877929688,0.9194683753201874,8.865485153318634
388,112.14929962158203,104.9800033569336,0.9360736421106568,6.811970977627188
389,110.94989776611328,103.93499755859375,0.9367741624935318,6.650639876860272
390,114.7300033569336,105.37999725341797,0.9185042636630363,9.007602665197386
391,115.4000015258789,105.70999908447266,0.9160311757948008,9.351472989540373
392,112.47000122070312,105.63999938964844,0.9392726793195993,6.474530867982115
393,111.3499984741211,105.27999877929688,0.94548720450827,5.708052780520764
394,110.62999725341797,105.47000122070312,0.9533580750174391,4.793886010056814
395,110.9937973022461,105.76000213623047,0.9528460572281933,4.869788666211623
396,109.87999725341797,105.58499908447266,0.9609119195822358,3.9245515824369095
397,110.9000015258789,106.04000091552734,0.956176730897362,4.495451775383406
