,mu,txn,Ratio,Spread
166,61.49026107788086,175.31219482421875,2.851056277061111,-20.263300313561114
167,62.84739685058594,177.04835510253906,2.817115170632376,-18.520844406246635
168,60.38259506225586,175.0542449951172,2.8990844930502275,-22.84452472754246
169,58.187232971191406,170.08387756347656,2.9230446075290324,-23.501318746435185
170,57.73817825317383,171.15533447265625,2.9643355514641296,-25.723794619044025
171,58.187232971191406,170.82794189453125,2.9358320231365607,-24.245383077489873
172,61.071144104003906,175.90744018554688,2.8803691623326597,-21.93282808518678
173,57.508663177490234,168.14930725097656,2.92389525265113,-23.30606141567672
174,56.88996505737305,166.611572265625,2.928663642130886,-23.35417608365172
175,56.181461334228516,165.4210662841797,2.9444066130653854,-23.979709859231274
176,56.41097640991211,163.90316772460938,2.90551907014695,-21.87351728134858
177,57.189334869384766,164.84564208984375,2.8824542629554304,-20.820899932251063
178,56.21139907836914,161.71063232421875,2.876829877490935,-20.192539346138727
179,55.113712310791016,161.8098602294922,2.9359274388383114,-23.10536264345124
180,54.88419723510742,164.5083465576172,2.9973718273205825,-26.392142989888622
181,55.27337646484375,167.07785034179688,3.0227545525116524,-27.96410091690235
182,57.319061279296875,169.38941955566406,2.9552022621285667,-25.03216211234938
183,57.81800842285156,169.23068237304688,2.926954542179654,-23.594521488931985
184,53.507102966308594,161.3634033203125,3.015737993176662,-26.77697364030642
185,52.9981803894043,163.9527587890625,3.093554487803526,-30.67080162305224
186,52.57905960083008,161.38323974609375,3.0693443544118835,-29.175574768229307
187,52.73872375488281,163.9527587890625,3.1087737267036717,-31.33584197234448
188,51.99030303955078,164.9349365234375,3.1724172947783345,-34.23637486791979
189,50.69304275512695,164.74642944335938,3.2498824392760954,-37.37301086721324
190,49.99451446533203,162.00827026367188,3.240520925070973,-36.425322371354994
191,49.555442810058594,161.33363342285156,3.255618843750996,-36.8761158650717
192,49.99451446533203,160.01416015625,3.2006343469383927,-34.43121226393312
193,48.77708435058594,159.19073486328125,3.2636377713578724,-36.72830901983329
194,50.473506927490234,159.4387664794922,3.1588604831548643,-32.62806307061457
195,50.89262008666992,161.51222229003906,3.173588273014524,-33.627246248712154
196,49.90470504760742,157.19662475585938,3.14993595505472,-31.843876745089016
197,49.99451446533203,153.5556640625,3.071450252186786,-27.972716170183116
198,51.611106872558594,158.5756378173828,3.072509919404515,-28.849033390138924
199,53.84638595581055,163.8436279296875,3.0427971166745906,-28.38754664773479
200,54.61476516723633,166.47267150878906,3.048125740338381,-29.047077363548322
201,54.50499725341797,165.22262573242188,3.031329860714026,-28.07838917081538
202,52.90999984741211,158.0200653076172,2.986582229509232,-24.964132881947148
203,51.380001068115234,155.5497589111328,3.0274378294566047,-26.41552586492504
204,53.709999084472656,152.23617553710938,2.8344103171120745,-17.129681663937742
205,52.75,150.35121154785156,2.8502599345564277,-17.705391411681813
206,54.86000061035156,153.119140625,2.7910889340403666,-15.06495794877419
207,52.720001220703125,147.16659545898438,2.7914755700193745,-14.59766832151838
208,53.5,149.79563903808594,2.799918486693195,-15.227415711536917
209,52.54999923706055,150.3115234375,2.8603525332022035,-18.178346107667732
210,53.029998779296875,151.4425048828125,2.855789333752281,-18.078990684479276
211,53.70000076293945,152.50404357910156,2.8399262832850978,-17.42317744621509
212,56.04999923706055,158.4565887451172,2.8270578216233924,-17.352196526848314
213,56.2400016784668,160.37130737304688,2.8515523219560985,-18.779900088725707
214,55.869998931884766,160.87728881835938,2.879493321889924,-20.234274148009387
215,55.45000076293945,156.6212158203125,2.8245484881037517,-17.054742243207738
216,52.209999084472656,155.51998901367188,2.9787395468452287,-24.258301521258783
217,54.040000915527344,161.36000061035156,2.9859363041570175,-25.407644640045884
218,54.099998474121094,160.6300048828125,2.969131412446349,-24.523862915099368
219,54.86000061035156,162.89999389648438,2.9693764506766462,-24.845811220258565
220,53.45000076293945,158.49000549316406,2.965201182991489,-24.049940423737365
221,53.47999954223633,156.52000427246094,2.9267016756207673,-22.003046204330513
222,56.15999984741211,162.64999389648438,2.8961893578776317,-21.263647645837477
223,56.560001373291016,165.69000244140625,2.929455417581532,-23.278370578084445
224,57.4900016784668,168.11000061035156,2.924160648847539,-23.3145880087316
225,55.970001220703125,164.99000549316406,2.9478292280639575,-24.09066453072121
226,60.27000045776367,174.69000244140625,2.8984569622465233,-22.768885143025226
227,62.52000045776367,179.49000549316406,2.870921372024321,-21.801678623645227
228,61.779998779296875,177.44000244140625,2.872126998177738,-21.648451021981526
229,63.099998474121094,177.57000732421875,2.8141047800031993,-18.39502707195437
230,58.869998931884766,173.4600067138672,2.946492438611528,-25.127379282000117
231,58.7400016784668,175.36000061035156,2.985359135163864,-27.360582691432807
232,58.58000183105469,175.17999267578125,2.9904402048501484,-27.590687046362813
233,57.15999984741211,172.39999389648438,3.0160950727205034,-28.45044339199846
234,58.619998931884766,177.22000122070312,3.0232003488541364,-29.528174852295802
235,58.93000030517578,178.97999572753906,3.037162647219932,-30.49357252041626
236,58.40999984741211,177.07000732421875,3.0315015885428727,-29.91645150243404
237,55.75,173.0,3.103139013452915,-32.66456710231317
238,55.119998931884766,172.97999572753906,3.1382438149409486,-34.25938424756835
239,57.650001525878906,180.4600067138672,3.130268897440692,-35.25448182274691
240,55.4900016784668,177.5,3.198774457216855,-37.83099590605811
241,54.68000030517578,177.66000366210938,3.2490856377206865,-40.067198533802454
242,54.040000915527344,177.38999938964844,3.2825684008950278,-41.43764341934276
243,53.68000030517578,174.33999633789062,3.24776444386646,-39.31039546342272
244,53.81999969482422,173.75,3.2283537901377812,-38.361552094450374
245,55.20000076293945,176.36000061035156,3.1949275031307125,-37.43432809670655
246,54.869998931884766,174.25999450683594,3.1758702004561923,-36.18018409032497
247,55.349998474121094,177.47999572753906,3.2065040762470822,-38.16984844252717
248,55.2400016784668,177.5,3.213251169563081,-38.471796969517854
249,54.59000015258789,175.82000732421875,3.220736523773097,-38.457890969871286
250,52.040000915527344,170.00999450683594,3.2669099061470135,-39.18404704420833
251,52.06999969482422,169.5500030517578,3.256193663250802,-38.647162590426476
