,gs,spgi,Ratio,Spread
199,310.5899963378906,334.69000244140625,1.0775942766595008,-6.83379664042576
200,310.5177917480469,334.45001220703125,1.0770719781441795,-6.670024967970676
201,310.5899963378906,330.80999755859375,1.065101907527974,-2.95379175761326
202,308.9800109863281,328.5299987792969,1.063272661977586,-2.373280067347423
203,309.4599914550781,328.010009765625,1.059943187561419,-1.346627680101335
204,304.8299865722656,324.989990234375,1.0661352378379942,-3.2140026290892365
205,302.6400146484375,323.70001220703125,1.0695876174307557,-4.23574067187883
206,303.80999755859375,326.79998779296875,1.0756722636487335,-6.100692070628725
207,305.885009765625,326.8699951171875,1.0686041639230428,-3.9803338415155736
208,304.3999938964844,327.25,1.075065724578451,-5.927909071574618
209,305.04998779296875,327.9700012207031,1.0751352707586066,-5.961782164495673
210,307.8597106933594,331.260009765625,1.0760096182107222,-6.2858706851549755
211,308.364990234375,332.5849914550781,1.0785432911897506,-7.077483511671403
212,306.9591064453125,330.4599914550781,1.0765603121598626,-6.43652269617138
213,304.6300048828125,328.1300048828125,1.0771427621157679,-6.565116278482492
214,305.7850036621094,328.5199890136719,1.0743495759415478,-5.735893345528098
215,304.3599853515625,327.8800048828125,1.0772769768144204,-6.600146640218497
216,301.29998779296875,325.9200134277344,1.081712667216179,-7.870263048078073
217,299.75,329.4200134277344,1.0989825302009486,-13.006417215412341
218,300.44000244140625,329.3999938964844,1.0963919292362743,-12.258036870548892
219,299.04998779296875,328.6650085449219,1.0990303359331868,-12.990339371196285
220,298.34259033203125,327.7099914550781,1.0984351617057535,-12.78204513228394
221,295.8999938964844,325.82000732421875,1.1011152891006863,-13.470445395976014
222,296.34649658203125,327.510009765625,1.1051590403228115,-14.689123332120062
223,299.6499938964844,329.95001220703125,1.1011180341322289,-13.641981602237365
224,307.989990234375,338.4750061035156,1.0989805410427205,-13.363345027764012
225,307.5400085449219,337.75,1.0982310938925053,-13.113335836974215
226,308.42999267578125,339.7200012207031,1.1014493054759873,-14.143877243108136
227,307.689697265625,338.1099853515625,1.0988667750538166,-13.315311025300332
228,304.7900085449219,335.5,1.1007578680209653,-13.766212866445073
229,307.7550048828125,338.010009765625,1.0983087339045325,-13.146397264169025
230,307.0799865722656,336.6000061035156,1.0961313690962502,-12.448937292299206
231,303.8299865722656,335.135009765625,1.1030346726027107,-14.414613807419528
232,302.7799987792969,334.29998779296875,1.1041019523771367,-14.6879501785574
233,304.6199951171875,334.7300109863281,1.0988445156318687,-13.175688606981055
234,305.70001220703125,336.5150146484375,1.1008014432807323,-13.820635250347436
235,305.95001220703125,336.760009765625,1.1007027172064472,-13.801732455764807
236,304.1300048828125,336.1499938964844,1.1052838868233663,-15.112901115694513
237,303.6000061035156,335.4200134277344,1.1048089811742934,-14.942382931333043
