,cmcsa,chtr,Ratio,Spread
686,40.599998474121094,475.2300109863281,11.705173124310464,-36.27450303490971
687,40.560001373291016,474.0,11.686390136863546,-35.48784933110582
688,41.029998779296875,476.20001220703125,11.606142490243375,-32.47806461796861
689,41.15999984741211,477.4100036621094,11.598882542078679,-32.24702862134009
690,41.15999984741211,478.8599853515625,11.634110474411731,-33.69701031079322
691,41.04499816894531,478.30999755859375,11.65330780597972,-34.421785702970766
692,41.27000045776367,482.3299865722656,11.687181517380628,-35.94768386350691
693,41.369998931884766,484.239990234375,11.705100380390888,-36.74923089194047
694,41.290000915527344,482.9800109863281,11.69726326658183,-36.3760084938522
695,41.29999923706055,483.0,11.694915470278751,-36.285168758120534
696,41.63600158691406,484.8800048828125,11.64569090215443,-34.440676473358536
697,41.66999816894531,483.8399963378906,11.611231523846666,-33.02382480951857
698,41.665000915527344,481.4800109863281,11.555982249046211,-30.719232690202745
699,41.80500030517578,483.20001220703125,11.558426233218023,-30.887377709795686
700,41.939998626708984,485.7850036621094,11.582856928200828,-31.975948480920493
701,41.810001373291016,483.2300109863281,11.55776118426593,-30.861940971935752
702,41.46500015258789,472.989990234375,11.40696945601856,-24.446167490511385
703,41.970001220703125,479.95001220703125,11.435549160057676,-25.808386207811537
704,42.275001525878906,491.04998779296875,11.615611355859311,-33.52751409065465
705,42.09749984741211,489.3500061035156,11.624205900047002,-33.79509155362271
