,pg,cost,Ratio,Spread
1029,146.07000732421875,543.2000122070312,3.7187648728006013,-40.11129706051851
1030,145.69000244140625,544.2650146484375,3.7357746278254784,-42.49411957907053
1031,145.57000732421875,543.989990234375,3.73696477889694,-42.635226593159146
1032,146.0,541.0499877929688,3.705821834198416,-38.204051256877804
1033,145.92999267578125,539.6099853515625,3.697731874423077,-37.006827425893405
1034,145.8699951171875,538.9600219726562,3.6947970111308512,-36.564929761062686
1035,146.3000030517578,539.7000122070312,3.6889952217984363,-35.813694184562124
1036,147.14999389648438,537.2999877929688,3.651376215285087,-30.465983961095233
1037,146.6199951171875,538.780029296875,3.674669535122066,-33.78400982733611
1038,146.69000244140625,537.8599853515625,3.6666437821241766,-32.62118727160181
1039,146.35000610351562,536.7722778320312,3.6677297946428777,-32.71255407583233
1040,145.60000610351562,535.0499877929688,3.6747937181580212,-33.5911912947151
1041,145.05599975585938,534.780029296875,3.686714304799193,-35.20779404944058
1042,145.2899932861328,532.2000122070312,3.663019043293101,-31.816310091502103
1043,145.50999450683594,534.7999877929688,3.67534882813733,-33.653342781828954
1044,146.08999633789062,536.75,3.6741050958653894,-33.59196489279579
1045,145.97000122070312,537.780029296875,3.6841818510624287,-35.03812561782185
1046,145.9199981689453,537.1300048828125,3.680989662985923,-34.56150693748914
1047,145.97999572753906,536.5,3.6751610885188533,-33.72343634060111
1048,146.40719604492188,536.52001953125,3.6645741058153347,-32.26196660507266
1049,146.66000366210938,537.2899780273438,3.663507190857628,-32.155212804420856
1050,148.14999389648438,544.094970703125,3.672595296111156,-33.79306386065771
1051,147.91000366210938,544.4600219726562,3.681022300671692,-34.9903779864912
1052,148.34500122070312,545.4210815429688,3.6767068458984205,-34.44290821375553
1053,148.37240600585938,543.8099975585938,3.66516936806375,-32.73678709243241
1054,148.5800018310547,544.2100219726562,3.6627407138644346,-32.4168893193134
1055,148.3699951171875,545.5219116210938,3.6767670659436407,-34.45706188301581
1056,148.57000732421875,545.77001953125,3.673487195435325,-34.011546858252885
1057,149.3878936767578,551.8400268554688,3.6940076821052705,-37.2452036381779
1058,150.125,552.4000244140625,3.679600495680683,-35.248987959272384
1059,150.24000549316406,555.4400024414062,3.6970179854438228,-37.89013809063768
1060,150.38999938964844,555.8499755859375,3.6960567713400594,-37.77994694998013
1061,150.1649932861328,557.2849731445312,3.7111510542450405,-39.99524385235766
1062,149.9149932861328,553.0499877929688,3.689090568395643,-36.62723425344355
1063,149.97500610351562,553.02001953125,3.687414549258594,-36.389147361648796
1064,149.39999389648438,552.6500244140625,3.6991301672808654,-38.01323880835305
1065,149.61500549316406,554.7999877929688,3.708184122068676,-39.41756282382126
1066,149.3699951171875,553.780029296875,3.707438223201451,-39.2472765482034
1067,149.25999450683594,555.2335815429688,3.719908897072482,-41.08230024210248
1068,149.36000061035156,558.260009765625,3.737680821400145,-43.76191699729914
1069,149.3643035888672,556.521728515625,3.7259352813472706,-42.008713435150256
1070,149.25,556.3099975585938,3.7273701678967757,-42.19337623807321
1071,148.86500549316406,557.7999877929688,3.7470188910084925,-45.01849008176664
1072,149.5,558.0050048828125,3.732474949048913,-43.02140780964346
1073,148.9600067138672,556.9000244140625,3.738587535671874,-43.78907168357394
1074,148.72999572753906,558.8400268554688,3.7574130498814577,-46.5267299169371
1075,149.74000549316406,560.22998046875,3.741351408554113,-44.414067623278314
1076,149.87899780273438,561.3300170898438,3.7452213139872153,-45.032092395563794
1077,149.82000732421875,561.02001953125,3.7446268328980374,-44.926668095010726
1078,149.82310485839844,555.3400268554688,3.7066380874988174,-39.23593347112235
1079,149.77999877929688,557.5198974609375,3.72225865939852,-41.56529177808234
1080,149.97340393066406,556.7050170898438,3.712024949085109,-40.07970110029801
1081,150.30999755859375,556.9099731445312,3.7050760574155217,-39.11738309934147
1082,149.89999389648438,554.9299926757812,3.7020014360974307,-38.55925556477503
1083,149.81900024414062,554.52001953125,3.70126631887558,-38.43016055104563
1084,149.6999969482422,554.5399780273438,3.7043419461062004,-38.86281093525618
1085,149.63999938964844,548.1099853515625,3.6628574417748814,-32.6408839735504
1086,149.7100067138672,547.2999877929688,3.6557341743961995,-31.5881078045348
1087,149.66000366210938,549.47998046875,3.6715218964535294,-33.9415062140459
1088,149.72000122070312,546.8142700195312,3.6522459628721826,-31.067730050751564
1089,149.8300018310547,547.5399780273438,3.654408138129364,-31.41196661075874
1090,149.4615020751953,546.3200073242188,3.6552556995537264,-31.469917320381526
1091,149.44000244140625,545.780029296875,3.6521682305972205,-31.00449793778155
1092,147.6199951171875,539.3900146484375,3.653908904550803,-30.92609216830489
1093,147.1699981689453,539.2999877929688,3.6644696235836993,-32.39661108440323
1094,146.72999572753906,539.510009765625,3.6768896985960104,-34.13251884828078
1095,146.5,541.8200073242188,3.69843008412436,-37.240119282830975
1096,145.9949951171875,541.3049926757812,3.7076955428594363,-38.476412587863436
1097,146.48989868164062,542.6649780273438,3.704453227909531,-38.1201203783054
1098,146.44000244140625,541.9099731445312,3.7005597112125215,-37.538150817219005
1099,146.36000061035156,540.280029296875,3.691445934980836,-36.185645560330286
1100,146.7899932861328,543.5800170898438,3.7031135768925436,-37.994460458424
1101,146.0,544.780029296875,3.7313700636772262,-41.934092760784054
1102,145.14999389648438,542.989990234375,3.740888825814319,-43.09179242368897
1103,145.69000244140625,543.9600219726562,3.733681191963921,-42.18912690328928
1104,145.77000427246094,544.0499877929688,3.732249240907455,-42.00165413283425
1105,145.81500244140625,543.0900268554688,3.724514060709919,-40.885643909777585
1106,145.3990936279297,542.52001953125,3.7312476026813237,-41.75796801194669
1107,145.3000030517578,542.3699951171875,3.732759695290495,-41.95158010531209
1108,144.7100067138672,544.5900268554688,3.7633197539150007,-46.21766192000349
1109,144.64999389648438,545.8685302734375,3.7737196910224307,-47.7042839680483
1110,144.97999572753906,547.4428100585938,3.7759885928497554,-48.13414940978858
1111,145.25999450683594,548.0700073242188,3.773027867617237,-47.7903380657274
1112,145.75,550.7999877929688,3.779073672679031,-48.82102700952625
1113,144.8300018310547,545.5900268554688,3.7671064003154795,-46.80153049185243
1114,144.3699951171875,542.2000122070312,3.7556281121081883,-45.00677451132829
1115,144.05499267578125,541.2949829101562,3.7575579496118334,-45.194143129350394
1116,144.22999572753906,541.4299926757812,3.7539347480712806,-44.72225928492135
1117,143.6999969482422,538.280029296875,3.7458597127928437,-43.41028026834978
1118,143.1649932861328,535.02001953125,3.737086890102714,-42.005611313232535
1119,142.2899932861328,531.739990234375,3.7370160610317273,-41.75999715062706
1120,141.47999572753906,528.7000122070312,3.7369241459774787,-41.52901209530411
1121,141.5,529.4583740234375,3.741755293451855,-42.21800103501836
1122,142.14999389648438,532.2000122070312,3.7439327123333315,-42.705523428126426
1123,142.08999633789062,533.4400024414062,3.7542403841920273,-44.15357937657696
1124,141.9499969482422,533.3599853515625,3.757379336514084,-44.55906659157627
1125,142.32000732421875,533.2949829101562,3.747153987248319,-43.21090405336999
1126,141.74000549316406,531.02001953125,3.7464371310248072,-42.947330770528154
1127,141.61000061035156,529.1099853515625,3.7363885535700296,-41.488140915338036
1128,141.22000122070312,526.4338989257812,3.7277573599723564,-40.16453454704829
1129,141.2100067138672,526.0850830078125,3.7255510090996236,-39.850378609425334
1130,140.77999877929688,523.2000122070312,3.716437112826379,-38.45653361951965
1131,140.50999450683594,523.3400268554688,3.7245751001008527,-39.53289689729759
1132,140.7899932861328,525.3099975585938,3.7311600441019017,-40.53185899073641
1133,140.1999969482422,524.1099853515625,3.7383024019968336,-41.377896860115314
1134,140.35000610351562,521.6500244140625,3.7167794921883917,-38.39771872142593
1135,139.85000610351562,522.010009765625,3.7326420234779127,-40.49165557828532
1136,139.72999572753906,522.5050048828125,3.7393904019123445,-41.40283503962441
1137,139.24000549316406,523.1500244140625,3.757181871410845,-43.74709317982503
1138,138.8699951171875,522.3065795898438,3.76111901746009,-44.18680845240631
1139,138.55999755859375,523.9500122070312,3.781394496528229,-46.905282536317785
1140,137.9499969482422,522.0900268554688,3.784632391484235,-47.16072013785744
1141,137.64999389648438,523.9299926757812,3.806247845312564,-50.041067444548176
1142,139.0,521.52001953125,3.751942586555755,-42.94940406931518
1143,139.18499755859375,524.0,3.7647735689287045,-44.787830947665455
1144,139.28500366210938,523.719970703125,3.7600599988037047,-44.16099018333087
1145,139.36000061035156,526.3400268554688,3.7768371451655445,-46.52096419308016
1146,139.25999450683594,526.260009765625,3.778974799110682,-46.787758570696
1147,139.6300048828125,529.1699829101562,3.7898013636415295,-48.41457161842722
1148,140.50999450683594,532.8900146484375,3.792541708643451,-49.08288469026634
1149,140.3574981689453,534.4099731445312,3.807491442325891,-51.13168569563551
1150,139.25,528.6486206054688,3.7963994298417862,-49.211029390885486
1151,137.69500732421875,521.9400024414062,3.790551397498665,-47.89497500861599
1152,138.0500030517578,520.6599731445312,3.771531775695253,-45.38385495946035
1153,137.375,519.1699829101562,3.779217346024795,-46.234709840436224
1154,137.16000366210938,519.219970703125,3.785505663751744,-47.03028408084255
1155,137.3323974609375,515.75,3.755486757206716,-42.96246840375376
1156,136.99000549316406,520.6699829101562,3.8007881015534246,-49.069833449754654
1157,135.97500610351562,518.97998046875,3.8167307017707266,-50.89975044746099
1158,135.82000732421875,517.4299926757812,3.809674309916752,-49.887283387854225
1159,136.47000122070312,519.969970703125,3.810141174265947,-50.17314562471229
1160,136.0,519.9224853515625,3.8229594511144303,-51.75557892140888
1161,135.74000549316406,519.25,3.8253276778167633,-51.98472930284056
1162,136.8699951171875,523.9600219726562,3.8281584033377363,-52.77605685640624
1163,137.33999633789062,523.8900146484375,3.814548045855029,-51.0761308839284
1164,136.67999267578125,522.989990234375,3.826382925516832,-52.464935156697905
1165,136.81500244140625,524.8699951171875,3.836348249469012,-53.87673926683989
1166,137.32000732421875,528.2999877929688,3.8472178824286587,-55.55542398915118
1167,137.4499969482422,531.1599731445312,3.8643869402524866,-57.964617932216825
