,mu,asml,Ratio,Spread
173,57.508663177490234,508.4090270996094,8.840564169097368,-29.549447019410234
174,56.88996505737305,498.37921142578125,8.760406355025355,-24.762535801933478
175,56.181461334228516,491.539794921875,8.749145772440148,-23.927044648103372
176,56.41097640991211,488.46905517578125,8.659113638209446,-18.91137315908882
177,57.189334869384766,468.5091857910156,8.192247503158551,7.644377000350989
178,56.21139907836914,465.787353515625,8.286350476105937,2.079091940117184
179,55.113712310791016,468.5091857910156,8.50077351257073,-9.94463839878021
180,54.88419723510742,475.2488708496094,8.659120380567577,-18.62925520029476
181,55.27337646484375,481.3006591796875,8.707639915680119,-21.383103143035765
182,57.319061279296875,499.495849609375,8.71430617426717,-22.242973355562736
183,57.81800842285156,503.4140625,8.706873104626592,-21.93306251771865
184,53.507102966308594,469.6856384277344,8.778005393479772,-24.735645562038126
185,52.9981803894043,476.66461181640625,8.993980704886686,-36.0272754137424
186,52.57905960083008,464.2519836425781,8.829598459293267,-27.166315135315454
187,52.73872375488281,465.84716796875,8.833114167379136,-27.408490817071065
188,51.99030303955078,469.6955871582031,9.034292160230146,-37.599095599227766
189,50.69304275512695,460.57305908203125,9.08552799457772,-39.469669821419345
190,49.99451446533203,453.55419921875,9.07207928848395,-38.37020257365093
191,49.555442810058594,439.71588134765625,8.873210618519671,-28.252618067085034
192,49.99451446533203,434.8305969238281,8.69756615448991,-19.64660027872905
193,48.77708435058594,429.5165710449219,8.805704087554021,-24.649188539024845
194,50.473506927490234,431.9891357421875,8.558730352594264,-12.74611316383952
195,50.89262008666992,439.9053039550781,8.643793603196714,-17.11067813351603
196,49.90470504760742,426.49566650390625,8.546201527432006,-12.072723078625398
197,49.99451446533203,414.1029968261719,8.282968666758942,1.0809998189272
198,51.611106872558594,430.38397216796875,8.338979693473734,-1.5008236095800775
199,53.84638595581055,463.7135925292969,8.611786739222332,-15.888484579547804
200,54.61476516723633,467.8810729980469,8.566933714085271,-13.54464933428049
201,54.50499725341797,460.7525329589844,8.453399801429967,-7.346292636349954
202,52.90999984741211,432.95623779296875,8.182881100766911,6.933848631811333
203,51.380001068115234,420.6233825683594,8.186519537255997,6.3013542661092465
204,53.709999084472656,398.36041259765625,7.416876175535453,48.308940530355486
205,52.75,397.13409423828125,7.528608421578792,41.40013884585245
206,54.86000061035156,404.182861328125,7.36753293531425,52.23170990997154
207,52.720001220703125,377.99176025390625,7.169798017862508,60.2882604307605
208,53.5,391.0424499511719,7.309204671984521,53.84735172838408
209,52.54999923706055,397.7921142578125,7.569783444968581,39.04729406898993
210,53.029998779296875,422.7469482421875,7.971845332329701,18.160020106553947
211,53.70000076293945,435.9571838378906,8.118383196351132,10.627442598996613
212,56.04999923706055,460.8422546386719,8.221985029644044,5.65647380010093
213,56.2400016784668,471.5500183105469,8.384601782312787,-3.4411918055672395
214,55.869998931884766,484.5508728027344,8.67282767256692,-19.577483412950397
215,55.45000076293945,482.6366271972656,8.703996763870931,-21.2223407043932
216,52.209999084472656,472.9856872558594,9.059293153608312,-39.02747131869209
217,54.040000915527344,487.7113342285156,9.025006031937007,-38.245515401993245
218,54.099998474121094,471.0016784667969,8.706131085975946,-21.027434841340533
219,54.86000061035156,473.9527893066406,8.639314327991645,-17.53821806854408
220,53.45000076293945,444.989990234375,8.3253504935947,-0.5238866626284953
221,53.47999954223633,439.9200134277344,8.225879154697887,4.800302543479081
222,56.15999984741211,468.760009765625,8.34686629343404,-1.329126094015276
223,56.560001373291016,483.3900146484375,8.546499344264618,-12.569481462165168
224,57.4900016784668,503.5899963378906,8.759610047576553,-24.88855550720727
225,55.970001220703125,489.4599914550781,8.745041643379997,-23.63917352358173
226,60.27000045776367,560.7899780273438,9.30462873349963,-58.53057328064527
227,62.52000045776367,576.4400024414062,9.220089542878826,-55.11389190844106
228,61.779998779296875,577.8200073242188,9.352865308211245,-62.764738695551316
229,63.099998474121094,597.469970703125,9.468621000809732,-71.228903932602
230,58.869998931884766,576.7000122070312,9.796161417877705,-86.30434843555837
231,58.7400016784668,589.030029296875,10.027749616370961,-99.73597414048793
232,58.58000183105469,593.1599731445312,10.125639375280501,-105.2217713287905
233,57.15999984741211,580.2899780273438,10.152029033877195,-104.3850028951711
234,58.619998931884766,596.2100219726562,10.170761392633938,-107.9328810663241
235,58.93000030517578,603.8499755859375,10.2469026380253,-112.94585468943716
236,58.40999984741211,591.8400268554688,10.132512042485317,-105.34243739759238
237,55.75,583.3400268554688,10.463498239559977,-119.38351938964614
238,55.119998931884766,578.8200073242188,10.501088870475177,-120.20218652985697
239,57.650001525878906,608.1199951171875,10.548481856400374,-128.0627009458578
240,55.4900016784668,611.260009765625,11.015678343416376,-149.50675185606755
241,54.68000030517578,605.7100219726562,11.07735952070436,-150.82078978354852
242,54.040000915527344,600.7899780273438,11.117504956494521,-151.32415920082136
243,53.68000030517578,593.0499877929688,11.047876013811933,-146.63484706442395
244,53.81999969482422,601.3499755859375,11.173355239609345,-153.7484672250889
245,55.20000076293945,606.8900146484375,10.994384171383842,-147.5942510207058
246,54.869998931884766,597.7000122070312,10.893020299654314,-141.2007142778102
247,55.349998474121094,609.989990234375,11.020596333341834,-149.42313228321493
248,55.2400016784668,628.27001953125,11.373461267944839,-168.63528448683334
249,54.59000015258789,615.8599853515625,11.281553098188938,-161.73342268694918
250,52.040000915527344,586.3400268554688,11.267102546889475,-153.82239095007228
251,52.06999969482422,574.3200073242188,11.029767825815954,-141.54815901935532
