,tsm,avgo,Ratio,Spread
332,92.12999725341797,560.9299926757812,6.0884620579424915,15.588086208234719
333,92.87000274658203,566.1699829101562,6.09637090735408,15.029612029392885
334,93.55000305175781,566.7999877929688,6.058791761656907,18.7015108160198
335,94.62999725341797,573.6400146484375,6.061925724379306,18.693879451747442
336,95.2699966430664,578.0,6.066967779641104,18.382738934241182
337,95.77999877929688,582.469970703125,6.081331991299081,17.13920804970521
338,95.20999908447266,579.52001953125,6.086755856568023,16.483155282935193
339,94.6500015258789,567.8599853515625,5.999577138900521,24.60046229933291
340,95.11499786376953,569.1900024414062,5.984229776850131,26.212163671998518
341,94.44000244140625,565.2999877929688,5.985810812994206,25.831937171692992
342,94.3499984741211,563.3200073242188,5.970535415310364,27.2425231943213
343,93.94000244140625,560.7008056640625,5.968711848967555,27.267956257365448
344,93.63999938964844,557.52001953125,5.953866116672378,28.550825257822588
345,93.0199966430664,554.4000244140625,5.9600090778479595,27.748480825626665
346,93.37999725341797,570.0850219726562,6.105001485762943,14.340964519444261
347,92.62999725341797,566.8900146484375,6.119939884026281,12.791227278812263
348,92.95999908447266,568.9500122070312,6.1203745461532,12.818928912601924
349,91.94000244140625,565.364990234375,6.149281871018923,9.951119514117769
350,91.44999694824219,560.8300170898438,6.132641178842858,11.386158124732807
351,92.86000061035156,571.3499755859375,6.152810379394358,9.7863425782564
352,93.75,576.5700073242188,6.150080078125,10.19673719564823
353,93.62000274658203,579.489990234375,6.189809583780765,6.454349270024769
354,93.41999816894531,581.8699951171875,6.228537856154795,2.809050210296183
355,93.27999877929688,582.010009765625,6.2393869787957135,1.7833537710362375
356,93.86000061035156,584.2100219726562,6.224270383269371,3.252622278005239
357,93.19999694824219,580.239990234375,6.225751172037122,3.0472556315197803
358,93.5199966430664,580.8300170898438,6.210757462991276,4.481651193079207
359,93.58000183105469,581.4000244140625,6.212866136332174,4.291256254954098
360,92.88999938964844,581.5399780273438,6.260523004074321,-0.2138778031217985
361,92.19000244140625,577.1500244140625,6.260440493869009,-0.25233314395289064
362,93.0199966430664,582.02001953125,6.256934428460152,0.12848570843916285
363,93.25,579.719970703125,6.216836146950402,3.8836107735081864
364,93.58999633789062,581.8800048828125,6.217331206874232,3.87450429552168
365,95.62000274658203,599.3900146484375,6.268458454628761,-0.7930229711025536
366,95.97000122070312,603.8699951171875,6.2922787062226035,-3.0587989627964394
367,93.20500183105469,587.5599975585938,6.303953500517249,-4.24108917200247
368,92.7699966430664,585.4000244140625,6.310230091593035,-4.833100695990291
369,92.48999786376953,583.7899780273438,6.311925521797723,-4.9944178909164325
370,92.33000183105469,584.2999877929688,6.328387048687815,-6.516614732036581
371,91.87999725341797,579.9000244140625,6.311493706455134,-4.963527051663371
372,91.2750015258789,575.52001953125,6.305341111038762,-4.410922422182674
373,92.20999908447266,581.6199951171875,6.307558842771176,-4.595798562405074
374,91.58000183105469,581.6699829101562,6.35149564621337,-8.63135441407483
375,92.69000244140625,587.885009765625,6.34248564333845,-7.824155452281596
376,92.11000061035156,584.0,6.34024531679754,-7.608426400656734
377,92.05000305175781,584.510009765625,6.349918418112025,-8.498000286337836
378,91.4800033569336,577.3599853515625,6.311324488028698,-4.95397981092024
379,91.11000061035156,575.8300170898438,6.320162586239959,-5.764769576968073
380,91.63999938964844,580.27001953125,6.3320604910086535,-6.851826915112591
381,88.94999694824219,569.5999755859375,6.403597471929917,-13.199615587529914
382,87.80000305175781,568.8400268554688,6.478815570429302,-19.714903243668665
383,88.33000183105469,570.4000244140625,6.457602316198795,-17.921955699000684
384,87.76599884033203,566.97998046875,6.460132488211365,-18.06997858674263
385,87.2750015258789,565.3150024414062,6.477398940792665,-19.511209678209163
386,87.37000274658203,566.1199951171875,6.479569386751959,-19.715193653209987
387,87.3499984741211,562.9199829101562,6.444418920933705,-16.641734996889205
388,89.74500274658203,584.739990234375,6.5155715899361875,-23.310164315036992
