,abbv,jnj,Ratio,Spread
761,146.94000244140625,178.14999389648438,1.2123995572105928,-7.944152825287908
762,146.02000427246094,177.66000366210938,1.216682635692921,-8.527131341836188
763,143.94000244140625,174.72000122070312,1.213839087517221,-8.012978257438355
764,144.30999755859375,175.2100067138672,1.2141224425059476,-8.071468545315092
765,145.22999572753906,175.85000610351562,1.210838058781064,-7.638499184040249
766,144.9149932861328,175.77000427246094,1.2129180030765023,-7.925876101663867
767,145.44000244140625,175.72000122070312,1.2081958076939379,-7.263569203472507
768,146.22000122070312,176.02000427246094,1.2038025085691113,-6.6538809708408095
769,146.83999633789062,177.17999267578125,1.206619429954737,-7.090785993212812
770,147.9149932861328,177.41000366210938,1.199405142918272,-6.067057383380579
771,147.80999755859375,176.6699981689453,1.195250666984898,-5.44950554113958
772,147.7595977783203,176.73500061035156,1.1960982790133352,-5.573287870497971
773,147.69500732421875,176.7899932861328,1.1969936999836766,-5.703610629749242
774,147.875,177.07000732421875,1.1974303115754439,-5.773704123395696
775,147.39999389648438,176.625,1.1982700631862961,-5.882683451296451
776,147.16000366210938,176.42999267578125,1.1988990777744069,-5.967570186330384
777,147.13999938964844,177.74000549316406,1.2079652455514989,-7.300913440620626
778,146.75999450683594,177.1300048828125,1.2069365734036053,-7.13410215196469
779,146.22999572753906,177.02999877929688,1.210627121327046,-7.652219157177591
780,146.15499877929688,177.02999877929688,1.2112483340143785,-7.739686050694068
781,145.8800048828125,177.41000366210938,1.2161365349872684,-8.440408808369959
782,146.17999267578125,176.17999267578125,1.20522644344728,-6.860530247976008
783,146.5500030517578,176.38999938964844,1.203616483906533,-6.6390039606467255
784,146.6300048828125,176.86000061035156,1.2061651416550045,-7.015701229629222
785,147.3699951171875,177.4199981689453,1.203908557015709,-6.712668377648349
786,147.27999877929688,176.9499969482422,1.201453003903175,-6.34762742916498
787,147.5399932861328,177.47999572753906,1.202928045301872,-6.574401712301743
788,148.96499633789062,177.7949981689453,1.1935354112697782,-5.2274619932585935
789,148.98500061035156,177.57000732421875,1.1918649971256308,-4.979140711624602
790,149.13999938964844,178.30999755859375,1.1955880266080379,-5.5383601007625245
791,148.9499969482422,178.4199981689453,1.1978516403121746,-5.8699553719619
792,149.60000610351562,179.11000061035156,1.1972593135217957,-5.80186987910411
793,149.67999267578125,178.75999450683594,1.1942811548237062,-5.35857761977703
794,149.11000061035156,177.71499633789062,1.191838210787005,-4.978345637465985
795,148.82000732421875,177.25,1.1910360924377847,-4.851560553142058
796,148.8699951171875,177.38980102539062,1.1915752458092908,-4.933062180127813
797,149.25,177.22000122070312,1.1874036932710428,-4.320073053744686
798,148.39999389648438,176.91000366210938,1.1921159766725598,-5.001414410761917
799,149.41009521484375,176.49000549316406,1.1812455191824947,-3.4033626473094714
800,149.5,176.34500122070312,1.1795652255565428,-3.15350487808373
801,148.88999938964844,176.02000427246094,1.1822150916383085,-3.539934990290668
802,148.55999755859375,176.25,1.1863893571382498,-4.154802845211343
803,146.64999389648438,175.10000610351562,1.193999409417727,-5.232394081795
804,145.47999572753906,173.6999969482422,1.193978567840727,-5.196921853105827
805,142.27000427246094,171.66000366210938,1.206579029360003,-6.90065397675081
806,143.1199951171875,172.5399932861328,1.2055617605692066,-6.789322481072439
807,143.52000427246094,172.88999938964844,1.2046404281136376,-6.672808825985008
808,143.5800018310547,172.9600067138672,1.2046246309244575,-6.672842635390587
809,144.0399932861328,173.5,1.204526576555342,-6.676360444016318
810,144.27000427246094,173.61500549316406,1.2034033433955105,-6.523110402517709
811,143.1999969482422,172.5399932861328,1.2048882469494409,-6.696018529351811
812,140.57000732421875,170.85000610351562,1.215408673270233,-8.073316453469879
813,141.0749969482422,171.52000427246094,1.2158072513401397,-8.154359008798245
814,140.9199981689453,171.99000549316406,1.2204797596361712,-8.805131074738448
815,139.35000610351562,171.27000427246094,1.2290634859766971,-9.91616874331347
816,139.82000732421875,171.5,1.2265769633548993,-9.598014876937178
817,139.25999450683594,171.0850067138672,1.2285294661954695,-9.836149252848621
818,139.50999450683594,170.8350067138672,1.2245359719048396,-9.294581077187665
819,138.77999877929688,169.02999877929688,1.2179708910943778,-8.34094723269282
820,137.90499877929688,169.17999267578125,1.2267865137110574,-9.511429743990611
821,136.94000244140625,167.88999938964844,1.2260113655356843,-9.346885344890971
822,137.3800048828125,168.35499572753906,1.2254694259994297,-9.298718846272827
823,137.3800048828125,167.44000244140625,1.2188091169761963,-8.383725560140014
824,137.2790069580078,167.88999938964844,1.2229837839736428,-8.951513631105591
825,137.72000122070312,168.30999755859375,1.2221173109697308,-8.857192229446774
826,138.47000122070312,169.99000549316406,1.227630562537673,-9.662495637034162
827,137.3000030517578,169.1999969482422,1.2323378964853997,-10.237024018696552
828,137.05499267578125,169.252197265625,1.2349217927872924,-10.574973249445343
829,137.6199951171875,169.8699951171875,1.2343409471315427,-10.533824176668581
830,136.8699951171875,169.44000244140625,1.2379630926145095,-10.978536027870256
831,138.6699981689453,170.89999389648438,1.2324222697996463,-10.339233059007533
832,138.02000427246094,170.02000427246094,1.2318504492785685,-10.217313573338963
833,137.0500030517578,168.96009826660156,1.2328354214103352,-10.288693512716911
834,137.22999572753906,169.1300048828125,1.2324565339097493,-10.248679584488336
835,137.4093017578125,169.5850067138672,1.2341595841361979,-10.494561687015668
836,137.89500427246094,169.6999969482422,1.2306464461391153,-10.043090336950705
837,137.35000610351562,169.85499572753906,1.2366580864912786,-10.833705603679412
838,138.1999969482422,169.6699981689453,1.2277134726167112,-9.657386925383825
839,139.22999572753906,170.13999938964844,1.222006784533683,-8.926128686036456
840,138.19000244140625,170.66000366210938,1.234966355358961,-10.659048739047044
841,138.0,170.2772979736328,1.2338934635770493,-10.497937711418267
842,137.45899963378906,169.5399932861328,1.2333859095280209,-10.391586983150454
843,138.25,170.08999633789062,1.2303073876158455,-10.019067900015123
844,138.2550048828125,169.8300018310547,1.2283823068467268,-9.753236334975036
845,138.72000122070312,170.07000732421875,1.2259948516986952,-9.450929292427865
846,138.08999633789062,169.3000030517578,1.2260120757589117,-9.415682517323539
847,142.76499938964844,172.375,1.2074037805970705,-7.038351021523646
848,143.52000427246094,172.39999389648438,1.201226231635258,-6.182803332820946
849,143.27999877929688,172.7899932861328,1.2059603207583218,-6.852714577631211
850,143.6999969482422,173.27999877929688,1.2058455285960012,-6.852887671193933
851,143.55999755859375,173.3800048828125,1.207718081856666,-7.116171241243329
852,143.78500366210938,173.3000030517578,1.205271750446297,-6.7737509337301205
853,143.47999572753906,173.0800018310547,1.2063005783727823,-6.909472141206145
854,146.36000061035156,175.1300048828125,1.1965701294922386,-5.600604114658573
855,147.75999450683594,177.06500244140625,1.1983284314024156,-5.9028270079145315
856,147.94000244140625,176.83999633789062,1.1953494215192448,-5.4678825640502495
857,148.9600067138672,176.92999267578125,1.1877684257603505,-4.368275762389537
858,149.24000549316406,177.22999572753906,1.1875501822844483,-4.34172388107978
859,148.11000061035156,176.5500030517578,1.1920194606995265,-4.979625053977053
860,147.52999877929688,175.75,1.191283138712147,-4.856062305261808
861,149.14999389648438,178.1300048828125,1.194301120833041,-5.346711104482118
862,148.41000366210938,178.14500427246094,1.2003571179612014,-6.224740904705179
