,tgt,bkng,Ratio,Spread
942,161.0216064453125,1810.27001953125,11.242404416987785,100.55285541402412
943,161.7100067138672,1820.75,11.259352695604486,98.293083512686
944,162.0399932861328,1825.7099609375,11.267033057164056,97.27350228213157
945,163.16000366210938,1831.8599853515625,11.227383821007937,104.49755586998839
946,163.78500366210938,1838.8499755859375,11.227218209668996,104.97070966578502
947,164.83999633789062,1852.7099609375,11.239444322358496,103.70842397843302
948,164.77000427246094,1858.0350341796875,11.27653690599699,97.5475733518121
949,166.125,1869.6800537109375,11.254657960637697,102.08259906038774
950,164.74000549316406,1852.0699462890625,11.242381234265011,103.15444490544195
951,163.56500244140625,1824.3900146484375,11.153914269050233,116.80362932821157
952,164.1649932861328,1834.030029296875,11.17187040053196,114.32812362533986
953,164.25169372558594,1831.1199951171875,11.148256395921408,118.2734503924159
954,164.60000610351562,1838.22998046875,11.167860949608361,115.32267375122268
955,160.9199981689453,1789.97998046875,11.123415366867585,119.62958695462675
956,162.1999969482422,1809.030029296875,11.153083004521475,115.86404252383994
957,163.2227020263672,1805.155029296875,11.059460521645256,131.95119500133563
958,162.9199981689453,1805.9000244140625,11.084581664071555,127.59160390586334
959,163.99000549316406,1814.8199462890625,11.066649707287883,131.44867206923612
960,163.94000244140625,1819.6500244140625,11.09948760104736,126.02150598068937
961,163.6300048828125,1816.6700439453125,11.102303915754105,125.29979616338068
962,165.46499633789062,1826.81005859375,11.04046232753229,137.07147035235465
963,167.49000549316406,1836.2900390625,10.963579788869529,151.77218586475936
964,168.75830078125,1835.8599853515625,10.878635165515584,167.34699222813396
965,168.55740356445312,1843.760009765625,10.938469451806704,157.04804803132646
966,170.80999755859375,1858.7724609375,10.882105775453082,168.9338903310849
967,170.85000610351562,1876.9949951171875,10.986215557873276,151.1890994045006
968,170.77000427246094,1871.8900146484375,10.96146845356908,155.33877557270893
969,170.58999633789062,1898.18994140625,11.127205476026106,126.88936858726146
970,171.6999969482422,1901.7049560546875,11.07574251517281,136.628905024635
971,169.1699981689453,1881.010009765625,11.119052019419621,127.11305885601627
972,170.2906036376953,1905.8900146484375,11.191985781572226,115.61423799605058
973,171.17999267578125,1903.3399658203125,11.118939404473986,128.7845084083212
974,170.875,1907.7349853515625,11.164506132269569,120.74756204906674
975,171.8800048828125,1906.52001953125,11.092157117583934,133.9633217757077
976,172.91000366210938,1960.2750244140625,11.336967109460696,92.50756367816479
977,173.0601043701172,1965.3199462890625,11.356285456097416,89.25499892779357
978,173.22999572753906,1965.1300048828125,11.344051569299946,91.47361820591681
979,174.5,1973.800048828125,11.311175064917622,97.96873394749895
980,174.1199951171875,1976.27001953125,11.350046375783359,90.96111336821735
981,174.02000427246094,1974.280029296875,11.345132633175721,91.75710988116356
982,173.66000366210938,1981.4200439453125,11.40976622228205,80.31831698312084
983,174.85000610351562,2025.1199951171875,11.582041317849685,50.82822119759879
984,174.77999877929688,2025.8599853515625,11.590914289395972,49.25227137312544
985,174.0399932861328,2010.47998046875,11.551827499575877,55.795848130175216
986,174.08999633789062,2014.9200439453125,11.574013937219929,51.9528726171597
987,173.3000030517578,2010.0250244140625,11.598528499816288,47.41455826476516
988,174.02000427246094,2014.9200439453125,11.578669086748082,51.11709523272606
989,173.8800048828125,2014.4200439453125,11.585116099478737,49.94535825819406
990,171.27499389648438,1948.8099365234375,11.378251385028594,84.44895017423545
991,169.60000610351562,1939.1390380859375,11.433602407433765,74.11876837540757
992,169.4499969482422,1942.449951171875,11.463263417851747,69.01659139883003
993,169.43499755859375,1946.6099853515625,11.488830604069202,64.67744905064495
994,168.11000061035156,1936.969970703125,11.522038924933856,58.49563479625175
995,166.56239318847656,1922.1600341796875,11.540180213456912,54.8255439731044
996,166.2100067138672,1920.3699951171875,11.553877128608333,52.40772541273367
997,166.2100067138672,1907.9749755859375,11.479302680436941,64.80274494398367
998,167.10000610351562,1942.3216552734375,11.623707865517384,41.08357506722126
999,166.1199951171875,1952.449951171875,11.753250713705722,19.252938141396214
1000,166.22999572753906,1962.25,11.804427903711467,10.766409950808052
1001,164.64999389648438,1955.9150390625,11.8792293444735,-1.7654790846455075
1002,163.80999755859375,1950.4000244140625,11.906477342546918,-6.280886283399072
1003,165.38999938964844,1967.2099609375,11.894370688658611,-4.223972833883012
1004,167.41000366210938,1985.489990234375,11.860043885082117,1.6169303923426792
1005,166.38999938964844,1968.5,11.830638903905577,6.42701855189142
1006,166.08999633789062,1954.0152587890625,11.764798012361007,17.32941418721356
1007,166.88800048828125,1975.8299560546875,11.839257168123533,5.043708779252425
1008,166.0399932861328,1968.219970703125,11.85389093163439,2.5276143096045285
1009,164.97000122070312,1949.0899658203125,11.814814520203258,8.880811359708956
1010,165.00999450683594,1956.75,11.858372614629333,1.6983382274599403
1011,164.07000732421875,1906.7249755859375,11.621410925020916,40.49894707290281
1012,163.875,1892.050048828125,11.54569061069794,52.84528543458276
1013,163.4250030517578,1870.1700439453125,11.443598035932219,69.35186305680458
1014,164.1999969482422,1866.7850341796875,11.368971186815068,81.99109853757653
1015,164.89500427246094,1862.0250244140625,11.292185791980593,95.0502119234713
1016,165.32000732421875,1867.22998046875,11.294640078298665,94.92023025043335
1017,164.08999633789062,1875.739990234375,11.43116601923673,71.7226218453522
1018,164.3699951171875,1892.1300048828125,11.511407562759976,58.67608114597823
1019,163.27850341796875,1890.22998046875,11.576722844096883,47.54256994563087
1020,162.25999450683594,1884.8790283203125,11.61641249926767,40.731476174392526
1021,163.14999389648438,1893.75,11.607416922133316,42.488014305442846
1022,162.74000549316406,1882.719970703125,11.568882310147206,48.622359594830584
1023,164.1300048828125,1902.6650390625,11.59242662803177,45.27531627033039
1024,164.74000549316406,1901.7099609375,11.543704610453057,53.51443025700445
1025,161.17999267578125,1914.22998046875,11.87634984150474,-1.515810722861092
1026,160.3800048828125,1922.449951171875,11.986843076707618,-19.288460020073956
1027,160.0,1910.8599853515625,11.942874908447266,-12.236144075918505
1028,158.91000366210938,1896.0899658203125,11.931847725911403,-10.481804003928177
1029,158.97000122070312,1895.219970703125,11.921871775492601,-8.895376212750593
1030,160.08999633789062,1901.22998046875,11.876007395589905,-1.5314901821207645
1031,160.0399932861328,1896.3199462890625,11.84903790203655,2.78145603401998
1032,163.44000244140625,1841.9189453125,11.269694798082456,97.78206985811465
1033,162.5800018310547,1844.3299560546875,11.344137872327167,85.10176564218449
1034,163.41000366210938,1849.989990234375,11.32115506257308,89.35280859924472
1035,162.9499969482422,1848.2900390625,11.342682256383057,85.55980559442077
1036,160.88999938964844,1831.3199462890625,11.382434913520726,77.93140479731932
1037,160.88499450683594,1834.06005859375,11.399820500449602,75.13152903457757
1038,159.02999877929688,1805.8900146484375,11.355656344779744,81.15101251592722
1039,154.22500610351562,1749.81005859375,11.345825834620358,79.85440472537488
1040,153.35000610351562,1743.7349853515625,11.370948261811556,75.48107632532214
1041,153.4799041748047,1734.6600341796875,11.302196489541787,86.10714432163189
1042,154.08999633789062,1727.4000244140625,11.210332049240863,100.65228318291969
1043,153.27000427246094,1721.2249755859375,11.230018448529538,97.03578179040545
1044,153.5800018310547,1725.550048828125,11.235512620492818,96.41239883427664
1045,152.97000122070312,1718.77001953125,11.235994023765686,95.90839226947759
1046,151.32000732421875,1680.06494140625,11.102728390744373,114.91084303709061
1047,151.1999969482422,1670.75,11.049934085461128,122.7927368896955
1048,150.47000122070312,1659.8199462890625,11.030902723623347,125.00588939097878
1049,151.1699981689453,1665.75,11.01905153255597,127.43452055270058
1050,150.36990356445312,1656.4200439453125,11.015635474124783,127.21052257364676
1051,151.6300048828125,1661.68994140625,10.958846454502787,136.9875333231493
1052,152.6999969482422,1669.8900146484375,10.935756699552838,141.56426791366988
1053,151.39999389648438,1704.77001953125,11.260040213058662,91.16088700696758
1054,149.0,1683.0,11.295302013422818,84.27250634462456
1055,149.0749969482422,1677.81005859375,11.254805251991883,90.35798859336222
1056,147.6199951171875,1675.06005859375,11.347108210266574,75.73376742644308
1057,148.2902069091797,1674.219970703125,11.290158707031145,84.57687473203936
1058,149.64999389648438,1677.0,11.20614813496091,98.0341032537371
1059,148.7100067138672,1669.25,11.224866684404114,94.55968768511747
1060,149.47000122070312,1692.050048828125,11.320332073388373,80.83475640364185
1061,148.76339721679688,1677.0400390625,11.273203425292209,87.40718624374966
1062,147.3800048828125,1663.1199951171875,11.284570091035063,84.80810020704524
1063,147.24000549316406,1659.125,11.268167197107504,87.13135834970097
1064,147.39999389648438,1660.2449951171875,11.263535033001014,87.92178962793213
1065,148.2899932861328,1667.5999755859375,11.245532747231444,91.19431896991972
1066,148.47000122070312,1670.0,11.248063489388118,90.94377478349242
1067,152.77999877929688,1706.0400390625,11.16664519370113,106.36954780014906
1068,153.8800048828125,1707.8499755859375,11.098582800842467,117.69481765207951
1069,155.11500549316406,1710.8699951171875,11.029687229019153,129.42197801267497
1070,155.9199981689453,1721.614990234375,11.041656044460307,128.28942494762936
1071,155.86000061035156,1721.8299560546875,11.047285700705501,127.35802645332677
1072,156.08999633789062,1729.56005859375,11.080531098544858,122.37430989978128
1073,155.7899932861328,1725.530029296875,11.076000408624884,122.82199362104092
1074,152.38999938964844,1677.5400390625,11.008202938390799,130.2125532135487
1075,151.75999450683594,1685.6500244140625,11.107341100609577,114.57966037376053
1076,152.14999389648438,1683.489990234375,11.064673399722524,121.39668914004841
1077,152.3289031982422,1674.364990234375,10.991774739264955,132.65805055981804
1078,151.5399932861328,1667.8599853515625,11.006071395307274,129.74265816118685
1079,151.5,1669.4000244140625,11.019142075340346,127.72505805124837
1080,151.75999450683594,1681.3599853515625,11.07907252379234,118.86969943626053
1081,148.8000030517578,1686.949951171875,11.337029009233925,77.93438552422771
