,jpm,gs,Ratio,Spread
96,155.3000030517578,364.3999938964844,2.3464261863216995,41.981873303160256
97,155.07000732421875,363.6600036621094,2.345134368258414,42.11612088454311
98,154.86000061035156,363.1499938964844,2.3450212609143546,42.073033314990624
99,154.9503936767578,363.55999755859375,2.3462992828338125,41.90109901374669
100,155.1300048828125,364.4800109863281,2.349513308283989,41.45412988829921
101,154.89999389648438,364.3550109863281,2.352195128101923,40.973347048041575
102,154.7100067138672,363.8800048828125,2.35201337400108,40.94798150872535
103,155.27000427246094,361.07501220703125,2.3254653331073065,45.22784682862593
104,155.27000427246094,360.42999267578125,2.321311153204547,45.87286635987593
105,154.62379455566406,358.07000732421875,2.315749709500983,46.530921017202644
106,154.02999877929688,357.5350036621094,2.3212037037954296,45.502037242093905
107,155.10000610351562,360.3599853515625,2.32340406944313,45.495147359077436
108,155.16000366210938,361.07000732421875,2.3270817143734916,44.943141714396035
109,155.02000427246094,359.989990234375,2.322216361197241,45.65444064320994
110,152.11000061035156,351.92999267578125,2.31365453463703,46.05032479689899
111,152.44000244140625,352.1700134277344,2.3102204656753327,46.679434036073104
112,152.9499969482422,351.614990234375,2.298888507682419,48.577636204484264
113,152.0399932861328,350.30499267578125,2.30403188729772,47.490945622751354
114,151.47000122070312,349.55999755859375,2.307783684831815,46.73474543691216
115,151.0500030517578,348.3671875,2.306303743540017,46.82140101241643
116,151.39999389648438,349.05999755859375,2.305548293464622,47.05036626276447
117,152.85000610351562,348.0899963378906,2.2773306014927557,51.83928295009909
118,152.49000549316406,345.5,2.2657222608303225,53.481141132875024
119,152.0048065185547,345.6600036621094,2.27400706319057,52.0432628021633
120,151.47999572753906,344.3999938964844,2.2735674914854282,51.92107175792884
121,152.60000610351562,347.78009033203125,2.2790306449667894,51.49076079788617
122,151.91690063476562,345.9700012207031,2.277363478158856,51.501746406981766
123,152.1699981689453,346.2200012207031,2.275218541018287,51.918332579951965
124,152.8000030517578,348.6000061035156,2.281413606944986,51.19757951540649
125,152.39999389648438,345.7799987792969,2.268897720653212,52.964077674350364
126,152.60499572753906,346.3999938964844,2.2699125428039517,52.88399846925395
127,151.61000061035156,344.989990234375,2.275509457460024,51.67347092216076
128,151.22000122070312,343.95001220703125,2.2745007897800624,51.68630263040242
129,152.1199951171875,345.8999938964844,2.273862772806534,52.10664623510317
130,151.8800048828125,344.239990234375,2.266526067733429,53.13458458531315
131,151.24000549316406,343.8299865722656,2.2734063348589766,51.85901377024814
132,150.41000366210938,344.1199951171875,2.287879707058851,49.383018918054546
133,151.07000732421875,346.1199951171875,2.2911231769146765,49.12127890030902
134,149.61000061035156,342.1199951171875,2.2867454964338534,49.27604077477028
135,149.59010314941406,342.0899963378906,2.286849123943736,49.25363535984556
136,148.94000244140625,342.0299987792969,2.2964280460103605,47.601454471499125
137,148.75,341.32000732421875,2.294588284532563,47.81103409647986
138,142.14500427246094,332.06500244140625,2.3361004077562244,39.67037829545794
139,142.61239624023438,334.3381042480469,2.344383188715555,38.62825261857259
140,141.1199951171875,333.4200134277344,2.362670244927793,35.61578774867425
141,140.16290283203125,331.6484069824219,2.3661639441062623,34.86668815230442
142,142.66000366210938,333.9100036621094,2.3405999936252364,39.18173747289299
143,143.1300048828125,336.4200134277344,2.350450652909415,37.909575859425075
144,144.5500030517578,340.30999755859375,2.3542718116494386,37.7594588439442
145,147.83999633789062,345.67999267578125,2.338203471581021,41.05436060459064
146,148.30499267578125,346.739990234375,2.3380196713431274,41.21902977506758
147,149.69000244140625,347.68499755859375,2.3227001929850957,43.92174016641903
148,149.72000122070312,348.6300048828125,2.3285466339857623,43.055741006187674
149,149.101806640625,349.3450012207031,2.342996433723419,40.712597793532694
150,148.6999969482422,349.3800048828125,2.349562959334967,39.61934286881856
151,147.99000549316406,350.1199951171875,2.3658354086172406,37.00943917038708
152,142.8000030517578,339.7650146484375,2.3793067744213547,33.69544464759471
153,144.7899932861328,343.5050048828125,2.372436085441213,35.196516831624905
154,144.66000366210938,343.19000244140625,2.372390389557951,35.169163958174096
155,143.16000366210938,341.0400085449219,2.382229671842248,33.36858890622497
156,141.52999877929688,338.30999755859375,2.3903766019680206,31.805635441997108
157,141.5,339.7099914550781,2.4007773247708704,30.32663338152528
158,141.8300018310547,341.2699890136719,2.406190401239552,29.635765814058768
159,136.88999938964844,331.25,2.4198261485641366,26.64520799426057
160,136.02999877929688,330.1499938964844,2.4270381302593353,25.480219626517023
161,135.27999877929688,330.05999755859375,2.439828507812685,23.59493149019087
162,133.9409942626953,327.2300109863281,2.4430908011966794,22.898364952390946
163,135.05999755859375,329.05999755859375,2.4363986636075277,24.015511496106082
164,135.66000366210938,328.5050048828125,2.421531741227321,26.150747826166903
165,136.4499969482422,328.17999267578125,2.4051300843946923,28.55637533030963
166,137.76019287109375,329.1700134277344,2.3894421644411343,31.01703413114424
167,138.5850067138672,332.2799987792969,2.397661959676104,30.07937141658098
168,138.7949981689453,333.8500061035156,2.4053460896129963,29.06242124027423
169,138.86619567871094,335.260009765625,2.41426654001023,27.83993135902207
170,139.22000122070312,336.0950012207031,2.4141287047390367,27.936762029262606
171,139.38999938964844,336.8299865722656,2.4164573358716845,27.649503002717406
172,139.27000427246094,336.3900146484375,2.415380227822358,27.773442270595833
173,139.2449951171875,335.79998779296875,2.41157671419617,28.29760219789804
174,137.47000122070312,331.8399963378906,2.413908441050593,27.582769805569423
175,137.8800048828125,332.6600036621094,2.4126776318643524,27.842594305532852
176,138.7449951171875,336.1600036621094,2.4228621967818027,26.620730012612935
177,138.86000061035156,335.4599914550781,2.4158144172589804,27.623633639772972
178,138.52000427246094,334.36041259765625,2.4138059650935935,27.827759847160305
179,138.22000122070312,333.5799865722656,2.413398810781523,27.818064045411145
180,134.25,328.0799865722656,2.4437987826611964,22.86222168024258
181,133.05999755859375,326.3599853515625,2.4527280275038934,21.448098438559352
182,133.75999450683594,327.010009765625,2.4447519676663325,22.64166482964603
183,133.65379333496094,326.9800109863281,2.44647011377265,22.39196024101184
184,133.25,326.0899963378906,2.4472044753312616,22.21849928232862
185,133.17999267578125,326.8500061035156,2.4541975077233444,21.274110342555925
186,134.34500122070312,329.67999267578125,2.4539803467207544,21.51242149177565
187,130.22999572753906,325.1000061035156,2.4963527356913553,15.25466611475653
188,130.8699951171875,326.92999267578125,2.4981279504368583,15.110254019665232
189,129.5384979248047,324.2900085449219,2.503425728567331,14.243457175088649
190,130.05589294433594,326.0199890136719,2.50676829502227,13.876146505161527
191,130.25,323.07000732421875,2.4803839333913147,17.337350399133495
192,129.9499969482422,323.1600036621094,2.486802702972135,16.457232234103085
193,129.2100067138672,321.8599853515625,2.490983427191631,15.808328916606028
194,128.02999877929688,320.9200134277344,2.506600144400133,13.640499036955104
195,128.22000122070312,319.6000061035156,2.4925908833317902,15.460918191271245
196,131.3699951171875,328.79998779296875,2.5028545331045,14.557115218622213
197,130.0,326.70001220703125,2.5130770169771637,13.048917358248756
198,129.60000610351562,324.3999938964844,2.503086254775141,14.29546669078624
199,129.50999450683594,324.4800109863281,2.5054437861874903,13.978384921714705
200,128.22999572753906,321.2699890136719,2.5054199463306617,13.8172579400223
201,134.060302734375,333.1780090332031,2.485284623691749,17.264591134517868
202,134.01319885253906,333.0400085449219,2.4851284156822584,17.278533534177964
203,134.5399932861328,335.29998779296875,2.4921956631874496,16.405979440506453
204,134.75,337.05999755859375,2.5013728946834415,15.199067010058995
205,133.6999969482422,333.7349853515625,2.496148040158577,15.758672915733682
206,134.39930725097656,335.1099853515625,2.4933907190889,16.225455293935024
207,133.47999572753906,333.70001220703125,2.500000171472762,15.214226066180087
208,132.57000732421875,328.8800048828125,2.4808024946282896,17.63758543733766
209,131.8800048828125,325.68499755859375,2.4695555467107755,19.015324615314537
210,131.22999572753906,327.260009765625,2.4937896854396406,15.728375084936117
211,130.80999755859375,325.97808837890625,2.491996746906832,15.904141988565383
212,131.5,328.44000244140625,2.497642604117158,15.259496072307256
213,131.7949981689453,328.68170166015625,2.493886006499472,15.794737257610647
214,131.8800048828125,329.8999938964844,2.501516391280322,14.800328277423914
215,131.94129943847656,332.7900085449219,2.522258079625022,12.071745874529396
216,131.85000610351562,331.6400146484375,2.5152825126763094,12.981299361483336
217,131.39999389648438,331.6199951171875,2.5237443723051802,11.816116058390916
218,129.17999267578125,332.3900146484375,2.573076586888166,5.199251268478092
219,129.38499450683594,330.9100036621094,2.557560905137466,7.219178166897306
220,129.02999877929688,328.6383972167969,2.5469921748889264,8.555827880181566
221,128.86000061035156,327.1400146484375,2.538724298455092,9.606484123523698
222,131.49000549316406,328.55999755859375,2.4987450287670345,15.113178296212451
223,132.89999389648438,328.9700012207031,2.475319912181015,18.416678903308732
224,132.0,328.17999267578125,2.4862120657256157,16.836362154076735
225,130.16000366210938,325.5437927246094,2.5011046678341313,14.62654050678057
226,129.6300048828125,322.9549865722656,2.4913598272577544,15.819482178992443
227,130.14999389648438,324.8900146484375,2.4962737601573832,15.253955736779657
228,130.1699981689453,325.17999267578125,2.4981178247673936,15.016663214516056
229,132.6199951171875,329.8900146484375,2.4874832362716917,16.75922915351472
230,132.6300048828125,329.42498779296875,2.4837893060777447,17.250618855156258
231,132.42999267578125,328.29998779296875,2.479045578419096,17.84884417888608
232,131.83999633789062,328.2799987792969,2.4899879239828957,16.31495238445117
233,131.51499938964844,326.6400146484375,2.483671187045965,17.098987947269702
234,132.47999572753906,329.8800048828125,2.4900363490443502,16.400520758109874
235,132.52000427246094,329.1700134277344,2.483926975665963,17.21588322334824
236,137.0399932861328,340.29998779296875,2.483216611682394,17.990261021228914
237,137.05999755859375,340.5,2.4843134836219063,17.842934319277813
238,137.55999755859375,341.0199890136719,2.479063645435253,18.63980162175042
239,137.09500122070312,338.5,2.4690907544839216,19.93512390635166
240,136.82000732421875,335.8800048828125,2.4549041580365256,21.83086412456586
241,138.14999389648438,339.82000732421875,2.4597902449336733,21.393664119310326
242,138.44000244140625,340.79998779296875,2.4617161353865904,21.177482818792807
243,139.1999969482422,339.2940979003906,2.4374576532968466,24.684979844495015
244,138.52000427246094,337.8299865722656,2.438853422988447,24.35818587255093
245,139.07000732421875,339.4599914550781,2.4409288385502363,24.176730974950512
246,139.52999877929688,341.44000244140625,2.44707235310367,23.408205294606628
247,139.66000366210938,342.05499267578125,2.4491979357478915,23.13561056235417
248,139.91000366210938,342.0299987792969,2.4446429120630917,23.819032616910786
249,140.13999938964844,343.3299865722656,2.449907150475027,23.124787476934127
250,139.60000610351562,343.5799865722656,2.461174581306935,21.45260033789489
251,139.05999755859375,342.4599914550781,2.462677962516004,21.150368128777668
252,139.625,343.3299865722656,2.4589435027557074,21.76842707879595
253,140.38999938964844,346.4200134277344,2.467554775509725,20.693188779537618
254,140.22999572753906,344.8599853515625,2.4592454956756242,21.831813189599554
255,140.3800048828125,345.6600036621094,2.462316509752668,21.426875886255313
256,140.08999633789062,345.42999267578125,2.4657720158877012,20.893087704350958
257,139.40499877929688,340.79998779296875,2.4446755193658176,23.71900586400798
258,139.52999877929688,340.9200134277344,2.4433456347046083,23.928194308278503
259,139.8300018310547,342.3299865722656,2.4481869562290024,23.308342990887038
260,139.07899475097656,338.6300048828125,2.4348033683241357,25.030387846599947
261,139.27879333496094,339.8489990234375,2.4400627754299378,24.337605760528017
262,139.42999267578125,339.010009765625,2.4313994662104754,25.574810632252788
263,139.66000366210938,339.0299987792969,2.4275382349232877,26.160604458838545
264,143.5019989013672,344.5249938964844,2.4008375948357745,30.784320736478517
265,143.02000427246094,343.010009765625,2.398335893712967,31.029869524492053
266,142.7899932861328,341.8052978515625,2.393762265725642,31.62879859829692
267,143.22999572753906,342.5400085449219,2.3915382165934194,32.05292789310718
268,142.2570037841797,342.7900085449219,2.4096529480191635,29.24034672076615
269,142.35000610351562,342.4100036621094,2.4054091252592706,29.865292986845898
270,142.6999969482422,343.05999755859375,2.404064505222259,30.13707439930337
271,141.36000061035156,339.9800109863281,2.4050651493944035,29.687895689245433
272,141.24000549316406,338.7900085449219,2.398683059817065,30.561865474701985
273,140.65499877929688,337.5555114746094,2.39988279410013,30.255622972728613
274,139.58999633789062,336.42999267578125,2.4101296762084656,28.576231388206477
275,140.0937957763672,336.92999267578125,2.4050315062747334,29.40309433346229
276,140.3249969482422,336.7149963378906,2.3995368156828496,30.227008118320125
277,139.75,335.6000061035156,2.4014311706870526,29.82762162658204
278,140.02999877929688,336.3299865722656,2.4018423873755776,29.835077479891734
279,140.3000030517578,336.260009765625,2.396721328948054,30.616167949684748
280,140.17999267578125,335.2699890136719,2.3917107043164805,31.290115858422634
281,140.0500030517578,336.4700012207031,2.4024990638261894,29.747748336534382
282,139.99000549316406,335.8550109863281,2.3991356368846524,30.204722242934476
283,140.4600067138672,336.3699951171875,2.3947741637405087,30.927586264232186
284,140.67999267578125,336.19000244140625,2.389749928521876,31.68695874683274
285,142.14999389648438,339.639892578125,2.389306416892677,32.10862939456004
286,141.75,337.92999267578125,2.383985838982584,32.7650603188944
287,141.75,338.4599914550781,2.387724807443232,32.235061539597524
288,141.25999450683594,336.8699951171875,2.3847515801856094,32.53452422025097
289,141.5800018310547,336.94000244140625,2.379855898317276,33.307324228252156
290,141.19000244140625,335.5799865722656,2.376797087396688,33.640193778290694
291,141.91000366210938,337.489990234375,2.378197318900404,33.626466426410644
292,139.61500549316406,334.760009765625,2.3977366084909533,30.31208122652927
293,138.97000122070312,333.5299987792969,2.400014361729811,29.843336312596616
294,139.0,331.7995910644531,2.3870474177298786,31.65275219142782
295,139.42999267578125,333.1300048828125,2.3892277299149325,31.454815515065288
296,139.70809936523438,332.8699951171875,2.3826105761196867,32.44727838182703
297,140.38999938964844,334.57000732421875,2.383147010319654,32.543194883053246
298,140.86000061035156,335.2799987792969,2.380235676036606,33.071051580132206
299,140.97999572753906,340.760009765625,2.417080579461678,27.907073249753775
300,141.6699981689453,341.8699951171875,2.413143216882789,28.614356044433205
301,141.2899932861328,338.0849914550781,2.3928445574373183,31.398536046347797
302,140.5050048828125,337.8900146484375,2.404825471734996,29.526078978963337
303,140.8800048828125,339.1499938964844,2.4073678459806827,29.25374196802485
304,141.22999572753906,340.2300109863281,2.4090492195631015,29.095500187122948
305,141.16000366210938,339.6300048828125,2.405993171378594,29.511167303756363
306,140.99000549316406,336.875,2.3893537617908205,31.81844586155162
307,140.8699951171875,337.3900146484375,2.3950452640235285,30.98735836989888
308,140.70010375976562,337.8157043457031,2.4009627236842475,30.114223658474568
309,140.30499267578125,336.5899963378906,2.398988018307285,30.299322613240033
310,140.0800018310547,336.2300109863281,2.4002713206117936,30.06674673489678
311,140.10690307617188,334.3999938964844,2.3867488792802822,31.967613973829966
312,140.5399932861328,335.6300048828125,2.388145872466961,31.878238144396644
313,139.22999572753906,333.2550048828125,2.393557531488857,30.803081026060593
314,139.02999877929688,333.94500732421875,2.401963678747776,29.586344095649647
315,137.92999267578125,333.4150085449219,2.4172770698875365,27.219242904522414
316,137.83999633789062,332.45001220703125,2.4118544764909036,27.947214750450737
317,137.7100067138672,333.4599914550781,2.421465218195354,26.59488018754686
318,137.38999938964844,332.44000244140625,2.4196812280243285,26.7720618689988
319,136.30999755859375,330.1000061035156,2.4216859512569497,26.267643741545466
320,134.3000030517578,328.3599853515625,2.4449737743119484,22.71391657001325
321,135.4499969482422,331.9100036621094,2.450424593135561,22.192651711692545
322,135.32000732421875,330.625,2.443282457174585,23.135300058944917
323,134.39999389648438,328.5299987792969,2.4444197447831173,22.80725029314848
324,135.61000061035156,331.42999267578125,2.4439937407572145,23.094066364130608
325,134.94500732421875,329.3999938964844,2.4409943015162336,23.372663925352153
326,135.3000030517578,330.1400146484375,2.440059181093628,23.56759990542727
327,136.72000122070312,331.4100036621094,2.424005271380329,26.037478007133895
328,135.27999877929688,327.55999755859375,2.4213483184087905,26.09493149019087
329,135.4499969482422,327.4599914550781,2.4175710508152046,26.642663918723795
330,135.50999450683594,327.6700134277344,2.418050525499835,26.590658274042394
331,135.8800048828125,329.0199890136719,2.421401068519462,26.215183689392372
332,136.1300048828125,329.2300109863281,2.4184970188588895,26.663589874808363
333,135.97999572753906,328.3900146484375,2.4149876817648037,27.108505205496353
334,134.2899932861328,326.5299987792969,2.4315288934712855,24.517540296106088
335,134.33999633789062,325.29998779296875,2.421467892367493,25.879244951501757
336,133.61500549316406,324.010009765625,2.4249522616844246,25.25980543279527
337,134.10000610351562,325.510009765625,2.427367598435115,25.037157666946054
338,133.85000610351562,324.6700134277344,2.425625690122451,25.21872584676444
339,133.3000030517578,324.2200012207031,2.432258017989803,24.220188068583663
340,133.3800048828125,323.9700012207031,2.4289247965266063,24.68088990163866
341,131.49000549316406,317.8900146484375,2.4175983068535505,25.7831612063687
342,131.52000427246094,317.1600036621094,2.411496299871393,26.59218035668422
343,131.42999267578125,317.8999938964844,2.4187781451125665,25.615125443081435
344,131.61000061035156,318.1000061035156,2.41698962562345,25.889202407240273
345,131.2100067138672,316.239990234375,2.410181952996978,26.695749298371506
346,131.0800018310547,316.1549987792969,2.4119239728633826,26.43834525132709
347,131.5399932861328,316.29998779296875,2.404591789091369,27.50484154363951
348,128.80999755859375,309.19000244140625,2.400357179579639,27.4248026614874
349,129.11000061035156,309.093994140625,2.394036036553492,28.310932789408437
350,129.27000427246094,310.1099853515625,2.398932274326743,27.716345244580875
351,130.3000030517578,312.7149963378906,2.399961542699841,27.824055054529165
352,130.64999389648438,312.5,2.3918868319856,28.960826701361636
353,131.2100067138672,314.1499938964844,2.3942533177485372,28.78574563626213
354,131.1199951171875,314.17999267578125,2.3961257197652066,28.51868217773747
355,132.66000366210938,318.04998779296875,2.397482127341527,28.70462701914371
356,132.97999572753906,318.9200134277344,2.3982555547765645,28.67736852933248
357,133.67999267578125,322.3756103515625,2.411547187419671,27.06536241065353
358,133.25,322.69000244140625,2.42168857366909,25.618493178812994
359,133.13999938964844,321.44000244140625,2.4143007654722735,26.5787831817706
360,133.8699951171875,322.5799865722656,2.4096511416907473,27.361398020047798
361,133.52999877929688,321.6600036621094,2.4088969265532643,27.385928280169562
362,134.5,326.739990234375,2.4292936076905205,24.860646176205503
363,133.57000732421875,324.2449951171875,2.4275284670018564,24.906307835251678
364,133.80499267578125,324.6099853515625,2.4259930729050967,25.16020148968968
365,133.25999450683594,324.1600036621094,2.4325380235962766,24.174814617017173
366,133.39999389648438,322.9735107421875,2.4210908959471786,25.730025697968895
367,133.40499877929688,322.0400085449219,2.414002559811869,26.676709318320913
368,133.02999877929688,320.82000732421875,2.411636550162452,26.90906830191565
369,133.3699951171875,324.19000244140625,2.4307566492489707,24.43452583476269
370,133.35000610351562,324.32000732421875,2.432095931607673,24.251875634135583
371,132.6300048828125,321.9200134277344,2.4272035103381944,24.755593220390633
372,132.39999389648438,321.9049987792969,2.431306749386825,24.1648250285705
373,131.4199981689453,319.6000061035156,2.431897812786893,23.88879057714288
374,131.0,318.2200012207031,2.429160314661856,24.162640976865898
375,131.4600067138672,319.6099853515625,2.4312335997914425,23.984182339256247
376,127.04000091552734,317.19000244140625,2.4967726712495484,14.763140143534285
377,128.35499572753906,319.260009765625,2.487320481419536,16.156451267105265
378,127.1500015258789,319.0,2.5088477874306103,13.242852581982929
379,127.19999694824219,321.2699890136719,2.525707521395594,11.104537143745828
380,127.05999755859375,321.6499938964844,2.5314811905938797,10.355814099903538
381,127.05000305175781,321.5828857421875,2.531152129222544,10.39659959529311
382,127.19999694824219,322.4150085449219,2.5347092474861683,9.959517612495828
383,126.55000305175781,323.29998779296875,2.554721295903422,7.3626412283673215
384,126.98500061035156,323.1300048828125,2.544631281881268,8.67828270360681
385,125.91999816894531,320.0299987792969,2.541534334760048,8.973378423772173
386,125.5999984741211,320.80999755859375,2.5542197568154763,7.3505924058881345
387,125.95999908447266,322.489990234375,2.560257165595113,6.6187378852215755
388,126.27999877929688,321.3689880371094,2.5448922326866272,8.582527321074364
389,126.12000274658203,321.45001220703125,2.5487631240615625,8.080119578675264
390,126.91999816894531,323.8800048828125,2.551843756345556,7.757084952545567
391,127.4749984741211,326.2900085449219,2.5596392426014623,6.808792605101898
392,127.5199966430664,326.05999755859375,2.5569322940875603,7.157315837411174
393,128.7899932861328,329.5450134277344,2.5587780930742343,7.0171061700791295
394,128.57000732421875,330.7749938964844,2.5727228362238432,5.207745894509825
395,128.35000610351562,330.2099914550781,2.572730625261991,5.193328341831231
396,128.5,330.04998779296875,2.568482395276021,5.748372823877757
397,130.4600067138672,333.9100036621094,2.559481729864242,7.050451396420412
398,130.97999572753906,334.92999267578125,2.557107982905216,7.399964016707626
399,130.44000244140625,335.6199951171875,2.572983661725614,5.287774436262138
400,130.5399932861328,334.8299865722656,2.5649609605720305,6.341130132053619
401,130.5989990234375,335.3380126953125,2.5676920589194734,5.988508164723639
402,131.10000610351562,336.54998779296875,2.5671241199426893,6.096041742735364
403,131.1699981689453,336.05999755859375,2.5620187714400413,6.770370963992518
404,132.55999755859375,341.9200134277344,2.579360438480696,4.571214046242998
405,133.0500030517578,342.989990234375,2.5779029114411096,4.79177089683955
406,132.66700744628906,343.1600036621094,2.5866265491896283,3.6130571048709306
407,132.28570556640625,342.8699951171875,2.591889982739441,2.898826072029889
408,132.0,341.79998779296875,2.5893938469164297,3.216367036889236
