,ups,ba,Ratio,Spread
147,183.8992462158203,161.41000366210938,0.8777088921434837,0.8546562732260691
148,184.8531036376953,158.16000366210938,0.8555983131995265,4.950900057110785
149,184.78427124023438,156.63999938964844,0.8476911932942813,6.409837563045229
150,178.51040649414062,155.9199981689453,0.8734504684132417,1.5637877990224776
151,180.84097290039062,156.08999633789062,0.8631340223095729,3.461422893697246
152,185.10879516601562,159.08999633789062,0.8594405046783977,4.247751940559069
153,191.64817810058594,159.30999755859375,0.8312627812980325,9.829364285900297
154,192.09066772460938,169.07000732421875,0.880157320118257,0.46192272300235915
155,190.31077575683594,163.27999877929688,0.8579650738638318,4.6728456738174335
156,190.20262145996094,166.63999938964844,0.8761183106234285,1.2168926712823658
157,191.28433227539062,166.5,0.8704319795533029,2.3165648930810074
158,193.487060546875,165.0399932861328,0.8529769009858389,5.73078935960423
159,192.8282012939453,165.88999938964844,0.8602994700799362,4.29625611978902
160,193.37889099121094,164.85000610351562,0.8524715663562682,5.824810612736527
161,199.0037384033203,169.02000427246094,0.8493307996551732,6.645067851607833
162,201.0294647216797,167.8800048828125,0.8351014868155681,9.582252297900922
163,202.9911346435547,169.99000549316406,0.8374257614336732,9.212607152999553
164,203.97195434570312,170.47000122070312,0.8357521590040805,9.602775620884202
165,204.43760681152344,172.0800018310547,0.8417238125356256,8.405892836754973
166,203.08029174804688,167.1999969482422,0.8233196609530192,12.081714149886452
167,206.12184143066406,168.69000244140625,0.8183994537917553,13.290112478157155
168,206.49832153320312,162.9199981689453,0.788965241747736,19.394122587574017
169,204.4871368408203,158.97999572753906,0.7774571945388157,21.54984102055103
170,203.36761474609375,160.07000732421875,0.7870968419630999,19.46661115890076
171,201.15826416015625,163.60000610351562,0.8132900071819179,13.976519438148827
172,203.10011291503906,169.3800048828125,0.8339729724998608,9.919291169809142
173,197.08636474609375,164.52999877929688,0.8348116775671457,9.434016665228697
174,195.44175720214844,165.4199981689453,0.8463902522010629,7.084953395511135
175,193.24232482910156,162.2100067138672,0.8394124157703104,8.343651155031367
176,192.7073211669922,160.25,0.8315719352516658,9.829013007902788
177,194.78787231445312,153.66000366210938,0.788858165738627,18.26483392629747
178,194.23306274414062,151.82000732421875,0.7816383327292132,19.61261398600071
179,194.14390563964844,152.38999938964844,0.7849332117202811,18.96352346860597
180,194.4708251953125,155.9499969482422,0.8019197573292407,15.693562592084973
181,194.31231689453125,157.7899932861328,0.8120431880382446,13.712940767455862
182,196.8485870361328,157.52000427246094,0.8002089659071169,16.23305940465555
183,198.31488037109375,158.72000122070312,0.8003433777823464,16.33392943255241
184,190.9240264892578,147.30999755859375,0.7715634342484498,21.18691103699446
185,189.1902313232422,149.25999450683594,0.7889413394279159,17.698724682115355
186,183.28546142578125,149.77999877929688,0.8171951971212298,11.940123208016345
