,amzn,hd,Ratio,Spread
406,111.0199966430664,270.1199951171875,2.433075151187707,35.60233810371284
407,110.10769653320312,269.8800048828125,2.451054861559381,33.33007354959426
408,109.30999755859375,268.57000732421875,2.456957399347268,32.44340024618498
409,110.0,269.6000061035156,2.4509091463955968,33.31350201357651
410,110.23999786376953,270.44500732421875,2.4532385029472206,33.12939710973734
411,109.5999984741211,269.8699951171875,2.462317507977973,31.942005132121267
412,108.91000366210938,268.6300048828125,2.466531960794258,31.28191582932294
413,110.30999755859375,271.6300048828125,2.4624241763628887,32.137161852292024
414,111.4000015258789,272.82000732421875,2.449012599527128,33.94876782535755
415,110.66000366210938,272.4700012207031,2.462226569706851,32.26099802965882
416,110.125,272.3900146484375,2.4734621080448354,30.867713364242206
417,111.13939666748047,271.75,2.4451275438632503,34.30113213239605
418,112.0199966430664,273.54998779296875,2.4419746115918173,34.92610459263244
419,112.47000122070312,275.3699951171875,2.4483861663415563,34.345301498238086
420,114.7782974243164,279.3450012207031,2.4337789241463548,36.726787220266715
421,114.52300262451172,282.9200134277344,2.470420849472035,32.44875461857282
422,114.72530364990234,282.9700012207031,2.466500346638603,32.95585512830189
423,114.73500061035156,281.75,2.45565867870471,34.20255944271179
424,115.20999908447266,280.92999267578125,2.4384167599012105,36.33059816826045
425,115.33000183105469,281.0400085449219,2.43683346989462,36.551040962309344
426,116.69000244140625,282.9599914550781,2.424886327319783,38.37617219690742
427,113.6500015258789,283.0899963378906,2.490893027163128,29.87473693226258
428,114.8499984741211,283.8800048828125,2.4717458306869595,32.38923098117567
429,114.01000213623047,282.8599853515625,2.4810102627098742,31.096102898644233
430,114.15489959716797,282.8550109863281,2.4778175267506906,31.500089974877085
431,113.37999725341797,282.3500061035156,2.4902982267006877,29.87120042683989
432,113.58999633789062,282.5899963378906,2.4878070732327866,30.20949709591025
433,113.23999786376953,282.8299865722656,2.49761561204299,29.005695355792966
434,111.48999786376953,277.489990234375,2.488922733440556,29.52661315545714
435,109.19999694824219,275.3599853515625,2.5216116579387418,25.3505070299629
436,108.27999877929688,273.739990234375,2.528075298489143,24.43704875790928
437,108.20999908447266,273.310791015625,2.5257443242585067,24.67348567551079
438,107.75509643554688,272.0950012207031,2.525124195712221,24.636583131906605
439,107.83000183105469,270.3399963378906,2.5070944240681037,26.597859434084285
440,107.4000015258789,270.19000244140625,2.515735554959948,25.563736049366696
441,109.98999786376953,273.3349914550781,2.4850895241731257,29.550973187702766
442,109.28959655761719,273.760009765625,2.50490456903919,27.197218361370403
443,108.35189819335938,273.1099853515625,2.520583302234208,25.265047311133003
444,108.86000061035156,274.5799865722656,2.5223221112691747,25.194237777828732
445,109.3489990234375,275.7449951171875,2.5216965640269393,25.375813094466423
446,109.47000122070312,274.4599914550781,2.5071708083910376,26.99402766624496
447,108.88999938964844,273.7300109863281,2.5138214025222054,26.126822777184884
448,103.66999816894531,271.09991455078125,2.6150276776216836,14.38229301147095
449,106.1718978881836,275.4100036621094,2.5940009469564274,16.961833181157715
450,106.93000030517578,276.625,2.586972778551562,17.834468321841143
451,106.74109649658203,276.05999755859375,2.5862578390079918,17.879275169085474
452,106.88999938964844,275.30999755859375,2.575638498742995,19.039317875517554
453,106.4800033569336,274.4599914550781,2.577573091682348,18.760293646453704
454,106.30999755859375,274.5,2.5820713602096244,18.25213007630117
455,106.98999786376953,277.1700134277344,2.590616122645925,17.454673720944015
456,107.98999786376953,276.114990234375,2.55685707654793,21.263456079004186
457,108.13860321044922,276.5008850097656,2.5569119333977848,21.286784638956306
458,108.17250061035156,276.5400085449219,2.556472365754466,21.34100637944067
459,108.82039642333984,278.54998779296875,2.559722229914844,21.115176164181605
460,109.33999633789062,278.8599853515625,2.55039322015165,22.236031632259824
461,109.55000305175781,279.04998779296875,2.547238521400399,22.624337103814014
462,109.9802017211914,276.8900146484375,2.5176350862710346,25.968973776940175
463,110.37000274658203,277.85321044921875,2.5174703591082714,26.079196122238102
464,112.48999786376953,280.44000244140625,2.493021670966976,29.330360113126744
465,112.91999816894531,280.8900146484375,2.4875134538010153,30.064465187297458
466,113.33000183105469,281.7650146484375,2.486234978346469,30.318516529392014
467,113.76000213623047,283.1344909667969,2.488875577091992,30.133157492234602
468,113.5,283.7300109863281,2.499823885342098,28.82165420721691
469,113.19999694824219,282.79998779296875,2.4982331750615843,28.92554124736
470,113.08000183105469,282.7300109863281,2.5002653555730947,28.66508040032619
471,113.49009704589844,280.9549865722656,2.47559032801461,31.569408270664667
472,114.26000213623047,281.3900146484375,2.462716693396701,33.25451339294443
473,114.4999008178711,282.82000732421875,2.4700458716910636,32.48514391033069
474,114.9135971069336,284.82000732421875,2.4785579295649205,31.624363857739297
475,114.38999938964844,283.6300048828125,2.4795000122054307,31.372504286555113
476,114.24919891357422,282.9599914550781,2.4766912516308155,31.654787112905865
477,114.9000015258789,284.4800109863281,2.475892142806062,31.92692123970113
478,116.1050033569336,285.2250061035156,2.4566125305269413,34.50021095826173
479,116.08989715576172,284.4200134277344,2.449997979118876,35.26360479412216
480,116.6449966430664,285.3900146484375,2.4466545746641044,35.822213873905014
481,116.37000274658203,286.1499938964844,2.4589669772512663,34.304967663177536
482,116.30000305175781,286.69000244140625,2.4650902400563015,33.57219681710717
483,115.48500061035156,285.6300048828125,2.4733082510561974,32.38787393342494
484,116.3499984741211,285.8699951171875,2.4569832304791266,34.52987949385192
485,114.87000274658203,284.9599914550781,2.4807171989343155,31.364331357532535
486,115.43000030517578,285.25,2.471194656898997,32.61642122179825
487,115.6500015258789,287.1700134277344,2.48309563025362,31.302238171820477
488,115.61910247802734,286.9043884277344,2.4814618197045655,31.48277463561874
489,115.54000091552734,286.3999938964844,2.478795149966069,31.769342514192203
490,112.37120056152344,287.6199951171875,2.5595525693410655,21.823228277543535
491,112.58000183105469,288.8999938964844,2.5661750683751774,21.118217907819542
492,112.61000061035156,287.57000732421875,2.5536808965951128,22.530813893503762
493,113.1260986328125,288.8500061035156,2.5533454224482024,22.672024773442672
494,112.59989929199219,288.57000732421875,2.5627909895008325,21.502997295496073
495,111.94999694824219,287.1099853515625,2.5646270047180257,21.1733447328902
496,111.79000091552734,286.3900146484375,2.5618571634581557,21.452724894610924
497,110.2301025390625,289.69000244140625,2.628048017452838,13.857152651450178
498,110.81999969482422,290.010009765625,2.6169464948949077,15.161580026141223
499,110.5199966430664,289.2650146484375,2.6173092963678157,15.080438990112384
500,110.08000183105469,288.6000061035156,2.6217296629995026,14.533807789036189
501,110.22789764404297,286.6099853515625,2.6001583217808175,16.931097991426668
502,108.62999725341797,284.6600036621094,2.620454854638715,14.480846835917134
503,109.22000122070312,285.2300109863281,2.611518108390769,15.535568343819762
504,108.79000091552734,282.1499938964844,2.593528739057247,17.431468152461548
505,110.77649688720703,287.07000732421875,2.591434242739363,17.981786212381394
506,110.62999725341797,287.1929016113281,2.595976758034812,17.45546721610009
507,111.2699966430664,288.6300048828125,2.593960758430543,17.780768129263038
508,111.12000274658203,288.8699951171875,2.5996219220402503,17.127730827795006
509,110.6500015258789,288.2799987792969,2.605332081372577,16.423456996753828
510,110.4000015258789,287.1099853515625,2.600633889341577,16.905030633313004
511,108.05000305175781,283.05999755859375,2.619712999202815,14.483688591137764
512,109.18000030517578,284.8800048828125,2.609269134333456,15.775421559605547
513,108.8499984741211,284.6700134277344,2.6152505045318324,15.076667448048738
514,109.58000183105469,285.8299865722656,2.608413778026258,15.92694773793579
515,110.31220245361328,288.3800048828125,2.614216727329666,15.393233602159285
516,110.52999877929688,289.1300048828125,2.6158509732741333,15.242992230048628
517,110.62000274658203,289.4800109863281,2.6168866732854297,15.140835376303983
518,113.20010375976562,294.2850036621094,2.599688462182366,17.44081951143096
519,114.46029663085938,293.8299865722656,2.5670909059399274,21.366104269339758
520,114.3949966430664,292.6400146484375,2.55815396858246,22.376255753328167
521,114.85890197753906,292.0799865722656,2.542946010657342,24.2137673958577
522,115.375,291.2950134277344,2.52476718030539,26.419950199624736
523,114.37419891357422,291.6449890136719,2.549919403011956,23.314009449899686
524,113.56999969482422,292.2699890136719,2.5734788218634788,20.47443848102165
525,115.39689636230469,294.7550048828125,2.5542715114051937,23.02025605291675
526,116.45500183105469,296.3500061035156,2.544759790854161,24.339022464004017
527,116.96649932861328,296.4949951171875,2.5348710683748448,25.602574371955654
528,116.58689880371094,295.95001220703125,2.5384499908973583,25.10222885773686
529,114.7300033569336,294.2900085449219,2.565065806102731,21.64878966539186
530,113.87999725341797,293.6000061035156,2.5781525569425985,19.99808000919029
531,113.79000091552734,293.0299987792969,2.575182322011135,20.320259093153254
532,115.2699966430664,295.3999938964844,2.5626789494163913,22.025815774394516
533,115.9800033569336,296.1000061035156,2.553026362589892,23.28099106267416
534,117.08999633789062,296.82000732421875,2.5349732394531386,25.61764318603508
535,117.66000366210938,297.6700134277344,2.529916744542772,26.337299975533426
536,117.94999694824219,298.760009765625,2.532937833790062,26.04587530703276
537,117.99500274658203,299.3900146484375,2.5373109680876715,25.539805553863232
538,118.19000244140625,299.8299865722656,2.5368472830086373,25.63681582677117
539,121.79000091552734,299.8699951171875,2.462188955275361,35.510336072869336
540,122.33499908447266,301.7200012207031,2.466342448838902,35.161123671832
541,122.79000091552734,302.9849853515625,2.4675053594958376,35.14910500319513
542,122.34500122070312,301.3599853515625,2.46319818827683,35.54868301528387
543,122.31999969482422,302.9700012207031,2.4768639795338623,33.869818965122704
544,123.0199966430664,303.3800048828125,2.4661031796566175,35.3874383144979
545,122.77999877929688,302.29998779296875,2.462127307366796,35.80655908747764
546,121.7699966430664,300.0150146484375,2.463784371513493,35.31022959299685
547,123.27999877929688,301.6099853515625,2.446544357057648,37.87344111123434
548,123.73999786376953,302.82501220703125,2.4472686070386374,37.92514095038615
549,123.61499786376953,302.1449890136719,2.444242156980435,38.2609442481579
550,124.31999969482422,302.8599853515625,2.436132449284195,39.487353163665034
551,124.59140014648438,303.5350036621094,2.4362436195856034,39.559706334181215
552,124.68000030517578,305.07000732421875,2.4468239218600205,38.26868617106226
553,124.20999908447266,308.30999755859375,2.482167295959148,33.734425767755454
554,122.92849731445312,307.3500061035156,2.5002339800616715,31.16546997906198
555,122.1449966430664,307.0400085449219,2.513733816229558,29.317895383275243
556,121.83000183105469,305.7099914550781,2.5093161525107366,29.78049262270855
557,121.6500015258789,305.5799865722656,2.51196040065202,29.414820015494286
558,122.51000213623047,306.07000732421875,2.4983266834316966,31.293033825945088
559,122.45999908447266,306.79998779296875,2.5053077746745593,30.425356995154004
560,122.02999877929688,306.2550048828125,2.5096698184575454,29.78622262410829
561,121.61090087890625,305.9100036621094,2.5154817656249295,28.97712916070384
562,121.25990295410156,304.4800109863281,2.510970267736217,29.440558084263216
563,121.06999969482422,305.5299987792969,2.523581395469008,27.867622450652902
564,120.5999984741211,304.0299987792969,2.520978462902195,28.0733522817211
565,120.27570343017578,304.7550048828125,2.5338035545951585,26.45531572887404
566,121.13999938964844,305.9800109863281,2.525837976952099,27.610372544770144
567,116.32720184326172,299.2099914550781,2.5721412250440885,21.127106724808016
568,116.11990356445312,296.6700134277344,2.5548592818376368,23.09623521705589
569,115.95999908447266,296.9007873535156,2.560372453411578,22.425122864051673
570,115.72000122070312,297.8399963378906,2.5737987659527,20.825017562812718
571,114.76000213623047,297.19000244140625,2.58966536170516,18.83140518232608
572,114.97470092773438,298.260009765625,2.594135991300311,18.352626622861408
573,114.80999755859375,298.17999267578125,2.597160517520296,17.979090300477083
574,118.48999786376953,295.6099853515625,2.4948096099337564,30.682932191175496
575,119.08999633789062,295.07000732421875,2.477706074379456,32.87516151543673
576,119.83999633789062,296.7300109863281,2.476051569208109,33.28047722685301
577,118.9000015258789,296.3500061035156,2.492430633308396,31.071962781316984
578,118.91999816894531,295.4100036621094,2.48410703170741,32.067031161830585
579,121.8550033569336,299.989990234375,2.461860259899664,35.56934202443222
580,120.97000122070312,298.8599853515625,2.4705297374206756,34.26226416382025
581,118.59429931640625,296.510009765625,2.500204575386416,30.070128858202963
582,121.30000305175781,298.9700012207031,2.464715529257941,35.0609938613145
583,121.38009643554688,300.1000061035156,2.4723988109769666,34.15154686814304
584,121.58000183105469,300.7300109863281,2.4735154339298084,34.072033300283294
585,121.90499877929688,299.2550048828125,2.454821441937744,36.44200272852066
586,121.9800033569336,299.4800109863281,2.455156605546241,36.42354116806666
587,122.2699966430664,299.489990234375,2.4494152159720226,37.212133589409746
588,137.24349975585938,298.32000732421875,2.17365491156154,79.61553792409615
589,135.12010192871094,298.5299987792969,2.2093677736921826,73.5582202422022
590,135.77000427246094,297.9100036621094,2.1942254863914465,75.96788989465182
591,135.92999267578125,298.17999267578125,2.1936291381034425,76.13847041286908
592,136.8300018310547,299.5400085449219,2.1891398416757077,77.25686300337736
593,136.47999572753906,301.20001220703125,2.206916922889783,74.63302682601056
594,135.0,301.1300048828125,2.230592628761574,70.62748235180055
595,137.27000427246094,302.635009765625,2.2046696317204058,75.37352253818744
596,138.1699981689453,307.1650085449219,2.2230948296701896,73.3218901995092
597,137.15170288085938,307.0199890136719,2.2385430334785803,70.66276974882089
598,135.14810180664062,305.2550048828125,2.2586703091068756,66.91031905914593
599,135.36500549316406,305.489990234375,2.2567870412401545,67.27263422220477
600,135.25999450683594,307.29998779296875,2.2719207472497573,65.17346169761566
601,135.44000244140625,305.7300109863281,2.2573095501721685,67.23913700379813
602,135.6833953857422,300.8599853515625,2.21736775156776,72.77940818965237
603,135.9499969482422,303.1199951171875,2.2296432653293032,71.25355492008532
604,137.25,304.8699951171875,2.2212750099612935,73.08345023800246
605,135.44000244140625,302.80999755859375,2.235750089340073,70.15915043153251
606,134.9199981689453,302.3299865722656,2.240809299401942,69.20719488688775
607,134.8000946044922,302.5199890136719,2.2442119933318687,68.68700690598843
608,134.16000366210938,300.7900085449219,2.2420244509122176,68.65433107590974
609,137.88999938964844,301.7300109863281,2.188193576922877,77.98583855350915
610,138.3905029296875,303.8450012207031,2.1955625190196657,77.24911452948191
611,138.9550018310547,303.7049865722656,2.1856355120020687,78.94362320102289
612,139.31500244140625,305.4849853515625,2.1927644546397276,78.15497940177949
613,140.1199951171875,306.4200134277344,2.1868400235916656,79.43670728405732
614,139.67559814453125,307.2900085449219,2.2000264371658482,77.34294993065237
615,139.5399932861328,306.1600036621094,2.194066349382109,78.09953169187219
616,140.5800018310547,308.6499938964844,2.1955469474770086,78.47347451944296
617,140.77999877929688,308.8800048828125,2.194061710193994,78.794206962249
618,143.26499938964844,307.7799987792969,2.148326528395151,86.73730627080738
619,143.0800018310547,306.9200134277344,2.1450937202959914,87.08785289994506
620,142.44000244140625,305.8949890136719,2.1475356906112384,86.35047312936024
621,143.13999938964844,306.8800048828125,2.1439150914583935,87.29308027170418
622,142.5800018310547,307.1700134277344,2.154369543294753,85.46097331759466
623,142.5500030517578,307.1600036621094,2.1547526979047773,85.38837366980107
624,139.71389770507812,305.110595703125,2.183824234487986,79.62783053830918
625,141.05999755859375,306.42999267578125,2.1723379978685724,82.01526837387405
626,141.1999969482422,308.0400085449219,2.181586509933396,80.79077710703035
627,140.02999877929688,307.95001220703125,2.199171712429958,77.6588802645046
628,140.3300018310547,308.7200012207031,2.199957223633301,77.71502740404901
629,140.8000030517578,309.5299987792969,2.1983664209546516,78.19930001438706
630,142.63999938964844,313.2749938964844,2.196263286854859,79.52121167568185
631,140.75,314.80999755859375,2.2366607286578595,72.7816048730491
632,139.22999572753906,312.04998779296875,2.241255457650256,71.35588894300037
633,139.30999755859375,311.6651916503906,2.2372062099800436,71.96099086103823
634,138.95809936523438,311.6000061035156,2.242402620120135,71.05713353290815
635,139.0,311.3599853515625,2.2399998946155577,71.4125385418539
636,139.4199981689453,311.9700012207031,2.2376273512976703,71.959096479604
637,137.34869384765625,305.3500061035156,2.223173716105391,72.8752183391573
638,137.77000427246094,305.30999755859375,2.216084692534358,74.07541432756909
639,137.22999572753906,303.6600036621094,2.2127815573572263,74.23835474445809
640,137.66000366210938,303.7875061035156,2.206795714237893,75.29499059376894
641,137.41000366210938,304.9100036621094,2.218979663313901,73.48405324399994
642,137.8000030517578,305.3500061035156,2.2158925931868514,74.11801519606581
643,137.8300018310547,305.260009765625,2.2147573511592773,74.29062094737503
644,141.63059997558594,310.2099914550781,2.190275205418544,79.80657122976987
645,142.07000732421875,312.32501220703125,2.1983880911209686,78.90157249115123
646,142.32000732421875,311.7049865722656,2.190169832286275,80.21003791709205
647,142.64639282226562,310.94000244140625,2.179795761318906,81.87380910442346
648,142.44000244140625,311.3500061035156,2.185832636668142,80.89545603951649
649,142.681396484375,311.0899963378906,2.180312248149029,81.82020686327087
650,142.7100067138672,311.3399963378906,2.181626947591178,81.64899254493918
651,143.68499755859375,313.2850036621094,2.1803598774072004,82.3888751948856
652,141.952392578125,312.7300109863281,2.203062627593359,78.17269102689471
653,141.872802734375,310.6199951171875,2.189425944440907,80.06353563439171
654,141.67999267578125,310.6549987792969,2.192652560973771,79.49757950638326
655,140.63499450683594,311.94989013671875,2.218152681205926,75.32501486413264
656,140.42999267578125,310.6499938964844,2.2121342312799217,76.06038543331971
657,140.67999267578125,310.69000244140625,2.2084874795056275,76.70881667957303
658,141.02999877929688,312.010009765625,2.2123662516221185,76.3526418706117
659,141.345703125,312.25,2.2091226906548385,76.98202537155254
660,141.42999267578125,313.0190124511719,2.213243503227402,76.44512604333306
661,141.42999267578125,312.0078125,2.2060936764329537,77.45632599450494
662,141.931396484375,312.1499938964844,2.199301927751049,78.69488993115152
663,142.6699981689453,313.7149963378906,2.1988855426100113,79.16381864769426
664,143.52999877929688,314.7300109863281,2.1927820919881844,80.51703856166068
665,141.99000549316406,312.8800048828125,2.2035354093839774,78.1262740399103
666,142.1999969482422,313.0799865722656,2.2016877165350444,78.5045582443874
667,142.7100067138672,314.1600036621094,2.201387351147692,78.82898522072043
668,142.92999267578125,313.8800048828125,2.196040166284832,79.71477235874369
669,142.77000427246094,314.2799987792969,2.2013027202795894,78.87420893037017
670,143.50999450683594,315.2875061035156,2.1969724630467966,79.9044564958507
671,143.2100067138672,314.6600036621094,2.197192856018772,79.70586480307088
672,142.69000244140625,324.5600891113281,2.274581845666478,68.37381282287919
673,143.389892578125,328.5,2.2909564551142894,66.3612308124803
674,144.22999572753906,330.75,2.2932122983960337,66.42467255947332
675,145.36000061035156,331.30999755859375,2.2792377281745835,68.97643630308119
676,145.97000122070312,330.2900085449219,2.2627252571268484,71.67622008798179
677,144.74000549316406,328.3299865722656,2.2684121466872016,70.24913005338448
678,144.75999450683594,327.3800048828125,2.2615364555526614,71.25415667242987
679,141.73309326171875,327.9700012207031,2.3139973429852874,62.32880329015342
680,141.50160217285156,325.42999267578125,2.299832564992809,64.23134112756065
681,141.28500366210938,325.4809875488281,2.3037192845125536,63.58388612049697
682,141.6999969482422,325.8800048828125,2.2997883690981626,64.32766035149012
683,142.8000030517578,327.239990234375,2.29159652129536,65.99682688871064
684,142.50770568847656,326.30999755859375,2.2897709003323024,66.12190302153823
685,142.1300048828125,325.6600036621094,2.291282575629397,65.73179986291035
686,141.30029296875,324.8599853515625,2.2990751011635098,64.24699138604615
687,142.47999572753906,324.0899963378906,2.274635079001826,68.26559768335625
688,141.9949951171875,322.7699890136719,2.2731082088301213,68.2500301319339
689,142.53140258789062,322.79998779296875,2.264763988370333,69.69716834109971
690,142.14999389648438,324.8399963378906,2.2851917712669314,66.60685211672131
691,142.27000427246094,325.6700134277344,2.2890982192145333,66.10731469958222
692,142.35000610351562,325.2799987792969,2.2850718990679653,66.71763512347945
693,138.94000244140625,322.739990234375,2.322873071565411,59.867314832204215
694,138.7100067138672,323.6700134277344,2.3334294410020835,58.30393879629207
695,138.44869995117188,323.239990234375,2.3347275225291053,58.014386097080944
696,138.48500061035156,322.17999267578125,2.3264612864629526,59.17434692857546
697,138.19590759277344,321.3800048828125,2.325539232535263,59.178242174937395
698,138.38999938964844,321.4100036621094,2.3224944365896922,59.6827254600783
699,138.2100067138672,321.3599853515625,2.3251571502841055,59.23708729011355
700,133.74000549316406,316.42999267578125,2.366008521600929,51.857773138159644
701,133.35000610351562,315.8900146484375,2.368878891563166,51.32378677203127
702,133.91839599609375,315.7550048828125,2.3578165085849947,53.024005413466625
703,133.76910400390625,314.95001220703125,2.354430154498413,53.417883897545096
704,133.41000366210938,314.1650085449219,2.354883441429287,53.214011702384084
705,133.4499969482422,313.20001220703125,2.3469465670239322,54.28913991848947
706,133.25,312.4700012207031,2.3449906282979596,54.46840747568348
707,133.97000122070312,308.69000244140625,2.3041725731782905,60.231116215087354
708,133.55999755859375,306.0849914550781,2.291741517296722,61.70707585932087
709,133.42999267578125,306.56500244140625,2.2975719048888967,60.86906273549198
710,134.6699981689453,306.8100891113281,2.2782363799131473,64.03865255665005
711,134.53990173339844,307.4599914550781,2.2852699273137174,63.03049596121792
712,133.94970703125,307.4200134277344,2.2950405808354204,61.44521991856254
713,133.6199951171875,306.7300109863281,2.295539755987265,61.227275154908114
714,133.91990661621094,307.6600036621094,2.2973433258418003,61.12316651816184
715,134.90499877929688,309.1300048828125,2.2914644207405974,62.365871869631576
716,134.99000549316406,309.4200134277344,2.2921697965513714,62.30995134208257
717,134.0500030517578,308.05999755859375,2.298097654198853,61.08142687335953
718,134.3607940673828,308.4800109863281,2.295907918135877,61.51725705320922
719,134.3000030517578,308.614990234375,2.29795222056278,61.21487398875354
720,133.82000732421875,308.25,2.3034672181206264,60.25807158940057
721,136.63999938964844,308.70001220703125,2.259221410904205,67.57363837692998
722,135.80999755859375,306.7200012207031,2.2584493537625763,67.26802421427277
723,136.07000732421875,306.7099914550781,2.2540602259561107,67.99403825489935
724,136.0998992919922,307.1000061035156,2.256430810758026,67.68633888666886
725,136.77999877929688,308.5400085449219,2.2557392257531057,68.11916664133628
726,136.42999267578125,309.0799865722656,2.2654841542561543,66.6153560987351
727,137.3000030517578,309.94000244140625,2.2573925386190163,68.15113927582479
728,135.2100067138672,305.2799987792969,2.2578210459328916,67.05579636827667
729,133.25999450683594,302.4599914550781,2.269698363521714,64.50593970610458
730,132.85159301757812,300.4800109863281,2.2617719830169474,65.36128083093342
731,132.7028045654297,300.29998779296875,2.262951327791302,65.13157646058738
732,131.72500610351562,299.2300109863281,2.271626472738056,63.508931791501766
733,130.9250030517578,299.92999267578125,2.2908534327641887,60.60593436648196
734,130.75999450683594,298.1099853515625,2.2798256184996837,61.971547897868106
735,130.60000610351562,295.8599853515625,2.265390287325555,63.78097836597897
736,128.93499755859375,295.9100036621094,2.295032452516508,59.145927515548294
737,130.1699981689453,297.4700012207031,2.2852424168787504,60.98682420612124
738,130.3498992919922,298.44000244140625,2.2895299809390828,60.512227351748436
739,130.2198944091797,298.3399963378906,2.291047751892967,60.2542313177633
740,130.7899932861328,297.5799865722656,2.275250415536316,62.58415609058363
741,129.8000030517578,296.32000732421875,2.2828967670059375,61.11794065775598
742,128.72000122070312,294.8999938964844,2.2910191974815888,59.563889145329824
743,127.76000213623047,293.69000244140625,2.2987632868716195,58.13027432343699
744,127.81500244140625,293.4649963378906,2.296013697393799,58.506738021391755
745,127.36000061035156,292.0799865722656,2.293341592120925,58.63878232479425
746,127.56009674072266,292.0799865722656,2.289744160087495,59.18979887762481
747,128.7899932861328,293.42999267578125,2.2783601830296525,61.2266316576663
748,128.72999572753906,293.1000061035156,2.2768586641133015,61.39139940309474
749,128.25999450683594,288.8999938964844,2.2524559977358076,64.29714144119419
750,127.80999755859375,289.92999267578125,2.2684453345902345,62.02795944158794
751,128.27499389648438,291.25,2.2705126786833727,61.98844004438786
752,127.66000366210938,290.4100036621094,2.2748707138593454,61.13490138816678
753,127.66850280761719,289.44000244140625,2.2671214596881537,62.1283072087042
754,127.28900146484375,289.510009765625,2.274430676915833,61.013244583806795
755,126.76000213623047,288.4114074707031,2.2752556217279327,60.655110129439265
756,126.29139709472656,290.29998779296875,2.2986521209772137,57.47610437950726
757,123.80000305175781,289.2300109863281,2.336268205626845,51.6853820074416
758,124.27999877929688,289.45001220703125,2.329015248230346,52.78717342046639
759,125.18000030517578,289.6000061035156,2.313468648326418,55.115566974115836
760,126.30999755859375,291.05999755859375,2.304330640364191,56.76731581172419
761,126.41000366210938,291.75,2.307966075057162,56.352706094400105
762,127.81999969482422,293.50469970703125,2.296234551774264,58.48079588464918
763,130.41990661621094,294.8890075683594,2.2610735984970045,64.25600553545888
764,130.7100067138672,296.0450134277344,2.264899382002148,63.898865478685366
765,129.3800048828125,294.9200134277344,2.279486800876702,61.361360747349636
766,127.4000015258789,292.7349853515625,2.2977628088340243,58.09393643322721
767,127.73500061035156,292.125,2.286961276111869,59.6264285838227
768,127.33000183105469,291.7699890136719,2.2914473008553093,58.866170469969404
769,127.66000366210938,292.010009765625,2.2874040528662163,59.53489528465116
770,125.92230224609375,290.1000061035156,2.3038016374300754,56.659687746893894
771,126.5199966430664,291.07000732421875,2.30058500669562,57.33559294954455
772,126.2249984741211,290.8299865722656,2.3040601314159823,56.76325979019458
773,125.6500015258789,289.3999938964844,2.3032231626107817,56.60984935007889
774,126.12999725341797,288.6449890136719,2.2884721739407627,58.6866468666193
775,126.30999755859375,289.3900146484375,2.2911093360934696,58.43729872188044
776,126.0999984741211,289.6499938964844,2.296986498028609,57.599032570388204
777,126.08999633789062,292.1199951171875,2.31675789992393,55.101487875373834
778,127.13999938964844,293.6000061035156,2.3092654358422164,56.512932415787645
779,127.44000244140625,293.8800048828125,2.3060263594857604,57.05906978970705
780,127.8550033569336,294.3999938964844,2.3026083154102785,57.681893350527844
781,129.16900634765625,296.6700134277344,2.2967585012557263,59.03032159742469
782,129.64999389648438,297.1499938964844,2.2919398988459343,59.874864999367105
783,129.4499969482422,297.5299987792969,2.2984164217343155,58.94411668742049
784,128.67999267578125,298.1000061035156,2.316599495421177,56.253703041053654
785,129.88999938964844,299.9800109863281,2.309492743058978,57.70576523590245
786,127.6500015258789,297.69000244140625,2.3320798972419485,53.82735913455866
787,128.9501953125,299.25,2.320663410201068,55.84778213175986
788,128.92999267578125,299.5199890136719,2.32312112021034,55.5221599220726
789,129.30999755859375,299.2099914550781,2.313896814664297,56.878599409342314
790,129.85000610351562,299.8599853515625,2.30927971703379,57.715658992453314
791,132.0449981689453,301.20001220703125,2.281040678433424,62.420111653607194
792,132.0399932861328,300.4150085449219,2.2751819435034175,63.191333073803435
793,131.80999755859375,298.6400146484375,2.265685609437042,64.33297412773504
794,132.92999267578125,299.92498779296875,2.2562627271370683,66.13219780157908
795,133.27499389648438,299.8500061035156,2.249859462281508,67.15722976437638
796,133.10499572753906,300.2699890136719,2.255888198428805,66.26911283850461
797,133.27000427246094,299.9800109863281,2.2509191968887503,67.01348465868097
798,136.0095977783203,301.9750061035156,2.220247769541231,72.5626702658086
799,135.9199981689453,300.6499938964844,2.211962904257721,73.64094672736985
800,135.44000244140625,299.05999755859375,2.2080625529224456,73.90915043153251
801,135.76499938964844,298.2300109863281,2.1966634429128646,75.63410032851988
802,135.50999450683594,296.7099914550781,2.189580130490746,76.45189782668149
803,136.0782928466797,296.82501220703125,2.181281128662203,77.90183383635735
804,136.47999572753906,297.6600036621094,2.1809789931144263,78.17303537093244
805,129.55999755859375,287.19000244140625,2.216656436038632,69.58702821418944
806,128.3800048828125,284.7900085449219,2.2183361716248813,68.73760646546134
807,129.0800018310547,283.239990234375,2.19429800291676,72.21524778749273
808,129.94500732421875,283.95001220703125,2.1851552287696823,73.8872426191536
809,128.4656982421875,281.4800109863281,2.1910908113049237,72.283582897788
810,127.51820373535156,278.9649963378906,2.1876484154125033,72.18942586452232
811,126.83000183105469,277.9700012207031,2.191673872172423,71.2892786805877
812,126.4800033569336,274.43499755859375,2.1697896131780054,73.86047083695485
813,127.70999908447266,278.0,2.1768068435747097,73.68258040280216
