,fcx,ecl,Ratio,Spread
80,42.54499816894531,225.22000122070312,5.293689291661481,-33.39743705217401
81,42.72999954223633,225.60679626464844,5.279822108157248,-32.93003930845643
82,42.8650016784668,225.89999389648438,5.270033478383487,-32.59990183182401
83,42.97999954223633,226.57000732421875,5.271521864526058,-32.73894435874212
84,44.25,225.6999969482422,5.100564902785134,-26.005057342002228
85,44.57500076293945,225.61500549316406,5.061469470141768,-24.419464552191723
86,44.459999084472656,225.7949981689453,5.078610049899948,-25.130445742101127
87,44.88999938964844,225.60000610351562,5.025618382065263,-22.950045931636932
88,45.0900993347168,225.77000427246094,5.007085981259547,-22.19613782438253
89,44.834999084472656,225.91000366210938,5.038697630761121,-23.513992221338267
90,45.16999816894531,226.42999267578125,5.012840421841182,-22.48721540976359
91,45.19499969482422,225.3300018310547,4.9857285839711984,-21.271786918783814
92,45.45000076293945,226.125,4.975247441236247,-20.88938802653146
93,44.939998626708984,225.14500427246094,5.009902339842341,-22.264186421387702
94,45.185001373291016,225.375,4.987827667373267,-21.36294957824327
95,45.06999969482422,223.97000122070312,4.969381023679562,-20.48893931307455
96,44.584999084472656,224.1199951171875,5.026802730051875,-22.878289685701017
97,44.34000015258789,223.19000244140625,5.03360400706674,-23.07951196729135
98,44.0099983215332,217.13999938964844,4.933878838241315,-18.55320130217896
99,43.41999816894531,216.6750030517578,4.990212164650143,-20.812367850732524
100,43.55500030517578,216.77499389648438,4.977040348470031,-20.289023586990734
101,43.525001525878906,216.31500244140625,4.969902236827967,-19.967543216766952
102,43.814998626708984,215.875,4.926965805458356,-18.18855919070759
103,43.97999954223633,215.63999938964844,4.903137827060637,-17.191712387033302
104,44.08000183105469,215.9499969482422,4.8990469141973545,-17.039976973926056
105,45.626800537109375,213.60000610351562,4.681459221095058,-7.548069962989072
106,44.9900016784668,213.1199951171875,4.7370523931140776,-10.00830197360781
107,44.630001068115234,212.25999450683594,4.75599348928718,-10.810504834756014
108,44.150001525878906,211.85000610351562,4.798414468442044,-12.616781855664751
109,44.400001525878906,212.22000122070312,4.779729592959788,-11.832470963567626
110,44.3650016784668,212.46499633789062,4.789022614666408,-12.239068217522512
111,44.310001373291016,213.44000244140625,4.816971244105234,-13.468023052145693
112,44.34000015258789,215.25,4.8545331362033615,-15.1395095258851
113,44.2400016784668,217.36000061035156,4.913200550716717,-17.711225494625747
114,44.814998626708984,216.44000244140625,4.829633137875668,-14.136337594975341
115,44.24980163574219,215.9199981689453,4.879569855394307,-16.22597445492465
116,44.119998931884766,215.60000610351562,4.886672967430767,-16.505310553831006
117,44.339599609375,215.59500122070312,4.862357872422432,-15.4863601443387
118,44.099998474121094,214.8699951171875,4.87233565877056,-15.86764616184308
119,44.04999923706055,216.24000549316406,4.9089672925859,-17.468514217014185
120,44.439998626708984,218.1699981689453,4.909316042098671,-17.597792336441326
121,44.79999923706055,217.125,4.846540261107517,-14.890590695996249
122,44.58440017700195,216.19000244140625,4.849005517246454,-14.95106229988951
123,44.18000030517578,216.0500030517578,4.89022185512405,-16.678267719052595
124,43.75,214.92999267578125,4.912685546875,-17.54366508811054
125,43.18000030517578,213.25999450683594,4.938860421482524,-18.50548321126922
126,41.630001068115234,200.17999267578125,4.808551226031574,-12.582175115116822
127,42.43000030517578,201.27000427246094,4.743577723894318,-9.978411004748093
128,41.779998779296875,198.2093048095703,4.744119449514882,-9.918914211322257
129,41.45000076293945,198.61000061035156,4.791556018207103,-11.843284785437017
130,41.189998626708984,196.45989990234375,4.769602001757595,-10.893672190539885
131,40.790000915527344,194.8699951171875,4.777396193757064,-11.150646452251888
132,40.9900016784668,195.0800018310547,4.759209413097822,-10.437204836028993
133,38.5099983215332,188.41000366210938,4.8924957640613105,-15.21793777890164
134,38.53499984741211,187.14999389648438,4.856623709291458,-13.842490367023398
135,37.7400016784668,186.8000030517578,4.9496553986201794,-17.16318417743224
136,38.33000183105469,188.4499969482422,4.916514165036157,-16.089015187472423
137,39.040000915527344,188.25,4.8219773459361654,-12.61079340005676
138,39.380001068115234,189.5050048828125,4.812214315459956,-12.295941405709694
139,39.97999954223633,192.66000366210938,4.818909601501529,-12.680612808048235
140,38.81999969482422,188.83999633789062,4.864502777496627,-14.216584662377667
141,38.70920181274414,188.60000610351562,4.872226686974034,-14.48817307240682
142,38.625,187.28309631347656,4.84875330261428,-13.560041916140644
143,38.86980056762695,187.6999969482422,4.8289416000906815,-12.846643485753955
144,39.56990051269531,189.78500366210938,4.796196128954637,-11.699131904852177
145,39.415000915527344,189.25999450683594,4.80172498060955,-11.889328892965747
146,39.599998474121094,188.72999572753906,4.765909166660084,-10.505154939317887
147,39.29999923706055,188.0500030517578,4.784987447898563,-11.210325952015804
148,39.06999969482422,189.80999755859375,4.858203200440228,-14.032279873796167
149,39.16999816894531,189.67999267578125,4.842481530319882,-13.440559632594582
150,39.38999938964844,188.77999877929688,4.792586994274177,-11.524770811679925
151,39.81999969482422,189.41000366210938,4.756655075683709,-10.169367949457918
152,38.33000183105469,184.39999389648438,4.810852728608138,-12.03901213571461
153,38.43000030517578,185.25,4.820452732992833,-12.42730288084115
154,38.369998931884766,187.5800018310547,4.888715325847433,-15.034344494916436
155,37.869998931884766,186.6199951171875,4.927911285470415,-16.382949799618498
156,37.76499938964844,185.13999938964844,4.902422941396795,-15.387760482381534
157,37.029998779296875,182.02000427246094,4.915474217466802,-15.661427850620722
158,37.06999969482422,182.02000427246094,4.910170104422065,-15.476734661940323
159,37.0099983215332,184.25999450683594,4.978654495091656,-17.99376467933592
160,37.099998474121094,183.47999572753906,4.9455526488909305,-16.798215032164105
161,35.45500183105469,181.93499755859375,5.131433878512415,-22.848534904597155
162,35.839698791503906,181.97999572753906,5.07760951860117,-21.117301020742214
163,35.404998779296875,181.77000427246094,5.134020916242799,-22.914416910970797
164,35.380001068115234,182.82000732421875,5.167326223994316,-24.07983999566991
165,35.099998474121094,181.86000061035156,5.181196823824231,-24.412667989253602
166,35.584999084472656,183.58999633789062,5.159196320395558,-23.9033072406506
167,36.029998779296875,186.1300048828125,5.165973110988954,-24.388652498110783
168,36.595001220703125,188.5,5.1509767375922015,-24.149904761795423
169,36.35499954223633,188.92999267578125,5.196809106166736,-25.688038956347153
170,36.78499984741211,190.07000732421875,5.167052007955642,-24.842645859750146
171,36.80500030517578,188.21499633789062,5.113843085919564,-22.89528827908182
172,37.189998626708984,188.76499938964844,5.07569256144263,-21.66766782639854
173,36.95000076293945,187.875,5.084573643322819,-21.88579234220867
174,37.209999084472656,189.42999267578125,5.090835725250754,-22.240314518191152
175,38.02000045776367,189.32000732421875,4.979484614539495,-18.39037135575421
176,38.22999954223633,190.41000366210938,4.980643629141174,-18.510754873040607
177,38.5099983215332,190.8800048828125,4.956634983182544,-17.687938999604764
178,38.529998779296875,191.44000244140625,4.9685961200775255,-18.155589963858315
179,38.69499969482422,191.2971954345703,4.943718747726413,-17.250936763699652
180,38.91999816894531,191.8300018310547,4.92882864481011,-16.744874797152644
181,39.0099983215332,191.6999969482422,4.914124716647971,-16.199319046465202
182,38.970001220703125,192.49000549316406,4.939440581564627,-17.174003166755565
183,39.220001220703125,192.85000610351562,4.917134117826483,-16.379697767822503
184,39.755001068115234,192.1699981689453,4.833857200498775,-13.229475677915556
185,39.53499984741211,192.1999969482422,4.861515054762881,-14.275269381642712
186,39.505001068115234,193.05999755859375,4.88697613817846,-15.273781076848618
187,39.53499984741211,192.67999267578125,4.87365608750328,-14.755265109181774
188,39.38999938964844,192.47999572753906,4.886519388424316,-15.224767759922113
189,38.7599983215332,191.1999969482422,4.93292067151666,-16.853625055749827
190,38.630001068115234,192.02000427246094,4.970748096379217,-18.273858823212006
191,38.20000076293945,191.85000610351562,5.022251368372825,-20.0892683993012
192,38.209999084472656,191.58999633789062,5.014132450365506,-19.783094143162057
193,38.400001525878906,191.50999450683594,4.987239242107104,-18.82580847253143
194,38.525001525878906,190.6999969482422,4.9500321711899415,-17.438657909295355
195,38.20000076293945,189.13999938964844,4.951308785657059,-17.379261685434013
196,38.369998931884766,185.6999969482422,4.839718585291096,-13.154339612103936
197,37.915000915527344,188.60499572753906,4.974416225064618,-18.16016616937662
198,38.08000183105469,187.88999938964844,4.9340858811729875,-16.683323638163298
199,38.23500061035156,188.5,4.9300378446696405,-16.57766015901819
200,38.17499923706055,188.2100067138672,4.930190189267945,-16.564706655905976
201,38.66999816894531,188.85000610351562,4.883631110569207,-14.919185078898206
202,38.415000915527344,187.42999267578125,4.879083384325055,-14.676551099049558
203,38.6875,187.9250030517578,4.857512195198909,-13.913372152100745
204,38.849998474121094,187.7899932861328,4.833719450754269,-13.02807052576551
205,38.52000045776367,188.02000427246094,4.881100779804526,-14.781756285427146
206,38.974998474121094,188.74000549316406,4.842591735275757,-13.400929728154434
207,39.165000915527344,188.4949951171875,4.812842862527723,-12.278635512601934
208,39.182498931884766,187.69000244140625,4.790148856194404,-11.392850575092947
209,38.90999984741211,186.85000610351562,4.802107603090699,-11.811043560127725
210,39.779998779296875,185.5749969482422,4.665032746175521,-6.51905442427113
211,40.25,186.1699981689453,4.625341569414791,-4.943954711259349
212,40.3849983215332,186.02999877929688,4.6064134334779965,-4.180637826454441
213,40.255001068115234,185.75999450683594,4.614581780596965,-4.510859997236932
214,40.224998474121094,185.26499938964844,4.60571799670395,-4.154393578215687
215,40.415000915527344,186.1199951171875,4.605220608709195,-4.132105466178811
216,40.63999938964844,186.52000427246094,4.589567103191692,-3.4932462584208652
217,42.96989822387695,190.375,4.430427063339305,3.4094229155409463
218,43.150001525878906,190.43499755859375,4.413325395698577,4.181002652118624
219,42.904998779296875,190.9499969482422,4.450530296725753,2.5347706917866644
220,43.029998779296875,190.625,4.430048928835105,3.4369206446711784
221,43.29999923706055,190.9250030517578,4.409353496901329,4.38357019653819
222,43.494998931884766,190.58999633789062,4.3818829984652625,5.6189341885824176
223,43.56999969482422,191.44000244140625,4.393849065464829,5.115223410514576
224,44.2599983215332,191.66000366210938,4.330321078409614,8.081100434644728
225,45.53499984741211,191.36500549316406,4.202591547917616,14.263066296266377
226,44.994998931884766,191.77999877929688,4.262251435312203,11.354767802883917
227,44.25,189.36000061035156,4.2793220476915605,10.334938995888397
228,44.15999984741211,188.2449951171875,4.262794288216447,11.034393621177518
229,43.849998474121094,187.75999450683594,4.281870035130014,10.088048439223858
230,43.90999984741211,187.32000732421875,4.265998815193772,10.805075404861643
231,43.72999954223633,189.34500122070312,4.329865154419348,7.948979772627385
232,43.48500061035156,188.0800018310547,4.325169580112238,8.082764204904212
233,44.04499816894531,188.38999938964844,4.277216647098786,10.358400834588398
234,43.619998931884766,187.13499450683594,4.2901191904900875,9.651089024279432
235,42.86000061035156,184.55589294433594,4.306017039574235,8.721108068411414
236,42.79999923706055,184.80999755859375,4.317990674134561,8.189963671133004
237,42.790000915527344,184.2899932861328,4.306847145199731,8.663803453079797
238,42.130001068115234,183.1699981689453,4.347733053051636,6.736431410288364
239,42.560001373291016,183.44000244140625,4.3101502942273395,8.451834882861935
240,42.724998474121094,183.80999755859375,4.302165105282077,8.843668345685249
241,42.609901428222656,183.49000549316406,4.306276225544833,8.63223156418903
242,42.349998474121094,183.1300048828125,4.324203340756155,7.792202007539546
243,42.415000915527344,183.60000610351562,4.328657365095165,7.622331621770061
244,42.439998626708984,182.91000366210938,4.309849424617975,8.427754096117614
245,42.70859909057617,182.15249633789062,4.265007521121977,10.425449938490491
246,42.88999938964844,182.61000061035156,4.257635887363168,10.805511487250133
247,42.95500183105469,182.55999755859375,4.2500288622176345,11.155645373941557
248,43.150001525878906,183.22000122070312,4.246118070489945,11.39599899000925
249,43.30500030517578,182.4199981689453,4.212446527731409,12.911666131263704
250,43.540000915527344,182.66000366210938,4.195222779542219,13.756711104957109
251,43.65999984741211,183.2100067138672,4.196289678290659,13.760770005928581
252,43.959999084472656,181.74000549316406,4.134213131896025,16.615934915110874
253,44.099998474121094,182.8300018310547,4.145805173629283,16.172347124289733
254,43.94499969482422,181.8249969482422,4.137558270814081,16.461687917605563
255,43.755001068115234,181.4949951171875,4.147982874795196,15.914423522396223
256,44.279998779296875,182.01499938964844,4.110546621666792,17.818451301445865
257,44.29499816894531,182.86500549316406,4.128344351560861,17.037700740357398
258,44.2599983215332,182.75999450683594,4.129236363254001,16.981109589918166
259,43.48500061035156,178.9600067138672,4.115442203104533,17.202759322091712
260,43.81999969482422,180.19000244140625,4.112049376912463,17.519529419799202
261,43.80270004272461,180.48500061035156,4.120408112611979,17.14465488134545
262,43.393699645996094,180.9499969482422,4.1699601191975875,14.791212080480737
263,43.244998931884766,180.0,4.162331008113057,15.054624517188419
264,43.20500183105469,179.02000427246094,4.143501832785152,15.849944669358994
265,43.209999084472656,178.3699951171875,4.127979608805038,16.523027263233562
266,43.5099983215332,177.55499267578125,4.080786015289475,18.72319339311898
267,43.130001068115234,178.2899932861328,4.133781332501229,16.233660330239363
268,42.994998931884766,177.8350067138672,4.136178884330338,16.065311794036607
269,42.97999954223633,177.52999877929688,4.130525841556574,16.30106418617976
270,43.33000183105469,179.8249969482422,4.150126687032847,15.62210499822007
271,42.959999084472656,178.74000549316406,4.16061474167413,14.998710877972375
272,43.02000045776367,178.72000122070312,4.154346799604697,15.29575493345391
273,43.41999816894531,178.4774932861328,4.110490576063239,17.385141914892476
274,42.59000015258789,176.63999938964844,4.147452424437601,15.39034901947409
275,42.619998931884766,176.52000427246094,4.141717707562006,15.648855221515934
276,42.525001525878906,175.86500549316406,4.135567294127905,15.865229694336737
277,42.209999084472656,175.64999389648438,4.161336121921378,14.625804446798188
278,42.66999816894531,177.42999267578125,4.158190773134661,14.969724497390164
279,42.35499954223633,176.73899841308594,4.172801329789701,14.206299529179152
280,42.20500183105469,176.22000122070312,4.17533452376347,14.032723683978336
281,42.209999084472656,175.99000549316406,4.169391360112671,14.2857928501185
282,42.935001373291016,176.9600067138672,4.121579155787575,16.66328962432792
283,42.5,175.4199981689453,4.127529368681066,16.194799372302274
284,42.43000030517578,174.60000610351562,4.115013076778537,16.69158716419722
285,42.56079864501953,174.10000610351562,4.090618871032131,17.7955124029416
286,42.459999084472656,173.0399932861328,4.07536497920963,18.390111066434375
287,41.630001068115234,170.47000122070312,4.094883421736626,17.127816339961303
288,42.3849983215332,171.92999267578125,4.056387860901111,19.153816351338182
289,42.30500030517578,171.6699981689453,4.057912703712768,19.044442094125234
290,42.040000915527344,171.24000549316406,4.073263600475259,18.250873218194673
291,42.334999084472656,172.84100341796875,4.082697700621003,18.01194792995614
292,43.040000915527344,173.89999389648438,4.040427281537238,20.20810885201286
293,43.720001220703125,175.99000549316406,4.02538885131197,21.257811009652304
294,45.369998931884766,177.14999389648438,3.904562443619286,27.716231699623368
295,45.689998626708984,178.5800018310547,3.9085140555609965,27.763734047872422
296,45.6349983215332,180.39999389648438,3.9531061801608818,25.68979325133515
297,45.58000183105469,179.79409790039062,3.9445829459772606,26.041758129633255
298,46.040000915527344,180.50999450683594,3.9207209147981916,27.449780353076793
299,46.19499969482422,180.30999755859375,3.9032362539185392,28.365441390815622
300,46.33000183105469,180.27999877929688,3.891215015201152,29.01877527858088
301,47.095001220703125,175.83999633789062,3.733729520758368,36.99095129026816
302,47.30500030517578,176.47999572753906,3.730683745672228,37.320564721223946
303,47.125,174.69500732421875,3.7070558583388595,38.274451388794375
304,46.595001220703125,174.3800048828125,3.7424616442617853,36.14233072677703
305,46.625,174.08999633789062,3.733833701616957,36.57085035655325
306,46.90999984741211,174.72999572753906,3.7247920762288897,37.24675911295682
307,46.939998626708984,176.17999267578125,3.753302041545744,35.93527324956898
308,48.849998474121094,171.51499938964844,3.5110543448739446,49.41916374210382
309,48.52989959716797,171.63499450683594,3.536685547085944,47.82120039598732
310,47.78499984741211,170.72000122070312,3.5726692846259116,45.29682465228893
311,47.38999938964844,170.38499450683594,3.59537870228489,43.808025757889
312,47.880001068115234,171.01890563964844,3.571823346376974,45.436562153131575
