,ctva,alb,Ratio,Spread
188,46.0099983215332,205.6199951171875,4.469028528978559,-17.362887189126514
189,47.03099822998047,210.77999877929688,4.481724962514885,-18.252495447396445
190,47.165000915527344,208.11000061035156,4.4123819902617445,-15.022022739984425
191,46.93000030517578,207.1199951171875,4.413381499474331,-15.014921866146882
192,46.34000015258789,203.47500610351562,4.390915093515648,-13.837645061879233
193,46.459999084472656,205.39999389648438,4.421007273870801,-15.260729884096822
194,46.959999084472656,205.52999877929688,4.376703636846012,-13.29945377437041
195,46.84000015258789,205.41000366210938,4.385354461847937,-13.68136162793407
196,46.400001525878906,198.8000030517578,4.284482683494743,-8.911682547141954
197,46.61000061035156,200.92999267578125,4.310877280511276,-10.163337983548917
198,46.84000015258789,200.64999389648438,4.283731708856507,-8.92135186230907
199,46.95500183105469,201.3125,4.28734942284376,-9.102856317249337
200,46.459999084472656,198.89999389648438,4.281101976236554,-8.760729884096822
201,47.15999984741211,203.44500732421875,4.313931466973546,-10.377946731235188
202,47.46500015258789,206.1699981689453,4.343621563386943,-11.827254894096388
203,47.970001220703125,215.8699951171875,4.500104015507535,-19.415053572416117
204,47.68000030517578,215.0500030517578,4.51027688077455,-19.80800831190884
205,48.02000045776367,218.1300048828125,4.5424823574225135,-21.46593842982877
206,47.93000030517578,216.9237060546875,4.525844036584801,-20.636070818569085
207,47.755001068115234,218.3800048828125,4.572924301086847,-22.824314803041137
208,47.81999969482422,218.1750030517578,4.562421673862367,-22.34745218683121
209,48.08000183105469,220.77000427246094,4.591722043776347,-23.854978356497742
210,47.744998931884766,222.3699951171875,4.657451043918356,-26.856139592183286
211,47.744998931884766,224.7100067138672,4.706461655480377,-29.196151188862974
212,47.68000030517578,222.97019958496094,4.6763883841828955,-27.728204845111964
213,47.79499816894531,223.47999572753906,4.675802997995398,-27.757015294322503
214,47.95500183105469,223.34609985351562,4.657409891055019,-26.953894185687165
215,48.060001373291016,224.2100067138672,4.665210160365709,-27.37863395223049
216,47.91999816894531,225.22000122070312,4.699916732606588,-28.97420053935183
217,47.80500030517578,223.10000610351562,4.666875947689532,-27.335191115531945
218,47.9900016784668,223.00999450683594,4.647009516711497,-26.471399807738056
219,47.98379898071289,222.75,4.642191838323066,-26.237348468732524
220,48.0099983215332,222.1199951171875,4.626536198347738,-25.497763218970892
221,48.13999938964844,221.4600067138672,4.600332561730107,-24.294037290132298
222,48.20500183105469,221.84500122070312,4.602115813587333,-24.407155056605195
223,48.13999938964844,221.4199981689453,4.599501474371795,-24.254028745210423
224,48.7599983215332,219.0749969482422,4.49292462037463,-19.315843561217225
225,49.25,219.02999877929688,4.447309619884201,-17.221382999292377
226,48.77000045776367,217.1199951171875,4.451917020284224,-17.319007175395416
227,48.5099983215332,218.2899932861328,4.4998969457650055,-19.576480395377292
228,48.470001220703125,217.77999877929688,4.49308837001382,-19.23377624198658
229,48.70000076293945,216.58999633789062,4.447433120015779,-17.081786458637357
230,48.52000045776367,215.1300048828125,4.43384177356061,-16.37465743728986
231,48.88999938964844,216.9199981689453,4.436899179321204,-16.61710725640207
232,49.38999938964844,214.9949951171875,4.353006636445675,-12.600823212105343
233,49.86399841308594,215.80999755859375,4.32797217284441,-11.433295357117903
234,50.16999816894531,217.4499969482422,4.334263601445403,-11.793431800465829
235,50.33000183105469,216.5800018310547,4.303198767169927,-10.2542114486664
236,50.63999938964844,218.1699981689453,4.3082543601598555,-10.547623782515888
237,50.2599983215332,216.27000427246094,4.303024502485966,-10.237007907819265
238,49.6349983215332,222.81309509277344,4.489031986047438,-19.394199968805385
239,50.28499984741211,223.19000244140625,4.438500608902609,-17.052435645054505
240,50.18000030517578,220.22500610351562,4.388700772502799,-14.526606400972117
241,50.032798767089844,221.0800018310547,4.418701477409152,-15.997281685854421
242,50.290000915527344,221.92999267578125,4.413004347495628,-15.771508602045959
243,49.91999816894531,221.49000549316406,4.436899311245379,-16.879080841657146
244,49.560001373291016,219.94000244140625,4.437853033634838,-16.834786702152815
245,49.83000183105469,220.3800048828125,4.422636901158388,-16.145495492963125
246,49.439998626708984,223.11000061035156,4.512742856142006,-20.50670379705706
247,49.7400016784668,224.85000610351562,4.5205066046641615,-20.991927930531563
248,49.91999816894531,225.1649932861328,4.510516857875317,-20.554068634625896
249,50.150001525878906,224.02999877929688,4.467198244524293,-18.457070830639214
250,50.119998931884766,226.25999450683594,4.514365509351527,-20.812554267271896
251,50.380001068115234,226.47000122070312,4.495236133768816,-19.93508593010252
252,51.13999938964844,237.36000061035156,4.6413766805479675,-27.646345231383226
253,51.470001220703125,235.6699981689453,4.5787836133594295,-24.57608967640157
254,51.25,234.77000427246094,4.580878132145579,-24.59626452230079
255,51.08000183105469,235.3699951171875,4.607869747061981,-25.907283245990858
256,51.4900016784668,236.05999755859375,4.584579333142932,-24.88243591172351
257,51.4900016784668,236.17999267578125,4.586909787857943,-25.00243102891101
258,51.54999923706055,236.38999938964844,4.585645060877167,-24.9614942350065
259,52.060001373291016,241.50999450683594,4.639070075605891,-27.948373804887968
260,51.98500061035156,242.43499755859375,4.663556693511294,-29.18707219656817
261,51.97999954223633,243.4600067138672,4.683724679836595,-30.232998629225182
262,51.439998626708984,239.24000549316406,4.6508555964257825,-28.271584709713938
263,51.037498474121094,238.0,4.663237954749673,-28.715061053752
264,51.0099983215332,237.08999633789062,4.647912255229504,-27.92007848444057
265,50.939998626708984,235.85000610351562,4.629957056572321,-26.972866312604413
266,51.43000030517578,238.5050048828125,4.6374684710785425,-27.578402698921725
267,51.48500061035156,236.94000244140625,4.602117114353635,-25.783358071919583
268,51.5369987487793,236.5399932861328,4.5897122267279,-25.1658634795635
269,51.220001220703125,234.52000427246094,4.578680177337988,-24.471736276186636
270,50.757598876953125,230.0,4.531341219618512,-21.885758468505333
271,51.060001373291016,230.88999938964844,4.521934844882804,-21.510940672778293
272,51.040000915527344,230.67999267578125,4.5195922519194935,-21.384587113237576
273,51.099998474121094,230.89999389648438,4.518591013528514,-21.353644826169006
274,51.029998779296875,232.32000732421875,4.552616360603797,-23.066436316442225
275,50.849998474121094,229.77000427246094,4.518584290408523,-21.26929569841504
276,50.869998931884766,228.7550048828125,4.496854918143734,-20.170643154440103
277,50.81999969482422,227.52000427246094,4.476977678841521,-19.144767452300886
278,50.83000183105469,228.02999877929688,4.486130052428633,-19.612927404369675
279,50.880001068115234,227.5500030517578,4.472287701942594,-18.923806768618295
280,50.810001373291016,236.36000061035156,4.651840075221834,-28.02658238975086
281,50.9900016784668,239.17999267578125,4.690723373260597,-30.09371202144992
282,51.042999267578125,239.4868927001953,4.6918656061873385,-30.178946344346162
283,50.970001220703125,240.91000366210938,4.726505746369414,-31.907376162104544
284,50.89699935913086,241.64500427246094,4.747725942887243,-32.947711583508166
285,50.814998626708984,241.11000061035156,4.744858941777501,-32.755681067575054
286,50.869998931884766,241.08999633789062,4.739335588756579,-32.505634609518225
287,51.849998474121094,241.25999450683594,4.653037639475563,-28.576723947712214
288,51.459999084472656,243.5,4.731830632182673,-32.447926062223374
289,51.244998931884766,242.07000732421875,4.723778170938788,-31.917184851442176
290,51.02000045776367,242.25,4.748137942502449,-33.03824759178282
291,51.38999938964844,246.8800048828125,4.804047632126299,-36.12070900757472
292,51.34000015258789,246.33999633789062,4.798207939340518,-35.78982537086516
293,51.459999084472656,245.7899932861328,4.776331085483765,-34.737919348356186
294,51.209999084472656,202.0399932861328,3.9453231184960753,7.9664401553743405
295,51.23500061035156,201.55999755859375,3.9340293775242077,8.551006314623475
296,51.474998474121094,203.02000427246094,3.944050709870903,8.094805542258609
297,51.40999984741211,202.5500030517578,3.9398950331246465,8.292945977806465
298,51.27000045776367,201.31500244140625,3.9265652553923798,8.942390463080368
299,51.29999923706055,200.57000732421875,3.909746789612453,9.812857334153716
300,51.2599983215332,197.11000061035156,3.845298616163824,13.105557739367935
301,51.0,193.5644989013672,3.7953823313993564,15.56360035252349
302,50.83000183105469,188.69729614257812,3.7123212540844954,19.719775232349075
303,50.63999938964844,189.14999389648438,3.7351894979514833,18.47238048994505
304,50.619998931884766,188.7100067138672,3.7279733444443366,18.828714518235767
305,51.01089859008789,191.0500030517578,3.745278133345438,18.123680230725437
306,50.79999923706055,192.2100067138672,3.7836616063104707,16.081576951966394
307,50.70000076293945,190.69000244140625,3.761143975776748,17.18333140800264
308,51.189998626708984,199.4600067138672,3.8964643888424835,10.462773573313495
309,50.790000915527344,194.30999755859375,3.825752983973465,13.939767507680454
310,50.689998626708984,192.26499938964844,3.792957281485157,15.566499904993332
311,50.61000061035156,191.3800048828125,3.781466164291419,16.116897749731077
312,50.41999816894531,190.82000732421875,3.7846095647371247,15.88219831982708
313,50.93000030517578,193.8354949951172,3.8059197689700106,14.999826196234675
314,50.65999984741211,191.6999969482422,3.7840504841224334,16.006030592513735
315,50.75,191.3175048828125,3.7698030518780787,16.764953874808736
316,50.59000015258789,188.85499572753906,3.733049914171197,18.558253750678045
317,51.18000030517578,190.32000732421875,3.7186402147201996,19.560954363402555
318,51.025001525878906,183.61000061035156,3.5984320454596768,25.62266907524919
319,50.810001373291016,182.22999572753906,3.5864985397014926,26.10342249306164
320,50.845001220703125,182.5749969482422,3.5908150765055167,25.904810303627936
321,50.439998626708984,182.0,3.6082475209193876,24.785858798372328
322,49.31999969482422,177.5749969482422,3.600466302656474,24.526396894301154
323,49.369998931884766,180.5574951171875,3.657231092232768,21.753023633568187
324,49.275299072265625,178.91000366210938,3.6308253228402636,23.00442705581109
325,49.11000061035156,178.0,3.6245163467271593,23.223059654926868
326,49.400001525878906,180.72999572753906,3.658501824799763,21.706010732310215
327,49.77000045776367,181.9149932861328,3.65511335368605,22.068556640737096
328,50.04999923706055,184.0399932861328,3.677122799032065,21.114668890892386
329,50.56999969482422,183.5260009765625,3.6291477572491697,23.80359534732811
330,50.959999084472656,186.5,3.6597331897681675,22.46079294523771
331,51.34000015258789,187.4499053955078,3.65114734784548,23.10026557151765
332,51.53499984741211,188.22999572753906,3.6524691236026317,23.13577355015995
333,51.70000076293945,188.68609619140625,3.6496343018753628,23.369799643080466
334,51.67499923706055,190.94000244140625,3.6950170345521145,21.011322961370393
335,51.84000015258789,192.0,3.703703692802077,20.641451959564346
336,51.52000045776367,194.9499969482422,3.7839672984487467,16.3530364525139
337,51.83000183105469,199.77999877929688,3.8545242469892376,12.819634580708122
338,51.63999938964844,198.35000610351562,3.841014880865319,13.454930267991625
339,51.60499954223633,194.9250030517578,3.777250359090123,16.733544288480015
340,51.459999084472656,192.44000244140625,3.7396036895669584,18.612071496370373
341,51.70000076293945,194.1199951171875,3.7547387282891527,17.935900717299216
342,52.02000045776367,195.72000122070312,3.7623990676357844,17.674313172591877
343,51.57500076293945,193.1750030517578,3.7455162422521706,18.358072534594168
344,51.119998931884766,189.5,3.7069640837141002,20.13000222464184
345,50.43000030517578,187.0800018310547,3.7096966230209225,19.664038367758263
346,50.25,186.4600067138672,3.7106468997784514,19.531171051215136
347,50.56999969482422,186.97999572753906,3.697449018309491,20.349600596351546
348,50.400001525878906,185.92999267578125,3.6890870445770068,20.688575769145853
349,50.369998931884766,186.4499969482422,3.70160811796677,20.043083787591296
350,51.56999969482422,185.6199951171875,3.5993794108130874,25.892163191780906
351,51.48500061035156,188.2100067138672,3.655627939839739,22.94663765561948
352,51.599998474121094,189.3800048828125,3.6701552419190886,22.257625180041753
353,51.45000076293945,191.36000061035156,3.7193391209469584,19.650254727865683
354,51.619998931884766,190.9600067138672,3.6993415471753246,20.761276503313564
355,51.3650016784668,191.72999572753906,3.7326971568642233,18.924745671196444
356,51.31999969482422,191.13999938964844,3.724473899576533,19.326518423050526
357,51.66999816894531,187.38499450683594,3.626572501399042,24.54541361855716
358,51.06370162963867,186.02999877929688,3.6430966193669034,23.36453648910803
359,51.244998931884766,184.50999450683594,3.6005463626233656,25.642827965940636
360,51.46500015258789,187.17999267578125,3.6370347249745225,23.89299853937892
361,51.42499923706055,187.2550048828125,3.641322463022286,23.6506800236947
362,51.310001373291016,186.00100708007812,3.625043892064664,24.42369213306149
363,51.52000045776367,186.35000610351562,3.6170420117966846,24.953027297240464
364,50.79999923706055,176.9600067138672,3.4834647514082655,31.331576951966394
365,50.29999923706055,176.75,3.5139165542923574,29.45030267329467
366,50.369998931884766,176.80999755859375,3.5102243658510597,29.683083177239734
367,50.779998779296875,178.47000122070312,3.5145727749301514,29.737929290803958
368,50.97999954223633,178.07000732421875,3.492938582251062,30.974438775345458
369,51.165000915527344,177.7100067138672,3.473272814111032,32.1082190968112
370,51.47999954223633,178.94000244140625,3.4759130542453955,32.195724650696846
371,53.29999923706055,176.9199981689453,3.3193245910204316,41.82799045958281
372,53.935001373291016,177.0399932861328,3.2824694313219065,44.36393113783605
373,52.54499816894531,174.61000061035156,3.3230565552393156,40.98014925198463
374,51.630001068115234,175.4600067138672,3.3984118358313333,36.30311105808069
375,51.34000015258789,173.3000030517578,3.3755356941311248,37.25016791526765
376,51.63999938964844,172.80999755859375,3.346436862918217,38.9949388129135
377,51.25,172.08999633789062,3.357853587080793,38.08374341226953
378,51.36000061035156,174.7100067138672,3.4016745451255805,35.92381740748475
379,51.060001373291016,176.67999267578125,3.4602426150384087,32.6990660410889
380,50.849998474121094,180.47999572753906,3.5492625593566163,28.020712846506836
381,50.24250030517578,181.11000061035156,3.604717112211359,24.849809216259313
382,49.94499969482422,181.94000244140625,3.642807158936886,22.77549264181071
383,50.39500045776367,182.65499877929688,3.6244666558219607,23.942652388246653
384,50.08000183105469,180.72000122070312,3.6086260905174004,24.560148665415692
385,50.34000015258789,184.16000366210938,3.6583234625326484,22.20760531983826
386,51.040000915527344,182.6300048828125,3.5781740126743014,26.665400679731174
387,51.41999816894531,185.3000030517578,3.603656352591398,25.584764577365814
388,51.5,185.05999755859375,3.5933980108464807,26.15938268783584
389,51.61000061035156,185.7449951171875,3.5990116822423,25.934469500433902
390,51.81999969482422,187.7899932861328,3.623890281591207,24.767805519105064
391,51.54999923706055,186.9499969482422,3.6265761341435536,24.47850820639975
392,52.84000015258789,185.8699951171875,3.5176002002355093,30.95401882745467
393,52.52000045776367,185.4250030517578,3.5305598140821743,30.060592334076073
394,52.7599983215332,186.5800018310547,3.5363913526681228,29.90939949628152
395,52.650001525878906,185.3800048828125,3.520987645018266,30.649328028539696
396,53.11869812011719,187.3699951171875,3.527383044921172,30.619690351761175
397,53.290000915527344,187.3800048828125,3.5162319696679676,31.32616514615624
398,53.560001373291016,188.25,3.514749723174492,31.58546367956468
399,53.560001373291016,188.77000427246094,3.524458540559255,31.06545940710374
400,53.90999984741211,186.8699951171875,3.4663326960880707,34.429358875071316
401,53.970001220703125,186.5800018310547,3.4571057552520825,34.970311624183594
402,54.290000915527344,186.7100067138672,3.439123292784229,36.17872530017938
403,54.209999084472656,186.8699951171875,3.447149940474959,35.6841242795531
404,53.97999954223633,185.22000122070312,3.4312708927642515,36.372130834094506
405,53.66999816894531,184.8000030517578,3.4432645678510068,35.49552904379091
406,54.650001525878906,183.1999969482422,3.3522413876144146,41.194459933265634
407,54.689998626708984,181.10000610351562,3.3113916739992697,43.46174113143739
408,54.09000015258789,179.0,3.309299306619357,43.05221642598944
409,54.1265983581543,176.99000549316406,3.269926632411403,45.21528519614951
410,53.779998779296875,175.47999572753906,3.2629230143287353,45.27562073920147
411,54.2400016784668,176.83999633789062,3.2603243153677086,45.8396107679436
412,54.220001220703125,176.2899932861328,3.251383056384348,46.30596066537491
413,54.7599983215332,176.42999267578125,3.221877247691659,48.42453262171061
414,54.65999984741211,179.39999389648438,3.2821074715933816,45.036281584582795
415,55.310001373291016,179.25999450683594,3.2410050633880454,47.894952646614925
416,54.974998474121094,179.11000061035156,3.2580264771569882,46.64377615214032
417,54.939998626708984,179.00999450683594,3.258281743381962,46.59739322438655
418,55.08000183105469,181.47000122070312,3.2946622220042925,44.722958590804765
419,54.9900016784668,182.08999633789062,3.3113291649378898,43.72653225675195
420,55.810001373291016,193.14500427246094,3.460759711876558,36.10122387352884
421,55.060001373291016,192.77499389648438,3.501180332153013,33.334312760697046
422,54.790000915527344,192.77999877929688,3.518525197262107,32.200014227288605
423,54.775001525878906,190.10000610351562,3.4705614022429794,34.81727102612693
424,54.06999969482422,187.2100067138672,3.4623637464489874,34.75855655779576
425,54.439998626708984,189.8000030517578,3.4864071976416144,33.71610368692576
426,54.77000045776367,191.5500030517578,3.4973525917618558,33.34635680050117
427,55.459999084472656,193.64999389648438,3.49170568145035,34.132327981603495
428,55.29029846191406,193.5,3.499709811356684,33.57253850533026
429,55.654998779296875,193.02000427246094,3.4681521607410857,35.57791591630048
430,55.75,194.67999267578125,3.4920178058436098,34.31527600722906
431,55.680999755859375,194.99000549316406,3.501912795174714,33.71666539174258
432,55.46500015258789,195.47999572753906,3.5243846604121636,32.32324342793238
433,55.79999923706055,196.52000427246094,3.5218639240041196,32.68438931876172
434,55.45000076293945,197.98069763183594,3.5704363373815906,29.75980564669258
435,55.150001525878906,195.0500030517578,3.5367179991868434,31.435734822288918
436,55.380001068115234,197.30999755859375,3.5628384570796627,30.137727657395924
437,55.630001068115234,197.77000427246094,3.555096179672992,30.723361439798207
438,55.39500045776367,196.75,3.551764570342652,30.760461092932598
439,55.625,197.74000549316406,3.5548765032478933,30.732442941711508
440,55.84000015258789,198.24000549316406,3.5501433551478363,31.131694406711556
441,56.01499938964844,193.16000366210938,3.4483621488319662,36.9436413941133
442,55.97999954223633,197.5800018310547,3.529474874003574,32.377254193898594
443,56.63999938964844,199.9199981689453,3.5296610226567697,32.79774812795101
444,56.869998931884766,196.64999389648438,3.4578863652172585,37.02973974235492
