,wmt,cost,Ratio,Spread
1316,134.39999389648438,502.75,3.740699574638529,-5.851544956440611
1317,133.55999755859375,501.8800048828125,3.7577119950352955,-8.11043216037219
1318,132.72500610351562,499.9649963378906,3.7669238903478,-9.305663367971212
1319,133.38999938964844,503.0150146484375,3.7710099478977384,-9.878664050240351
1320,133.28599548339844,501.1382141113281,3.7598714875768615,-8.389265182536027
1321,134.17999267578125,504.7699890136719,3.7618871409044283,-8.691011269038844
1322,134.3699951171875,506.70001220703125,3.7709312392630903,-9.913298900861909
1323,133.1999969482422,500.4997863769531,3.757505989819455,-8.071171340292343
1324,133.1199951171875,498.43310546875,3.744239210871154,-6.3024873441623495
1325,133.32000732421875,498.6199951171875,3.740023760309296,-5.744356293867289
1326,132.8300018310547,496.54998779296875,3.7382367006553707,-5.499558742184339
1327,133.08999633789062,496.739990234375,3.7323615891704214,-4.721113847177341
1328,133.4600067138672,498.3900146484375,3.734377263422183,-4.992895438264119
1329,133.58999633789062,499.55999755859375,3.7395015439258734,-5.6786830987634485
1330,136.72000122070312,506.2998962402344,3.703188207429352,-0.7597012578516651
1331,136.27999877929688,501.8525085449219,3.682510368654049,2.048731839608175
1332,137.14999389648438,502.54998779296875,3.6642363117586023,4.59187665007037
1333,136.73500061035156,501.42999267578125,3.6671663468572095,4.166073175296484
1334,135.77999877929688,497.156005859375,3.661481884879639,4.882796452522351
1335,135.88729858398438,498.6600036621094,3.669658671990711,3.778477132660081
1336,134.75999450683594,493.0,3.658355744256072,5.239412729338861
1337,134.02000427246094,488.5400085449219,3.6452767719043373,6.943032212664244
1338,132.9600067138672,486.42999267578125,3.658468472573028,5.104688461759489
1339,133.375,487.31878662109375,3.653749103063496,5.761693108408375
1340,133.35000610351562,487.0566101074219,3.652467850127689,5.930770453288384
1341,133.1699981689453,485.9700012207031,3.649245384866494,6.3468720785676656
1342,133.69000244140625,488.6700134277344,3.655247247391659,5.583811381462263
1343,133.3699951171875,487.0690002441406,3.6520133319055033,5.992836916763375
1344,131.6199951171875,476.8399963378906,3.622853776231624,9.703307568798985
1345,130.9073944091797,473.94000244140625,3.620421937052716,9.948952086925866
1346,129.3800048828125,468.7699890136719,3.623202746346052,9.429628703366953
1347,129.33999633789062,468.30999755859375,3.6207670544165667,9.74059328385878
1348,129.14999389648438,465.8550109863281,3.6070850406676582,11.487844294588095
1349,129.5449981689453,465.6156005859375,3.5942383508987956,13.198596686746365
1350,130.15499877929688,466.4200134277344,3.583573568454641,14.666360567045311
1351,131.14999389648438,479.92999267578125,3.6593977507508395,4.862614895665709
1352,130.7899932861328,476.92999267578125,3.6465327407150223,6.521657209886181
1353,130.32000732421875,477.6650085449219,3.6653236778644067,4.036001842602255
1354,130.3300018310547,477.5,3.663776515701871,4.238238687621029
1355,131.1199951171875,479.9800109863281,3.6606164495151914,4.700854847728786
1356,131.72000122070312,481.85760498046875,3.65819617761082,5.05820927558714
1357,131.47999572753906,480.3299865722656,3.653255264531914,5.691836947570815
1358,131.25999450683594,481.7900085449219,3.6705015138472414,3.4123376759882067
1359,130.80999755859375,479.67999267578125,3.666997948386308,3.8461706471793295
1360,130.63999938964844,478.1600036621094,3.6601347665039676,4.732937536607986
1361,130.52000427246094,477.7449951171875,3.6603201002038985,4.70097913196984
1362,130.9499969482422,478.54998779296875,3.6544482546426864,5.497655916845
