,intc,avgo,Ratio,Spread
239,47.29999923706055,595.1599731445312,12.582663482967053,151.1046833574004
240,47.185001373291016,592.6699829101562,12.560558772085487,151.74113487215197
241,47.165000915527344,592.47998046875,12.56185665150062,151.60876938723356
242,46.974998474121094,591.3599853515625,12.588823939554729,149.66629994703362
243,46.810001373291016,591.3300170898438,12.632557140390228,147.03684041601468
244,46.540000915527344,586.9099731445312,12.610871542736001,147.10500958403588
245,46.775001525878906,580.2000122070312,12.404061855263173,157.6027167991076
246,46.53499984741211,578.5869140625,12.433370924243727,155.34746131313716
247,46.61009979248047,578.0800170898438,12.402462549181335,157.064821258434
248,46.60499954223633,578.77001953125,12.418625152152032,156.2926128438262
249,46.69499969482422,581.1900024414062,12.446514749754387,155.32325485943363
250,46.709999084472656,584.5999755859375,12.515521024282577,152.15504228829718
251,47.06999969482422,588.260009765625,12.497557118750303,154.2975078116648
252,46.22010040283203,574.0999755859375,12.421002347081895,154.75884191249565
253,45.91999816894531,573.9400024414062,12.498693931341428,150.0817590272793
254,46.22999954223633,570.989990234375,12.35107064434883,158.0283818642513
255,45.91999816894531,566.5499877929688,12.337761550176063,157.4717736757168
256,46.16999816894531,569.8300170898438,12.34199782734929,158.22125122980833
257,45.75,565.4000244140625,12.358470478995901,155.8817019089554
258,45.5099983215332,559.9299926757812,12.303450084085117,157.48338001673483
259,45.130001068115234,558.6699829101562,12.379126294877528,152.61858363837507
260,45.380001068115234,563.6300048828125,12.420228991110108,151.68806851668546
261,45.77000045776367,565.219970703125,12.349136225696723,156.38412354621755
262,45.55149841308594,565.9400024414062,12.424179712139265,152.1422698640198
263,45.46580123901367,565.0753784179688,12.42858066983947,151.6256244873266
264,45.31999969482422,561.8200073242188,12.39673457871584,152.530962296305
265,45.220001220703125,559.5900268554688,12.374834404013042,153.14916461882638
266,45.65999984741211,560.9299926757812,12.284931987523283,158.90110872147284
267,46.04999923706055,566.1699829101562,12.294679528561398,159.94713933694254
268,46.33000183105469,566.7999877929688,12.233972920179047,163.83022393728118
269,46.744998931884766,573.6400146484375,12.271687405198712,163.67913172551675
270,46.779998779296875,578.0,12.355707889753125,159.8832748736737
271,47.13410186767578,582.469970703125,12.357718671257393,161.1207474528337
272,46.86000061035156,579.52001953125,12.367051045305187,159.6527270477227
273,43.7599983215332,567.8599853515625,12.976691205039026,121.34683938418756
274,44.2400016784668,569.1900024414062,12.865957975730629,127.75352955534733
275,43.939998626708984,565.2999877929688,12.865270948127668,126.80808679430892
276,44.08000183105469,563.3200073242188,12.779491468336456,131.04464274733198
277,43.83000183105469,560.7008056640625,12.792625650012898,129.6343375565217
278,43.845001220703125,557.52001953125,12.715703136256163,133.056884262729
279,43.59000015258789,554.4000244140625,12.718513936071835,132.06676517601989
280,44.349998474121094,570.0850219726562,12.854228671626892,128.63144139079077
281,43.970001220703125,566.8900146484375,12.892654057546837,125.70164257102478
282,44.230098724365234,568.9500122070312,12.863412667302304,127.83390370413407
283,43.80500030517578,565.364990234375,12.906403065760834,124.56717770695447
284,43.66999816894531,560.8300170898438,12.842455704261106,126.9261827201425
285,44.56999969482422,571.3499755859375,12.81916041054599,130.91247348168645
286,44.959999084472656,576.5700073242188,12.824066260342573,131.9784625932499
287,44.80500030517578,579.489990234375,12.933600854533049,126.5602051108208
288,44.96500015258789,581.8699951171875,12.940509132494663,126.75908215321114
289,44.904998779296875,582.010009765625,12.960918062288346,125.65196372579943
290,45.380001068115234,584.2100219726562,12.873733103173773,131.1080514268417
291,45.0099983215332,580.239990234375,12.891357739882046,129.1143687562079
292,45.09000015258789,580.8300170898438,12.881570528371526,129.81381360603814
293,45.060001373291016,581.4000244140625,12.902796420212342,128.7602851350298
294,44.80889892578125,581.5399780273438,12.978225128686411,124.57305539160826
295,44.6150016784668,577.1500244140625,12.936232269439117,125.83776785914098
296,45.005001068115234,582.02001953125,12.932340978069538,127.25379359179807
297,45.150001525878906,579.719970703125,12.839866026822685,131.8909637717311
298,45.380001068115234,581.8800048828125,12.822388523292728,133.43806851668546
299,46.499000549316406,599.3900146484375,12.890384902203007,133.96412305397314
300,46.54999923706055,603.8699951171875,12.972502793005836,130.30614083184446
301,45.439998626708984,587.5599975585938,12.930458083535996,128.7251181344833
302,45.314998626708984,585.4000244140625,12.918460601453567,128.87033785353128
303,45.33000183105469,583.7899780273438,12.878666544138563,130.72220629903984
304,45.5099983215332,584.2999877929688,12.83893670276198,133.11338489954733
305,44.875,579.9000244140625,12.922563218140668,127.27842793057233
306,44.23500061035156,575.52001953125,13.010512299994653,121.3429051125736
307,44.720001220703125,581.6199951171875,13.005813489287798,123.06018265517447
308,44.54499816894531,581.6699829101562,13.058031357506472,120.18949087821308
309,45.0,587.885009765625,13.064111328125,121.3081960044931
310,44.560001373291016,584.0,13.105924192139858,118.10129584715914
311,44.54999923706055,584.510009765625,13.120314697545021,117.4300713756743
312,44.12710189819336,577.3599853515625,13.084022301840779,117.76382489285335
313,43.94499969482422,575.8300170898438,13.103425215353095,116.35866485036378
314,44.290000915527344,580.27001953125,13.1016032408303,117.47940153861784
315,43.78499984741211,569.5999755859375,13.009020842091049,120.00982442906731
316,43.45000076293945,568.8400268554688,13.091830077495858,115.37024873573559
317,43.560001373291016,570.4000244140625,13.09458233313568,115.58324402923041
318,43.318599700927734,566.97998046875,13.088603610993623,115.11236920405237
319,43.251800537109375,565.3150024414062,13.070322978956096,115.70067647841644
320,43.279998779296875,566.1199951171875,13.08040691045474,115.35018384295417
321,43.099998474121094,562.9199829101562,13.060788928986973,115.6489461984578
322,43.8671989440918,584.739990234375,13.329777243803939,106.19469707348607
323,43.63999938964844,574.8900146484375,13.173465231184293,112.38266401475927
324,43.744998931884766,576.6849975585938,13.18287830927939,112.28006660376151
325,44.060001373291016,579.8099975585938,13.159554686488777,114.23228458663222
326,44.27750015258789,587.8150024414062,13.275704373907617,109.73293098883427
327,44.31999969482422,588.1900024414062,13.27143516452001,110.04293977525118
328,44.0,581.3499755859375,13.212499445134943,111.72520278031426
329,43.93000030517578,582.8400268554688,13.267471495710398,109.10689451134398
330,43.78499984741211,578.1300048828125,13.20383708798808,111.47979513219231
331,43.435001373291016,577.2000122070312,13.288822239153012,106.76850281077829
332,43.08000183105469,573.760009765625,13.31847691222761,104.4866129020594
333,43.165000915527344,571.7955932617188,13.246741135965829,107.82104697879949
334,42.959999084472656,570.4500122070312,13.278631852047994,105.86240290270474
335,42.849998474121094,567.1099853515625,13.23477259151045,107.42943690608503
336,42.7400016784668,570.52001953125,13.348619492888053,102.24647135970407
337,42.61000061035156,570.5349731445312,13.3896964321077,100.13615696800959
338,42.55780029296875,567.9849853515625,13.346201670235361,101.84477861491168
339,42.45500183105469,564.9249877929688,13.306441253754496,103.24786774729922
340,42.2599983215332,561.4500122070312,13.285613689221313,103.57977142291931
341,42.31999969482422,564.530029296875,13.339556554059183,101.46685811204976
342,42.86000061035156,571.8800048828125,13.342977058770545,102.82063208069498
343,43.67499923706055,582.8400268554688,13.344935020877989,104.99678030744748
344,43.6349983215332,583.969970703125,13.383063897471144,103.2221006071418
345,43.709999084472656,586.3284912109375,13.414058647720774,102.0724444516983
346,43.494998931884766,586.47998046875,13.48384860032312,98.45557684263873
347,43.150001525878906,581.010009765625,13.464889669057564,98.36486990149844
348,43.6963005065918,591.1500244140625,13.528605798673613,97.03011719489554
349,43.599998474121094,588.5,13.497706894400602,98.12794281054722
350,43.27000045776367,585.489990234375,13.531083523002923,95.81903550530184
351,42.95000076293945,578.8400268554688,13.477066742102044,97.31123503380242
352,43.15999984741211,582.669921875,13.500229933618433,96.86611101258826
353,43.38999938964844,586.219970703125,13.510485802011319,97.02320110910513
354,43.567298889160156,588.260009765625,13.502329149718944,97.84088023842686
355,43.209999084472656,584.1500244140625,13.518862226127066,96.19189754664013
356,43.08000183105469,582.6099853515625,13.523908091656155,95.6366373161219
357,44.08000183105469,599.3099975585938,13.595961267324073,95.05465251295699
358,44.1150016784668,601.114990234375,13.626090158980734,93.81378833689531
359,44.16999816894531,605.030029296875,13.697759890835917,90.78518421504442
360,44.119998931884766,605.3649291992188,13.72087361411362,89.64439523958642
361,43.88999938964844,600.0,13.670540176437356,91.3021855141633
362,44.36000061035156,608.1376953125,13.709145332396341,90.73998275680687
363,44.38999938964844,608.2000122070312,13.701284536373771,91.16118700906522
364,43.66999816894531,598.155029296875,13.697161767280221,89.60117051311126
365,43.29999923706055,590.0999755859375,13.62817519592171,91.69257130052883
366,42.81999969482422,584.7999877929688,13.657169359196779,89.25591331788918
367,42.4901008605957,580.1400146484375,13.653533479522649,88.59856801182174
368,42.525001525878906,576.7999877929688,13.563785234480305,92.50112474673826
369,42.26499938964844,569.3699951171875,13.471430340458916,95.74039586569303
370,42.369998931884766,570.6300048828125,13.467784264053765,96.17277159922664
371,42.189998626708984,545.7999877929688,12.936714993098915,118.10153883754278
372,42.35499954223633,549.5999755859375,12.976035450971436,116.96104032270684
373,42.33000183105469,553.719970703125,13.081028744414033,112.43813141165971
374,42.060001373291016,548.7899780273438,13.04778792460613,113.01624931014966
375,42.27000045776367,550.4299926757812,13.021764530752082,114.76100566002926
376,42.095001220703125,549.1699829101562,13.045966670267347,113.20037292705662
377,42.0099983215332,546.2100219726562,13.001905351009823,114.79025480632778
378,41.814998626708984,545.739990234375,13.05129757641049,112.11727611968674
379,41.279998779296875,533.8150024414062,12.931565364026369,115.41912171100275
380,40.8849983215332,524.3200073242188,12.824263882825482,118.54748862541568
381,40.334999084472656,512.5,12.706086813754057,121.50259317458689
382,40.599998474121094,523.7050170898438,12.899138836757823,114.56884350910458
383,41.0,531.4099731445312,12.961218857183688,113.31112301012162
384,41.65999984741211,543.3300170898438,13.042007179066157,112.02897469194512
385,41.650001525878906,521.5800170898438,12.52292912320217,133.61782147148017
386,42.04999923706055,533.8079223632812,12.694600048715635,127.83709026835221
387,42.029998779296875,527.4299926757812,12.548893837598268,133.89265202952743
388,41.869998931884766,520.9299926757812,12.441605110218514,137.8137701043247
389,42.02000045776367,526.0,12.51784850713431,135.16149148484385
390,41.8849983215332,524.8599853515625,12.530977829399372,134.12553800193825
