,de,noc,Ratio,Spread
696,358.6549987792969,480.69000244140625,1.3402573617472573,-29.243515492874405
697,354.9800109863281,477.2550048828125,1.3444559978369985,-30.44723495033521
698,355.8299865722656,474.44000244140625,1.3333333905096616,-26.559359227210063
699,355.0299987792969,472.44000244140625,1.3307044589634716,-25.56913591136124
700,349.92999267578125,466.55499267578125,1.3332809488784116,-26.121558438606154
701,350.32501220703125,463.42999267578125,1.3228572797477232,-22.497948939878267
702,350.8500061035156,467.70001220703125,1.333048322846658,-26.105300114622093
703,351.1289978027344,469.4100036621094,1.3368591218598975,-27.463137055070273
704,350.8800048828125,468.7149963378906,1.3358270343573235,-27.082418582838624
705,348.7449951171875,466.20001220703125,1.33679341276389,-27.26232942501714
706,345.3299865722656,462.9100036621094,1.3404859747540006,-28.28288166008191
707,335.32000732421875,454.82000732421875,1.356375991261554,-32.82788268384441
708,335.6300048828125,458.2200012207031,1.3652533878211925,-35.83658522618187
709,334.7300109863281,462.4599914550781,1.3815910622784495,-41.21258386035477
710,335.92999267578125,462.4715881347656,1.3766903766199716,-39.709515513815475
711,334.70001220703125,462.9515075683594,1.3831834200292685,-41.74196563627886
712,337.5899963378906,464.3500061035156,1.3754850888376209,-39.49261026846604
713,335.2300109863281,464.6400146484375,1.3860334678310982,-42.7614869959918
714,326.32501220703125,458.635009765625,1.4054546620982027,-47.99672880039334
715,326.2449951171875,460.0899963378906,1.4102591709418435,-49.55271615338093
716,327.2099914550781,461.30999755859375,1.409828579827844,-49.55466028514134
717,326.82708740234375,461.6600036621094,1.4125512280252899,-50.387983244384614
718,326.8999938964844,462.95001220703125,1.416182382535095,-51.58596628772575
719,324.67999267578125,460.2699890136719,1.4176111845403667,-51.7081176914739
720,324.9700012207031,461.2200012207031,1.4192694694531693,-52.29206947928306
721,327.29998779296875,456.1499938964844,1.3936755603700748,-44.28105963510326
722,326.4549865722656,452.6099853515625,1.3864391844765729,-41.807645528552555
723,325.364013671875,452.2349853515625,1.3899354764157632,-42.809715288288615
724,326.8299865722656,451.239990234375,1.3806566373144007,-39.96431036807333
725,325.5249938964844,450.8399963378906,1.3849627671946318,-41.21153057732148
726,324.9599914550781,451.94000244140625,1.3907558294107156,-43.02470542770426
727,326.5799865722656,454.5050048828125,1.3917111383744871,-43.544885045372
