,qcom,lrcx,Ratio,Spread
137,132.80331420898438,411.7445983886719,3.1004090586228505,44.632579664849445
138,134.39418029785156,411.9827575683594,3.065480638040287,49.90289332331126
139,130.66896057128906,399.36883544921875,3.056340493589027,49.618010305107234
140,131.3705291748047,402.8026428222656,3.0661568112151474,48.61342788292721
141,134.02857971191406,408.8962707519531,3.0508140251194913,51.72346535824009
142,140.21420288085938,416.1510314941406,2.967966318274804,65.8868097926014
143,142.6548614501953,423.9019775390625,2.971521427519371,66.58679593516284
144,140.0067138671875,419.9620056152344,2.9995847628679915,61.357392048864526
145,145.6192169189453,443.5622863769531,3.046042244711762,57.19075239056046
146,149.9076690673828,461.5850524902344,3.079129008955199,54.01701872739089
147,154.00836181640625,472.53167724609375,3.068220917831721,57.26929781621401
148,151.8740234375,460.4834289550781,3.0320091516149152,61.927266642541085
149,151.4293670654297,453.99285888671875,2.9980502968790543,66.87818635000586
150,148.18833923339844,443.85009765625,2.995175598514406,65.79868701098643
151,151.5973358154297,464.1257019042969,3.061568987395475,57.32694558261572
152,144.71014404296875,481.27508544921875,3.325786790083727,16.330231910278073
153,143.33665466308594,496.7274475097656,3.465460029587881,-3.877922605407734
154,145.6785125732422,499.0001220703125,3.425351572143711,1.9582315903906378
155,145.28326416015625,498.85125732421875,3.433645714170484,0.7385241084121916
156,147.38795471191406,520.7247314453125,3.5330209477641925,-13.847327994587674
157,149.21597290039062,527.83056640625,3.537359681718553,-14.623536213631171
158,148.4254913330078,516.0403442382812,3.476763590968965,-5.570405667300195
159,146.0540008544922,505.6891784667969,3.462343896834397,-3.43067326424911
160,140.81695556640625,465.8525390625,3.3082133979442125,18.272370909464186
161,145.24374389648438,491.20947265625,3.3819664756530674,8.243467403925747
162,146.07374572753906,493.7004699707031,3.3798029037440265,8.626403083565533
163,149.49264526367188,514.6708374023438,3.442783666678575,-0.5058119335250395
164,150.3226776123047,513.380615234375,3.415190730958295,3.658448897550086
165,148.24761962890625,506.50299072265625,3.416601170329315,3.3510560032629955
166,146.7654266357422,493.7997131347656,3.364550660560743,10.922148110002736
167,149.5815887451172,499.34747314453125,3.3382950223600396,15.125524664071788
168,145.84649658203125,473.18670654296875,3.244415996491388,28.353302202429106
169,139.9276580810547,454.1119384765625,3.2453336581500776,26.933723608119223
170,139.0482177734375,460.46356201171875,3.311538755297024,17.536983277034253
171,139.63121032714844,459.5108337402344,3.2908891404982104,20.508359547513166
172,144.5125274658203,474.57611083984375,3.2839790374027547,22.34494682287037
173,136.73602294921875,449.8841247558594,3.2901653496455583,20.110302057649832
174,135.45147705078125,441.1804504394531,3.2571106646113055,24.366156258701423
175,132.8131866455078,439.33447265625,3.3079130450267664,17.076889323131795
176,131.4320068359375,434.60052490234375,3.30665669165991,17.028416030502385
177,129.0968780517578,428.77490234375,3.321342148737668,14.76850985022291
178,127.66600036621094,426.9587097167969,3.3443415513297388,11.630199442189946
179,125.86746978759766,423.5347900390625,3.364926543401411,8.826595062304348
180,127.7852554321289,428.73516845703125,3.355122365308782,10.266668789377816
181,128.03367614746094,435.8410949707031,3.4041129496955898,4.020914462677736
182,131.21339416503906,447.3732604980469,3.4095090927633858,3.4987204567429857
183,132.15736389160156,443.9195556640625,3.3590224758733482,10.220979215657321
184,124.13849639892578,418.9178161621094,3.374600372280121,7.456890980609314
185,126.7220230102539,420.19305419921875,3.31586447420602,15.127274617584801
186,124.18818664550781,411.9039611816406,3.316772491069626,14.642801532275127
187,124.15837097167969,407.69964599609375,3.2837064694501295,18.743878091653116
188,125.84760284423828,407.69964599609375,3.239629812422443,24.592948577498348
189,123.97950744628906,401.9012451171875,3.2416748009045033,23.922952882559386
190,123.8304672241211,397.16888427734375,3.2073599751384827,28.139252677825468
191,122.89641571044922,385.3927917480469,3.1359156369218586,36.68113371157311
192,120.42219543457031,379.1461181640625,3.148473724431192,34.36066561050073
193,118.98137664794922,370.05999755859375,3.110234626495828,38.45786149984262
194,119.57757568359375,375.30047607421875,3.1385523073931214,35.28175924879518
195,118.176513671875,380.2320556640625,3.2174925782613815,25.49891525013423
196,114.11241912841797,369.17327880859375,3.235171786106292,22.485511825335024
197,112.26421356201172,364.64019775390625,3.2480537313209688,20.61906608571222
198,116.47734832763672,388.23223876953125,3.3331136426413215,11.6152663949329
199,121.59471893310547,399.14154052734375,3.2825565454608996,18.425178831346372
200,124.0987548828125,398.4242248535156,3.2105416789213637,27.81287481640014
201,124.48628234863281,396.122802734375,3.182059864435541,31.456134903202823
202,120.14397430419922,373.4473571777344,3.108331977034339,39.096068618194906
203,113.87394714355469,349.4169921875,3.0684542070629117,41.416074357851116
204,109.33290100097656,325.83489990234375,2.9802090397238556,49.274511768330726
205,107.95170593261719,322.7763366699219,2.9900068172280383,47.55060111971021
206,112.14496612548828,339.3445129394531,3.025945119638562,45.501849229996466
207,109.25340270996094,313.7798767089844,2.8720375652004857,61.054267181577515
208,110.88301086425781,314.2481384277344,2.8340512760104852,66.22862511358834
209,110.50542449951172,320.86346435546875,2.9035992197549225,58.30588289933267
210,112.1350326538086,328.8536376953125,2.932657439094643,55.95832921024969
211,111.27054595947266,354.5478515625,3.186358514782831,27.270776363738136
212,115.00672149658203,367.9179992675781,3.199099969809265,26.837368971843645
213,115.64266204833984,372.57061767578125,3.2217402390827257,24.38673430102095
214,118.41499328613281,378.4486999511719,3.1959525516900125,28.10802146885588
215,117.36170959472656,384.1673889160156,3.2733622426140725,18.742272172800753
216,113.97331237792969,387.6643371582031,3.4013606261852596,3.512787695035384
217,118.4547348022461,404.0831298828125,3.4112872782789805,2.6111990100181814
218,116.91455841064453,403.276123046875,3.449323407872176,-1.9147507608051497
219,116.58665466308594,411.1766662597656,3.5267901583418,-10.950681106273366
220,111.78724670410156,394.050537109375,3.5250044054883856,-10.442800698671947
221,103.22186279296875,391.9583435058594,3.7972415232614725,-38.00878194279126
222,106.0140609741211,417.9812927246094,3.9426967412053204,-54.363571190540895
223,109.39251708984375,433.3539733886719,3.9614590185612015,-58.0381373001663
224,111.82699584960938,443.20721435546875,3.963329346265515,-59.4618440547094
225,109.73036193847656,431.1322326660156,3.929014951283421,-54.646587763791686
226,119.9154281616211,483.6065673828125,4.032896974115885,-71.85449682882684
227,120.66067504882812,498.9593200683594,4.135227321299537,-84.62678578796512
228,120.03466796875,478.9140930175781,3.989798123507613,-66.74914721067695
229,125.22158813476562,488.916748046875,3.904412612310063,-58.79176836402935
230,119.9651107788086,453.6881408691406,3.781834050948778,-41.76404116121127
231,122.08161163330078,459.4466552734375,3.763438646710264,-40.194039639197925
232,123.06533813476562,455.00323486328125,3.6972492966705146,-32.34440499680211
233,119.43846130371094,448.4775695800781,3.7548840188059587,-38.37702645500788
234,122.86660766601562,453.92724609375,3.6944720352957567,-31.956532843045593
235,124.35710906982422,459.6857604980469,3.6964976424463343,-32.55409337727191
236,122.6678695678711,451.5660400390625,3.6812087927329236,-30.28346982138619
237,118.78264617919922,441.5832824707031,3.7175740453240684,-33.75354002804143
238,117.62999725341797,440.40765380859375,3.7440080259442228,-36.569030005030825
239,126.48999786376953,470.6249694824219,3.7206496753149425,-36.10804217509856
240,126.80999755859375,461.4193115234375,3.638666669875412,-25.794365358027576
241,125.66000366210938,455.9696350097656,3.6285979764558567,-24.3266142792818
242,123.30000305175781,450.91845703125,3.6570839081161037,-27.44708528562468
243,119.77999877929688,441.44378662109375,3.6854549266984478,-30.160648731674158
244,118.20999908447266,442.6293640136719,3.744432513677373,-36.78244777443537
245,121.75,453.3095397949219,3.7232816410260523,-35.20515007839761
246,119.05000305175781,448.52740478515625,3.767554752519879,-39.77192253265913
247,121.20999908447266,462.5749816894531,3.8163104131951955,-46.34037874918495
248,123.48999786376953,475.94000244140625,3.8540773396599213,-51.810761835114604
249,121.70999908447266,468.239990234375,3.8471776662276835,-50.27410617726822
250,116.63999938964844,446.05999755859375,3.82424554091845,-45.64930296954033
251,114.52999877929688,443.9200134277344,3.8760151764533153,-50.81532726512019
