,amat,ibm,Ratio,Spread
148,101.1643295288086,125.1619644165039,1.2372143916681768,-3.9652131916526563
149,100.49766540527344,125.4449691772461,1.2482376448384997,-5.05486764805706
150,98.4180679321289,124.99605560302734,1.2700519145450728,-7.122223675863017
151,102.9454345703125,126.0110092163086,1.2240563143209826,-2.6591580108959696
152,104.63697814941406,126.10860443115234,1.2052011312012312,-0.7100207481524499
153,105.4529037475586,127.64079284667969,1.2104056722063927,-1.2549561944691354
154,105.87081146240234,128.86070251464844,1.2171504188424063,-1.9692062370090944
155,104.46781921386719,128.63624572753906,1.2313480524006548,-3.4423408311429333
156,108.46782684326172,129.15347290039062,1.1907076656658762,0.8803578642039818
157,110.50762939453125,128.4703369140625,1.162547216132936,4.031612426446154
158,109.07479858398438,129.29010009765625,1.1853343006460533,1.4781538234346194
159,107.293701171875,129.41697692871094,1.2061936116957734,-0.8038137567730721
160,99.16433715820312,127.94454193115234,1.2902273700174525,-9.167739793287756
161,104.52752685546875,129.95062255859375,1.243219144927037,-4.684472660214885
162,105.00514221191406,130.97836303710938,1.2473518941841721,-5.134308511318997
163,109.83100891113281,132.43104553222656,1.2057710007870368,-0.7477928753161698
164,109.23400115966797,133.34019470214844,1.2206839746467248,-2.3793089823898774
165,107.9504165649414,134.9510040283203,1.2501202711629718,-5.543228917247879
166,105.47279357910156,136.16650390625,1.2910106889709814,-9.75660097239251
167,107.73149871826172,137.4314422607422,1.275684863719862,-8.28855318172858
168,104.10960388183594,136.7396697998047,1.313420325323721,-11.979197989671382
169,100.30860900878906,133.95291137695312,1.3354079246101014,-13.791564147423164
170,101.42304229736328,133.15245056152344,1.3128422057300586,-11.642662278502717
171,101.23350524902344,131.6602325439453,1.3005598514056727,-10.379780139311611
172,104.74495697021484,132.40139770507812,1.2640360121846022,-6.872161899274564
173,98.56002044677734,128.8438262939453,1.307262576751608,-10.798234782460701
174,96.30550384521484,128.77464294433594,1.337147284451224,-13.456969534806765
175,94.2904052734375,128.05323791503906,1.3580728340671675,-15.17379178108917
176,93.84149932861328,126.93655395507812,1.3526697129014627,-14.600274658805409
177,91.58699035644531,128.13230895996094,1.399023032215446,-18.52393853423529
178,91.01837158203125,126.28433227539062,1.387459807073955,-17.36397871623443
179,90.07068634033203,125.22694396972656,1.3903185271238707,-17.453269802505478
180,91.71668243408203,126.20527648925781,1.3760340337207813,-16.4399813524787
181,93.56218719482422,126.9563217163086,1.3569191307162143,-14.958004280831636
182,96.27558135986328,127.66783905029297,1.3260666645376076,-12.386371224430581
183,96.06608581542969,129.1205291748047,1.3440802555740847,-14.092546591651688
184,90.17044067382812,125.75069427490234,1.3945888845079288,-17.85631944311135
185,90.41983032226562,126.18551635742188,1.3955513509335689,-17.989385248501907
186,88.70401000976562,124.01142883300781,1.398036332510279,-17.891404543140627
187,88.65413665771484,125.77045440673828,1.4186642513064676,-19.710775833451866
188,89.50206756591797,126.22504425048828,1.4103031101211596,-19.139386949836652
189,87.90596008300781,124.8118896484375,1.4198342129541635,-19.657489137946374
190,86.87845611572266,123.4580307006836,1.4210431011370266,-19.546888576600285
191,84.83343505859375,123.83354949951172,1.4597257486270703,-22.39684023467446
192,84.08525848388672,121.26419067382812,1.442157553658065,-20.73275947178617
193,82.73854064941406,120.57244110107422,1.4572705797649101,-21.670510412063795
194,83.94560241699219,120.30561828613281,1.4331378276199096,-19.943168014488737
195,85.79110717773438,121.3135986328125,1.4140579673541895,-18.718126062470564
196,84.2149429321289,120.19690704345703,1.4272634150013848,-19.508560361769998
197,81.73099517822266,117.4101333618164,1.4365435427011723,-19.72731169489143
198,86.04049682617188,120.07833099365234,1.395602482819774,-17.181102146181434
199,89.19282531738281,124.02131652832031,1.3904853455084998,-17.30983590353961
200,89.00328826904297,124.25848388671875,1.3961111584001802,-17.776339140325067
201,87.90596008300781,120.78984832763672,1.3740803036970113,-15.635447817145595
202,82.39936065673828,117.4200210571289,1.42501131223919,-18.928491090472935
203,78.99765014648438,116.36262512207031,1.472988435811705,-21.987093978444737
204,76.11466979980469,116.41204071044922,1.5294297540360338,-25.524855702682107
205,75.82537078857422,116.18474578857422,1.5322674268555185,-25.647606555172434
206,79.22708892822266,120.35502624511719,1.5191145840806444,-25.701878957276623
207,74.63825988769531,118.62564849853516,1.5893410253270321,-29.524888714853038
208,74.22926330566406,120.08820343017578,1.617801364074867,-31.4823209869345
209,75.04727172851562,121.4914779663086,1.6188660182851873,-31.895822379368884
210,77.07233428955078,121.06654357910156,1.5708171381480445,-29.020604497238157
211,78.46894073486328,126.788330078125,1.6157772602860396,-33.05252630383254
212,82.21980285644531,128.3694610595703,1.561296142775989,-30.09519228914019
213,84.73368072509766,131.12660217285156,1.547514530830626,-29.810593572584228
214,87.31739044189453,131.36376953125,1.5044399387847738,-26.921526020242315
215,87.9259033203125,133.4192657470703,1.517405687161681,-28.240734335073586
216,86.32979583740234,133.18209838867188,1.5427130007293588,-29.934823766835652
217,89.50206756591797,136.87802124023438,1.5293280363542907,-29.792363939582746
218,88.07554626464844,136.66061401367188,1.5516294795724066,-31.301017757707715
219,89.5718994140625,136.57167053222656,1.5247155796138587,-29.40151815067181
220,87.54682922363281,135.2178192138672,1.544519891959329,-30.497959558644514
221,86.09037780761719,132.88563537597656,1.5435596725214857,-29.928051580516513
222,91.47725677490234,135.34629821777344,1.4795622757995404,-25.870703138778882
223,94.80915069580078,136.71002197265625,1.441949653270244,-23.20290468871767
224,97.2232666015625,138.38999938964844,1.4234247030270462,-21.961852171850925
225,94.15074920654297,137.38999938964844,1.4592555082939327,-24.679534186096422
226,104.53546142578125,141.22999572753906,1.3510247508479256,-15.95424516444489
227,110.26152038574219,143.1699981689453,1.2984584075031356,-10.965835599962181
228,107.34861755371094,144.1999969482422,1.3432869489548198,-15.520386098784305
229,110.19168853759766,144.33999633789062,1.3098991244574811,-12.220328849810604
230,103.96685028076172,144.52000427246094,1.3900585030919541,-19.932261344527834
231,104.1962890625,146.08999633789062,1.4020652525375596,-21.224637265742533
232,104.4456787109375,147.63999938964844,1.4135577576000533,-22.472884040371373
233,104.88461303710938,146.67999267578125,1.3984891437210547,-20.98177593957981
234,106.77999877929688,149.10000610351562,1.3963289736656561,-21.108412120627197
235,107.66999816894531,148.75,1.3815361988452524,-19.681525303938447
236,105.81999969482422,148.3699951171875,1.4020978599988074,-21.539980019359678
237,103.47000122070312,146.17999267578125,1.4127765627834201,-22.193426755785925
238,103.25,146.49000549316406,1.4187893994495309,-22.769636465217534
239,109.5999984741211,148.89999389648438,1.3585766055612023,-17.49625905391527
240,107.01000213623047,149.16000366210938,1.3938884280388977,-20.890110410785827
241,106.70999908447266,148.6699981689453,1.3932152510961668,-20.763102357944366
242,106.43000030517578,147.41000366210938,1.3850418419564798,-19.841900538658383
243,104.70999908447266,147.5,1.408652481039632,-22.0130625073941
244,106.11000061035156,147.27000427246094,1.3878993820125753,-20.089094110696823
245,108.61000061035156,147.77999877929688,1.3606481718886212,-17.574140719538963
246,107.33999633789062,147.0500030517578,1.3699460412581521,-18.380823693769447
247,109.37000274658203,149.2100067138672,1.3642681079527559,-18.084561908324805
248,111.87000274658203,150.57000732421875,1.345937281018071,-16.41961462068257
249,109.63999938964844,149.86000061035156,1.3668369340076854,-18.407865493645534
250,104.55999755859375,142.36000061035156,1.3615149572911505,-17.054561837906963
251,104.7300033569336,140.16000366210938,1.3382984738807435,-14.64886141673083
