,sbux,tsla,Ratio,Spread
857,73.95999908447266,228.3300018310547,3.08720936529853,-2.345745840859817
858,73.69999694824219,227.28001403808594,3.0838537781446513,-2.101081376416286
859,74.86000061035156,233.59999084472656,3.1204914365499565,-4.828095356615787
860,74.18000030517578,233.0,3.1410083451259143,-6.334318395750923
861,71.44000244140625,220.30332946777344,3.0837531066500468,-2.124440440670352
862,71.31999969482422,218.3905029296875,3.0621214787461133,-0.5833070459974548
863,71.21980285644531,215.5900115966797,3.0271076716013265,1.906837408477489
864,71.4000015258789,214.7433319091797,3.0076096263295744,3.3116594034523845
865,70.72000122070312,209.7833251953125,2.9663931218075104,6.165452233457845
866,71.0,211.4499969482422,2.9781689711020025,5.366040850752487
867,70.94999694824219,213.14666748046875,3.0041814890557164,3.5144922676689734
868,71.18000030517578,215.05999755859375,3.021354265756527,2.3135681399841164
869,71.76000213623047,216.97332763671875,3.0235970063770723,2.196719475079678
870,71.8499984741211,216.38832092285156,3.011667717721528,3.0604783232020654
871,72.01000213623047,218.53001403808594,3.034717505280238,1.414376065851744
872,72.0999984741211,218.3333282470703,3.028201565433276,1.889813991122597
873,72.19999694824219,217.8866424560547,3.017820660189923,2.646232252779359
874,71.83999633789062,216.6766815185547,3.016100954396524,2.741137391113003
875,72.5,234.44166564941406,3.2336781468884697,-12.979569897583783
876,72.58999633789062,241.20948791503906,3.322902604819835,-19.468640028953555
877,72.58000183105469,240.1731414794922,3.3090815020719617,-18.46325029871988
878,72.54000091552734,242.2860870361328,3.340034242876208,-20.70009356983152
879,72.7699966430664,242.86000061035156,3.3373644608171285,-20.56162482468289
880,72.87149810791016,241.02667236328125,3.307557531016615,-18.413908785638053
881,72.94999694824219,237.0,3.2488006842296486,-14.144096314748136
882,73.33509826660156,245.44667053222656,3.346919501490713,-21.397964818434016
883,73.33999633789062,241.9038848876953,3.2983896504875783,-17.840008025192017
884,73.2699966430664,238.57000732421875,3.256039555814485,-14.722945554271544
885,73.55999755859375,239.22886657714844,3.252159794956385,-14.483564100590936
886,73.58000183105469,238.05665588378906,3.2353445224204447,-13.249392734459686
887,73.40499877929688,236.52333068847656,3.2221692612463544,-12.258117086073778
888,73.30000305175781,236.10333251953125,3.2210548798042544,-12.163329740426203
889,73.7490005493164,235.9833526611328,3.1998176368956934,-10.652637619137518
890,74.3550033569336,237.6766815185547,3.196512282806472,-10.46895036737902
891,73.9072036743164,233.7933349609375,3.1633362289173355,-7.972605994229067
892,74.11000061035156,229.9666748046875,3.1030451074178798,-3.517808292994513
893,74.4800033569336,231.84498596191406,3.112848758220831,-4.250083314668782
894,74.8550033569336,234.3333282470703,3.1304965298002987,-5.576911111616138
895,75.19999694824219,235.0500030517578,3.1256650610442898,-5.2250124372525555
896,77.76000213623047,244.89666748046875,3.149391213382758,-7.14238855732793
897,77.09500122070312,243.06886291503906,3.152848551350243,-7.374339186717403
898,76.97000122070312,243.55332946777344,3.164263032417145,-8.24597723552142
899,77.04499816894531,244.9199981689453,3.1789214613501766,-9.380352491480632
900,77.12000274658203,245.0,3.176867106774817,-9.228037246249865
901,77.5999984741211,244.586669921875,3.151890138289661,-7.3279818566182335
902,78.12000274658203,245.84666442871094,3.1470386045201133,-6.977329706403761
903,77.37999725341797,245.97166442871094,3.178749976213602,-9.394401977508377
904,78.16000366210938,247.6666259765625,3.1687130805065076,-8.673393539784282
905,77.63999938964844,244.4633331298828,3.148677679697104,-7.080747350155033
906,77.51000213623047,244.489990234375,3.154302457696529,-7.510054303373433
907,77.45500183105469,243.72999572753906,3.146730230013607,-6.920416200051047
908,77.55000305175781,244.4633331298828,3.152331702253126,-7.359499484410232
909,77.70999908447266,244.96998596191406,3.1523611999483583,-7.370585089630193
910,78.91999816894531,244.8800048828125,3.1028891353823136,-3.5327867643033213
911,77.70999908447266,238.97059631347656,3.0751589129953496,-1.3711954411926937
912,77.30999755859375,236.4275360107422,3.058175442723979,-0.06708865209568815
913,77.125,234.69334411621094,3.0430255314905796,1.094096990195769
914,76.6050033569336,234.1750030517578,3.0569152508308375,0.0018150286712486086
915,76.3499984741211,233.9600067138672,3.064309251992561,-0.5730336093067447
916,76.33000183105469,232.6266632080078,3.0476438835006574,0.6983728548534915
917,76.52999877929688,225.72654724121094,2.9495171938023756,8.21795376293267
918,76.31999969482422,223.8083953857422,2.9324999512666423,9.48566034073318
919,76.19999694824219,222.67999267578125,2.922309732204236,10.242369907281077
920,76.41999816894531,224.64781188964844,2.9396469153664317,8.955976307468095
921,76.7300033569336,226.89166259765625,2.957013588833025,7.672326978842424
922,76.77999877929688,229.0033416748047,2.9825911085655505,5.715502321478201
923,76.3949966430664,228.4666748046875,2.9905973538048856,5.059674367000557
924,75.16000366210938,219.8766632080078,2.9254477447405294,9.824453323099196
925,75.81890106201172,227.06666564941406,2.99485566882192,4.675301218305609
926,76.41000366210938,227.913330078125,2.982768212994393,5.659501413678331
927,76.51000213623047,227.1300048828125,2.9686315323634997,6.752559079631997
928,76.41000366210938,226.8233184814453,2.968502913368184,6.749513010358019
929,76.30000305175781,224.80999755859375,2.9463956561848987,8.422121126182478
930,76.43000030517578,224.663330078125,2.9394652516167916,8.97143845537747
931,78.18009948730469,224.05332946777344,2.8658614012656307,15.002147214649742
932,78.01499938964844,224.9666748046875,2.883633616159941,13.577425463249174
933,78.43000030517578,224.42999267578125,2.8615324723002784,15.39951979483536
934,78.7699966430664,223.53863525390625,2.8378652377863576,17.34397234310484
935,78.94000244140625,224.00840759277344,2.8377045941827173,17.400771198507645
936,79.05000305175781,224.7833251953125,2.8435587162234026,16.966566402995685
937,79.26000213623047,227.2966766357422,2.8677349294675683,15.103660240234237
938,77.91999816894531,219.2270050048828,2.81348832336414,19.022841145069297
939,78.0,220.98167419433594,2.833098387106871,17.5159673845582
940,78.4000015258789,227.0266876220703,2.895748510248836,12.709907470461221
941,78.44000244140625,228.76332092285156,2.916411445725477,11.097171884150985
942,78.69999694824219,230.22332763671875,2.9253282917930394,10.442464867736252
943,79.36000061035156,232.0500030517578,2.924017153062996,10.660066294859778
944,79.54900360107422,233.10667419433594,2.930353161471756,10.188807717719445
945,78.76000213623047,229.336669921875,2.911841844864268,11.51498096982289
946,78.4800033569336,229.2966766357422,2.921721035011706,10.687713885731373
947,78.33999633789062,228.77667236328125,2.9203048641531413,10.774064342007367
948,78.5199966430664,229.94667053222656,2.9285109572471137,10.161594072645247
949,78.80000305175781,230.5366668701172,2.9255921058619117,10.438881736051716
950,79.23500061035156,232.75917053222656,2.937580220095537,9.563727318321387
951,78.86000061035156,231.6599884033203,2.93761078633458,9.501394959018743
952,78.75,240.9600067138672,3.0598096090649802,-0.1393361585552353
953,78.66000366210938,240.6999969482422,3.0600049039177413,-0.15807852718546345
954,78.83999633789062,242.68666076660156,3.07821755504022,-1.5872380770344106
955,78.59500122070312,243.37489318847656,3.0965696215851435,-3.034311507319327
956,78.79499816894531,244.90000915527344,3.108065420982438,-3.939962532833871
957,78.98500061035156,243.9566650390625,3.08864547893781,-2.4081101806538325
958,79.23999786376953,244.489990234375,3.0854366080966518,-2.15161403117045
959,79.25,251.35667419433594,3.1716930497708007,-8.98731765474545
960,79.41999816894531,254.0033416748047,3.198229004418747,-11.107437572016973
961,79.08999633789062,249.7566375732422,3.1578789877069218,-7.882871891535753
962,79.08000183105469,251.1839599609375,3.1763271894904994,-9.341150984544267
963,79.47000122070312,252.4249267578125,3.17635488713258,-9.374144604167835
964,79.50499725341797,250.64500427246094,3.1525691834633145,-7.485826388074596
965,79.27999877929688,250.69000244140625,3.1620838332665473,-8.227728523730686
966,77.86000061035156,240.31666564941406,3.0865227814738,-2.2526542556320774
967,78.34500122070312,236.8316192626953,3.0229321025284657,2.7346194263226695
968,78.33000183105469,234.260009765625,2.9906805092496547,5.259770234350444
969,78.44999694824219,237.3666534423828,3.025706343863681,2.5247960699329073
970,78.19000244140625,235.8333282470703,3.01615706462982,3.2528215677929526
971,78.08000183105469,235.10499572753906,3.011078255815703,3.6404412802971
972,77.9000015258789,234.364990234375,3.0085364010746183,3.8229188738779984
973,78.05000305175781,230.34849548339844,2.9512938690168395,8.304024146352678
974,78.37999725341797,235.1599884033203,3.0002551243144566,4.514646016439318
975,78.4000015258789,234.0666961669922,2.9855445358598565,5.669898925539346
976,78.31999969482422,233.32666015625,2.979145314931218,6.162139507339507
977,78.33499908447266,234.2183380126953,2.9899577551552103,5.316920339936733
