,bac,schw,Ratio,Spread
487,42.86989974975586,89.02999877929688,2.0767484715147693,-3.9221939330445688
488,42.79999923706055,88.63999938964844,2.0710280600401276,-3.674279411730695
489,43.0099983215332,88.76000213623047,2.063706245061448,-3.3674227388727624
490,42.279998779296875,87.41000366210938,2.0674079041107065,-3.5012744518748216
491,42.275001525878906,87.29000091552734,2.06481366682133,-3.3914294862095327
492,41.935001373291016,86.81999969482422,2.0703468904646583,-3.61253731537498
493,41.779998779296875,86.52999877929688,2.071086675621801,-3.6376059509848497
494,41.74020004272461,86.32499694824219,2.0681500534228703,-3.5135019277960575
495,41.54499816894531,85.33000183105469,2.0539175735200406,-2.9152883428912597
496,41.220001220703125,84.31999969482422,2.0456088597220545,-2.565898651685445
497,40.685001373291016,84.8499984741211,2.0855351016363395,-4.183377049478183
498,40.9900016784668,85.0,2.0736764215516708,-3.713412762061851
499,40.755001068115234,84.27999877929688,2.0679670364487737,-3.471090881507309
500,40.489898681640625,83.41500091552734,2.0601434834745658,-3.144959418355058
501,40.88999938964844,83.68000030517578,2.0464661666480706,-2.596684996040879
502,40.70500183105469,83.21499633789062,2.044343264822167,-2.5077205274870673
503,40.900001525878906,83.54000091552734,2.0425427334683244,-2.436354536496496
504,41.0,83.76000213623047,2.042926881371475,-2.4530915824276045
505,40.69329833984375,82.77999877929688,2.03424156203738,-2.096512336719699
506,40.56999969482422,82.7300033569336,2.039191618911646,-2.2971427119066172
507,40.66999816894531,82.37000274658203,2.025325951685877,-1.7338779267830384
508,40.92499923706055,82.52999877929688,2.0166157683042787,-1.3755402335886382
509,40.83000183105469,82.9000015258789,2.030369772426177,-1.938641619994713
510,40.81999969482422,82.29000091552734,2.0159236043786968,-1.348972079539096
511,40.38999938964844,83.32499694824219,2.063010601817379,-3.2580180210298275
512,40.38999938964844,82.79000091552734,2.0497648469077623,-2.7230219883149838
513,40.345001220703125,82.33999633789062,2.0408971086023335,-2.3644839631163004
514,40.470001220703125,82.58999633789062,2.0407707893925213,-2.360399867635665
515,40.41999816894531,82.33000183105469,2.036863076711093,-2.202045202216966
516,40.174800872802734,82.06999969482422,2.042822812107164,-2.440448931623963
517,40.14039993286133,81.87999725341797,2.039840096022215,-2.3203723438872865
518,39.5,81.66999816894531,2.0675948903530457,-3.412096760910061
519,39.66999816894531,81.88999938964844,2.064280392474382,-3.2865473336945152
520,39.637298583984375,81.41999816894531,2.0541258127475777,-2.883013668730528
521,39.755001068115234,80.9800033569336,2.0369765106579787,-2.2037682229890985
522,39.599998474121094,80.91000366210938,2.0431819893878203,-2.4488380793021074
523,39.71500015258789,80.80000305175781,2.034495851474717,-2.1050766893346244
524,39.72999954223633,80.88999938964844,2.035992960524844,-2.1645841764125615
525,39.095001220703125,79.05000305175781,2.0219977128404882,-1.6153316317898154
526,39.095001220703125,78.79000091552734,2.015347191594494,-1.3553294955593467
527,39.04499816894531,78.79499816894531,2.0180561368706993,-1.4619665903945682
528,39.189998626708984,79.56500244140625,2.0302374388750466,-1.9372323816142094
529,39.21500015258789,79.40499877929688,2.024862896094028,-1.7264087987962151
530,39.5099983215332,80.2300033569336,2.0306253294171297,-1.9517786330336415
531,39.38999938964844,80.02999877929688,2.031733943116752,-1.9956926159295856
532,39.815799713134766,81.08999633789062,2.0366285977458336,-2.190177454136248
533,40.01499938964844,81.5,2.0367362549825105,-2.1952733592295326
534,39.98500061035156,82.02999877929688,2.051519257900435,-2.7862498401517692
535,39.875,81.7699966430664,2.050658223023609,-2.749842948589248
536,39.70000076293945,81.66500091552734,2.0570528802549255,-3.0005634039168294
537,39.78499984741211,82.04000091552734,2.062083730807499,-3.202788079957501
538,39.689998626708984,81.7300033569336,2.059209024561019,-3.085896915219025
539,40.21500015258789,83.03500366210938,2.0647769077968277,-3.3237409177636446
540,39.849998474121094,82.4800033569336,2.0697617695141637,-3.510669583165055
541,39.88999938964844,82.26000213623047,2.0621710552739985,-3.209359590940637
542,39.654998779296875,81.7300033569336,2.0610265003867125,-3.157040151792345
543,39.66999816894531,81.5999984741211,2.056970059000397,-2.9965464181671715
