,mrk,dhr,Ratio,Spread
154,87.24397277832031,287.629638671875,3.296842515444798,-14.000267143465368
155,86.33734130859375,285.2618713378906,3.3040381718297893,-14.509002262664826
156,86.3471908569336,288.2590637207031,3.338372225661771,-17.474944627241275
157,85.55880737304688,288.6786804199219,3.3740381532113637,-20.395894118419807
158,86.14024353027344,289.7276916503906,3.3634417523856626,-19.60016182466872
159,87.20454406738281,286.7204895019531,3.2879076723387795,-13.2162148707114
160,88.21958923339844,284.9721374511719,3.23025917403939,-8.24739231164644
161,87.8943862915039,290.86663818359375,3.309274351366734,-15.173676179088222
162,87.6381607055664,290.9065856933594,3.3194054205530836,-16.026559871997808
163,89.69779968261719,297.47039794921875,3.316362263085328,-16.05568105658161
164,89.28389739990234,302.06610107421875,3.3832091773644857,-21.964586923117526
165,89.2740478515625,300.1978454589844,3.3626552473360287,-20.127581326119145
166,89.71751403808594,296.9908447265625,3.310288385838322,-15.513579385341377
167,90.07228088378906,293.99365234375,3.2639747706962097,-11.390805400688937
168,90.74240112304688,292.1654052734375,3.219723102513682,-7.436443611752584
169,89.83576965332031,285.71148681640625,3.180375566647649,-3.8590276079051664
170,88.88970947265625,283.7732849121094,3.192419984221032,-4.922425053960031
171,88.70247650146484,284.6724548339844,3.209295456697686,-6.415635794991052
172,88.95869445800781,290.69677734375,3.267772522009874,-11.627046327668683
173,87.96337127685547,280.0667419433594,3.183901865946892,-4.154908780921876
174,86.317626953125,276.43017578125,3.2024765455075137,-5.739855154608127
175,85.61793518066406,273.1133117675781,3.189907712575367,-4.642928532436106
176,84.12002563476562,269.65655517578125,3.205616654785421,-5.938643730222926
177,85.88401794433594,273.6028137207031,3.1857244254458785,-4.288220078125183
178,84.97738647460938,269.1670227050781,3.1675135453301246,-2.728931515684015
179,85.16461944580078,272.2241516113281,3.1964465218396594,-5.192019602777994
180,85.60808563232422,277.2094421386719,3.238122194780187,-8.77030892176585
181,86.15009307861328,287.8294677734375,3.3410232942033935,-17.6706879294796
182,86.07125854492188,290.1473083496094,3.371012731249621,-20.238649681819442
183,86.87934875488281,293.2344055175781,3.375191109510909,-20.761889815300396
184,85.02665710449219,281.5154113769531,3.3109076725313233,-14.920997478210968
185,86.37770080566406,281.4654541015625,3.2585430206670414,-10.584534990342394
186,86.17902374267578,281.6452941894531,3.2681420832803263,-11.394724981319332
187,87.14263916015625,276.7998352050781,3.1763994971090774,-3.4919685118435
188,86.06974029541016,278.6780700683594,3.2378170203822543,-8.774228405704225
189,85.4339599609375,274.11236572265625,3.2084707983568492,-6.2256873207780545
190,83.9736328125,268.2279052734375,3.1941919896730977,-4.974459629515839
191,86.93402099609375,266.1798095703125,3.061860092520889,6.466166728928367
192,86.20882415771484,265.0209045410156,3.074173753445155,5.324213521672713
193,85.6127700805664,262.4133605957031,3.0651193782044137,6.040635139558371
194,85.27500915527344,259.85577392578125,3.0472676168538606,7.526595506360745
195,86.20882415771484,265.989990234375,3.0854148961335937,4.355127828313338
196,86.06974029541016,262.1499938964844,3.0457858127226634,7.753847766170774
197,85.55316925048828,258.2900085449219,3.0190583330546543,9.97488948123053
198,86.9737548828125,268.7900085449219,3.090472624840524,3.982032893725072
199,87.8082275390625,279.04998779296875,3.1779480763215515,-3.6303847783466567
200,87.8082275390625,282.2900085449219,3.214846905084628,-6.870405530299782
201,86.8644790649414,278.04998779296875,3.20096304940819,-5.624649693744478
202,87.02342224121094,268.4800109863281,3.085146551030331,4.4496118765763795
203,89.88447570800781,261.4100036621094,2.908288685037302,20.596987007599164
204,90.45072174072266,254.13999938964844,2.8097067054715352,29.66354054687643
205,89.82485961914062,251.67999267578125,2.8018968662228914,30.13785187270626
206,91.88124084472656,257.2699890136719,2.800027368464056,31.072210620199012
207,91.57328033447266,253.7100067138672,2.770568071681913,33.6551154714388
208,93.5005111694336,259.92999267578125,2.779984723342939,33.54972447972646
209,93.98728942871094,265.57000732421875,2.82559491755162,29.45412881929313
210,92.64617156982422,257.8900146484375,2.7836014190189684,32.87910836139199
211,92.32827758789062,243.0800018310547,2.632779557700056,46.68052744535837
212,95.0403060913086,244.58999633789062,2.573539652775364,53.77508385438578
213,96.7291259765625,251.6699981689453,2.6018016355272873,52.053261951040476
214,97.06687927246094,251.8699951171875,2.5948088267080625,52.92486709986182
215,97.76227569580078,253.77999877929688,2.5958888228928325,53.22117281975037
216,99.0835189819336,248.10000610351562,2.503948271647003,63.093121853455024
217,100.10673522949219,251.8000030517578,2.515315302956515,62.63952009942282
218,100.53390502929688,251.6699981689453,2.5033345526129263,64.12482205507443
219,99.1033935546875,255.82000732421875,2.581344575078062,55.43617740851088
220,98.74575805664062,242.5399932861328,2.4562067076037,67.58150836771834
221,98.10003662109375,241.4199981689453,2.4609572685626753,66.65279973322144
222,98.54707336425781,246.97000122070312,2.5061119806960908,62.5211263240058
223,99.41134643554688,249.0399932861328,2.505146567425252,63.1932446891058
224,100.83193969726562,253.00999450683594,2.5092247086237207,63.73041108695319
225,100.92134094238281,246.9499969482422,2.446955169662568,70.07405520921058
226,101.21936798095703,267.8699951171875,2.64643022832926,50.099618203978686
227,97.31523895263672,271.0,2.784764266282032,34.58284195650513
228,99.68950653076172,266.7200012207031,2.675507287604036,46.3957653485459
229,98.94444274902344,270.3299865722656,2.7321391587192876,40.4218891907278
230,99.27227020263672,266.1600036621094,2.681111282323027,45.63198211915202
231,101.63660430908203,259.6199951171875,2.5543946187701234,59.673398991966316
232,103.5439682006836,260.6499938964844,2.5172880509206097,64.69496261316816
233,104.91488647460938,260.05999755859375,2.4787711858367336,69.63452093929571
234,106.19639587402344,262.0400085449219,2.4675037828569013,71.72040117148491
235,106.1169204711914,263.3500061035156,2.481696650582786,70.15824912802303
236,106.79244232177734,267.0400085449219,2.500551562818472,68.61149929285578
237,107.73619079589844,261.1600036621094,2.4240694026101752,77.4857690910661
238,108.12361907958984,259.0199890136719,2.3955911873705147,80.85499146688066
239,109.39520263671875,273.4100036621094,2.499286962062253,70.49937595816492
240,109.07730865478516,274.5400085449219,2.5169305323970144,68.36077734193599
241,109.31572723388672,274.2300109863281,2.508605284211289,69.4272141490781
242,109.28592681884766,267.9700012207031,2.4520083145279097,75.59267506014855
243,108.2130355834961,265.3500061035156,2.45210759196173,74.80866935281249
244,109.36539459228516,268.239990234375,2.4526953085514416,75.57481632528884
245,110.12039184570312,271.82000732421875,2.4683893942648107,74.39020632655216
246,108.06401824951172,269.3399963378906,2.492411449257835,70.34588643355282
247,108.25276947021484,273.489990234375,2.526401786973443,66.79475036135919
248,110.18000793457031,276.67999267578125,2.511163303238151,69.71936709621063
249,111.55000305175781,274.2300109863281,2.4583595112865106,76.51598184113037
250,109.62999725341797,270.0799865722656,2.4635591839700175,74.57433441997914
251,109.19999694824219,262.0299987792969,2.3995421804223303,81.26004469334997
