,ibm,nvda,Ratio,Spread
807,137.6199951171875,153.11500549316406,1.1125927258083543,30.212962660814505
808,137.50999450683594,152.01010131835938,1.1054476575577392,31.170258951618372
809,137.10000610351562,151.6199951171875,1.1059080114315147,31.010208926515055
810,136.74000549316406,148.30999755859375,1.08461307298988,33.83712799887895
811,138.0399932861328,149.50999450683594,1.0830918703170886,34.381561801827395
812,138.14999389648438,150.17999267578125,1.0870792566832173,33.859171516882874
813,138.33999633789062,151.88839721679688,1.0979355301254654,32.40572790964146
814,139.13999938964844,154.0399932861328,1.1070863444145802,31.327641862538634
815,139.35000610351562,154.07000732421875,1.1056333015857096,31.579432139545396
816,139.05999755859375,153.72000122070312,1.1054221481338102,31.540280878194956
817,140.06500244140625,156.6300048828125,1.1182665344852003,29.978875589206616
818,139.585693359375,156.1898956298828,1.118953467729382,29.775808416524775
819,139.0800018310547,155.50999450683594,1.118133394157841,29.77713097338063
820,139.4199981689453,155.8000030517578,1.117486767306966,29.943357533370154
821,139.16000366210938,156.07000732421875,1.121514826222397,29.32447120577121
822,139.3538055419922,156.88999938964844,1.1258393610382744,28.76453847377116
823,139.8000030517578,157.6300048828125,1.1275393522305828,28.623277569863838
824,139.77999877929688,164.77000427246094,1.1787809823394089,21.456434798896886
825,139.97000122070312,166.08299255371094,1.1865613424681847,20.398407451421072
826,139.68499755859375,167.61000061035156,1.1999141177637498,18.488957994119183
827,139.3699951171875,165.50999450683594,1.1875583002472587,20.16626786274609
828,138.77000427246094,162.16000366210938,1.1685522711646281,22.711141547423274
829,138.57000732421875,161.25,1.1636717289241085,23.352772822849523
830,138.1300048828125,160.99000549316406,1.1654962701966576,23.02233579368221
831,128.86000061035156,164.14370727539062,1.2738142674058366,7.429378347661789
832,129.55499267578125,166.6501007080078,1.2863271207544984,5.855582541981057
833,129.07000732421875,166.91000366210938,1.293174201523349,4.94488627603571
834,128.97999572753906,168.8800048828125,1.309350368095525,2.854100077149646
835,129.82000732421875,168.73989868164062,1.2997988689079447,4.121403063191657
836,130.19000244140625,169.7050018310547,1.3035179249453712,3.652789852916421
837,130.8800048828125,169.91000366210938,1.2982120822370353,4.37369016009405
838,129.7949981689453,175.5841064453125,1.3527802220603804,-2.756364046003504
839,129.1376953125,177.13169860839844,1.371649836089748,-5.185979349483823
840,128.9199981689453,177.0,1.3729444811816354,-5.346404708492734
841,128.5800018310547,175.7100067138672,1.3665422632730873,-4.5126465272712935
842,128.6199951171875,177.02139282226562,1.3763131670233615,-5.7703663485333365
843,128.889892578125,179.2100067138672,1.3904116384086618,-7.5968095850917265
844,129.13999938964844,178.0399932861328,1.3786587744122607,-6.091182226623907
845,126.16500091552734,176.17999267578125,1.3964252478683925,-8.223279735248148
846,125.18000030517578,178.8000946044922,1.4283439380779375,-12.165136655761607
847,126.26000213623047,181.0399932861328,1.4338665469908396,-12.955799878712604
848,126.16000366210938,179.26019287109375,1.420895590263306,-11.310185657015118
849,126.7842025756836,179.86279296875,1.4186530286482752,-11.075184212881474
850,126.93499755859375,179.1300048828125,1.4111947715611315,-10.140046992024018
851,127.1500015258789,180.5,1.4195831524489817,-11.221532067664349
852,126.55000305175781,174.81500244140625,1.381390740622175,-6.341661906870307
853,126.44999694824219,174.1855010986328,1.377504984598216,-5.846356995188749
854,127.6500015258789,173.09800720214844,1.3560360762475643,-3.1485980653546544
855,127.30999755859375,172.29710388183594,1.3533666419444954,-2.803940087703857
856,127.55000305175781,171.85499572753906,1.347353913098716,-2.0397727840868565
857,127.73999786376953,172.93960571289062,1.353840681110117,-2.869432073414536
858,128.27000427246094,173.19000244140625,1.3501987734679561,-2.4086225254943012
859,128.7100067138672,167.6699981689453,1.3026959010396866,3.7018132829698875
860,129.00999450683594,167.85499572753906,1.3011007121517615,3.919364066650538
861,128.32000732421875,168.5478973388672,1.3134966312229623,2.300580792590701
862,128.2100067138672,168.91000366210938,1.3174478965520566,1.7908665853477221
863,128.11000061035156,168.52999877929688,1.315510092704498,2.0366750370683424
864,128.21499633789062,168.22000122070312,1.312015021841794,2.487564515458111
865,128.54010009765625,170.3000030517578,1.3248784069903101,0.8438137007054611
866,128.97500610351562,167.19000244140625,1.2962976897029117,4.537407029851757
867,127.9000015258789,165.875,1.2969116342538693,4.40987973902282
868,128.4199981689453,165.86309814453125,1.2915675168156207,5.119555942517913
869,128.5,166.74000549316406,1.2975875913864907,4.350001643658466
870,127.88999938964844,165.41000366210938,1.293377155770773,4.861454386254202
871,127.80999755859375,165.14999389648438,1.2921523906670316,5.014111102105836
872,128.0399932861328,165.30999755859375,1.2910809608461407,5.162734660907013
873,127.66000366210938,174.00059509277344,1.3630000791267278,-4.037764265320412
874,127.96769714355469,173.78500366210938,1.358038063833849,-3.409284364566694
875,128.02999877929688,173.68539428710938,1.356599202867408,-3.2260735205175517
876,128.30999755859375,173.375,1.3512197279937361,-2.539953796951657
877,128.20440673828125,174.73989868164062,1.3629788798005809,-4.046542942912673
878,129.27000427246094,179.2100067138672,1.3863232056227697,-7.0867443890389765
879,129.10000610351562,177.89999389648438,1.3780014367608913,-6.004849124111836
880,128.80999755859375,175.39999389648438,1.3616954989592134,-3.8940064889779005
881,129.52999877929688,179.44949340820312,1.3853894472273014,-6.977349028236908
882,129.052001953125,178.57009887695312,1.3837065382512577,-6.739370029544737
883,129.47000122070312,178.0449981689453,1.3751834130706313,-5.653363457433976
884,129.44000244140625,179.05999755859375,1.3833435891632422,-6.708617681309839
885,129.44000244140625,180.79010009765625,1.3967096468458018,-8.438720220372339
886,129.22000122070312,179.85000610351562,1.3918124470246542,-7.793841994233354
887,130.35000610351562,179.55999755859375,1.3775219727722814,-5.987499775075911
888,130.17999267578125,177.8000030517578,1.365801298626404,-4.455643296196278
889,130.47000122070312,178.9550018310547,1.3716179976754528,-5.221484710627088
890,130.35000610351562,181.76499938964844,1.3944379814244299,-8.192501606130598
891,130.57000732421875,181.6699981689453,1.391360863738332,-7.802284617425833
892,130.86000061035156,181.5281982421875,1.3871939278275371,-7.271347801302589
893,130.72999572753906,181.58999633789062,1.389046142985818,-7.50759716232502
894,131.27000427246094,185.44000244140625,1.4126609004789192,-10.632975298745514
895,132.17999267578125,186.22000122070312,1.4088365224642911,-10.191876647309094
896,132.32000732421875,185.50010681152344,1.401905203625023,-9.284099044400527
897,132.3249969482422,183.47999572753906,1.3865860567471293,-7.257292471711985
898,132.08999633789062,184.41000366210938,1.3960936389942993,-8.50264359139765
899,132.13999938964844,183.94000244140625,1.3920085007644984,-7.965544155148585
900,132.02000427246094,184.41000366210938,1.396833795593028,-8.59656471276147
901,131.1300048828125,183.4958953857422,1.3993433123847416,-8.876730961309725
902,131.69000244140625,184.91600036621094,1.4041764518038253,-9.545385068865464
903,132.5,188.7100067138672,1.4242264657650354,-12.252469941379637
904,132.125,186.44000244140625,1.411088003340823,-10.485671572262298
905,132.25,186.77999877929688,1.4123251325466681,-10.65793260903839
906,131.92999267578125,186.44000244140625,1.4131737496536037,-10.747348470241256
907,131.8800048828125,185.25999450683594,1.4047618110983273,-9.634418275716278
908,131.61270141601562,185.52999877929688,1.4096663679355204,-10.263112368114257
909,132.2100067138672,185.1300048828125,1.4002722599014485,-9.061604999690381
910,132.27000427246094,185.6591033935547,1.4036372374428776,-9.510193841977717
911,132.7100067138672,187.64990234375,1.41398457426302,-10.910561256169778
912,132.44000244140625,188.22000122070312,1.4211718344234772,-11.842974116670455
913,132.3350067138672,188.1363067626953,1.4216669605003374,-11.90017157845866
914,132.3699951171875,188.9199981689453,1.4272116426512969,-12.636912661777068
915,131.92999267578125,190.0,1.440157739316534,-14.307346028835006
916,131.88259887695312,188.6199951171875,1.4302113904592564,-12.99093805096171
917,131.94000244140625,191.25160217285156,1.4495346266026123,-15.545516273277023
918,131.82000732421875,191.30999755859375,1.451297124328449,-15.764930995928971
919,131.78500366210938,191.5850067138672,1.4537694076716212,-16.086910949634607
920,131.6999969482422,192.3240966796875,1.460319674534772,-16.940069929433086
921,131.6300048828125,192.14999389648438,1.4597735073211582,-16.85988826759378
922,131.47000122070312,191.41529846191406,1.4559617911661744,-16.3398989325702
923,131.54010009765625,186.8300018310547,1.4203273503087717,-11.660537851842655
924,131.72000122070312,188.5,1.4310658840957593,-13.089129868427072
925,132.1199951171875,189.9499969482422,1.437708174147,-14.002382043303008
926,131.9600067138672,188.71490478515625,1.4300916579547651,-12.981975504263197
927,132.16000366210938,189.52000427246094,1.4340193630517948,-13.518702604884759
928,132.52000427246094,189.88999938964844,1.4329157354932986,-13.405619235842401
929,132.80499267578125,179.1269989013672,1.3487971746564718,-2.260197822400492
930,132.21499633789062,174.52999877929688,1.3200469206478318,1.5450965925293834
931,132.2899932861328,173.27000427246094,1.3097740801731814,2.905728184933914
932,132.64999389648438,174.94830322265625,1.3188715512431917,1.710507720968487
933,132.5800018310547,174.5,1.3161864352842862,2.0648898222609167
934,132.61500549316406,176.22999572753906,1.3288842772518923,0.3818648931540811
935,132.6199951171875,177.97999572753906,1.3420298769447996,-1.3614396181417798
936,130.1699981689453,171.47000122070312,1.3172774343758942,1.8609470819494693
937,129.8800048828125,170.86500549316406,1.3155605102365935,2.0768059201231
938,129.42999267578125,167.52000427246094,1.2942904562476039,4.8179436764134
939,129.3800048828125,169.44549560546875,1.3096729727205223,2.8253746033602813
940,129.23500061035156,169.98330688476562,1.315303950802552,2.0929846416303595
941,129.4499969482422,171.35000610351562,1.3236771737586541,1.0147852266772266
942,129.52000427246094,170.85000610351562,1.3191013007080516,1.608726823541652
943,131.4600067138672,173.75,1.321694744609136,1.3119880764349223
944,131.2100067138672,177.67349243164062,1.3541154130042647,-2.9469749574347683
945,130.92999267578125,178.35000610351562,1.3621783860109073,-3.9992345412668935
946,131.1750030517578,179.05999755859375,1.3650466429792414,-4.380450882820121
947,131.25999450683594,179.78579711914062,1.3696922492997476,-4.992201904889463
948,131.33999633789062,181.07080078125,1.3786417377035696,-6.169852517225472
949,131.4600067138672,180.9600067138672,1.3765403732843293,-5.898018637432266
950,132.92999267578125,185.67999267578125,1.396825418689808,-8.645456295700022
951,132.6999969482422,182.85000610351562,1.3779201982561744,-6.124096944344949
952,133.08999633789062,181.66000366210938,1.3649410824304824,-4.410761182481387
953,132.97999572753906,182.07000732421875,1.369153355195315,-4.968372728591582
954,132.83999633789062,181.30999755859375,1.3648750568873493,-4.396225681194828
955,132.34500122070312,179.63999938964844,1.357361424554861,-3.3904527525028736
956,132.5399932861328,179.44000244140625,1.3538555268674548,-2.928799381782333
957,132.64999389648438,184.9499969482422,1.3942706781620433,-8.291186004617451
958,133.1199951171875,184.60000610351562,1.3867188467142708,-7.3105087896602114
959,133.39999389648438,185.35000610351562,1.3894303941823518,-7.6847833532036915
960,133.49249267578125,185.1999969482422,1.3873439115265087,-7.410651713145562
961,133.6300048828125,185.6999969482422,1.389657937310507,-7.726126501519069
962,133.75,186.64500427246094,1.395476667457652,-8.510114488828087
963,134.0,187.0800018310547,1.3961194166496618,-8.609641445192771
964,133.42999267578125,187.24000549316406,1.4032827382980875,-9.534527908624703
965,134.31500244140625,187.647705078125,1.3970718212210484,-8.754648457374365
966,134.7899932861328,188.2454071044922,1.3965829548257636,-8.71496862480668
967,134.99000549316406,188.92999267578125,1.3995850432449144,-9.131161333912011
968,134.7100067138672,187.99000549316406,1.395516265487738,-8.566899587751315
969,134.92999267578125,190.2301025390625,1.409842976840294,-10.511801341148747
970,134.91000366210938,190.30999755859375,1.410644076737535,-10.618519266497877
971,136.32000732421875,186.47999572753906,1.367957641639657,-4.89645832475113
972,136.66000366210938,188.17100524902344,1.3769281443477388,-6.131232741324133
973,137.00999450683594,188.9600067138672,1.3791695079911799,-6.450587648347543
974,137.17999267578125,189.72999572753906,1.383073377004454,-6.992459109563747
975,137.02000427246094,190.35940551757812,1.3892818536120688,-7.836554523648935
976,136.49000549316406,188.6699981689453,1.382299000481721,-6.85834321370168
977,136.5500030517578,188.7550048828125,1.382314175498531,-6.862840259113987
978,136.89500427246094,183.01010131835938,1.3368647182633193,-0.6549856255447177
979,136.97999572753906,182.83900451660156,1.3347861747658296,-0.3698402853093721
980,137.30999755859375,182.14999389648438,1.3265603170574396,0.7619939868102468
981,137.4499969482422,182.86990356445312,1.3304467633659836,0.22994703706977093
982,137.93499755859375,184.7873992919922,1.3396701530624662,-1.0367349031249016
983,137.75999450683594,183.89999389648438,1.3349303225136153,-0.38416302427756177
984,137.77999877929688,183.35000610351562,1.330744721497749,0.19266815000970228
985,138.52000427246094,184.60009765625,1.3326602076415774,-0.06442304894641593
