,wfc,spgi,Ratio,Spread
1385,40.2599983215332,306.1099853515625,7.60332831876544,6.464989719004398
1386,41.584999084472656,313.6600036621094,7.54262379626278,9.464184300734251
1387,41.42499923706055,313.7900085449219,7.574894733231332,8.060314149091544
1388,41.36000061035156,312.2099914550781,7.548597360923113,9.122833913622406
1389,41.400001525878906,313.30999755859375,7.567874058235129,8.341301720150232
1390,41.61989974975586,315.625,7.583511779166442,7.777055386359569
1391,41.63999938964844,315.6000061035156,7.579250978134565,7.9620758928018684
1392,41.56999969482422,314.70001220703125,7.570363591949071,8.304755632382017
1393,42.880001068115234,322.7799987792969,7.527518440742532,10.65456182896276
1394,43.31999969482422,324.1099853515625,7.481763334137015,12.827697153144362
1395,43.349998474121094,323.4599914550781,7.461591761027996,13.716531296489512
1396,43.150001525878906,321.19879150390625,7.443772425159001,14.385422440131384
1397,43.189998626708984,321.19000244140625,7.436675449273578,14.712655041331123
1398,43.29999923706055,322.6300048828125,7.451039505023199,14.148440666872608
1399,43.54499816894531,323.54998779296875,7.430244606686255,15.179057305881264
1400,42.79999923706055,317.7799987792969,7.424766458970657,15.017614008875801
1401,42.91999816894531,319.1600036621094,7.436160700795114,14.593000484850057
1402,43.189998626708984,319.7749938964844,7.403913036911591,16.127663586253
1403,43.154998779296875,320.7099914550781,7.431583837952398,14.914008949207135
1404,43.18000030517578,322.0788879394531,7.458982993588517,13.744166251445227
1405,43.415000915527344,323.2550048828125,7.445698446759691,14.439045565411737
1406,43.310001373291016,321.6400146484375,7.42646050449656,15.21806456443034
1407,42.560001373291016,317.2300109863281,7.453712423642195,13.65681908427104
1408,42.869998931884766,318.9501037597656,7.439937291963517,14.404823185311278
1409,42.63999938964844,317.7699890136719,7.452391969095942,13.753758505670538
1410,42.5099983215332,318.2900085449219,7.487415222589973,12.198713952451106
1411,42.40639877319336,316.8999938964844,7.472928686809607,12.763903648670299
1412,42.380001068115234,316.82000732421875,7.475696067468474,12.633720522528455
1413,42.2400016784668,316.17999267578125,7.485321498861687,12.159106857157445
1414,41.560001373291016,308.8800048828125,7.43214616641754,14.045159664761746
1415,41.83000183105469,306.4700012207031,7.3265595937215355,18.60481666264912
1416,41.72999954223633,305.5813903808594,7.322822758997882,18.697242727384157
1417,41.83000183105469,304.6600036621094,7.283289273870629,20.41481422124287
1418,41.625,304.5799865722656,7.317236914649024,18.86267530062151
1419,41.619998931884766,303.20001220703125,7.284959634507631,20.202832834264548
1420,41.79999923706055,304.6400146484375,7.288038760975354,20.19593261671026
1421,41.92499923706055,302.3800048828125,7.212403348489912,23.451150572713352
1422,41.650001525878906,299.8450012207031,7.199159429427554,23.796714438797103
1423,41.37580108642578,298.07000732421875,7.2039694579353295,23.38861615008927
1424,41.26499938964844,298.7799987792969,7.240518676809858,21.796458645886283
1425,41.47999954223633,298.55499267578125,7.197564994468781,23.73322405170604
1426,41.5,299.1700134277344,7.208915986210467,23.277440254774667
1427,41.459999084472656,298.8349914550781,7.207790594645623,23.29398831738741
1428,40.4900016784668,294.0,7.261051810633876,20.406184867645102
1429,40.47999954223633,294.45001220703125,7.273962834406798,19.87653899743112
1430,40.84000015258789,298.4700012207031,7.308276202388557,18.722754431463223
1431,40.86000061035156,297.7900085449219,7.28805687950673,19.56198406226617
1432,40.83000183105469,297.17999267578125,7.278471206184237,19.933159684546077
1433,40.18000030517578,294.6700134277344,7.333748411887804,17.268044194089278
1434,40.224998474121094,294.7300109863281,7.327035976792984,17.566307005786662
1435,40.85499954223633,292.7300109863281,7.16509642066452,24.58216478926858
1436,40.71500015258789,293.55999755859375,7.210119033732455,22.637549903194447
1437,41.119998931884766,294.1400146484375,7.153210658776527,25.28199763134581
1438,40.915000915527344,294.4100036621094,7.1956494457850555,23.379882978552537
1439,41.05500030517578,295.6449890136719,7.2011931997574505,23.259525940798547
1440,40.7400016784668,293.05999755859375,7.193421342284607,23.33660368980754
1441,40.52000045776367,291.25,7.187808408432439,23.39502511450582
1442,40.839900970458984,283.2124938964844,6.93470079913618,33.979472100745745
1443,41.540000915527344,288.45001220703125,6.943909625654601,34.315915385521244
1444,41.970001220703125,290.5799865722656,6.923516276404757,35.609459624895074
1445,42.435001373291016,293.510009765625,6.916696129774675,36.381612114596074
1446,42.369998931884766,291.8999938964844,6.889308502597586,37.4741002870801
1447,42.34000015258789,292.7699890136719,6.914737552162651,36.36526492303182
1448,42.349998474121094,292.2799987792969,6.901535048647075,36.934858449245844
1449,43.47999954223633,293.8299865722656,6.757819449534265,44.3815612012715
1450,44.16999816894531,292.8999938964844,6.6311977821727455,50.805092154256165
1451,43.81999969482422,289.7699890136719,6.612733706794113,51.14852625254748
1452,43.70500183105469,290.0,6.63539612973863,50.002940739023934
1453,43.654998779296875,288.4800109863281,6.608178193859853,51.124822179469625
1454,43.560001373291016,288.1700134277344,6.615473010623616,50.67848216588971
1455,43.3650016784668,287.19000244140625,6.622621730094675,50.10597080493546
1456,44.570098876953125,297.8500061035156,6.682731553407697,49.04054795990857
1457,44.30289840698242,297.8399963378906,6.7228106297205406,46.92319695603181
1458,44.45500183105469,297.8999938964844,6.701158061552075,48.074195984808235
1459,44.560001373291016,297.32000732421875,6.672351843831641,49.490153792430256
1460,44.20000076293945,296.739990234375,6.713574323808242,47.20396643457003
1461,44.0099983215332,296.79998779296875,6.7439218157786325,45.63123298894158
1462,43.939998626708984,297.3999938964844,6.7683205095893975,44.473912728521675
1463,44.97999954223633,301.75,6.708537195885385,48.40404605807448
1464,44.150001525878906,299.42999267578125,6.782106054974149,44.11588679128125
1465,44.41999816894531,300.32000732421875,6.760918948758016,45.375495107278034
1466,44.54999923706055,300.29998779296875,6.74074058217162,46.43053966049752
1467,44.709999084472656,301.57000732421875,6.745023786613117,46.43438539807773
1468,44.40999984741211,299.3800048828125,6.741274620838761,46.23589425684526
1469,44.70970153808594,300.9200134277344,6.7305305800665165,47.08201032975348
1470,44.45000076293945,298.4079895019531,6.713340480991694,47.526383547748146
1471,44.3849983215332,297.25,6.697082600897393,48.16684535304467
1472,43.904998779296875,296.6099853515625,6.755722437041203,44.98526419499144
1473,43.44499969482422,295.1700134277344,6.794107849030534,42.76287726735058
1474,43.625,296.57000732421875,6.798166357002149,42.795985594718225
1475,43.564998626708984,296.0,6.794445296241264,42.88828205387171
1476,43.65999984741211,296.7300109863281,6.796381402276079,42.91463901106096
1477,44.393798828125,299.3800048828125,6.743734773450948,46.10690716014921
1478,44.084999084472656,296.5,6.7256437826360616,46.528351770405955
1479,44.0,293.3800048828125,6.667727383700284,48.97161260725881
1480,43.904998779296875,293.0799865722656,6.67532159710401,48.51526297428831
1481,43.58000183105469,290.7200012207031,6.670949724778095,48.287731327942716
1482,43.56999969482422,291.4200134277344,6.688547520516803,47.50808545772873
1483,43.630001068115234,291.67999267578125,6.685307942587714,47.72581707474706
1484,44.244998931884766,289.1000061035156,6.534071942200416,55.20221093572054
1485,44.2599983215332,289.2799987792969,6.535924305233367,55.1416383833697
1486,44.185001373291016,290.5400085449219,6.575534672735072,53.28452800059279
1487,44.369998931884766,292.70001220703125,6.596800073319223,52.59741302258306
1488,44.665000915527344,294.0,6.582335026837396,53.646132352005345
1489,44.775001525878906,295.5050048828125,6.5997765452228405,53.01691553614058
1490,44.849998474121094,295.9100036621094,6.597770651717022,53.209017373995614
1491,45.165000915527344,296.6700134277344,6.568582030643594,54.95695168578346
1492,45.084999084472656,300.07000732421875,6.655650735669269,50.920009969212124
1493,45.268798828125,301.2099914550781,6.653810113201849,51.24337792053041
1494,45.099998474121094,301.29998779296875,6.680709489732205,49.80944962389248
1495,45.44499969482422,300.5799865722656,6.6141487202276075,53.27623516886917
1496,45.40999984741211,301.5199890136719,6.639946928580652,52.05757564901081
1497,45.22999954223633,300.5199890136719,6.644262481874284,51.62447342515885
1498,45.255001068115234,304.0199890136719,6.7179313189293355,48.32352721177194
1499,45.29999923706055,307.8349914550781,6.795474539505823,44.86678514065682
1500,45.369998931884766,308.9700012207031,6.810006799527774,44.28908953193605
1501,45.33000183105469,309.5299987792969,6.828369430315002,43.41064843464256
1502,45.435001373291016,310.82000732421875,6.840981576528232,42.956611125077025
1503,45.5,312.0603942871094,6.858470204112294,42.23372148749929
1504,45.400001525878906,311.8800048828125,6.869603400894925,41.61795648803116
1505,46.09000015258789,314.6199951171875,6.826209461392723,44.37150453085963
1506,46.12220001220703,317.3399963378906,6.88041759182999,41.90786782233244
1507,45.85499954223633,316.2099914550781,6.89586729062819,40.91051193564318
1508,45.7599983215332,314.42498779296875,6.871175684571875,41.93914765423518
1509,45.845001220703125,312.82000732421875,6.823426742171238,44.22089277466353
1510,45.665000915527344,311.3399963378906,6.817912845634622,44.26780153713964
1511,45.70000076293945,311.6499938964844,6.819474588482236,44.236461056998
1512,46.255001068115234,325.7099914550781,7.041616775133931,34.59519029339061
1513,46.029998779296875,321.7550048828125,6.990115433753384,36.75878390016937
1514,45.849998474121094,317.07000732421875,6.9153766167120185,40.01067923491116
1515,46.070098876953125,318.4700012207031,6.912726670530761,40.36305112725848
1516,45.85499954223633,319.7799987792969,6.973721556463052,37.34050461142443
1517,45.647701263427734,321.67999267578125,7.047014061439858,33.79007115556721
1518,45.66999816894531,319.760009765625,7.001533229380671,35.88757456965295
1519,45.869998931884766,319.9549865722656,6.975256028398579,37.28493694188604
1520,45.8849983215332,321.3999938964844,7.004467814171321,35.95934974109765
1521,46.14500045776367,322.7099914550781,6.993390145275939,36.719402226442874
1522,46.314998626708984,322.55999755859375,6.964482502922487,38.22286468359648
1523,46.345001220703125,323.55999755859375,6.981551171349497,37.461735301800964
1524,46.40999984741211,326.8999938964844,7.043740464797972,34.63923628922323
1525,46.36000061035156,326.94000244140625,7.05220013237888,34.20115054241882
1526,46.415000915527344,323.8168029785156,6.976554919558092,37.762244038783315
1527,46.32830047607422,323.89599609375,6.991320483707854,36.99277102392393
1528,46.22999954223633,323.510009765625,6.997837182976004,36.59611819623064
1529,46.2400016784668,324.5199890136719,7.018165597619246,35.66577261136644
1530,46.349998474121094,322.6300048828125,6.960733883582513,38.4315144378299
1531,46.23500061035156,322.010009765625,6.964637298902298,38.13593502782198
1532,46.0099983215332,321.32000732421875,6.983699609783235,37.03454450374142
1533,46.470001220703125,320.9700012207031,6.907036642764405,41.04693983006968
1534,46.474998474121094,317.864990234375,6.839483607758984,44.19173727664549
1535,46.69499969482422,317.8999938964844,6.808009336633985,45.908309748431584
1536,46.79999923706055,316.6700134277344,6.766453388677962,47.974261452537924
1537,46.89500045776367,316.94000244140625,6.758503024791749,48.460640382383424
1538,46.88999938964844,315.8999938964844,6.737044103400507,49.46083209571396
1539,46.93000030517578,316.1499938964844,6.736628848084986,49.52930600575741
1540,46.75,312.19000244140625,6.677861014789438,52.05619523698358
1541,46.869998931884766,313.760009765625,6.69426108205392,51.44157927155158
1542,46.79999923706055,313.260009765625,6.693590061376686,51.3842651146473
1543,46.900001525878906,314.30999755859375,6.701705486835879,51.13046209678726
1544,47.45500183105469,320.0400085449219,6.744073252474027,49.81917790544549
1545,46.68000030517578,310.0799865722656,6.6426731907686944,53.60889694921992
1546,46.900001525878906,310.54998779296875,6.621534705528968,54.89047186241226
1547,45.9900016784668,311.3299865722656,6.769514572947601,46.865358672016505
