,mrk,tmo,Ratio,Spread
1289,87.06999969482422,542.7600708007812,6.233605980281691,2.9036343515904566
1290,86.86399841308594,539.6099853515625,6.212124645534058,4.74771976527987
1291,87.2699966430664,540.14501953125,6.1893553375559165,6.7866195839883705
1292,87.33999633789062,541.0499877929688,6.194756245464205,6.325433046131055
1293,87.53009796142578,540.7899780273438,6.1783316895825715,7.790642726029008
1294,87.69000244140625,541.5999755859375,6.176302434793866,7.994402241049473
1295,86.23999786376953,533.9099731445312,6.190978506144344,6.491714161640887
1296,86.1500015258789,534.3200073242188,6.2022054307649945,5.511124209237353
1297,86.01499938964844,532.5599975585938,6.191478246091637,6.415251947208192
1298,86.1500015258789,534.4299926757812,6.203482103424478,5.401138857674853
1299,86.16300201416016,533.7999877929688,6.195234326970679,6.11356380124599
1300,86.52999877929688,537.4129028320312,6.210712012174585,4.827322578303809
1301,86.6500015258789,539.5499877929688,6.226774129159439,3.451027016234578
1302,86.36000061035156,534.5150146484375,6.189381784052092,6.647462056602793
1303,86.00990295410156,532.7349853515625,6.193879623789971,6.207953942627485
1304,86.08999633789062,533.8300170898438,6.200836796352495,5.620695559888221
1305,85.86000061035156,531.3599853515625,6.188679030681255,6.632608077730682
1306,85.78500366210938,530.7999877929688,6.187561521634804,6.717142492394403
1307,85.97000122070312,532.7899780273438,6.197394096337855,5.899993592100175
1308,86.02999877929688,532.1599731445312,6.185748932878,6.910368990056698
1309,86.0875015258789,538.25,6.252359407110866,1.1848961239877855
1310,85.87000274658203,534.0499877929688,6.219284624562634,4.006016845041843
1311,85.93000030517578,533.510009765625,6.208658301767635,4.926365387529616
1312,85.97000122070312,533.2420043945312,6.202652050982139,5.447967224912675
1313,85.3550033569336,530.2999877929688,6.212875249683781,4.491040940508727
1314,85.2300033569336,530.10498046875,6.219699162145171,3.893577445790614
1315,84.5199966430664,525.6900024414062,6.2197115868500354,3.80727865722284
1316,86.69999694824219,523.5700073242188,6.038869962553487,19.747966791411073
1317,87.0,522.8900146484375,6.010230053430316,22.32990878007277
1318,87.5999984741211,522.0399780273438,5.959360583568566,26.983795658347077
1319,87.83999633789062,520.6699829101562,5.927481837627995,29.875321204690664
1320,87.71499633789062,519.7899780273438,5.925896365828244,29.962855268566415
1321,87.93000030517578,521.4299926757812,5.930057896805086,29.68591558036192
1322,87.51000213623047,520.2899780273438,5.945491547553463,28.163239885631043
1323,87.56929779052734,517.7550048828125,5.912517491248169,31.074133635922664
1324,86.94000244140625,518.4749755859375,5.963595134878986,26.364577327428748
1325,86.2074966430664,514.4199829101562,5.967230263512478,25.775654244119465
1326,86.45999908447266,516.0599975585938,5.96877172129502,25.736446127879987
1327,86.45500183105469,515.489990234375,5.962523617103328,26.274772032030143
1328,86.37999725341797,516.9099731445312,5.984139726562421,24.37927760936364
1329,86.79000091552734,520.8400268554688,6.001152452601102,23.04855140145733
1330,86.36000061035156,520.3099975585938,6.024895714234475,20.85247914644654
1331,86.23580169677734,514.9249877929688,5.971127741161959,25.450096794061807
1332,86.29499816894531,513.4550170898438,5.949997427250877,27.295359311403814
1333,86.06999969482422,513.1500244140625,5.962007972969943,26.17391418681487
1334,86.1500015258789,512.8499755859375,5.952988583893184,26.9811559475186
1335,86.41999816894531,514.8800048828125,5.9578803030781895,26.662842337371814
1336,86.36000061035156,514.9099731445312,5.9623664833880445,26.25250356050904
1337,86.86000061035156,510.3500061035156,5.875546885993166,33.98235387727189
1338,86.3949966430664,508.8399963378906,5.889692877009069,32.54434704479027
1339,85.77999877929688,506.57000732421875,5.905455986628903,30.915393172495584
1340,86.0999984741211,507.0400085449219,5.888966521844038,32.474115313527506
1341,86.1500015258789,508.3900146484375,5.901218869923298,31.4411168850186
1342,86.02999877929688,509.1000061035156,5.917703281730495,29.97033603107232
1343,85.87999725341797,509.0400085449219,5.927340764145896,29.079358933225905
1344,86.48999786376953,516.4099731445312,5.970747900328649,25.576655799514384
1345,86.55999755859375,517.030029296875,5.973082762010127,25.40038137103207
1346,86.63999938964844,519.0700073242188,5.991112776787902,23.867596276267165
1347,86.83999633789062,518.6900024414062,5.97293901790606,25.515535121946442
