,aapl,ma,Ratio,Spread
887,140.31500244140625,327.7200012207031,2.335602006332536,-21.924505980590826
888,141.77999877929688,330.6499938964844,2.33213426959605,-21.638841528141146
889,141.9600067138672,327.5,2.306987774804103,-18.093731423535363
890,142.875,330.4100036621094,2.3125809530156385,-18.995330964257736
891,142.33999633789062,330.1199951171875,2.319235658356626,-19.879651866581245
892,142.16000366210938,329.7900085449219,2.319850872603927,-19.94474800949752
893,141.69000244140625,330.29998779296875,2.331145332074924,-21.4863767822165
894,141.68460083007812,329.7699890136719,2.327493510809717,-20.968234503527814
895,141.7100067138672,328.8900146484375,2.320866551876704,-20.032494393907374
896,141.41000366210938,330.1099853515625,2.3344174867595666,-21.910969781941734
897,139.756103515625,325.1600036621094,2.3266247089219676,-20.591287812610975
898,139.2100067138672,323.7247009277344,2.3254413139503645,-20.35466389254964
899,139.00540161132812,321.2799987792969,2.311277080279407,-18.35906857082239
900,138.1999969482422,319.94500732421875,2.31508693479959,-18.791934945130894
901,137.75,319.739990234375,2.321161453607078,-19.57465813618143
902,137.44000244140625,318.4200134277344,2.3167928388496932,-18.935123889869264
903,139.7198944091797,324.55999755859375,2.322933315481163,-20.070760454697794
904,139.72500610351562,323.04998779296875,2.312041321749067,-18.54953055431645
905,138.75999450683594,321.2200012207031,2.314932357574275,-18.837737959352243
906,139.0850067138672,321.69000244140625,2.312902088024509,-18.5943395671888
907,139.88499450683594,323.82501220703125,2.314937448070647,-18.973381496974927
908,140.03309631347656,323.3800048828125,2.309311251383727,-18.203291701278093
909,139.25,322.32000732421875,2.314685869473743,-18.862185294417944
910,134.4949951171875,311.8800048828125,2.3188967337488418,-18.8593866539473
911,136.6199951171875,316.7200012207031,2.318255105696883,-19.035022255394328
912,137.86000061035156,317.3599853515625,2.302045437012226,-16.953202652000133
913,137.4199981689453,316.17999267578125,2.300829550929457,-16.739012381694014
914,137.21499633789062,315.8699951171875,2.30200782383407,-16.878992466239314
915,136.7449951171875,315.19000244140625,2.3049472645876015,-17.23064931513017
916,136.75999450683594,315.5199890136719,2.3071073536632865,-17.527712327797307
917,136.08999633789062,312.989990234375,2.2998750727957167,-16.468355032132255
918,136.6011962890625,314.45001220703125,2.301956503672354,-16.80629654327419
919,137.02000427246094,314.45001220703125,2.2949204671002277,-15.88701583086345
920,137.0500030517578,313.7799987792969,2.289529308954454,-15.151155283932102
921,137.8699951171875,316.20001220703125,2.293465027965409,-15.771291632049728
922,138.26499938964844,317.2900085449219,2.2947962965721938,-15.99425624326074
923,138.94000244140625,318.3500061035156,2.2912768138014834,-15.572626634043278
924,138.6999969482422,313.260009765625,2.258543739424322,-11.009440742668065
